Time frequency,Income and living conditions indicator,Sex,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Euro area - 18 countries (2014),:,0.86,0.87,0.87,0.86,0.88,0.89,0.91,0.92,0.94,0.95,0.96,0.95,0.95,0.94,0.94,0.94,0.94 b,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Euro area - 19 countries  (2015-2022),:,:,0.87,0.87,0.85,0.88,0.89,0.91,0.92,0.93,0.95,0.95,0.95,0.95,0.94,0.94,0.93,0.94 b,0.94,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,0.95,0.95,0.94,0.94,0.94,0.93,0.93,0.94,0.92,0.92
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Estonia,:,0.76 b,0.73,0.7,0.65,0.61,0.65,0.71,0.74,0.71,0.68,0.60 b,0.6,0.6,0.59,0.57,0.58,0.6,0.6,0.54,0.57
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Greece,0.79 b,0.78,0.81,0.83,0.84,0.85,0.86,0.84,0.84,1.02,1.07,1.0,1.04,1.06,1.03,1.01,1.0,1.01,0.99,0.97,0.95
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Spain,:,0.79 b,0.78,0.76,0.81,0.85 b,0.89,0.9,0.92,0.98,1.0,1.04,1.02,1.02,0.99,0.98,1.0,1.02,1.04,1.03,1.03
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,0.86,0.87,0.89,0.91,0.92,0.94,0.94 e,0.94 e,0.93 e,0.92 e,0.92 e,0.90 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,European Union - 27 countries (2007-2013),:,:,0.86 i,0.86 i,0.85,0.86,0.87,0.9,0.91,0.93,0.94,0.94,0.94,0.93,0.92,0.92,0.91 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,0.9,0.92,0.93,0.94,0.95 e,0.94 e,0.93 e,0.92 e,0.92 e,0.91 e,0.91 b,0.92,0.91,0.91
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,0.89,0.91,0.92,0.94,0.94,0.94,0.93,0.92,0.92,0.90 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Finland,:,0.75 b,0.74,0.74,0.75,0.75,0.76,0.81,0.79,0.79,0.8,0.81,0.81,0.83,0.84,0.83,0.82,0.81,0.8,0.8,0.81
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,France,:,0.92 b,0.92,0.9,0.94,0.97 b,0.98,0.99,1.04,1.02,1.04,1.04,1.03,1.03,1.04,1.05,1.01,0.99 b,0.96,0.94 b,0.95
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Croatia,:,:,:,:,:,:,:,0.78,0.81,0.83,0.88,0.88,0.84,0.83,0.81,0.77,0.74,0.74,0.73,0.71,0.69 b
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Hungary,:,:,0.98 b,0.91,0.95,1.01,1.0,1.01,0.97,0.95,1.01,1.05,1.0,0.99,0.96,0.94,0.88,0.87,0.86,0.94,0.78
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Ireland,0.63 b,0.65,0.68,0.72,0.71,0.77,0.79,0.89,0.88,0.87,0.9,0.89,0.89,0.84,0.85,0.86,0.92 b,0.92 b,0.9,0.89,0.96
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Iceland,:,0.79,0.84,0.87,0.84,0.87,0.95,1.0,0.95,0.95,0.93,0.96,0.98,0.96,0.96,0.96,0.97,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Italy,:,0.90 b,0.88,0.89,0.87,0.9,0.92,0.95,0.95,0.98,0.99,1.01,1.01,1.02,1.03,1.04,1.02,1.04,1.09,1.02,1.02
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Lithuania,:,:,0.78 b,0.72,0.68,0.68,0.72,0.93,0.88,0.76,0.78,0.75,0.71,0.69,0.67,0.64,0.67,0.64,0.64,0.63,0.64
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Luxembourg,0.99 b,1.0,0.99,0.98,0.99,1.0,1.04,1.07,1.09,1.12,1.15,1.14,1.05,1.22 b,1.14,1.26,1.23,1.26 b,1.17 b,1.10 b,1.11
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Latvia,:,:,0.74 b,0.65,0.65,0.54,0.58,0.77,0.83,0.78,0.76,0.7,0.65,0.63,0.61,0.59,0.58,0.63,0.62,0.63,0.63
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Montenegro,:,:,:,:,:,:,:,:,:,:,1.15,1.11,1.1,1.08,1.02,1.09,1.15,1.13,1.1,1.08,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,North Macedonia,:,:,:,:,:,:,:,:,:,1.03,1.08,1.07,1.08,1.07,1.13,1.1,1.09,1.12,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Malta,:,:,0.75 b,0.8,0.8,0.74,0.8,0.83,0.83,0.84,0.81,0.78,0.75,0.73,0.71,0.71,0.7,0.77,0.75,0.74,0.7
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Netherlands,:,:,0.89 b,0.89,0.85,0.85,0.86,0.88,0.88,0.91,0.91,0.9,0.89,0.83 b,0.81,0.82,0.81,0.81,0.74,0.73,0.79
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Norway,0.76 b,0.79,0.79,0.81,0.84,0.85,0.86,0.88,0.88,0.94,0.94,0.94,0.95,0.94,0.94,0.94,0.95,0.93,0.94 b,0.94,0.94 b
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Poland,:,:,1.06 b,1.03,1.01,0.93,0.89,0.9,0.92,0.93,0.97,0.96,0.97,0.94,0.91,0.89,0.86,0.84,0.86,0.88,0.88
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Portugal,:,0.78 b,0.8,0.81,0.78,0.82,0.85,0.82,0.88,0.91,0.93,0.91,0.9,0.9,0.91,0.89,0.91,0.9,0.9,0.94,0.93
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Romania,:,:,:,:,0.74,0.84,0.91,0.98,1.01,1.01,1.03,1.01,1.0,0.94,0.92,0.89,0.84,0.83,0.82,0.97,0.9
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Serbia,:,:,:,:,:,:,:,:,:,:,1.0,1.03,1.06,1.03,1.01,0.98,0.94,0.9,0.92,0.88,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Sweden,:,0.81 b,0.85,0.88,0.84,0.80 b,0.8,0.82,0.8,0.81,0.81,0.83,0.8,0.79,0.8,0.81,0.82,0.81,0.84,0.83,0.84
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Slovenia,:,:,0.84 b,0.82,0.85,0.83,0.84,0.84,0.84,0.84,0.84,0.87,0.87,0.85,0.85,0.82,0.81,0.8,0.81,0.79,0.79
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Slovakia,:,:,0.85 b,0.84,0.81,0.79,0.83,0.84,0.87,0.83,0.91,0.92,0.93,0.93,0.9,0.91,0.88,0.9,0.95,1.0,1.02
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Türkiye,:,:,:,1.17,1.12,1.11,1.11,1.12,1.1,1.08,1.15,1.1,1.08,1.08,1.04,1.06,1.15,1.14,1.18,1.13,1.0
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,United Kingdom,:,:,0.76 b,0.77,0.78,0.78,0.84,0.84,0.85,0.91 b,0.91,0.91,0.91,0.91,0.89 b,0.88,:,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Females,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.06,:,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.08,1.02,1.03,1.01,1.0,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Austria,1.03 b,1.03,1.04,1.05,1.01,0.98 b,0.96,0.99,1.0,1.02,1.02,1.02,1.03,1.03,1.04,1.01,1.05,1.02,1.0,1.03,0.99
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Belgium,0.74 b,0.77,0.75,0.75,0.79,0.77,0.8,0.8,0.8,0.79,0.81,0.83,0.84,0.8,0.83,0.84,0.84 b,0.8,0.82,0.82,0.82
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Bulgaria,:,:,:,0.85 b,0.85,0.74,0.71,0.85,0.82,0.86,0.85,0.93,0.83,0.93 b,0.86,0.88,0.8,0.8,0.85,0.87,0.9
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Switzerland,:,:,:,:,0.98,0.97,0.9,0.94,0.91,0.88,0.89,0.94 b,0.92,0.94,0.94,0.95,0.89,0.91,0.88,0.91,0.87
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Cyprus,:,:,0.69 b,0.71,0.75,0.75 b,0.75,0.8,0.82,0.85,0.92,0.9,0.97,0.93,0.92,0.94,0.95,0.95,0.91,0.84,0.86
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Czechia,:,:,0.88 b,0.86,0.85,0.84,0.83,0.86,0.88,0.89,0.9,0.88,0.85,0.83,0.81,0.79,0.77,0.78,0.85,0.81,0.81
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Germany,:,:,0.98 b,0.95,0.91,0.9,0.9,0.9,0.91,0.89,0.9,0.91,0.89,0.89,0.88,0.88,0.87,0.89 b,0.92,0.91,0.91
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Denmark,0.81 b,0.81,0.8,0.82,0.82,0.79,0.82,0.83,0.84 b,0.82,0.85,0.86,0.84,0.82,0.85,0.86,0.82,0.87 b,0.85,0.85,0.86
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,0.93,0.95,0.96,0.98,0.99,1.0,1.01 e,1.00 e,0.99 e,0.99 e,0.99 e,0.99,0.98 b,0.99,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Euro area - 18 countries (2014),:,0.9,0.92,0.92,0.91,0.93,0.95,0.96,0.97,0.99,1.0,1.01,1.0,0.99,0.99,0.99,0.99,0.98 b,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Euro area - 19 countries  (2015-2022),:,:,0.92,0.92,0.91,0.93,0.95,0.96,0.98,0.98,1.0,1.01,1.0,0.99,0.99,0.99,0.99,0.98 b,0.99,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,1.01,1.0,0.99,0.99,0.98,0.98,0.98,0.99,0.97,0.97
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Estonia,:,0.80 b,0.77,0.74,0.71,0.69,0.73,0.79,0.81,0.76,0.75,0.69 b,0.69,0.68,0.68,0.65,0.69,0.69,0.71,0.61,0.63
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Greece,0.83 b,0.85,0.84,0.89,0.92,0.91,0.92,0.91,0.87,1.04,1.05,1.04,1.1,1.13,1.08,1.06,1.06,1.05,1.06,1.04,1.02
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Spain,:,0.83 b,0.83,0.84,0.84,0.91 b,0.93,0.96,0.98,1.04,1.08,1.12,1.1,1.07,1.06,1.04,1.07,1.07,1.11,1.08,1.08
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,0.92,0.94,0.96,0.97,0.98,1.0,1.00 e,0.99 e,0.99 e,0.98 e,0.97 e,0.96 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,European Union - 27 countries (2007-2013),:,:,0.92 i,0.92 i,0.91,0.92,0.94,0.96,0.97,0.98,1.0,1.0,0.99,0.99,0.98,0.97,0.97 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,0.97,0.98,0.99,1.01,1.01 e,1.00 e,0.99 e,0.98 e,0.97 e,0.97 e,0.96 b,0.97,0.96,0.96
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,0.96,0.97,0.98,1.0,1.0,0.99,0.99,0.98,0.97,0.96 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Finland,:,0.87 b,0.86,0.85,0.84,0.85,0.87,0.9,0.9,0.89,0.89,0.91,0.92,0.93,0.94,0.94,0.91,0.92,0.9,0.88,0.88
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,France,:,0.97 b,0.98,0.96,1.01,1.04 b,1.06,1.08,1.11,1.08,1.11,1.08,1.08,1.06,1.08,1.09,1.06,1.01 b,0.99,0.98 b,0.97
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Croatia,:,:,:,:,:,:,:,0.86,0.95,0.96,0.97,0.94,0.93,0.89,0.88,0.86,0.84,0.82,0.82,0.79,0.78 b
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Hungary,:,:,1.09 b,1.04,1.07,1.09,1.11,1.09,1.08,1.02,1.11,1.11,1.09,1.05,1.02,1.01,0.96,0.94,0.95,1.0,0.89
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Ireland,0.70 b,0.71,0.73,0.75,0.73,0.79,0.88,0.92,0.92,0.93,0.94,0.93,0.93,0.9,0.9,0.87,0.98 b,0.94 b,0.96,0.9,0.97
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Iceland,:,0.89,0.94,0.9,0.89,0.94,1.06,1.09,1.02,1.02,1.02,1.04,1.05,1.03,1.04,1.01,1.01,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Italy,:,0.94 b,0.91,0.94,0.93,0.96,0.98,1.01,1.01,1.04,1.05,1.07,1.05,1.08,1.07,1.07,1.09,1.07,1.12,1.03,1.06
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Lithuania,:,:,0.90 b,0.83,0.77,0.79,0.81,1.01,0.99,0.87,0.87,0.86,0.85,0.8,0.83,0.75,0.81,0.79,0.77,0.76,0.76
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Luxembourg,0.97 b,0.97,1.0,1.0,1.03,1.02,1.09,1.1,1.12,1.17,1.17,1.18,1.16,1.24 b,1.17,1.29,1.26,1.27 b,1.16 b,1.10 b,1.12
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Latvia,:,:,0.79 b,0.72,0.71,0.66,0.67,0.84,0.95,0.89,0.86,0.84,0.74,0.7,0.71,0.69,0.65,0.7,0.7,0.75,0.71
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Montenegro,:,:,:,:,:,:,:,:,:,:,1.25,1.22,1.2,1.16,1.16,1.21,1.2,1.19,1.13,1.16,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,North Macedonia,:,:,:,:,:,:,:,:,:,1.11,1.1,1.17,1.16,1.15,1.19,1.15,1.15,1.16,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Malta,:,:,0.81 b,0.83,0.79,0.76,0.81,0.83,0.83,0.86,0.84,0.81,0.81,0.78,0.78,0.78,0.77,0.81,0.8,0.78,0.74
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Netherlands,:,:,0.92 b,0.9,0.89,0.89,0.91,0.93,0.95,0.97,0.97,0.96,0.95,0.90 b,0.88,0.88,0.88,0.88,0.84,0.82,0.85
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Norway,0.86 b,0.9,0.94,0.93,0.97,0.95,0.97,0.98,1.01,1.05,1.05,1.05,1.03,1.03,1.05,1.03,1.06,1.03,1.02 b,1.01,1.01 b
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Poland,:,:,1.20 b,1.18,1.14,1.06,1.0,1.04,1.05,1.06,1.06,1.07,1.04,1.01,0.98,0.96,0.94,0.9,0.9,0.94,0.92
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Portugal,:,0.83 b,0.85,0.87,0.89,0.93,0.93,0.92,0.97,1.0,1.01,1.04,1.0,1.0,1.0,0.96,0.98,0.98,0.97,1.05,1.01
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Romania,:,:,:,:,0.9,0.97,1.07,1.11,1.16,1.19,1.21,1.2,1.17,1.14,1.1,1.0,0.95,0.93,0.92,1.02,0.98
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Serbia,:,:,:,:,:,:,:,:,:,:,1.13,1.13,1.16,1.12,1.1,1.06,0.99,0.94,0.96,0.94,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Sweden,:,0.96 b,1.0,1.02,0.98,0.93 b,0.93,0.93,0.92,0.93,0.93,0.97,0.92,0.95,0.95,0.96,0.98,0.95,0.96,0.93,0.94
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Slovenia,:,:,0.95 b,0.93,0.95,0.93,0.94,0.96,0.94,0.96,0.96,0.96,0.96,0.93,0.91,0.9,0.87,0.86,0.88,0.86,0.87
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Slovakia,:,:,0.94 b,0.93,0.88,0.86,0.88,0.9,0.94,0.87,0.96,0.95,0.97,0.97,0.96,0.96,0.92,0.92,0.98,0.98,1.06
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Türkiye,:,:,:,1.14,1.17,1.13,1.12,1.15,1.16,1.13,1.18,1.15,1.15,1.12,1.12,1.12,1.16,1.16,1.22,1.19,1.02
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,United Kingdom,:,:,0.79 b,0.81,0.82,0.82,0.85,0.89,0.88,0.93 b,0.91,0.92,0.9,0.95,0.93 b,0.94,:,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Males,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.09,:,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.06,1.02,1.02,0.99,0.99,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Austria,0.98 b,0.98,0.99,0.98,0.97,0.92 b,0.91,0.93,0.94,0.97,0.98,0.98,0.99,1.0,1.0,0.96,1.01,0.99,0.98,0.99,0.94
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Belgium,0.74 b,0.77,0.74,0.73,0.76,0.75,0.78,0.78,0.77,0.77,0.79,0.8,0.81,0.79,0.81,0.81,0.81 b,0.78,0.81,0.78,0.79
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Bulgaria,:,:,:,0.81 b,0.8,0.7,0.67,0.79,0.78,0.79,0.8,0.87,0.75,0.84 b,0.76,0.8,0.73,0.72,0.77,0.76,0.8
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Switzerland,:,:,:,:,0.92,0.9,0.84,0.87,0.85,0.83,0.84,0.89 b,0.88,0.88,0.89,0.9,0.84,0.86,0.84,0.86,0.84
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Cyprus,:,:,0.63 b,0.66,0.66,0.67 b,0.69,0.73,0.74,0.78,0.84,0.82,0.88,0.85,0.85,0.87,0.86,0.88,0.87,0.81,0.82
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Czechia,:,:,0.86 b,0.84,0.84,0.81,0.81,0.84,0.85,0.87,0.88,0.87,0.83,0.81,0.79,0.77,0.75,0.76,0.82,0.76,0.79
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Germany,:,:,0.95 b,0.93,0.88,0.88,0.88,0.88,0.89,0.87,0.88,0.89,0.87,0.86,0.86,0.85,0.86,0.86 b,0.88,0.88,0.88
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Denmark,0.76 b,0.77,0.75,0.77,0.77,0.75,0.76,0.78,0.80 b,0.8,0.81,0.83,0.83,0.81,0.82,0.83,0.81,0.83 b,0.82,0.82,0.84
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,0.91,0.91,0.93,0.94,0.96,0.97,0.98 e,0.97 e,0.97 e,0.96 e,0.96 e,0.96,0.95 b,0.96,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Euro area - 18 countries (2014),:,0.88,0.89,0.89,0.88,0.9,0.91,0.93,0.94,0.95,0.97,0.98,0.97,0.97,0.96,0.96,0.96,0.95 b,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Euro area - 19 countries  (2015-2022),:,:,0.89,0.89,0.88,0.9,0.91,0.93,0.94,0.95,0.97,0.98,0.97,0.97,0.96,0.96,0.96,0.95 b,0.96,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,0.98,0.97,0.96,0.96,0.96,0.95,0.95,0.96,0.94,0.94
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Estonia,:,0.77 b,0.74,0.71,0.67,0.64,0.68,0.74,0.77,0.73,0.7,0.64 b,0.64,0.63,0.62,0.6,0.61,0.63,0.63,0.56,0.59
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Greece,0.81 b,0.81,0.82,0.86,0.87,0.88,0.88,0.88,0.84,1.03,1.06,1.03,1.06,1.09,1.05,1.03,1.02,1.02,1.02,1.0,0.97
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Spain,:,0.80 b,0.8,0.79,0.82,0.88 b,0.9,0.93,0.95,1.0,1.04,1.07,1.05,1.05,1.02,1.0,1.03,1.05,1.07,1.05,1.05
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,0.89,0.9,0.92,0.93,0.95,0.96,0.97 e,0.96 e,0.95 e,0.94 e,0.94 e,0.93 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,European Union - 27 countries (2007-2013),:,:,0.89 i,0.88 i,0.88,0.89,0.9,0.92,0.93,0.95,0.96,0.97,0.96,0.95,0.95,0.94,0.93 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,0.93,0.94,0.95,0.97,0.98 e,0.96 e,0.96 e,0.95 e,0.94 e,0.93 e,0.93 b,0.94,0.93,0.93
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,0.92,0.93,0.95,0.96,0.97,0.96,0.95,0.94,0.94,0.93 e,:,:,:,:
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Finland,:,0.80 b,0.79,0.78,0.79,0.79,0.8,0.85,0.84,0.83,0.83,0.85,0.86,0.87,0.89,0.88,0.86,0.86,0.85,0.84,0.84
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,France,:,0.94 b,0.94,0.92,0.97,1.01 b,1.01,1.02,1.07,1.04,1.07,1.06,1.05,1.04,1.06,1.06,1.03,1.00 b,0.97,0.96 b,0.96
Annual,Persons aged 60 years and over compared to persons aged less than 60 years,Total,Croatia,:,:,:,:,:,:,:,0.81,0.87,0.89,0.92,0.9,0.87,0.86,0.85,0.8,0.78,0.77,0.76,0.75,0.73 b
