Annual,Percentage,Yugoiztochen,:,9.3,9.8 b,11.8,6.4,7.5,10.1,5.6,5.9,7.9
Annual,Percentage,Yugozapadna i Yuzhna tsentralna Bulgaria,:,9.0,9.7 b,8.4,6.8,7.5,5.6,7.3,8.0,5.4
Annual,Percentage,Yugozapaden,:,5.2,6.4 b,5.6,4.3,4.9,3.7,4.7,4.4,2.8
Annual,Percentage,Yuzhen tsentralen,:,14.5,14.6 b,12.6,10.5,11.5,8.6,11.2,13.2,9.6
Annual,Percentage,Switzerland,:,5.2,5.2,5.6,6.1,6.2,5.5,5.6,5.5,5.0
Annual,Percentage,Région lémanique,:,7.9,8.6,7.3,10.6,13.5,9.5,9.2,7.7,7.8
Annual,Percentage,Espace Mittelland,:,3.7,4.2,4.0,4.9,4.4,4.9,5.2,6.8,4.9
Annual,Percentage,Nordwestschweiz,:,4.1,5.1,7.4,7.1,5.4,5.7,4.9,3.6,4.3
Annual,Percentage,Zürich,:,5.5,5.4,4.9,3.9,4.5,4.1,3.9,4.5,3.1
Annual,Percentage,Ostschweiz,:,3.5,3.0,4.4,3.1,3.7,3.3,3.6,4.2,3.4
Annual,Percentage,Zentralschweiz,:,4.9,2.7,3.9,3.6,2.1,4.0,5.0,3.7,2.9
Annual,Percentage,Ticino,:,7.9,7.4,11.2,12.6,8.7,6.4,7.6,7.3,12.1
Annual,Percentage,Cyprus,:,10.4,10.1,8.7,8.1,6.6,5.3,5.8,4.1,4.4
Annual,Percentage,Czechia,:,6.8,6.7,5.7,4.5,4.4,4.4,5.4,4.5,5.1
Annual,Percentage,Praha,:,3.7,2.2,2.4,2.4,3.8,3.0,5.6,4.2,4.9
Annual,Percentage,Střední Čechy,:,4.3,3.9,4.0,4.0,2.9,3.7,4.7,2.6,3.4
Annual,Percentage,Jihozápad,:,4.5,4.9,3.0,3.2,3.9,3.0,3.5,2.9,3.4
Annual,Percentage,Severozápad,:,14.4,14.5,10.7,8.0,7.5,8.7,8.6,8.6,8.7
Annual,Percentage,Severovýchod,:,3.6,4.6,3.4,3.1,3.8,3.5,5.7,4.4,4.7
Annual,Percentage,Jihovýchod,:,5.0,5.2,6.6,5.1,4.9,4.9,4.6,5.0,4.3
Annual,Percentage,Střední Morava,:,5.7,4.6,5.3,3.3,2.1,2.9,3.1,3.0,3.8
Annual,Percentage,Moravskoslezsko,:,15.4,15.9,11.1,7.8,6.4,6.2,8.0,6.5,8.9
Annual,Percentage,Germany,:,9.5,9.4,8.7,8.0,7.6,8.3 b,9.5,9.8,9.9
Annual,Percentage,Baden-Württemberg,:,:,:,:,:,:,:,5.8,5.9,7.0
Annual,Percentage,Stuttgart,:,:,:,:,:,:,:,6.0,5.8,7.4
Annual,Percentage,Karlsruhe,:,:,:,:,:,:,:,6.3,6.9,8.8
Annual,Percentage,Freiburg,:,:,:,:,:,:,:,5.2,6.1,5.9
Annual,Percentage,Tübingen,:,:,:,:,:,:,:,5.3,4.3,4.8
Annual,Percentage,Bayern,:,:,:,:,:,:,:,5.4,5.5,5.9
Annual,Percentage,Oberbayern,:,:,:,:,:,:,:,4.4,5.0,7.2
Annual,Percentage,Niederbayern,:,:,:,:,:,:,:,3.4,4.8,5.8
Annual,Percentage,Oberpfalz,:,:,:,:,:,:,:,3.9,4.1,5.5
Annual,Percentage,Oberfranken,:,:,:,:,:,:,:,8.9,6.5,6.0
Annual,Percentage,Mittelfranken,:,:,:,:,:,:,:,6.3,6.0,6.2
Annual,Percentage,Unterfranken,:,:,:,:,:,:,:,8.6,7.6,3.6
Annual,Percentage,Schwaben,:,:,:,:,:,:,:,5.3,5.9,4.3
Annual,Percentage,Berlin,:,:,:,:,:,:,:,14.0,12.9,12.6
Annual,Percentage,Berlin,:,:,:,:,:,:,:,14.0,12.9,12.6
Annual,Percentage,Brandenburg,:,:,:,:,:,:,:,8.8,8.9,8.7
Annual,Percentage,Brandenburg,:,:,:,:,:,:,:,8.8,8.9,8.7
Annual,Percentage,Bremen,:,:,:,:,:,:,:,19.1,18.6,21.8
Annual,Percentage,Bremen,:,:,:,:,:,:,:,19.1,18.6,21.8
Annual,Percentage,Hamburg,:,:,:,:,:,:,:,14.2,15.9,15.7
Annual,Percentage,Hamburg,:,:,:,:,:,:,:,14.2,15.9,15.7
Annual,Percentage,Hessen,:,:,:,:,:,:,:,11.0,11.4,9.9
Annual,Percentage,Darmstadt,:,:,:,:,:,:,:,11.7,11.0,8.5
Annual,Percentage,Gießen,:,:,:,:,:,:,:,8.6,12.8,13.6
Annual,Percentage,Kassel,:,:,:,:,:,:,:,10.5,11.6,11.6
Annual,Percentage,Mecklenburg-Vorpommern,:,:,:,:,:,:,:,8.0,9.9,11.6
Annual,Percentage,Mecklenburg-Vorpommern,:,:,:,:,:,:,:,8.0,9.9,11.6
Annual,Percentage,Niedersachsen,:,:,:,:,:,:,:,10.1,10.9,10.5
Annual,Percentage,Braunschweig,:,:,:,:,:,:,:,11.8,10.8,12.7
Annual,Percentage,Hannover,:,:,:,:,:,:,:,10.9,11.7,12.8
Annual,Percentage,Lüneburg,:,:,:,:,:,:,:,8.1,7.5,6.7
Annual,Percentage,Weser-Ems,:,:,:,:,:,:,:,9.8,12.5,9.7
Annual,Percentage,Nordrhein-Westfalen,:,:,:,:,:,:,:,12.8,13.3,12.7
Annual,Percentage,Düsseldorf,:,:,:,:,:,:,:,16.0,14.6,14.1
Annual,Percentage,Köln,:,:,:,:,:,:,:,11.0,13.0,11.9
Annual,Percentage,Münster,:,:,:,:,:,:,:,9.7,13.0,17.3
Annual,Percentage,Detmold,:,:,:,:,:,:,:,13.3,8.7,7.9
Annual,Percentage,Arnsberg,:,:,:,:,:,:,:,12.2,14.8,11.3
Annual,Percentage,Rheinland-Pfalz,:,:,:,:,:,:,:,8.6,8.6,8.9
Annual,Percentage,Koblenz,:,:,:,:,:,:,:,9.2,10.6,7.1
Annual,Percentage,Trier,:,:,:,:,:,:,:,2.6,3.2,4.3
Annual,Percentage,Rheinhessen-Pfalz,:,:,:,:,:,:,:,9.7,8.5,11.2
Annual,Percentage,Saarland,:,:,:,:,:,:,:,7.4,8.4,8.7
Annual,Percentage,Saarland,:,:,:,:,:,:,:,7.4,8.4,8.7
Annual,Percentage,Sachsen,:,:,:,:,:,:,:,9.6,9.1,9.7
Annual,Percentage,Dresden,:,:,:,:,:,:,:,7.0,5.2,6.9
Annual,Percentage,Chemnitz,:,:,:,:,:,:,:,7.8,10.0,11.4
Annual,Percentage,Leipzig,:,:,:,:,:,:,:,15.8,13.6,11.8
Annual,Percentage,Sachsen-Anhalt,:,:,:,:,:,:,:,11.8,12.3,18.0
Annual,Percentage,Sachsen-Anhalt,:,:,:,:,:,:,:,11.8,12.3,18.0
Annual,Percentage,Schleswig-Holstein,:,:,:,:,:,:,:,9.3,9.5,7.5
Annual,Percentage,Schleswig-Holstein,:,:,:,:,:,:,:,9.3,9.5,7.5
Annual,Percentage,Thüringen,:,:,:,:,:,:,:,8.1,8.3,9.5
Annual,Percentage,Thüringen,:,:,:,:,:,:,:,8.1,8.3,9.5
Annual,Percentage,Denmark,:,11.9,11.1,10.5,10.0,9.5,9.1,9.7,8.8,9.8
Annual,Percentage,Hovedstaden,:,14.2,10.9,10.1,10.8,10.5,10.1,10.1,8.1,9.7
Annual,Percentage,Sjælland,:,11.3,9.8,11.1,11.8,9.2,7.8,7.7,6.7,9.0
Annual,Percentage,Syddanmark,:,10.2,11.2,11.3,9.4,9.2,8.6,9.7,10.7,9.3
Annual,Percentage,Midtjylland,:,10.0,10.7,10.0,8.0,8.6,8.8,10.5,9.0,9.7
Annual,Percentage,Nordjylland,:,15.1,14.6,9.7,11.1,9.3,9.7,9.8,9.8,12.2
Annual,Percentage,Estonia,:,6.2,5.5,5.4,5.3,5.3,4.8,5.1,5.7,5.9
Annual,Percentage,Greece,:,15.3,15.7,14.3,13.6,12.7,11.8,12.1,9.5,8.3
Annual,Percentage,Attiki,:,15.1,15.5,14.5,13.8,12.9,9.8,9.4,8.9,7.7
Annual,Percentage,Attiki,:,:,:,:,13.8,12.9,9.8,9.4,8.9,7.7
Annual,Percentage,"Nisia Aigaiou, Kriti",:,12.8,11.5,11.7,10.8,9.6,9.5,11.5,5.4,5.0
Annual,Percentage,Voreio Aigaio,:,:,:,:,16.0,12.7,13.9,13.0,5.9,6.3
Annual,Percentage,Notio Aigaio,:,:,:,:,8.5,9.6,8.6,8.6,5.8,3.2
Annual,Percentage,Kriti,:,:,:,:,10.5,8.4,8.5,12.3,5.0,5.6
Annual,Percentage,Voreia Elláda,:,16.0,17.7,14.8,14.4,13.5,14.2,14.5,11.7,10.0
Annual,Percentage,"Anatoliki Makedonia, Thraki",:,:,:,:,16.9,15.5,15.1,14.3,10.7,9.7
Annual,Percentage,Kentriki Makedonia,:,:,:,:,13.0,12.8,13.6,14.9,12.3,10.2
Annual,Percentage,Dytiki Makedonia,:,:,:,:,19.1,16.1,19.5,16.1,13.6,14.2
Annual,Percentage,Ipeiros,:,:,:,:,13.7,12.1,10.6,11.1,8.2,5.6
Annual,Percentage,Kentriki Elláda,:,16.0,15.7,14.7,13.8,12.7,12.9,13.8,9.8,8.9
Annual,Percentage,Thessalia,:,:,:,:,14.7,13.8,12.7,11.9,8.3,9.9
Annual,Percentage,Ionia Nisia,:,:,:,:,10.6,8.0,4.4,21.9,7.9,4.6
Annual,Percentage,Dytiki Elláda,:,:,:,:,16.4,14.0,17.4,16.2,13.2,9.4
Annual,Percentage,Sterea Elláda,:,:,:,:,12.9,12.6,11.9,15.3,10.2,8.1
Annual,Percentage,Peloponnisos,:,:,:,:,11.8,11.2,10.8,9.3,8.0,8.9
Annual,Percentage,Spain,:,15.4,14.9,12.8,10.8,10.9,10.0,11.6,8.7,8.4
Annual,Percentage,Noroeste,:,14.4,13.8,11.5,11.8,12.1,10.5,11.3,10.2,9.2
Annual,Percentage,Galicia,:,13.7,13.3,11.8,11.0,11.9,8.7,10.2,9.5,7.5
Annual,Percentage,Principado de Asturias,:,15.3,14.3,12.0,14.2,15.1,17.0,14.2,12.7,13.6
Annual,Percentage,Cantabria,:,15.8,15.5,9.1,11.2,8.0,7.6,11.1,9.4,9.8
Annual,Percentage,Noreste,:,10.7,10.8,6.6,7.0,7.8,7.2,7.7,6.0,6.7
Annual,Percentage,País Vasco,:,13.9,13.1,7.6,7.2,10.0,7.9,7.5,6.3,7.6
Annual,Percentage,Comunidad Foral de Navarra,:,8.3,9.4,7.2,8.1,5.0,7.9,9.0,7.3,7.9
Annual,Percentage,La Rioja,:,11.2,9.2,5.6,8.1,7.1,6.6,6.7,6.1,4.8
Annual,Percentage,Aragón,:,6.6,8.0,4.9,5.8,5.7,5.9,7.5,4.8,5.3
Annual,Percentage,Comunidad de Madrid,:,10.3,10.2,8.9,6.7,6.5,5.9,7.6,5.2,5.2
Annual,Percentage,Comunidad de Madrid,:,10.3,10.2,8.9,6.7,6.5,5.9,7.6,5.2,5.2
Annual,Percentage,Centro (ES),:,17.0,16.9,11.4,11.3,9.6,8.8,9.2,8.4,7.9
Annual,Percentage,Castilla y León,:,16.0,13.2,8.8,8.4,6.8,6.8,7.8,8.2,7.3
Annual,Percentage,Castilla-La Mancha,:,16.6,19.1,12.0,12.4,11.5,9.4,8.4,7.7,6.8
Annual,Percentage,Extremadura,:,19.9,20.1,15.9,15.1,11.9,11.9,13.6,10.1,11.1
Annual,Percentage,Este,:,12.3,10.1,10.0,7.2,8.3,9.8,9.9,7.6,7.2
Annual,Percentage,Cataluña,:,9.1,7.6,8.7,5.8,8.3,10.2,9.6,6.8,6.6
Annual,Percentage,Comunitat Valenciana,:,17.9,14.9,13.7,10.2,9.7,10.9,11.1,9.1,8.7
Annual,Percentage,Illes Balears,:,8.9,6.4,3.7,4.0,3.0,2.7,7.3,5.9,5.0
Annual,Percentage,Sur,:,22.9,22.2,21.2,17.8,17.0,13.5,17.4,11.8,11.3
Annual,Percentage,Andalucía,:,24.3,23.9,22.8,19.0,18.4,13.9,18.4,12.3,12.1
Annual,Percentage,Región de Murcia,:,16.6,13.2,11.5,10.0,8.4,10.5,11.0,7.1,5.9
Annual,Percentage,Ciudad de Ceuta,:,10.8,10.9,31.2,33.3,30.1,23.6,22.2,28.1,17.3
Annual,Percentage,Ciudad de Melilla,:,14.6,18.4,15.1,14.9,23.7,27.1,25.8,24.3,20.3
Annual,Percentage,Canarias,:,21.5,29.2,19.3,16.4,18.1,14.8,21.1,14.5,14.3
Annual,Percentage,Canarias,:,21.5,29.2,19.3,16.4,18.1,14.8,21.1,14.5,14.3
Annual,Percentage,Finland,:,11.5,12.1,11.4,11.1,8.1 b,8.3,8.6,10.1 b,8.7
Annual,Percentage,Manner-Suomi,:,11.5,12.1,11.4,11.1,8.1 b,8.3,8.6,10.1 b,8.7
Annual,Percentage,"Länsi-Suomi, Åland",:,12.3,13.9,13.7,13.7,9.2 b,9.7,8.5,10.8 b,9.2
Annual,Percentage,Helsinki-Uusimaa,:,9.2,10.1,9.2,7.7,6.3 b,6.4,8.6,10.0 b,8.2
Annual,Percentage,Etelä-Suomi,:,12.2,11.9,11.7,11.7,8.6 b,9.2,8.6,11.6 b,9.7
Annual,Percentage,Pohjois- ja Itä-Suomi,:,13.1,12.8,11.7,12.6,9.1 b,8.7,8.8,8.2 b,8.0
Annual,Percentage,France,:,8.3,7.8,7.7,7.5,7.1,9.7 b,10.8,9.9 b,9.2
Annual,Percentage,Ile de France,:,:,:,:,:,:,:,:,9.2,8.2
Annual,Percentage,Ile de France,:,:,:,:,:,:,:,:,9.2,8.2
Annual,Percentage,Centre — Val de Loire,:,:,:,:,:,:,:,:,9.5,5.8
Annual,Percentage,Centre — Val de Loire,:,:,:,:,:,:,:,:,9.5,5.8
Annual,Percentage,Bourgogne-Franche-Comté,:,:,:,:,:,:,:,:,9.3,7.5
Annual,Percentage,Bourgogne,:,:,:,:,:,:,:,:,9.5,8.1
Annual,Percentage,Franche-Comté,:,:,:,:,:,:,:,:,9.0,6.7
Annual,Percentage,Normandie,:,:,:,:,:,:,:,:,9.8,7.1
Annual,Percentage,Basse-Normandie,:,:,:,:,:,:,:,:,8.9,7.2
Annual,Percentage,Haute-Normandie,:,:,:,:,:,:,:,:,10.4,6.9
Annual,Percentage,Hauts-de-France,:,:,:,:,:,:,:,:,11.6,12.1
Annual,Percentage,Nord-Pas de Calais,:,:,:,:,:,:,:,:,12.2,13.5
Annual,Percentage,Picardie,:,:,:,:,:,:,:,:,10.4,9.1
Annual,Percentage,Grand Est,:,:,:,:,:,:,:,:,10.3,9.3
Annual,Percentage,Alsace,:,:,:,:,:,:,:,:,9.4,7.5
Annual,Percentage,Champagne-Ardenne,:,:,:,:,:,:,:,:,11.1,9.8
Annual,Percentage,Lorraine,:,:,:,:,:,:,:,:,10.6,10.5
Annual,Percentage,Pays de la Loire,:,:,:,:,:,:,:,:,7.8,6.5
Annual,Percentage,Pays de la Loire,:,:,:,:,:,:,:,:,7.8,6.5
Annual,Percentage,Bretagne,:,:,:,:,:,:,:,:,8.2,6.4
Annual,Percentage,Bretagne,:,:,:,:,:,:,:,:,8.2,6.4
Annual,Percentage,Nouvelle-Aquitaine,:,:,:,:,:,:,:,:,9.5,8.5
Annual,Percentage,Aquitaine,:,:,:,:,:,:,:,:,9.2,8.4
Annual,Percentage,Limousin,:,:,:,:,:,:,:,:,10.5,11.2
Annual,Percentage,Poitou-Charentes,:,:,:,:,:,:,:,:,9.5,7.7
Annual,Percentage,Occitanie,:,:,:,:,:,:,:,:,11.2,10.8
Annual,Percentage,Languedoc-Roussillon,:,:,:,:,:,:,:,:,12.9,11.4
Annual,Percentage,Midi-Pyrénées,:,:,:,:,:,:,:,:,9.7,10.2
Annual,Percentage,Auvergne-Rhône-Alpes,:,:,:,:,:,:,:,:,8.5,7.6
Annual,Percentage,Auvergne,:,:,:,:,:,:,:,:,9.6,6.4
Annual,Percentage,Rhône-Alpes,:,:,:,:,:,:,:,:,8.4,7.8
Annual,Percentage,Provence-Alpes-Côte d’Azur,:,:,:,:,:,:,:,:,11.5,9.5
Annual,Percentage,Provence-Alpes-Côte d’Azur,:,:,:,:,:,:,:,:,11.5,9.5
Annual,Percentage,Corse,:,:,:,:,:,:,:,:,11.2,10.0
Annual,Percentage,Corse,:,:,:,:,:,:,:,:,11.2,10.0
Annual,Percentage,RUP FR — Régions Ultrapériphériques Françaises,:,:,:,:,:,:,:,:,23.0,24.5
Annual,Percentage,Guadeloupe,:,:,:,:,:,:,:,:,22.6,19.3
Annual,Percentage,Martinique,:,:,:,:,:,:,:,:,18.9,19.0
Annual,Percentage,Guyane,:,:,:,:,:,:,:,:,28.1,41.7
Annual,Percentage,La Réunion,:,:,:,:,:,:,:,:,23.1,22.5
Annual,Percentage,Croatia,12.6,12.3,11.1,10.6,9.3,7.5,7.2,7.5,6.3,5.5
Annual,Percentage,Panonska Hrvatska,:,:,:,:,:,:,:,11.1,8.7,9.7
Annual,Percentage,Jadranska Hrvatska,12.8,10.6,10.4,11.0,9.2,7.2,7.5,7.7,7.5,5.1
Annual,Percentage,Kontinentalna Hrvatska (NUTS 2016),12.4,13.1,11.4,10.3,9.4,7.6,7.1,:,:,:
Annual,Percentage,Grad Zagreb,:,:,:,:,:,:,:,5.3,3.6,3.7
Annual,Percentage,Sjeverna Hrvatska,:,:,:,:,:,:,:,5.1,4.2,2.7
Annual,Percentage,Hungary,:,8.8,7.7,6.3,5.5,4.9,4.9,5.4,6.2,4.9
Annual,Percentage,Közép-Magyarország,:,8.6,6.5,4.8,3.5,3.2,3.6,4.8,5.3,3.0
Annual,Percentage,Közép-Magyarország (NUTS 2013),:,8.6,6.5,4.8,:,:,:,:,:,:
Annual,Percentage,Budapest,:,:,:,:,4.2,4.4,4.7,4.4,4.6,3.1
Annual,Percentage,Pest,:,:,:,:,2.7,1.8,2.3,5.3,6.1,2.9
Annual,Percentage,Dunántúl,:,8.1,6.1,5.6,5.0,5.3,6.0,5.3,6.3,4.9
Annual,Percentage,Közép-Dunántúl,:,6.6,7.2,4.2,2.6,3.7,2.0,2.0,3.9,2.6
Annual,Percentage,Nyugat-Dunántúl,:,5.5,3.5,5.1,5.9,3.5,7.5,3.8,5.6,2.3
Annual,Percentage,Dél-Dunántúl,:,12.6,7.6,8.0,6.9,9.3,9.2,11.2,10.3,11.0
Annual,Percentage,Alföld és Észak,:,9.5,9.7,8.1,7.5,5.9,5.2,6.0,6.8,6.5
Annual,Percentage,Észak-Magyarország,:,13.3,13.2,11.1,9.7,7.8,7.3,7.3,8.5,8.4
Annual,Percentage,Észak-Alföld,:,7.7,10.0,7.5,6.8,6.8,4.9,6.1,7.0,6.8
Annual,Percentage,Dél-Alföld,:,8.1,6.1,5.9,6.2,3.1,3.7,4.8,5.1,4.4
Annual,Percentage,Ireland,:,18.8,17.8,16.1,13.2,12.9 b,11.4 b,12.4,9.6,9.1
Annual,Percentage,Northern and Western,:,:,20.1,16.3,14.8,16.4 b,17.5 b,13.6,11.9,7.7
Annual,Percentage,Southern,:,:,18.2,15.8,14.3,11.6 b,10.3 b,13.4,10.5,8.6
Annual,Percentage,Eastern and Midland,:,:,16.7,16.3,11.9,12.5 b,10.1 b,11.3,8.3,9.8
Annual,Percentage,Iceland,:,5.2,4.3,4.0,4.0,4.4,:,:,:,:
Annual,Percentage,Italy,:,11.2,12.1,10.8,10.7,9.6,10.2,10.8,9.8,8.9
Annual,Percentage,Nord-Ovest,:,5.5,7.2,6.6,6.5,6.3,6.0,5.6,5.2,4.0
Annual,Percentage,Piemonte,:,6.4,8.5,7.6,8.5,7.1,7.6,6.2,5.2,4.5
Annual,Percentage,Valle d’Aosta/Vallée d’Aoste,:,5.7,10.4,9.6,4.5,3.1,5.0,5.0,4.8,3.5
Annual,Percentage,Liguria,:,7.6,9.1,9.1,7.5,6.5,4.4,9.1,11.6,10.2
Annual,Percentage,Lombardia,:,4.8,6.4,5.8,5.6,6.0,5.6,4.9,4.3,2.9
Annual,Percentage,Sud,:,16.7,19.0,17.0,15.9,14.2,16.8,18.7,17.8,16.7
Annual,Percentage,Abruzzo,:,11.5,10.3,10.5,10.4,8.0,6.4,12.6,11.7,7.5
Annual,Percentage,Molise,:,11.9,14.9,12.9,10.6,12.2,23.9,13.4,10.6,9.0
Annual,Percentage,Campania,:,19.1,23.8,21.7,20.1,18.0,24.6,27.6,22.2,21.2
Annual,Percentage,Puglia,:,16.9,16.3,11.7,13.1,13.7,12.6,12.5,13.8,12.4
Annual,Percentage,Basilicata,:,10.9,9.9,10.4,14.9,8.5,13.2,9.2,12.4,9.0
Annual,Percentage,Calabria,:,14.3,18.4,19.8,13.4,9.6,7.4,11.0,19.5,20.9
Annual,Percentage,Isole,:,25.5,24.5,22.1,22.5,21.0,20.3,21.3,15.7,16.1
Annual,Percentage,Sicilia,:,27.7,25.3,22.0,23.6,22.6,20.9,22.1,14.3,15.8
Annual,Percentage,Sardegna,:,18.6,21.8,22.4,19.3,15.8,18.7,18.6,20.1,17.1
Annual,Percentage,Nord-Est,:,5.6,6.0,4.7,5.0,4.4,4.6,4.6,3.8,3.5
Annual,Percentage,Provincia Autonoma di Bolzano/Bozen,:,1.3,1.3,0.7,3.1,3.1,3.0,3.4,4.8,2.5
Annual,Percentage,Provincia Autonoma di Trento,:,2.9,8.3,6.5,7.6,4.4,1.7,5.8,3.8,3.6
Annual,Percentage,Veneto,:,7.0,6.2,3.8,4.2,3.5,5.3,4.6,3.8,4.7
Annual,Percentage,Friuli-Venezia Giulia,:,6.5,8.0,7.1,4.9,4.9,5.5,7.3,6.7,3.7
Annual,Percentage,Emilia-Romagna,:,4.6,5.5,5.4,6.0,5.4,4.1,3.8,2.9,2.3
Annual,Percentage,Centro (IT),:,8.9,8.5,8.1,8.4,7.0,7.6,8.4,8.8,7.7
Annual,Percentage,Toscana,:,6.2,5.7,6.3,5.7,6.8,6.0,6.1,5.3,4.6
Annual,Percentage,Umbria,:,11.2,7.7,7.1,8.1,3.9,4.4,5.8,5.6,5.4
Annual,Percentage,Marche,:,8.8,8.0,6.4,4.8,5.2,5.3,5.7,6.3,4.6
Annual,Percentage,Lazio,:,10.1,10.5,9.7,11.0,8.0,9.6,10.8,12.0,10.7
Annual,Percentage,Lithuania,:,9.1,10.2,9.4,9.2,7.6,7.2,8.1,8.3,8.0
Annual,Percentage,Sostinės regionas,:,:,:,6.5,6.4,6.2,6.5,4.0,5.6,5.2
Annual,Percentage,Vidurio ir vakarų Lietuvos regionas,:,:,:,10.6,10.4,8.1,7.5,9.9,9.5,9.3
Annual,Percentage,Luxembourg,:,5.4,6.5 b,6.5,7.8,6.9,7.1 b,5.5 b,3.5 b,3.9
Annual,Percentage,Latvia,:,7.7,7.0,7.3,7.3,7.4,7.4,6.6,7.2,7.0
Annual,Percentage,Montenegro,:,:,:,:,:,:,14.0,20.4,20.9,:
Annual,Percentage,North Macedonia,:,17.6,16.4,16.9,16.2,13.5,14.8,:,:,:
Annual,Percentage,Malta,:,9.2,6.8,6.6,5.3,4.9,5.4,5.3,3.8,3.6
Annual,Percentage,Netherlands,:,10.0,9.5 b,9.4,8.4,8.9,8.7,8.6,8.4,8.2
Annual,Percentage,Noord-Nederland,:,11.7,13.0 b,11.3,9.7,10.1,9.7,12.0,11.4,9.5
Annual,Percentage,Groningen,:,:,14.5 b,11.8,11.3,13.3,11.7,11.1,12.7,8.4
Annual,Percentage,Friesland (NL),:,:,12.8 b,11.5,8.8,8.0,8.3,12.8,10.1,10.3
Annual,Percentage,Drenthe,:,:,11.4 b,10.4,9.1,9.0,9.2,11.8,11.8,9.8
Annual,Percentage,Oost-Nederland,:,8.2,8.0 b,8.5,7.6,7.4,7.0,6.1,6.0,7.2
Annual,Percentage,Overijssel,:,:,8.2 b,8.6,8.7,7.6,7.9,7.5,6.5,6.6
Annual,Percentage,Gelderland,:,:,7.2 b,8.5,7.5,7.7,6.5,5.7,5.9,7.7
Annual,Percentage,Flevoland,:,:,10.8 b,8.2,5.4,5.6,6.8,4.0,5.1,6.6
