Time frequency,Vehicles,Unit of measure,Geopolitical entity (reporting)\Time,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Buses,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,413.0,172.0,378.0,373.0,416.0
Annual,Buses,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,427.0,656.0,593.0,732.0,953.0,855.0,913.0,782.0,734.0,828.0,942.0
Annual,Buses,Number,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,7.0,1.0,2.0,4.0,13.0,15.0,15.0,2.0,26.0,10.0
Annual,Buses,Number,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,266.0,361.0,332.0,363.0,363.0,402.0,346.0,167.0,201.0,211.0,347.0
Annual,Buses,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,403.0,438.0,560.0,428.0,462.0,449.0,393.0,486.0,503.0,305.0,403.0
Annual,Buses,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,232.0,187.0,232.0,171.0,212.0,142.0,201.0,223.0,269.0,304.0,151.0
Annual,Buses,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0
Annual,Buses,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1043.0,1138.0,1229.0,1469.0,1188.0,987.0,1035.0,101.0
Annual,Buses,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,142.0,349.0,194.0,247.0,156.0,142.0,364.0,137.0,237.0,309.0,119.0
Annual,Buses,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2102.0,1571.0,2063.0,1719.0,1688.0,1691.0,1888.0,1849.0,2211.0,1911.0,2012.0
Annual,Buses,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,104.0,140.0,300.0,126.0,62.0,212.0,12.0
Annual,Buses,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,180.0,272.0,200.0,250.0,373.0,668.0,374.0,316.0,146.0,112.0,272.0
Annual,Buses,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,242.0,211.0,256.0,197.0,287.0,171.0,126.0,114.0,258.0,278.0,178.0
Annual,Buses,Number,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,112 p,288.0,79.0,93.0,233.0,255.0,257.0,117.0,357.0,271.0,261.0
Annual,Buses,Number,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.0,26.0,16.0,10.0,6.0,44.0,35.0,:
Annual,Buses,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.0,41.0,143.0,33.0,28.0,0.0,40.0,51.0,7.0,3.0,31.0
Annual,Buses,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,992.0,842.0,116.0,640.0
Annual,Buses,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3400.0,3728.0,4124.0,3600.0,3795.0,:,:,:,:,:,:
Annual,Buses,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,730.0
Annual,Buses,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,294.0,453.0,375.0,368.0,401.0,356.0,308.0,297.0,533.0,406.0,811.0
Annual,Buses,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18407.0,9562.0,12685.0,10195.0,10993.0,6538.0,4347.0,5652.0,4521.0,5137.0,6895.0
Annual,Buses,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4476.0,4554.0,3875.0,3199.0,:,:,1579.0,1910.0,2883.0
Annual,Buses,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,59.0,168.0,290.0,:,1789.0,:,:
Annual,Mini-buses and mini-coaches,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,1.0,:,:
Annual,Mini-buses and mini-coaches,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,58.0,64.0,72.0,85.0,90.0,74.0,53.0,34.0,65.0,40.0,52.0
Annual,Mini-buses and mini-coaches,Number,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0,17.0,14.0,23.0,34.0,32.0,19.0,8.0,18.0,15.0,11.0
Annual,Mini-buses and mini-coaches,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,347.0,181.0,385.0,263.0,240.0,238.0,212.0,215.0,219.0,251.0,296.0
Annual,Mini-buses and mini-coaches,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,129.0
Annual,Mini-buses and mini-coaches,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,677.0,739.0,756.0,676.0,336.0,410.0,472.0,1440.0
Annual,Mini-buses and mini-coaches,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,187.0,268.0,226.0,237.0,243.0,236.0,141.0,70.0,93.0,62.0,76.0
Annual,Mini-buses and mini-coaches,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Mini-buses and mini-coaches,Number,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,124.0,110.0,570.0,570.0,1067.0,83.0,164.0
Annual,Mini-buses and mini-coaches,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,80.0,71.0,73.0,37.0,12.0,5.0,28.0
Annual,Mini-buses and mini-coaches,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,69.0,109.0,189.0,190.0,215.0,316.0,167.0,234.0,168.0,153.0,146.0
Annual,Mini-buses and mini-coaches,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Mini-buses and mini-coaches,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
Annual,Mini-buses and mini-coaches,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35.0,45.0,37.0,32.0,18.0,21.0,33.0,96.0,80.0,89.0,81.0
Annual,Mini-buses and mini-coaches,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,434.0,670.0,437.0,495.0,1.0,131.0,248.0,234.0
Annual,Mini-buses and mini-coaches,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,59.0,43.0,65.0,84.0,61.0,:,:,:,:,:,:
Annual,Mini-buses and mini-coaches,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,190.0
Annual,Mini-buses and mini-coaches,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0
Annual,Mini-buses and mini-coaches,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16049.0,18559.0,23920.0,15553.0,16758.0,10432.0,6525.0,7366.0,6290.0,5495.0,11631.0
Annual,Mini-buses and mini-coaches,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5089.0,5486.0,4864.0,4770.0,:,:,2596.0,2179.0,2663.0
Annual,Mini-buses and mini-coaches,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.0,43.0,28.0,:,717.0,:,:
Annual,Trolley buses,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:
