Time frequency,Unit of measure,Age class,Sex,Geopolitical entity (reporting)\Time,2005.0,2010.0,2015.0
Annual,Percentage,From 15 to 24 years,Total,Czechia,62.4,68.5,74.5
Annual,Percentage,From 15 to 24 years,Total,Germany,61.2,72.3,84.9
Annual,Percentage,From 15 to 24 years,Total,Denmark,87.1,84.7,81.6
Annual,Percentage,From 15 to 24 years,Total,Estonia,68.0,78.9,71.4
Annual,Percentage,From 15 to 24 years,Total,Greece,66.5,75.3,80.3
Annual,Percentage,From 15 to 24 years,Total,Spain,61.1,82.4,78.3
Annual,Percentage,From 15 to 24 years,Total,European Union - 27 countries (from 2020),68.9,76.5,81.9
Annual,Percentage,From 15 to 24 years,Total,European Union - 28 countries (2013-2020),67.4,73.7,78.4
Annual,Percentage,From 15 to 24 years,Total,Finland,63.0,79.4,86.9
Annual,Percentage,From 15 to 24 years,Total,France,72.5,75.7,91.3
Annual,Percentage,From 15 to 24 years,Total,Croatia,75.9,76.3,79.5
Annual,Percentage,From 15 to 24 years,Total,Hungary,86.8,82.8,82.1
Annual,Percentage,From 15 to 24 years,Total,Ireland,67.6,79.2,73.9
Annual,Percentage,From 15 to 24 years,Total,Italy,73.2,78.8,72.1
Annual,Percentage,From 15 to 24 years,Total,Lithuania,57.1,66.5,72.2
Annual,Percentage,From 15 to 24 years,Total,Luxembourg,87.1 u,87.2,97.0
Annual,Percentage,From 15 to 24 years,Total,Latvia,77.0,89.0,69.6
Annual,Percentage,From 15 to 24 years,Total,Malta,87.7,95.7,97.9
Annual,Percentage,From 15 to 24 years,Total,Netherlands,71.5,87.8,91.8
Annual,Percentage,From 15 to 24 years,Total,Poland,72.2,69.6,75.9
Annual,Percentage,From 15 to 24 years,Total,Portugal,84.5,82.4,68.0
Annual,Percentage,From 15 to 24 years,Total,Romania,70.6,90.9,57.6
Annual,Percentage,From 15 to 24 years,Total,Sweden,86.0,36.7,73.5
Annual,Percentage,From 15 to 24 years,Total,Slovenia,62.1,87.1,82.5
Annual,Percentage,From 15 to 24 years,Total,Slovakia,66.0,69.0,75.8
Annual,Percentage,From 15 to 24 years,Total,United Kingdom,59.8,61.1,65.7
Annual,Percentage,From 15 to 64 years,Females,Austria,83.3,86.4,87.7
Annual,Percentage,From 15 to 64 years,Females,Belgium,82.1,87.5,89.8
Annual,Percentage,From 15 to 64 years,Females,Bulgaria,84.3,86.6,91.7
Annual,Percentage,From 15 to 64 years,Females,Cyprus,87.5,87.1,88.0
Annual,Percentage,From 15 to 64 years,Females,Czechia,72.8,76.4,86.4
Annual,Percentage,From 15 to 64 years,Females,Germany,80.1,84.3,87.0
Annual,Percentage,From 15 to 64 years,Females,Denmark,92.3,96.3,93.4
Annual,Percentage,From 15 to 64 years,Females,Estonia,75.8,88.7,88.1
Annual,Percentage,From 15 to 64 years,Females,Greece,74.8,79.9,82.6
Annual,Percentage,From 15 to 64 years,Females,Spain,77.0,84.8,83.8
Annual,Percentage,From 15 to 64 years,Females,European Union - 27 countries (from 2020),81.4,84.5,86.1
Annual,Percentage,From 15 to 64 years,Females,European Union - 28 countries (2013-2020),80.7,83.5,85.7
Annual,Percentage,From 15 to 64 years,Females,Finland,84.9,85.8,90.1
Annual,Percentage,From 15 to 64 years,Females,France,81.2,84.7,90.5
Annual,Percentage,From 15 to 64 years,Females,Croatia,80.1,77.6,81.2
Annual,Percentage,From 15 to 64 years,Females,Hungary,86.5,89.0,86.1
Annual,Percentage,From 15 to 64 years,Females,Ireland,78.7,84.0,88.7
Annual,Percentage,From 15 to 64 years,Females,Italy,80.8,80.8,86.4
Annual,Percentage,From 15 to 64 years,Females,Lithuania,73.0,77.1,83.7
Annual,Percentage,From 15 to 64 years,Females,Luxembourg,85.5,88.6,90.4
Annual,Percentage,From 15 to 64 years,Females,Latvia,85.2,88.9,84.2
Annual,Percentage,From 15 to 64 years,Females,Malta,91.6,97.3,98.4
Annual,Percentage,From 15 to 64 years,Females,Netherlands,88.3,93.6,92.0
Annual,Percentage,From 15 to 64 years,Females,Poland,82.1,81.9,75.8
Annual,Percentage,From 15 to 64 years,Females,Portugal,85.2,83.9,88.4
Annual,Percentage,From 15 to 64 years,Females,Romania,82.8,87.2,81.0
Annual,Percentage,From 15 to 64 years,Females,Sweden,88.5,83.2,83.8
Annual,Percentage,From 15 to 64 years,Females,Slovenia,84.2,91.7,91.6
Annual,Percentage,From 15 to 64 years,Females,Slovakia,81.7,83.2,77.1
Annual,Percentage,From 15 to 64 years,Females,United Kingdom,76.0,76.9,83.4
Annual,Percentage,From 15 to 64 years,Males,Austria,85.2,85.4,90.1
Annual,Percentage,From 15 to 64 years,Males,Belgium,81.7,88.2,87.9
Annual,Percentage,From 15 to 64 years,Males,Bulgaria,88.8,91.7,91.6
Annual,Percentage,From 15 to 64 years,Males,Cyprus,91.8,90.6,82.2
Annual,Percentage,From 15 to 64 years,Males,Czechia,73.2,76.3,82.8
Annual,Percentage,From 15 to 64 years,Males,Germany,78.8,83.4,87.7
Annual,Percentage,From 15 to 64 years,Males,Denmark,90.5,92.8,91.2
Annual,Percentage,From 15 to 64 years,Males,Estonia,78.6,90.7,85.2
Annual,Percentage,From 15 to 64 years,Males,Greece,83.6,84.6,83.0
Annual,Percentage,From 15 to 64 years,Males,Spain,72.3,83.4,84.8
Annual,Percentage,From 15 to 64 years,Males,European Union - 27 countries (from 2020),81.8,85.0,85.0
Annual,Percentage,From 15 to 64 years,Males,European Union - 28 countries (2013-2020),80.5,83.8,83.7
Annual,Percentage,From 15 to 64 years,Males,Finland,81.8,86.7,86.5
Annual,Percentage,From 15 to 64 years,Males,France,86.8,83.8,87.2
Annual,Percentage,From 15 to 64 years,Males,Croatia,86.6,86.2,82.8
Annual,Percentage,From 15 to 64 years,Males,Hungary,88.0,86.3,85.7
Annual,Percentage,From 15 to 64 years,Males,Ireland,83.4,84.5,84.9
Annual,Percentage,From 15 to 64 years,Males,Italy,80.4,85.2,81.5
Annual,Percentage,From 15 to 64 years,Males,Lithuania,75.7,74.7,80.1
Annual,Percentage,From 15 to 64 years,Males,Luxembourg,89.0,86.9,90.2
Annual,Percentage,From 15 to 64 years,Males,Latvia,82.2,89.9,82.8
Annual,Percentage,From 15 to 64 years,Males,Malta,94.9,96.3,94.2
Annual,Percentage,From 15 to 64 years,Males,Netherlands,85.7,92.5,92.8
Annual,Percentage,From 15 to 64 years,Males,Poland,86.5,85.8,74.9
Annual,Percentage,From 15 to 64 years,Males,Portugal,86.4,88.7,88.8
Annual,Percentage,From 15 to 64 years,Males,Romania,86.6,90.7,81.7
Annual,Percentage,From 15 to 64 years,Males,Sweden,83.8,78.0,82.0
Annual,Percentage,From 15 to 64 years,Males,Slovenia,86.8,89.4,90.1
Annual,Percentage,From 15 to 64 years,Males,Slovakia,79.4,76.5,75.4
Annual,Percentage,From 15 to 64 years,Males,United Kingdom,71.8,75.0,75.7
Annual,Percentage,From 15 to 64 years,Total,Austria,84.4,85.9,88.9
Annual,Percentage,From 15 to 64 years,Total,Belgium,81.9,87.9,88.8
Annual,Percentage,From 15 to 64 years,Total,Bulgaria,86.7,89.3,91.7
Annual,Percentage,From 15 to 64 years,Total,Cyprus,89.9,89.1,85.1
Annual,Percentage,From 15 to 64 years,Total,Czechia,73.1,76.3,84.5
Annual,Percentage,From 15 to 64 years,Total,Germany,79.4,83.8,87.3
Annual,Percentage,From 15 to 64 years,Total,Denmark,91.4,94.5,92.2
Annual,Percentage,From 15 to 64 years,Total,Estonia,77.2,89.7,86.7
Annual,Percentage,From 15 to 64 years,Total,Greece,80.2,82.7,82.9
Annual,Percentage,From 15 to 64 years,Total,Spain,74.2,84.0,84.3
Annual,Percentage,From 15 to 64 years,Total,European Union - 27 countries (from 2020),81.6,84.8,85.5
Annual,Percentage,From 15 to 64 years,Total,European Union - 28 countries (2013-2020),80.6,83.6,84.7
Annual,Percentage,From 15 to 64 years,Total,Finland,83.3,86.3,88.3
Annual,Percentage,From 15 to 64 years,Total,France,84.1,84.3,88.8
Annual,Percentage,From 15 to 64 years,Total,Croatia,83.7,82.2,82.0
Annual,Percentage,From 15 to 64 years,Total,Hungary,87.3,87.5,85.9
Annual,Percentage,From 15 to 64 years,Total,Ireland,81.4,84.3,86.7
Annual,Percentage,From 15 to 64 years,Total,Italy,80.6,83.4,83.7
Annual,Percentage,From 15 to 64 years,Total,Lithuania,74.4,76.0,82.0
Annual,Percentage,From 15 to 64 years,Total,Luxembourg,87.6,87.7,90.3
Annual,Percentage,From 15 to 64 years,Total,Latvia,83.6,89.4,83.6
Annual,Percentage,From 15 to 64 years,Total,Malta,93.9,96.6,95.9
Annual,Percentage,From 15 to 64 years,Total,Netherlands,86.9,93.0,92.4
Annual,Percentage,From 15 to 64 years,Total,Poland,84.5,84.1,75.3
Annual,Percentage,From 15 to 64 years,Total,Portugal,85.9,86.4,88.6
Annual,Percentage,From 15 to 64 years,Total,Romania,84.8,89.2,81.4
Annual,Percentage,From 15 to 64 years,Total,Sweden,86.1,80.6,82.9
Annual,Percentage,From 15 to 64 years,Total,Slovenia,85.7,90.5,90.8
Annual,Percentage,From 15 to 64 years,Total,Slovakia,80.4,79.5,76.2
Annual,Percentage,From 15 to 64 years,Total,United Kingdom,73.8,75.9,79.2
Annual,Percentage,From 25 to 64 years,Females,Austria,83.1,87.6,87.7
Annual,Percentage,From 25 to 64 years,Females,Belgium,84.0,88.1,89.8
Annual,Percentage,From 25 to 64 years,Females,Bulgaria,84.9,87.4,91.5
Annual,Percentage,From 25 to 64 years,Females,Cyprus,89.4,86.5,88.4
Annual,Percentage,From 25 to 64 years,Females,Czechia,71.9,77.5,86.6
Annual,Percentage,From 25 to 64 years,Females,Germany,83.4,86.0,86.6
Annual,Percentage,From 25 to 64 years,Females,Denmark,92.6,97.6,94.2
Annual,Percentage,From 25 to 64 years,Females,Estonia,77.1,90.0,89.7
Annual,Percentage,From 25 to 64 years,Females,Greece,75.9,79.7,82.4
Annual,Percentage,From 25 to 64 years,Females,Spain,82.1,85.0,84.9
Annual,Percentage,From 25 to 64 years,Females,European Union - 27 countries (from 2020),83.1,85.2,86.1
Annual,Percentage,From 25 to 64 years,Females,European Union - 28 countries (2013-2020),82.5,84.6,86.2
Annual,Percentage,From 25 to 64 years,Females,Finland,86.7,86.1,88.8
Annual,Percentage,From 25 to 64 years,Females,France,82.5,85.8,89.7
Annual,Percentage,From 25 to 64 years,Females,Croatia,79.3,75.5,81.0
Annual,Percentage,From 25 to 64 years,Females,Hungary,86.9,89.7,86.9
Annual,Percentage,From 25 to 64 years,Females,Ireland,81.6,84.7,87.5
Annual,Percentage,From 25 to 64 years,Females,Italy,80.5,80.7,87.8
Annual,Percentage,From 25 to 64 years,Females,Lithuania,74.0,77.3,84.9
Annual,Percentage,From 25 to 64 years,Females,Luxembourg,85.6,88.5,89.5
Annual,Percentage,From 25 to 64 years,Females,Latvia,86.1,89.5,85.1
Annual,Percentage,From 25 to 64 years,Females,Malta,94.3,97.5,98.2
Annual,Percentage,From 25 to 64 years,Females,Netherlands,89.6,94.0,91.8
Annual,Percentage,From 25 to 64 years,Females,Poland,84.2,83.4,75.4
Annual,Percentage,From 25 to 64 years,Females,Portugal,84.0,83.3,88.4
Annual,Percentage,From 25 to 64 years,Females,Romania,84.1,88.0,83.2
Annual,Percentage,From 25 to 64 years,Females,Sweden,87.9,85.0,83.6
Annual,Percentage,From 25 to 64 years,Females,Slovenia,86.1,92.2,90.1
Annual,Percentage,From 25 to 64 years,Females,Slovakia,84.1,83.6,76.6
Annual,Percentage,From 25 to 64 years,Females,United Kingdom,78.6,79.8,86.2
Annual,Percentage,From 25 to 64 years,Males,Austria,84.0,86.6,90.0
Annual,Percentage,From 25 to 64 years,Males,Belgium,83.1,88.6,87.8
Annual,Percentage,From 25 to 64 years,Males,Bulgaria,87.9,91.6,92.2
Annual,Percentage,From 25 to 64 years,Males,Cyprus,92.1,91.6,81.1
Annual,Percentage,From 25 to 64 years,Males,Czechia,74.3,76.1,82.4
Annual,Percentage,From 25 to 64 years,Males,Germany,82.1,85.3,88.2
Annual,Percentage,From 25 to 64 years,Males,Denmark,90.4,94.5,92.9
Annual,Percentage,From 25 to 64 years,Males,Estonia,80.2,89.8,84.7
Annual,Percentage,From 25 to 64 years,Males,Greece,84.1,83.1,82.3
Annual,Percentage,From 25 to 64 years,Males,Spain,72.2,81.6,84.4
Annual,Percentage,From 25 to 64 years,Males,European Union - 27 countries (from 2020),82.9,85.5,84.9
Annual,Percentage,From 25 to 64 years,Males,European Union - 28 countries (2013-2020),81.9,84.3,83.7
Annual,Percentage,From 25 to 64 years,Males,Finland,80.6,85.6,84.3
Annual,Percentage,From 25 to 64 years,Males,France,87.3,84.3,86.3
Annual,Percentage,From 25 to 64 years,Males,Croatia,86.5,87.7,82.4
Annual,Percentage,From 25 to 64 years,Males,Hungary,86.4,85.7,85.8
Annual,Percentage,From 25 to 64 years,Males,Ireland,85.0,84.0,85.5
Annual,Percentage,From 25 to 64 years,Males,Italy,80.0,86.0,81.3
Annual,Percentage,From 25 to 64 years,Males,Lithuania,78.3,74.1,79.5
Annual,Percentage,From 25 to 64 years,Males,Luxembourg,88.1,87.0,88.6
Annual,Percentage,From 25 to 64 years,Males,Latvia,81.0,90.8,82.4
Annual,Percentage,From 25 to 64 years,Males,Malta,95.2,96.3,93.3
Annual,Percentage,From 25 to 64 years,Males,Netherlands,87.0,92.3,90.2
Annual,Percentage,From 25 to 64 years,Males,Poland,87.5,86.9,75.2
Annual,Percentage,From 25 to 64 years,Males,Portugal,85.9,90.0,91.4
Annual,Percentage,From 25 to 64 years,Males,Romania,90.0,90.6,84.6
Annual,Percentage,From 25 to 64 years,Males,Sweden,82.5,82.9,81.1
Annual,Percentage,From 25 to 64 years,Males,Slovenia,88.3,88.8,91.3
Annual,Percentage,From 25 to 64 years,Males,Slovakia,80.5,77.6,74.0
Annual,Percentage,From 25 to 64 years,Males,United Kingdom,74.6,75.0,76.5
Annual,Percentage,From 25 to 64 years,Total,Austria,83.6,87.1,88.8
Annual,Percentage,From 25 to 64 years,Total,Belgium,83.5,88.4,88.7
Annual,Percentage,From 25 to 64 years,Total,Bulgaria,86.5,89.6,91.9
Annual,Percentage,From 25 to 64 years,Total,Cyprus,90.8,89.2,84.8
Annual,Percentage,From 25 to 64 years,Total,Czechia,73.2,76.7,84.3
Annual,Percentage,From 25 to 64 years,Total,Germany,82.7,85.6,87.4
Annual,Percentage,From 25 to 64 years,Total,Denmark,91.4,96.0,93.5
Annual,Percentage,From 25 to 64 years,Total,Estonia,78.5,89.9,87.2
Annual,Percentage,From 25 to 64 years,Total,Greece,80.9,81.7,82.4
Annual,Percentage,From 25 to 64 years,Total,Spain,76.2,83.1,84.6
Annual,Percentage,From 25 to 64 years,Total,European Union - 27 countries (from 2020),83.0,85.4,85.5
Annual,Percentage,From 25 to 64 years,Total,European Union - 28 countries (2013-2020),82.2,84.4,84.9
Annual,Percentage,From 25 to 64 years,Total,Finland,83.6,85.9,86.4
Annual,Percentage,From 25 to 64 years,Total,France,85.0,85.0,88.0
Annual,Percentage,From 25 to 64 years,Total,Croatia,83.3,81.8,81.7
Annual,Percentage,From 25 to 64 years,Total,Hungary,86.6,87.5,86.4
Annual,Percentage,From 25 to 64 years,Total,Ireland,83.5,84.3,86.5
Annual,Percentage,From 25 to 64 years,Total,Italy,80.2,83.8,84.3
Annual,Percentage,From 25 to 64 years,Total,Lithuania,76.1,75.8,82.2
Annual,Percentage,From 25 to 64 years,Total,Luxembourg,87.0,87.7,89.0
Annual,Percentage,From 25 to 64 years,Total,Latvia,83.5,90.1,83.8
Annual,Percentage,From 25 to 64 years,Total,Malta,94.9,96.7,95.4
Annual,Percentage,From 25 to 64 years,Total,Netherlands,88.2,93.1,91.0
Annual,Percentage,From 25 to 64 years,Total,Poland,86.0,85.3,75.3
Annual,Percentage,From 25 to 64 years,Total,Portugal,85.0,86.8,89.7
Annual,Percentage,From 25 to 64 years,Total,Romania,87.2,89.4,83.9
Annual,Percentage,From 25 to 64 years,Total,Sweden,85.0,83.9,82.2
Annual,Percentage,From 25 to 64 years,Total,Slovenia,87.2,90.4,90.7
Annual,Percentage,From 25 to 64 years,Total,Slovakia,82.2,80.3,75.3
Annual,Percentage,From 25 to 64 years,Total,United Kingdom,76.4,77.3,81.1
Annual,Percentage,From 55 to 64 years,Females,Austria,94.9,88.4,89.1
Annual,Percentage,From 55 to 64 years,Females,Belgium,79.9,91.5,93.8
Annual,Percentage,From 55 to 64 years,Females,Bulgaria,80.6,90.6,93.6
Annual,Percentage,From 55 to 64 years,Females,Cyprus,87.0 u,93.4,91.1
Annual,Percentage,From 55 to 64 years,Females,Czechia,82.2,81.0,86.7
Annual,Percentage,From 55 to 64 years,Females,Germany,70.3,84.4,88.2
Annual,Percentage,From 55 to 64 years,Females,Denmark,95.4,97.3,97.1
Annual,Percentage,From 55 to 64 years,Females,Estonia,86.3,92.6,90.7
Annual,Percentage,From 55 to 64 years,Females,Greece,81.5 u,86.5,88.4
Annual,Percentage,From 55 to 64 years,Females,Spain,63.6,87.1,79.7
Annual,Percentage,From 55 to 64 years,Females,European Union - 27 countries (from 2020),81.7,86.5,87.1
Annual,Percentage,From 55 to 64 years,Females,European Union - 28 countries (2013-2020),80.4,85.5,86.8
Annual,Percentage,From 55 to 64 years,Females,Finland,91.5,91.9,94.3
Annual,Percentage,From 55 to 64 years,Females,France,84.2,84.9,90.7
Annual,Percentage,From 55 to 64 years,Females,Croatia,92.4,86.0,83.2
Annual,Percentage,From 55 to 64 years,Females,Hungary,91.2,86.8,86.1
Annual,Percentage,From 55 to 64 years,Females,Ireland,86.4,83.7,93.5
Annual,Percentage,From 55 to 64 years,Females,Italy,91.5,81.7,82.4
Annual,Percentage,From 55 to 64 years,Females,Lithuania,76.3,85.6,84.9
Annual,Percentage,From 55 to 64 years,Females,Luxembourg,85.9 u,88.3,91.0
Annual,Percentage,From 55 to 64 years,Females,Latvia,87.1,83.7,88.6
Annual,Percentage,From 55 to 64 years,Females,Malta,94.9 u,95.4,100.0
Annual,Percentage,From 55 to 64 years,Females,Netherlands,96.5,96.6,97.3
Annual,Percentage,From 55 to 64 years,Females,Poland,85.5,86.2,75.3
Annual,Percentage,From 55 to 64 years,Females,Portugal,94.4,88.6,88.1
Annual,Percentage,From 55 to 64 years,Females,Romania,87.4,85.0,86.1
Annual,Percentage,From 55 to 64 years,Females,Sweden,91.2,93.2,87.8
Annual,Percentage,From 55 to 64 years,Females,Slovenia,100.0 u,96.2,98.5
Annual,Percentage,From 55 to 64 years,Females,Slovakia,92.2,80.5,77.8
Annual,Percentage,From 55 to 64 years,Females,United Kingdom,74.1,79.8,85.1
Annual,Percentage,From 55 to 64 years,Males,Austria,90.0,82.8,93.6
Annual,Percentage,From 55 to 64 years,Males,Belgium,85.1,89.4,91.9
Annual,Percentage,From 55 to 64 years,Males,Bulgaria,96.3,93.9,91.4
Annual,Percentage,From 55 to 64 years,Males,Cyprus,88.2,90.7,89.7
Annual,Percentage,From 55 to 64 years,Males,Czechia,77.2,76.8,90.2
Annual,Percentage,From 55 to 64 years,Males,Germany,84.0,82.6,88.3
Annual,Percentage,From 55 to 64 years,Males,Denmark,93.9,97.4,93.1
Annual,Percentage,From 55 to 64 years,Males,Estonia,69.7,99.3,90.5
Annual,Percentage,From 55 to 64 years,Males,Greece,88.2,94.8,85.5
Annual,Percentage,From 55 to 64 years,Males,Spain,90.0,93.4,87.7
Annual,Percentage,From 55 to 64 years,Males,European Union - 27 countries (from 2020),88.4,87.5,87.7
Annual,Percentage,From 55 to 64 years,Males,European Union - 28 countries (2013-2020),86.5,87.2,86.4
Annual,Percentage,From 55 to 64 years,Males,Finland,95.7,92.4,93.6
Annual,Percentage,From 55 to 64 years,Males,France,92.4,87.0,93.0
Annual,Percentage,From 55 to 64 years,Males,Croatia,93.4,88.1,85.9
Annual,Percentage,From 55 to 64 years,Males,Hungary,94.7,92.8,84.1
Annual,Percentage,From 55 to 64 years,Males,Ireland,87.1,91.0,94.3
Annual,Percentage,From 55 to 64 years,Males,Italy,89.7,84.1,85.2
Annual,Percentage,From 55 to 64 years,Males,Lithuania,77.3,81.9,83.6
Annual,Percentage,From 55 to 64 years,Males,Luxembourg,98.4 u,87.8,98.7
Annual,Percentage,From 55 to 64 years,Males,Latvia,92.4,88.5,89.8
Annual,Percentage,From 55 to 64 years,Males,Malta,99.1,98.0,95.5
Annual,Percentage,From 55 to 64 years,Males,Netherlands,96.4,98.8,98.2
Annual,Percentage,From 55 to 64 years,Males,Poland,85.3,88.6,75.2
Annual,Percentage,From 55 to 64 years,Males,Portugal,92.1,84.9,92.2
Annual,Percentage,From 55 to 64 years,Males,Romania,86.2,87.4,72.2
Annual,Percentage,From 55 to 64 years,Males,Sweden,89.4,91.0,90.8
Annual,Percentage,From 55 to 64 years,Males,Slovenia,100.0 u,92.3,93.6
Annual,Percentage,From 55 to 64 years,Males,Slovakia,79.6,81.1,83.6
Annual,Percentage,From 55 to 64 years,Males,United Kingdom,75.2,85.2,78.7
Annual,Percentage,From 55 to 64 years,Total,Austria,91.5,84.9,91.5
Annual,Percentage,From 55 to 64 years,Total,Belgium,83.5,90.2,92.8
Annual,Percentage,From 55 to 64 years,Total,Bulgaria,89.5,92.4,92.5
Annual,Percentage,From 55 to 64 years,Total,Cyprus,87.8,91.7,90.1
Annual,Percentage,From 55 to 64 years,Total,Czechia,79.2,78.4,88.4
Annual,Percentage,From 55 to 64 years,Total,Germany,77.6,83.4,88.2
Annual,Percentage,From 55 to 64 years,Total,Denmark,94.6,97.4,95.0
Annual,Percentage,From 55 to 64 years,Total,Estonia,76.5,95.3,90.6
Annual,Percentage,From 55 to 64 years,Total,Greece,86.5,92.0,86.7
Annual,Percentage,From 55 to 64 years,Total,Spain,80.9,91.1,84.4
Annual,Percentage,From 55 to 64 years,Total,European Union - 27 countries (from 2020),85.7,87.1,87.4
Annual,Percentage,From 55 to 64 years,Total,European Union - 28 countries (2013-2020),83.9,86.5,86.6
Annual,Percentage,From 55 to 64 years,Total,Finland,93.8,92.1,94.0
Annual,Percentage,From 55 to 64 years,Total,France,88.6,86.0,91.8
Annual,Percentage,From 55 to 64 years,Total,Croatia,92.9,87.2,84.7
Annual,Percentage,From 55 to 64 years,Total,Hungary,93.1,90.1,85.0
