Time frequency,Size classes in number of members,Statistical classification of economic activities in the European Community (NACE Rev. 1.1),Geopolitical entity (reporting)\Time,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,From 10 001 to 100 000 members,Pension funding,Iceland,3.0,3.0,4.0,5.0,:,:,5.0,6.0,8.0,12.0,:,:,:,:,:,:
Annual,From 10 001 to 100 000 members,Pension funding,Italy,19.0,19.0,23.0,32.0,39.0,:,44.0,48.0,:,:,62.0,26.0,26.0,19.0,13.0,15.0
Annual,From 10 001 to 100 000 members,Pension funding,Lithuania,:,:,:,:,:,:,:,10.0,7.0,9.0,10.0,12.0,13.0,13.0,13.0,14.0
Annual,From 10 001 to 100 000 members,Pension funding,Latvia,:,:,:,:,:,:,:,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,:
Annual,From 10 001 to 100 000 members,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 10 001 to 100 000 members,Pension funding,Netherlands,:,92.0,86.0,88.0,79.0,:,:,83.0,92.0,71.0,90.0,90.0,91.0,83.0,79.0,:
Annual,From 10 001 to 100 000 members,Pension funding,Norway,8.0,10.0,9.0,9.0,7.0,:,:,8.0,8.0,8.0,8.0,262025.0,227908.0,198657.0,207320.0,211981.0
Annual,From 10 001 to 100 000 members,Pension funding,Poland,:,:,:,:,:,:,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
Annual,From 10 001 to 100 000 members,Pension funding,Portugal,6.0,6.0,6.0,6.0,5.0,:,5.0,10.0,5.0,6.0,7.0,8.0,8.0,7 d,7.0,5.0
Annual,From 10 001 to 100 000 members,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,From 10 001 to 100 000 members,Pension funding,Sweden,10.0,:,:,:,5.0,:,4.0,4.0,6.0,:,:,:,:,:,:,:
Annual,From 10 001 to 100 000 members,Pension funding,Slovenia,:,:,:,:,:,:,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
Annual,From 10 001 to 100 000 members,Pension funding,Slovakia,:,:,:,:,:,:,1.0,1.0,:,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Annual,From 1 001 to 10 000 members,Pension funding,Austria,11.0,11.0,10.0,9.0,9.0,:,10.0,11.0,12.0,10.0,9.0,9.0,9.0,7.0,7.0,7.0
Annual,From 1 001 to 10 000 members,Pension funding,Belgium,49.0,51.0,52.0,:,64.0,:,66.0,70.0,69.0,:,:,:,:,:,:,:
Annual,From 1 001 to 10 000 members,Pension funding,Bulgaria,:,:,:,:,:,:,:,1.0,1.0,1.0,2.0,: @C,: @C,: @C,: @C,:
Annual,From 1 001 to 10 000 members,Pension funding,Switzerland,264.0,259.0,:,287.0,:,0.0,:,339.0,355.0,357.0,:,1195.0,1173.0,1131.0,1088.0,1030.0
Annual,From 1 001 to 10 000 members,Pension funding,Czechia,:,:,:,:,1 p,:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,: @C,0.0
Annual,From 1 001 to 10 000 members,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,:,33.0,40.0,38.0,:,:
Annual,From 1 001 to 10 000 members,Pension funding,Denmark,5.0,4.0,6.0,6.0,7.0,:,5.0,5.0,:,:,:,:,:,:,:,:
Annual,From 1 001 to 10 000 members,Pension funding,Estonia,:,:,:,:,:,:,8.0,7.0,8.0,7.0,7.0,7.0,9.0,2.0,10.0,10.0
Annual,From 1 001 to 10 000 members,Pension funding,Greece,:,:,:,:,:,:,:,:,:,:,1.0,: d@C,: @C,: @C,: @C,4.0
Annual,From 1 001 to 10 000 members,Pension funding,Spain,117.0,189.0,224.0,249.0,296.0,:,402.0,451.0,483.0,517.0,546.0,557.0,566.0,588.0,639.0,682.0
Annual,From 1 001 to 10 000 members,Pension funding,Finland,:,:,16.0,16.0,17.0,:,19.0,13.0,11.0,10.0,12.0,20.0,8.0,15.0,13.0,13.0
Annual,From 1 001 to 10 000 members,Pension funding,France,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 1 001 to 10 000 members,Pension funding,Hungary,:,:,:,:,40.0,:,28.0,25.0,26.0,28.0,25.0,26 d,24.0,20 d,23 d,:
Annual,From 1 001 to 10 000 members,Pension funding,Ireland,39.0,43.0,50.0,53.0,326990.0,:,:,:,:,:,:,:,:,:,:,:
Annual,From 1 001 to 10 000 members,Pension funding,Iceland,22.0,24.0,23.0,24.0,:,:,20.0,20.0,17.0,11.0,:,:,:,:,:,:
Annual,From 1 001 to 10 000 members,Pension funding,Italy,63.0,64.0,92.0,110.0,107.0,:,125.0,124.0,:,:,127.0,101.0,101.0,89.0,92.0,92.0
Annual,From 1 001 to 10 000 members,Pension funding,Lithuania,:,:,:,:,:,:,:,9.0,8.0,12.0,10.0,8.0,8.0,9.0,9.0,8.0
Annual,From 1 001 to 10 000 members,Pension funding,Latvia,:,:,:,:,:,:,:,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,:
Annual,From 1 001 to 10 000 members,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 1 001 to 10 000 members,Pension funding,Netherlands,:,282.0,289.0,311.0,273.0,:,:,320.0,336.0,221.0,247.0,228.0,217.0,211.0,197.0,:
Annual,From 1 001 to 10 000 members,Pension funding,Norway,38.0,41.0,43.0,38.0,43.0,:,:,40.0,39.0,38.0,45.0,138631.0,138631.0,131849.0,136632.0,128224.0
Annual,From 1 001 to 10 000 members,Pension funding,Poland,:,:,:,:,:,:,2.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
Annual,From 1 001 to 10 000 members,Pension funding,Portugal,45.0,46.0,49.0,50.0,50.0,:,49.0,54.0,47.0,52.0,49.0,46.0,48.0,52 d,53.0,53.0
Annual,From 1 001 to 10 000 members,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,From 1 001 to 10 000 members,Pension funding,Sweden,6.0,:,:,:,5.0,:,5.0,5.0,5.0,:,:,:,:,:,:,:
Annual,From 1 001 to 10 000 members,Pension funding,Slovenia,:,:,:,:,:,:,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0
Annual,From 1 001 to 10 000 members,Pension funding,Slovakia,:,:,:,:,:,:,0.0,0.0,:,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Annual,From 101 to 1 000 members,Pension funding,Austria,0.0,0.0,1.0,1.0,2.0,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,From 101 to 1 000 members,Pension funding,Belgium,130.0,129.0,133.0,:,135.0,:,135.0,132.0,129.0,:,:,:,:,:,:,:
Annual,From 101 to 1 000 members,Pension funding,Bulgaria,:,:,:,:,:,:,1.0,0.0,0.0,0.0,0.0,: @C,0.0,0.0,0.0,:
Annual,From 101 to 1 000 members,Pension funding,Switzerland,1501.0,1419.0,:,1331.0,:,1.0,:,1335.0,1283.0,1263.0,:,366.0,362.0,371.0,372.0,379.0
Annual,From 101 to 1 000 members,Pension funding,Czechia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 101 to 1 000 members,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,:,65.0,60.0,58.0,:,:
Annual,From 101 to 1 000 members,Pension funding,Denmark,13.0,12.0,21.0,19.0,17.0,:,18.0,14.0,:,:,:,:,:,:,:,:
Annual,From 101 to 1 000 members,Pension funding,Estonia,:,:,:,:,:,:,1.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0
Annual,From 101 to 1 000 members,Pension funding,Greece,:,:,:,:,:,:,:,:,:,:,1.0,: @C,: @C,: @C,: @C,: @C
Annual,From 101 to 1 000 members,Pension funding,Spain,138.0,184.0,197.0,212.0,239.0,:,286.0,314.0,325.0,345.0,346.0,336.0,361.0,371.0,408.0,454.0
Annual,From 101 to 1 000 members,Pension funding,Finland,:,:,35.0,39.0,37.0,:,30.0,27.0,25.0,23.0,23.0,10.0,6.0,3.0,21.0,20.0
Annual,From 101 to 1 000 members,Pension funding,France,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 101 to 1 000 members,Pension funding,Hungary,:,:,:,:,34.0,:,28.0,21.0,22.0,21.0,22.0,22 d,21.0,22 d,21 d,:
Annual,From 101 to 1 000 members,Pension funding,Ireland,410.0,417.0,438.0,455.0,124476.0,:,130409.0,:,:,:,:,:,:,:,:,:
Annual,From 101 to 1 000 members,Pension funding,Iceland,28.0,28.0,25.0,21.0,:,:,21.0,19.0,18.0,16.0,:,:,:,:,:,:
Annual,From 101 to 1 000 members,Pension funding,Italy,191.0,142.0,161.0,204.0,200.0,:,166.0,148.0,:,:,119.0,121.0,121.0,105.0,95.0,99.0
Annual,From 101 to 1 000 members,Pension funding,Lithuania,:,:,:,:,:,:,:,7.0,8.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0
Annual,From 101 to 1 000 members,Pension funding,Latvia,:,:,:,:,:,:,:,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,:
Annual,From 101 to 1 000 members,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 101 to 1 000 members,Pension funding,Netherlands,:,407.0,380.0,376.0,307.0,:,:,313.0,273.0,330.0,172.0,145.0,117.0,94.0,74.0,:
Annual,From 101 to 1 000 members,Pension funding,Norway,64.0,61.0,56.0,55.0,54.0,:,:,47.0,50.0,50.0,39.0,18633.0,16566.0,14240.0,12322.0,13337.0
Annual,From 101 to 1 000 members,Pension funding,Poland,:,:,:,:,:,:,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0
Annual,From 101 to 1 000 members,Pension funding,Portugal,126.0,115.0,121.0,120.0,117.0,:,113.0,103.0,108.0,105.0,109.0,116.0,111.0,107 d,104.0,102.0
Annual,From 101 to 1 000 members,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,From 101 to 1 000 members,Pension funding,Sweden,4.0,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,From 101 to 1 000 members,Pension funding,Slovenia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 101 to 1 000 members,Pension funding,Slovakia,:,:,:,:,:,:,0.0,0.0,:,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Austria,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Belgium,16.0,18.0,16.0,:,15.0,:,20.0,19.0,16.0,:,:,:,:,:,:,:
Annual,From 50 to 100 members,Pension funding,Bulgaria,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,: @C,0.0,0.0,0.0,:
Annual,From 50 to 100 members,Pension funding,Switzerland,629.0,533.0,:,459.0,:,0.0,:,358.0,317.0,297.0,:,73.0,73.0,74.0,75.0,74.0
Annual,From 50 to 100 members,Pension funding,Czechia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,:,58.0,58.0,63.0,:,:
Annual,From 50 to 100 members,Pension funding,Denmark,3.0,5.0,6.0,6.0,6.0,:,6.0,7.0,:,:,:,:,:,:,:,:
Annual,From 50 to 100 members,Pension funding,Estonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Greece,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Spain,28.0,15.0,17.0,27.0,19.0,:,31.0,30.0,30.0,29.0,39.0,43.0,38.0,39.0,43.0,49.0
Annual,From 50 to 100 members,Pension funding,Finland,:,:,10.0,8.0,10.0,:,11.0,12.0,9.0,9.0,7.0,0.0,0.0,0.0,5.0,5.0
Annual,From 50 to 100 members,Pension funding,France,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Hungary,:,:,:,:,5.0,:,4.0,5.0,6.0,4.0,4.0,4 d,4.0,4 d,4 d,:
Annual,From 50 to 100 members,Pension funding,Ireland,320.0,324.0,352.0,381.0,26917.0,:,31638.0,:,:,:,:,:,:,:,:,:
Annual,From 50 to 100 members,Pension funding,Iceland,7.0,3.0,4.0,3.0,:,:,2.0,2.0,2.0,2.0,:,:,:,:,:,:
Annual,From 50 to 100 members,Pension funding,Italy,66.0,37.0,43.0,46.0,44.0,:,40.0,40.0,:,:,27.0,59.0,59.0,65.0,68.0,68.0
Annual,From 50 to 100 members,Pension funding,Lithuania,:,:,:,:,:,:,:,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,From 50 to 100 members,Pension funding,Latvia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,: @C,0.0,0.0,0.0,:
Annual,From 50 to 100 members,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Netherlands,:,70.0,69.0,61.0,43.0,:,:,35.0,19.0,36.0,13.0,9.0,5.0,5.0,5.0,:
Annual,From 50 to 100 members,Pension funding,Norway,14.0,12.0,17.0,13.0,13.0,:,:,11.0,7.0,7.0,9.0,391.0,240.0,277.0,247.0,131.0
Annual,From 50 to 100 members,Pension funding,Poland,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0
Annual,From 50 to 100 members,Pension funding,Portugal,23.0,25.0,26.0,27.0,26.0,:,23.0,20.0,16.0,20.0,13.0,15.0,16.0,15 d,11.0,17.0
Annual,From 50 to 100 members,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,From 50 to 100 members,Pension funding,Sweden,19.0,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,From 50 to 100 members,Pension funding,Slovenia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 50 to 100 members,Pension funding,Slovakia,:,:,:,:,:,:,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,More than 100 000 members,Pension funding,Austria,0.0,0.0,0.0,0.0,:,:,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0
Annual,More than 100 000 members,Pension funding,Belgium,0.0,0.0,0.0,:,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,More than 100 000 members,Pension funding,Bulgaria,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,: @C,: @C,: @C,: @C,:
Annual,More than 100 000 members,Pension funding,Switzerland,5.0,4.0,:,4.0,:,0.0,:,3.0,3.0,4.0,:,537.0,483.0,450.0,413.0,373.0
Annual,More than 100 000 members,Pension funding,Czechia,:,:,:,:,10 p,:,8.0,7.0,7.0,8.0,8.0,: @C,: @C,: @C,: @C,: @C
Annual,More than 100 000 members,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,:,0.0,1.0,5.0,:,:
Annual,More than 100 000 members,Pension funding,Denmark,0.0,0.0,0.0,0.0,:,:,0.0,0.0,:,:,:,:,:,:,:,:
Annual,More than 100 000 members,Pension funding,Estonia,:,:,:,:,:,:,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
Annual,More than 100 000 members,Pension funding,Greece,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,More than 100 000 members,Pension funding,Spain,6.0,8.0,8.0,7.0,6.0,:,13.0,14.0,14.0,15.0,15.0,18.0,18.0,18.0,19.0,17.0
Annual,More than 100 000 members,Pension funding,Finland,:,:,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,30.0,33.0,33.0,0.0,0.0
Annual,More than 100 000 members,Pension funding,France,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,More than 100 000 members,Pension funding,Hungary,:,:,:,:,8.0,:,4.0,5.0,6.0,10.0,10.0,10 d,10.0,9 d,3 d,:
Annual,More than 100 000 members,Pension funding,Ireland,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,More than 100 000 members,Pension funding,Iceland,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:,:
Annual,More than 100 000 members,Pension funding,Italy,1.0,1.0,1.0,2.0,2.0,:,2.0,2.0,:,:,5.0,83.0,83.0,69.0,70.0,53.0
Annual,More than 100 000 members,Pension funding,Lithuania,:,:,:,:,:,:,:,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
Annual,More than 100 000 members,Pension funding,Latvia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,More than 100 000 members,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,More than 100 000 members,Pension funding,Netherlands,:,20.0,22.0,23.0,21.0,:,:,22.0,23.0,17.0,22.0,22.0,22.0,21.0,21.0,:
Annual,More than 100 000 members,Pension funding,Norway,0.0,0.0,0.0,0.0,:,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:
Annual,More than 100 000 members,Pension funding,Poland,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0
Annual,More than 100 000 members,Pension funding,Portugal,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,0.0,0.0
Annual,More than 100 000 members,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,More than 100 000 members,Pension funding,Sweden,0.0,:,:,:,2.0,:,42.0,41.0,39.0,:,:,:,:,:,:,:
Annual,More than 100 000 members,Pension funding,Slovenia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Annual,More than 100 000 members,Pension funding,Slovakia,:,:,:,:,:,:,3.0,3.0,:,8.0,10.0,10.0,10.0,9.0,9.0,9.0
Annual,Fewer than 50 members,Pension funding,Austria,0.0,0.0,1.0,1.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Belgium,31.0,30.0,28.0,:,30.0,:,33.0,37.0,37.0,:,:,:,:,:,:,:
Annual,Fewer than 50 members,Pension funding,Bulgaria,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,: @C,0.0,0.0,0.0,:
Annual,Fewer than 50 members,Pension funding,Switzerland,1839.0,1543.0,:,1286.0,:,1.0,:,835.0,747.0,671.0,:,6.0,7.0,7.0,7.0,8.0
Annual,Fewer than 50 members,Pension funding,Czechia,:,:,:,:,2 p,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,:,38.0,35.0,20.0,:,:
Annual,Fewer than 50 members,Pension funding,Denmark,42.0,39.0,22.0,23.0,19.0,:,18.0,18.0,:,:,:,:,:,:,:,:
Annual,Fewer than 50 members,Pension funding,Estonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Greece,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,: @C
Annual,Fewer than 50 members,Pension funding,Spain,78.0,40.0,39.0,18.0,27.0,:,36.0,49.0,39.0,41.0,18.0,46.0,37.0,50.0,57.0,31.0
Annual,Fewer than 50 members,Pension funding,Finland,:,:,61.0,53.0,44.0,:,41.0,41.0,47.0,36.0,31.0,0.0,0.0,0.0,18.0,17.0
Annual,Fewer than 50 members,Pension funding,France,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Hungary,:,:,:,:,3.0,:,0.0,0.0,0.0,4.0,3.0,3 d,3.0,1 d,1 d,:
Annual,Fewer than 50 members,Pension funding,Ireland,54681.0,63181.0,71698.0,85459.0,151418.0,:,187994.0,:,:,:,:,:,:,:,:,:
Annual,Fewer than 50 members,Pension funding,Iceland,5.0,7.0,4.0,3.0,:,:,2.0,1.0,1.0,0.0,:,:,:,:,:,:
Annual,Fewer than 50 members,Pension funding,Italy,196.0,127.0,145.0,101.0,128.0,:,106.0,106.0,:,:,78.0,5.0,5.0,5.0,5.0,5.0
Annual,Fewer than 50 members,Pension funding,Lithuania,:,:,:,:,:,:,:,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Latvia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Fewer than 50 members,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Netherlands,:,171.0,173.0,132.0,300.0,:,:,69.0,57.0,93.0,30.0,37.0,33.0,38.0,17.0,:
Annual,Fewer than 50 members,Pension funding,Norway,39.0,38.0,34.0,35.0,33.0,:,:,19.0,18.0,18.0,11.0,111.0,180.0,103.0,91.0,85.0
Annual,Fewer than 50 members,Pension funding,Poland,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Portugal,37.0,41.0,36.0,41.0,38.0,:,39.0,34.0,47.0,44.0,46.0,45.0,53.0,56 d,54.0,51.0
Annual,Fewer than 50 members,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,Fewer than 50 members,Pension funding,Sweden,14.0,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,Fewer than 50 members,Pension funding,Slovenia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Fewer than 50 members,Pension funding,Slovakia,:,:,:,:,:,:,0.0,0.0,:,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Annual,Total,Pension funding,Austria,15.0,17.0,18.0,19.0,19.0,:,20.0,20.0,21.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0
Annual,Total,Pension funding,Belgium,235.0,237.0,238.0,:,252.0,:,261.0,264.0,258.0,:,:,:,:,:,:,:
Annual,Total,Pension funding,Bulgaria,:,:,:,:,:,:,8.0,8.0,8.0,8.0,9.0,: @C,11.0,10.0,10.0,:
Annual,Total,Pension funding,Switzerland,4285.0,3806.0,:,3418.0,:,3.0,:,2934.0,2770.0,2667.0,:,2435.0,2351.0,2265.0,2191.0,2073.0
Annual,Total,Pension funding,Czechia,:,:,:,:,:,:,12.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,9.0,9.0
Annual,Total,Pension funding,Germany,303.0,:,:,:,:,:,:,:,:,:,:,196.0,198.0,198.0,:,:
Annual,Total,Pension funding,Denmark,63.0,60.0,56.0,54.0,49.0,:,47.0,44.0,:,:,:,:,:,:,:,:
Annual,Total,Pension funding,Estonia,:,:,:,:,:,:,15.0,15.0,15.0,15.0,15.0,19.0,22.0,23.0,23.0,23.0
Annual,Total,Pension funding,Greece,:,:,:,:,:,:,:,:,:,:,3.0,: d@C,3.0,4.0,4.0,7.0
Annual,Total,Pension funding,Spain,412.0,492.0,557.0,607.0,699.0,:,907.0,1007.0,1061.0,1117.0,1145.0,1186.0,1.0,1.0,1366.0,1434.0
Annual,Total,Pension funding,Finland,:,:,124.0,116.0,108.0,:,101.0,93.0,92.0,78.0,73.0,64.0,64.0,59.0,58.0,56.0
Annual,Total,Pension funding,France,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Total,Pension funding,Hungary,:,:,:,:,:,:,81.0,74.0,76.0,88.0,87.0,86 d,82.0,77 d,71 d,:
Annual,Total,Pension funding,Ireland,55450.0,63965.0,72538.0,86348.0,:,:,724333.0,:,:,:,:,:,:,:,:,:
Annual,Total,Pension funding,Iceland,65.0,65.0,60.0,56.0,:,:,50.0,48.0,46.0,41.0,:,:,:,:,:,:
Annual,Total,Pension funding,Italy,536.0,390.0,465.0,495.0,520.0,:,483.0,468.0,:,:,418.0,395.0,395.0,352.0,343.0,332.0
Annual,Total,Pension funding,Lithuania,:,:,:,:,:,:,:,28.0,28.0,30.0,31.0,29.0,29.0,29.0,30.0,30.0
Annual,Total,Pension funding,Latvia,:,:,:,:,:,:,:,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,:
