Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",563871.0,583811.2,597848.2,591286.3,638279.9,663860.7,645420.9,619325.6,656148.8,637846.0,623831.9,617331.2
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Euro area - 19 countries  (2015-2022),563871.0,583811.2,597848.2,591286.3,638279.9,660902.9,642309.8,616369.8,653271.7,635145.6,620872.7,614435.5
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Euro area – 20 countries (from 2023),566113.2,586213.9,600396.8,593862.6,640971.4,663860.7,645420.9,619325.6,656148.8,637846.0,623831.9,617331.2
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Estonia,1582.7,1580.3,1504.0,1593.6,1768.8,1687.3,1557.8,1439.6,1513.1,1468.6,1501.5,1427.8
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Greece,6605.6,7161.9 p,7731.0 p,8511.6 p,7776.0 p,7383.5 p,7390.7 p,7952.7 p,7514.7 p,7531.8 p,8008.5 p,8470.0 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Spain,52832.0,53744.0 p,49837.0 p,51482.0 p,59314.0 p,59329.0 p,52200.0 p,51127.0 p,57948.0 p,57841.0 p,52544.0 p,53696.0 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),European Union - 27 countries (from 2020),692082.5,699540.7,717809.2,713058.0,786570.3,798828.0,776443.8,743092.1,808600.6,767832.2,755238.6,743487.3
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Finland,13343.0,12236.0,12793.0,12674.0,14101.0,13147.0,12862.0,11996.0,12463.0,11962.0,12219.0,11800.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),France,68033.0,74650.6,76306.1,68256.0,81469.9,94585.9,95440.6,88165.1,99984.1,97388.9,87503.1,84954.4
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Croatia,2242.5,2402.9,2548.6,2575.9,2691.5,2958.0 p,3111.2 p,2955.4 p,2877.1 p,2700.4 p,2959.1 p,2895.3 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Hungary,8576.2,6481.1,7961.9,8131.6,9145.7,8552.0 p,10224.1 p,10218.6 p,10720.6 p,8420.1 p,9872.3 p,9637.4 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Ireland,39562.8,46163.5,44347.5,56496.3,52660.6,40334.9,38830.7,41075.6,36348.0,33905.6,32198.3,42044.5
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Italy,87038.6,87669.0,92798.7,86261.5,95115.2,96427.9,96093.4,89116.8,96231.7,93441.8,93109.9,88195.1
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Lithuania,2916.7,3032.6,3196.7,3461.4,3399.6,3290.1,3226.7,3285.5,3205.4,3169.7,3241.4,3372.3
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Luxembourg,1138.9,952.7,983.5,979.8,1091.5,1124.2,1037.2,1008.1,976.8,994.8 p,910.5 p,940.3 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Latvia,1516.4,1381.5,1401.4,1394.7,1489.1,1451.1,1627.7,1343.8,1861.4,1234.2,1496.6,1311.5
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Montenegro,141.7,114.0,126.8,132.0,164.9,145.5,137.1,148.1,214.4,151.1 p,116.7 p,148.9 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),North Macedonia,584.3,469.2,516.7,580.7,690.0,527.5 p,578.3 p,647.7 p,758.3 p,562.2 e,605.9 e,650.7 e
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Malta,328.4,313.5,337.8,368.3,381.7,374.6,408.0,392.6,427.3,386.0,419.6,442.7
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Netherlands,31639.0,33313.0,35549.0,34002.0,38566.0,39112.0,38669.0,35026.0,38824.0,36041.0,37641.0,35408.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Norway,55575.7,58375.8,54624.3,80506.3,59458.1,45524.7,33916.5,33225.0,40896.8,36153.6,35809.9,:
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Poland,42288.0,36675.7,32694.9,34361.1,50609.6,44686.6,40114.5,36380.9,56416.6,42948.1,38653.6,36159.2
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Portugal,8255.0,8390.3,8850.6,8572.7,9034.1,9217.5 e,9502.7 e,9114.6 e,9578.5 e,9871.9 e,10205.5 e,9802.1 e
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Romania,16493.9,10016.5,13336.6,15939.9,18616.2,12435.9 p,14407.4 p,16707.0 p,18360.2 p,11923.1 p,14493.2 p,17149.1 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Serbia,2963.7,3063.8 p,3295.0 p,3186.5 p,3433.0 p,3545.0 p,3497.1 p,3462.7 p,3764.0 p,3732.5 e,3679.5 e,3671.1 e
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Sweden,25779.6,24802.5,25324.2,23404.6,26375.8,25046.2,23468.1,20711.0,24095.4,24651.0,24465.0,20042.6
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Slovenia,3379.6,2430.7,3334.8,3371.3,3424.1,3185.4,4200.7,3708.0,3942.0,3180.4,4040.2,3803.5
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Slovakia,5984.3,5348.1,4114.7,5659.9,5663.3,7469.3,5901.4,9385.4,8225.0,7907.6,6267.5,9360.6
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Türkiye,50204.5,46129.2,56648.4,57624.2,65541.7,58536.7,55520.5,57325.9,63309.5,57561.7,56612.6,61434.1
Quarterly,"Value added, gross",Industry (except construction),Million euro (NSA),Kosovo*,399.1,311.6,450.7,462.2,437.8,350.1,460.6,489.2,468.3,363.4 p,508.7 p,530.8 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Albania,422.9,481.5,500.5,535.9,552.9,570.9 p,577.8 p,606.3 p,635.5 p,600.7 p,605.4 p,627.6 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Austria,21949.8,20039.6,20839.7,22798.9,22093.8,24106.6,23214.8,22483.2,21562.3,20944.1,21049.3,20549.2
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Belgium,17535.7,19079.0,20507.4,21424.7,21803.3,21579.8 p,20676.0 p,19916.3 p,19282.7 p,19288.0 p,19683.4 p,19824.0 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Bulgaria,3703.3,4855.1,4726.1,4619.9,4757.1,4782.6,4308.1,4373.1,4409.6,4643.2 p,4778.2 p,4744.9 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Switzerland,37423.9,38106.3,38237.0,40083.3,39618.0,40611.9,40403.0,41196.5,41911.6,42586.2,42223.8,43135.4
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Cyprus,423.6,432.4,432.5,439.8,447.9,464.1,468.4,479.3,483.8,481.6,487.0,491.7
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Czechia,14558.7,16026.0,16920.3,17979.2,18601.9,20076.8,20552.3,20188.9,20343.8,20023.9,20303.7,20420.9
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Germany,194170.0 p,202590.0 p,212303.0 p,208022.0 p,215461.0 p,230557.0 p,231423.0 p,227301.0 p,229386.0 p,227078.0 p,227422.0 p,223564.0 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Denmark,14255.8,14378.9,15016.8,16391.7,17173.0,18858.8,17127.0,17249.9,18170.6,17898.1,17837.8,19173.8
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",548147.4,576208.3,598870.2,603835.0,627082.2,652627.6,651676.8,638861.6,643305.0,631825.2,627456.1,632045.8
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Euro area - 19 countries  (2015-2022),548147.4,576208.3,598870.2,603835.0,627082.2,649572.6,648706.2,635909.5,640379.1,629015.2,624643.1,629160.2
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Euro area – 20 countries (from 2023),550422.1,578697.6,601310.6,606412.1,629838.4,652627.6,651676.8,638861.6,643305.0,631825.2,627456.1,632045.8
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Estonia,1522.0,1567.3,1489.4,1634.9,1721.3,1653.5,1542.7,1494.8,1490.3,1469.1,1469.2,1482.5
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Greece,6690.4,7397.4 p,7796.5 p,8072.7 p,7881.2 p,7635.5 p,7451.6 p,7545.1 p,7620.9 p,7789.1 p,8060.0 p,8039.3 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Spain,49624.0,51826.0 p,51663.0 p,53665.0 p,57223.0 p,57390.0 p,53781.0 p,53612.0 p,55821.0 p,56268.0 p,54384.0 p,56081.0 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),European Union - 27 countries (from 2020),663452.2,694269.1,722113.8,734337.0,760215.6,789079.5,787143.8,772603.1,779569.3,763997.2,762340.0,768086.9
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Finland,12368.0,12595.0,12905.0,13168.0,13136.0,13339.0,13005.0,12400.0,11724.0,12282.0,12245.0,12076.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),France,67287.5,72229.3,73861.4,73636.6,80755.5,91164.3,95952.8,95473.3,96457.2,92428.5,88861.3,92421.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Croatia,2271.6,2458.7,2467.8,2569.8,2730.5,3025.9 p,3001.6 p,2957.1 p,2906.9 p,2782.3 p,2845.8 p,2893.3 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Hungary,7784.9,7405.8,7810.1,8247.7,8353.7,9716.9 p,9983.0 p,10236.2 p,9753.2 p,9541.6 p,9625.2 p,9641.1 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Ireland,39738.6,45999.8,48045.2,51901.1,53306.8,40591.6,41988.7,37296.9,36924.1,34480.3,34662.0,38002.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Italy,83806.4,87055.8,91148.2,89614.6,92752.1,95278.2,94912.7,93677.3,94143.1,92720.5,91227.4,91117.4
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Lithuania,2860.2,3051.7,3303.9,3391.1,3344.2,3317.7,3316.3,3213.2,3160.8,3203.1,3326.1,3304.1
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Luxembourg,1138.9,952.7,983.5,979.8,1091.5,1124.2,1037.2,1008.1,976.8,994.8 p,910.5 p,940.3 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Latvia,1438.8,1403.1,1402.6,1449.3,1412.8,1473.8,1629.1,1396.5,1766.0,1253.5,1497.9,1363.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),North Macedonia,519.1,520.7,543.8,567.9,604.9,589.8 p,610.7 p,634.2 p,659.7 p,630.3 e,640.4 e,638.2 e
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Malta,328.0,326.7,339.3,360.7,377.3,381.3,406.3,389.0,422.5,398.4,421.4,433.6
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Netherlands,30775.0,33232.8,34740.5,36033.3,37369.8,38974.4,37805.6,37154.6,37506.3,36125.4,36838.1,37550.6
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Norway,49335.1,58282.1,62199.5,80447.0,52738.5,45663.3,38135.9,33359.0,36700.2,36654.5,40142.4,:
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Poland,34276.1,35651.6,37123.9,39821.6,40660.7,42750.6,45310.1,43273.9,44971.2,40705.1,43680.1,43624.0
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Portugal,8208.4,8414.0,8710.8,8734.3,8988.7,9201.7 e,9368.0 e,9306.4 e,9537.2 e,9874.3 e,10032.3 e,10009.5 e
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Romania,13357.8,13477.4,14531.4,14792.2,15082.5,16212.3 p,15474.2 p,15333.2 p,14927.2 p,15283.3 p,15507.8 p,15720.0 p
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Serbia,2880.2,3065.8,3305.6,3275.6,3348.6,3503.4,3519.9,3582.4,3673.4,3674.6,3705.4,3786.9
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Sweden,24601.3,23851.4,24646.7,25969.9,25241.3,23937.9,22880.3,23208.7,23351.6,23739.1,23438.0,22386.3
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Slovenia,3067.1,2920.2,3019.6,3426.2,3155.7,3843.8,3781.9,3723.8,3697.6,3735.2,3733.8,3798.1
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Slovakia,5381.6,4949.3,5250.2,5238.0,5348.4,7156.8,7294.6,8403.5,8126.2,7779.5,7913.2,8076.8
Quarterly,"Value added, gross",Industry (except construction),Million euro (SCA),Türkiye,47910.3,49020.3,56483.1,58455.0,62513.9,60572.9,56136.3,59262.2,59660.7,59792.4,58134.2,63073.3
