Time frequency,Unit of measure,Balance of payments item,Sector (ESA 2010),Sector (ESA 2010),Stock or flow,Geopolitical entity (partner),Seasonal adjustment,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Austria,:,:,:,:,-7860.0,-4050.0,-5716.0,1904.0,5190.0,4322.0,5315.0,12020.0,12295.0,9801.0,9326.0,3369.0,4752.0,5223.0,9866.0,3478.0,4769.0,10230.0,7472.0,4523.0,11290.0,7961.0,4601.0,-8837.0,5062.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Belgium,:,:,:,:,:,:,:,:,9642.0,8014.0,7321.0,5993.0,5829.0,-7340.0,3270.0,1120.0,-8504.0,3736.0,9183.0,379.0,7435.0,-1871.0,2519.0,-4731.0,-1537.0,1301.0,6965.0,-6813.0,-1763.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Bulgaria,:,:,:,-365.8,-1191.8,-1801.0,-645.0,-2201.8,-3314.9,-2991.9,-6034.4,-10363.9,-20575.5,-21096.9,-4806.0,1364.7,2642.1,1872.3,1735.0,862.0,6871.5,8483.6,3614.9,6016.8,4303.4,5115.7,5424.6,4778.6,4423.2
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Cyprus,:,:,:,:,:,:,:,:,:,-441.0,-618.0,-1219.0,-2029.0,-3066.5,-1673.8,-2273.5,-954.4,-1169.5,355.6,-107.1,-115.7,-374.1,-1694.9,-321.9,-1114.8,-1390.2,-1953.4,-1808.6,-2663.2
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Czechia,-20373.0,-136058.0,-90359.0,-31710.0,-49427.0,-116453.0,-105697.0,-130883.0,-144189.0,-151266.0,-53557.0,-82910.0,-111061.0,-43229.0,-72347.0,-122339.0,-74764.0,11689.0,68307.0,63595.0,173413.0,122117.0,115676.0,60819.0,8406.0,162321.0,-17523.0,-292377.0,145333.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany,-42815.0,-29005.0,-25519.0,-28684.0,-11291.0,-57232.0,-11575.0,-5756.0,31880.0,97102.0,80475.0,142732.0,165219.0,106583.0,111873.0,73036.0,101101.0,131252.0,200882.0,231401.0,227420.0,269282.0,274765.0,261113.0,200832.0,168955.0,206796.0,199404.0,250153.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Denmark,:,:,:,:,:,:,:,:,:,:,52691.0,11602.0,22078.0,-16239.0,39004.0,-7682.0,103650.0,99016.0,75426.0,149628.0,120796.0,106865.0,163813.0,104817.0,155939.0,136742.0,278551.0,328788.0,226782.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Estonia,-105.2,-330.7,-523.5,-429.3,-261.9,-301.8,-352.1,-734.7,-990.9,-1166.2,-926.9,-1926.7,-2362.6,-1246.4,917.7,778.9,1025.6,509.7,431.2,386.9,872.4,232.8,791.3,573.0,912.2,-78.0,1604.0,-1580.6,-969.8
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Greece,:,:,:,:,:,:,:,-10310.0,-11302.0,-10012.0,-13140.0,-20134.0,-28663.0,-30825.0,-25940.0,-21451.0,-16020.0,-3072.0,1456.0,1828.0,1582.0,-873.0,-1949.0,-3924.0,-2246.0,-7749.0,-7108.0,-16152.0,-9024.0
Annual,Million units of national currency,Financial account,Total economy,Total economy,Net,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Spain,838.0,1865.0,2530.0,-413.0,-10667.0,-18856.0,-21314.0,-16257.0,-18161.0,-35014.0,-58943.0,-80632.0,-101709.0,-94334.0,-44457.0,-31910.0,-27861.0,8435.0,31535.0,19924.0,29979.0,33846.0,35616.0,31080.0,26779.0,10601.0,25847.0,21859.0,59781.0
