Time frequency,Unit of measure,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Algeria,13.6,14.0,6.2,-11.7,-9.7,-11.6,-16.2,-20.1,-12.8,-17.8,-18.6,-13.1,-6.5,-7.4,-5.0,-9.9,-6.9,:
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Egypt,-13.9,-14.7,-10.4,-9.5,-8.8,-10.6,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Israel,-2.7,-0.9,-0.3,-3.5,-6.5,-3.7,-3.4,-4.4,-4.1,-2.3,-1.2,-1.7,-1.2,-3.6,-3.9,-10.8,-3.7,0.4
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Lebanon,:,-11.3,-7.6,-8.2,-1.7,-5.5,-3.6,-6.3,-6.4,-4.1,-6.0,-7.9,-5.1,-8.9,-8.4,-3.0,:,:
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Libya,:,:,26.2,27.0,8.0,7.3,-11.1,18.0,-11.3,-30.1,-37.2,30.6,-11.5,7.5,13.7,:,:,:
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Morocco,-2.6,1.1,3.2,3.9,1.5,0.2,-2.5,-4.2,-2.5,-2.5,-3.2,-2.9,-2.5,-2.9,-2.9,-4.7,-3.9,:
Annual,Percentage of gross domestic product (GDP),Net lending (+)/net borrowing (-),Tunisia,-0.9,-0.9,-1.0,-0.8,0.8,-0.5,-3.2,-3.6,-3.3,-2.6,:,:,:,:,:,:,:,:
Annual,Percentage of gross domestic product (GDP),Government consolidated gross debt,Israel,85.1,77.1,69.8,69.9,72.9,69.4,67.8,67.6,66.7,65.8,63.8,62.2,60.0,60.3,59.6,71.7,68.1,60.5
Annual,Percentage of gross domestic product (GDP),Government consolidated gross debt,Lebanon,159.0,166.8,155.7,138.6,126.3,136.9,134.5,131.1,135.4,138.4,140.9,146.4,150.0,155.1,172.3,150.6,:,:
Annual,Percentage of gross domestic product (GDP),Government consolidated gross debt,Morocco,71.0,66.1,62.6,56.8,57.0,60.9,64.9,71.2,74.8,78.3,:,:,:,:,:,:,:,:
Annual,Percentage of gross domestic product (GDP),Government consolidated gross debt,Tunisia,51.8,48.6,46.1,43.8,42.7,40.4,44.4,47.0,45.3,46.9,:,:,:,:,:,:,:,:
