Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Podvis - Karnobat,Passenger trains,2912.0
Annual,Number,Sindel - Podvis,Goods trains,1820.0
Annual,Number,Sindel - Podvis,Passenger trains,4004.0
Annual,Number,Gorna Oryahovitza - Ruse,Goods trains,2548.0
Annual,Number,Gorna Oryahovitza - Ruse,Passenger trains,5460.0
Annual,Number,Dabovo - Gorna Oryahovitza,Goods trains,1820.0
Annual,Number,Dabovo - Gorna Oryahovitza,Passenger trains,4004.0
Annual,Number,Stara Zagora - Tulovo,Goods trains,728.0
Annual,Number,Stara Zagora - Tulovo,Passenger trains,2184.0
Annual,Number,Dimitrovgrad - Mihaylovo,Goods trains,1820.0
Annual,Number,Dimitrovgrad - Mihaylovo,Passenger trains,1820.0
Annual,Number,Pernik - Sofia,Goods trains,177.0
Annual,Number,Pernik - Sofia,Passenger trains,10192.0
Annual,Number,Radomir - Pernik,Goods trains,1820.0
Annual,Number,Radomir - Pernik,Passenger trains,6916.0
Annual,Number,Gen. Todorov - Radomir,Goods trains,3276.0
Annual,Number,Gen. Todorov - Radomir,Passenger trains,4732.0
Annual,Number,Kulata - Gen. Todorov,Goods trains,364.0
Annual,Number,Kulata - Gen. Todorov,Passenger trains,2184.0
Annual,Number,Gyueshevo - Radomir,Goods trains,364.0
Annual,Number,Gyueshevo - Radomir,Passenger trains,3276.0
Annual,Number,Boychinovtzi - Mezdra,Goods trains,728.0
Annual,Number,Boychinovtzi - Mezdra,Passenger trains,5096.0
Annual,Number,Brusartzi - Boychinovtzi,Goods trains,364.0
Annual,Number,Brusartzi - Boychinovtzi,Passenger trains,2548.0
Annual,Number,Vidin - Brusartzi,Goods trains,364.0
Annual,Number,Vidin - Brusartzi,Passenger trains,1820.0
Annual,Number,Stara Zagora - Plovdiv,Goods trains,2912.0
Annual,Number,Stara Zagora - Plovdiv,Passenger trains,4732.0
Annual,Number,Zimnitza - Stara Zagora,Goods trains,1820.0
Annual,Number,Zimnitza - Stara Zagora,Passenger trains,4368.0
Annual,Number,Karnobat - Zimnitza,Goods trains,2548.0
Annual,Number,Karnobat - Zimnitza,Passenger trains,3640.0
Annual,Number,Burgas - Karnobat,Goods trains,4004.0
Annual,Number,Burgas - Karnobat,Passenger trains,3640.0
Annual,Number,Kaspichan - Ruse,Goods trains,1820.0
Annual,Number,Kaspichan - Ruse,Passenger trains,2548.0
