Time frequency,Maritime entity (partner),Unit of measure,Geopolitical entity (reporting)\Time,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Deep Sea Shipping,Percentage of total,Belgium,46.3,45.7,47.8,50.1,49.9,52.0,49.3,49.8,49.7,48.9,51.8,51.4,53.9,58.2,55.7,49.3
Annual,Deep Sea Shipping,Percentage of total,Bulgaria,1.6,2.0,0.9,0.8,9.6,0.6,0.6,0.2,0.1,0.7,1.5,1.8,1.0,0.5,0.2,0.3
Annual,Deep Sea Shipping,Percentage of total,Cyprus,22.6,51.1,72.7,53.8,43.6,18.2,22.0,36.7,27.6,12.9,35.3,50.0,61.9,62.7,53.5,48.8
Annual,Deep Sea Shipping,Percentage of total,Germany,60.9,60.7,61.6,63.1,66.8,66.4,65.4,66.2,63.3,67.0,64.4,65.1,64.1,63.1,63.4,58.3
Annual,Deep Sea Shipping,Percentage of total,Denmark,3.0,3.5,3.4,4.4,8.7,13.5,12.1,11.6,13.1,15.1,17.8,15.9,17.5,20.2,22.3,25.1
Annual,Deep Sea Shipping,Percentage of total,Estonia,0.0,0.0,0.0,0.0 n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 n,1.3
Annual,Deep Sea Shipping,Percentage of total,Greece,29.0,5.8,10.2,26.4,43.0,51.1,55.4,46.3,42.5,40.3,43.0,46.3,49.8,52.2,47.8,47.4
Annual,Deep Sea Shipping,Percentage of total,Spain,34.1,37.6,40.9,41.1,43.6,41.8,41.0,40.3,43.0,45.9,46.6,46.5,43.3,45.5,45.8,39.7
Annual,Deep Sea Shipping,Percentage of total,European Union - 27 countries (from 2020),29.8,29.3,31.8,32.4,34.1,34.5,34.1,34.3,33.8,34.5,36.0,36.0,36.6,38.5,37.7,33.3
Annual,Deep Sea Shipping,Percentage of total,European Union - 28 countries (2013-2020),29.4,29.0,31.2,31.9,33.3,33.5,32.8,33.4,33.3,34.3,35.3,35.5,35.7,:,:,:
Annual,Deep Sea Shipping,Percentage of total,Finland,0.0 n,0.0 n,0.0 n,0.1,0.0 n,0.1,0.0 n,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Deep Sea Shipping,Percentage of total,France,21.6,19.2,23.4,22.6,22.1,22.1,22.9,23.4,23.0,23.8,25.6,25.0,25.4,26.1,28.0,25.8
Annual,Deep Sea Shipping,Percentage of total,Croatia,10.1,6.7,5.2,8.2,11.1,14.8,19.1,13.1,15.5,27.4,23.8,16.8,25.1,34.6,29.2,19.7
Annual,Deep Sea Shipping,Percentage of total,Ireland,0.4,0.4,0.2,0.3,0.2,0.9,1.0,1.0,1.0,1.0,0.8,0.9,1.0,1.3,1.9,2.1
Annual,Deep Sea Shipping,Percentage of total,Italy,27.1,26.9,29.4,37.2,33.2,33.0,33.3,34.4,33.0,26.4,28.0,29.5,36.0,31.1,28.6,27.2
Annual,Deep Sea Shipping,Percentage of total,Lithuania,0.0 n,0.0,0.0,0.0,0.0,0.0,0.0 n,0.0,0.0,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0,0.0 n
Annual,Deep Sea Shipping,Percentage of total,Latvia,0.0,0.0,0.0 n,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0 n,0.0 n,0.0,0.0,0.0,2.7
Annual,Deep Sea Shipping,Percentage of total,Montenegro,:,:,:,:,:,:,:,:,:,:,:,0.0,0.1,0.1,0.9,0.0 n
Annual,Deep Sea Shipping,Percentage of total,Malta,56.7,57.4,55.8,57.6,49.8,74.4,72.2,48.9,84.1,70.7,52.4,91.7,27.5,88.0,91.2,67.9
Annual,Deep Sea Shipping,Percentage of total,Netherlands,22.1,20.4,23.1,20.6,22.7,22.6,22.1,22.6,21.9,22.7,25.1,25.2,26.0,29.3,28.2,23.4
Annual,Deep Sea Shipping,Percentage of total,Norway,0.0 n,0.0 n,0.0 n,0.0 n,0.0,0.0 n,0.0,0.0,0.0 n,0.0,0.0,0.0 n,0.0,0.0 n,0.0 n,0.0 n
Annual,Deep Sea Shipping,Percentage of total,Poland,0.2,0.1,0.1,16.8,22.1,26.1,24.9,26.5,26.8,24.3,23.9,22.2,19.3,21.4,24.0,14.7
Annual,Deep Sea Shipping,Percentage of total,Portugal,10.1,13.0,17.9,17.3,20.2,23.9,29.2,33.5,31.8,39.4,34.3,34.5,28.0,32.8,33.6,30.5
Annual,Deep Sea Shipping,Percentage of total,Romania,0.1,6.4,10.8,9.8,10.8,9.5,10.0,17.8,17.3,9.8,13.7,13.2,12.1,12.2,8.7,6.3
Annual,Deep Sea Shipping,Percentage of total,Sweden,10.5,10.7,11.7,13.4,14.7,22.3,18.6,13.3,18.0,22.1,17.9,19.4,20.3,20.2,19.6,13.4
Annual,Deep Sea Shipping,Percentage of total,Slovenia,6.5,8.3,13.2,17.9,22.8,21.7,20.5,24.9,27.9,25.9,35.2,43.0,44.9,50.2,48.7,44.4
Annual,Deep Sea Shipping,Percentage of total,Türkiye,:,9.2,3.8,8.3,11.0,8.9,11.8,12.5,10.6,12.8,14.6,15.8,17.0,17.2,18.1,17.9
Annual,Deep Sea Shipping,Percentage of total,United Kingdom,26.5,26.3,27.2,28.5,26.7,24.8,22.9,26.3,28.2,31.8,28.9,29.8,27.7,:,:,:
Annual,Short Sea Shipping,Percentage of total,Belgium,27.0,31.0,36.2,36.9,34.4,33.3,33.0,34.1,33.2,35.0,28.6,30.2,31.6,32.9,29.3,26.7
Annual,Short Sea Shipping,Percentage of total,Bulgaria,6.6,8.2,7.2,7.8,6.3,8.2,7.8,9.5,10.5,9.7,9.3,10.8,10.5,12.0,12.6,9.9
Annual,Short Sea Shipping,Percentage of total,Cyprus,35.0,33.8,27.3,31.3,36.8,31.7,24.8,25.8,27.0,28.8,31.5,34.0,29.0,26.7,28.5,23.8
Annual,Short Sea Shipping,Percentage of total,Germany,24.1,25.3,23.4,24.2,27.4,28.1,28.6,28.8,28.3,27.6,26.8,28.4,28.2,29.5,28.4,27.0
Annual,Short Sea Shipping,Percentage of total,Denmark,6.9,6.7,6.6,7.3,6.7,6.6,6.8,7.3,6.2,6.0,6.4,6.4,6.8,7.6,8.0,7.3
Annual,Short Sea Shipping,Percentage of total,Estonia,4.6,6.0,5.3,4.6,4.9,6.4,6.3,6.6,7.4,7.8,8.3,8.0,7.4,7.0,6.3,7.5
Annual,Short Sea Shipping,Percentage of total,Greece,11.7,6.2,8.0,9.3,16.9,22.2,23.9,25.5,22.9,23.5,24.9,25.9,27.1,26.6,23.1,22.4
Annual,Short Sea Shipping,Percentage of total,Spain,18.7,19.2,17.7,20.0,21.7,22.2,21.4,22.9,23.6,24.6,25.5,24.7,22.9,25.8,24.4,23.7
Annual,Short Sea Shipping,Percentage of total,European Union - 27 countries (from 2020),12.1,12.6,12.6,13.0,13.5,14.2,14.6,15.5,15.1,15.6,15.1,16.3,16.2,16.9,16.5,15.2
Annual,Short Sea Shipping,Percentage of total,European Union - 28 countries (2013-2020),11.2,11.7,11.6,12.0,12.8,13.4,14.0,14.8,14.6,15.0,14.6,15.6,15.6,:,:,:
Annual,Short Sea Shipping,Percentage of total,Finland,12.9,12.8,12.0,11.5,10.2,11.3,11.3,11.2,11.5,11.3,11.7,11.1,10.8,10.8,10.6,10.3
Annual,Short Sea Shipping,Percentage of total,France,5.3,5.2,4.8,5.0,4.9,5.3,5.5,6.2,6.3,6.2,6.6,6.3,6.2,6.3,8.4,9.1
Annual,Short Sea Shipping,Percentage of total,Croatia,3.9,5.6,6.0,5.4,6.5,6.4,6.2,8.8,8.3,7.3,8.4,10.5,13.8,11.4,14.7,17.8
Annual,Short Sea Shipping,Percentage of total,Ireland,21.7,20.7,18.8,17.0,16.9,17.6,16.4,17.4,17.1,17.3,16.8,16.9,18.2,18.6,20.1,19.1
