Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Seasonal adjustment,Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Switzerland,-0.4,-0.4,-1.0,-1.5,-1.4,-1.6,-1.7,-1.8,-1.7,-2.4,-2.3,-2.1
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Germany,0.6,0.5,0.3,0.3,0.2,0.3,0.0,0.1,-0.3,0.0,0.3,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Denmark,0.5,0.5,1.2,0.4,0.9,0.0,0.2,0.4,-0.5,-0.3,0.4,1.4
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Euro area - 19 countries  (2015-2022),0.8,0.6,0.4,0.6,0.7,0.8,0.6,0.6 i,:,:,:,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Euro area – 20 countries (from 2023),0.7,0.5,0.2,0.5,0.6,0.6,0.5,0.5,0.1,-0.2,0.5 i,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Estonia,3.8,3.3,2.9,1.8,0.7,0.9,1.6,2.5,2.4,1.8,1.9,1.7
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Greece,2.3,1.4,0.9,0.0,0.6,0.6,0.2,0.2,0.0,-0.9,-0.7,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Spain,2.1,1.6,1.2,1.1,1.4,0.9,1.1,1.1,1.1 p,0.4 p,0.9 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),European Union - 27 countries (from 2020),0.7,0.6,0.3,0.5,0.8,0.7,0.5,0.5,0.0,-0.2,0.5 i,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Finland,0.8,0.5,0.5,0.4,0.5,0.4,0.5,0.2,-0.1,-0.2,0.2,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),France,1.8,1.4,1.3,1.3,1.2,1.2,1.6,1.4,0.7 p,0.1 p,-0.2 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Croatia,-1.5,0.4,-27.0,-24.9,-21.5,-22.4,-25.5,-28.8,-28.0,-31.4,-21.0,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Italy,1.7,1.1,0.8,0.7,0.6,0.6,-0.2,0.4,0.3,-0.1,0.0 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Lithuania,1.8,0.9,1.2,0.6,0.7,0.8,1.0,1.8,1.4,1.7,1.7,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Latvia,1.3,0.5,0.4,0.1,-0.2,-1.1,-1.6,-1.8,-1.4,-1.1,-0.9,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Montenegro,4.9,4.9,4.9,3.7,1.9,1.9,1.8,1.3,0.4,0.4,0.3,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Netherlands,-0.6,-0.4,-0.8,1.0,2.0,2.1,2.2 p,1.4 p,1.1 p,0.6 p,1.6 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Norway,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Serbia,-1.3,-0.8,-0.5,-2.6,-3.1,-3.3,-3.2,-3.6,-4.3,-4.1,-2.5,-2.1
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Sweden,0.9,2.2,1.7,2.5,3.9,2.3,-1.3,3.3,-1.2,-0.8,1.5,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Slovenia,1.5,1.1,1.0,0.9,1.0,1.6,1.5,0.9,0.6,0.4,1.5,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-12 (NSA),Slovakia,-2.1,-2.3,-2.0,-1.8,-2.4,-2.4,-2.1,-1.6,-2.1,-2.2,-1.4,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Switzerland,-1.2,-0.1,0.1,0.7,0.0,-0.3,-0.1,0.0,-0.2,-1.1,0.0,0.0
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Germany,0.2,0.2,-0.1,0.0,-0.1,0.0,-0.2,0.1,-0.1,0.2,0.1,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Denmark,0.1,0.2,0.3,0.2,0.4,-0.6,0.2,-0.3,-0.4,0.4,0.6,0.4
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Euro area - 19 countries  (2015-2022),0.4,0.0,-0.2,0.3,0.0,0.0,-0.2,0.0 i,:,:,:,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Euro area – 20 countries (from 2023),0.2,0.0,-0.2,0.3,0.0,-0.1,0.0,-0.1,-0.1,0.0,0.4 i,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Estonia,0.3,-0.3,0.6,-1.1,0.0,0.8,0.3,0.3,0.3,0.2,0.7,-0.4
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Greece,-0.2,-0.6,-0.1,-0.3,0.0,0.2,0.7,-0.1,0.0,-0.6,0.1,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Spain,0.3,0.0,0.0,0.1,0.4,-0.3,0.1,0.1,0.1 p,0.0 p,0.3 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),European Union - 27 countries (from 2020),0.1,0.1,-0.2,0.3,0.1,0.0,-0.2,0.0,-0.2,0.1,0.4 i,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Finland,0.0,0.1,-0.1,0.1,0.2,0.0,0.0,-0.4,-0.3,0.2,0.2,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),France,0.2,-0.3,-0.1,0.2,0.2,-0.3,0.1,-0.1,-0.2 p,0.1 p,0.0 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Croatia,-18.0,1.9,-14.2,1.7,-0.3,-0.2,0.2,-1.2,0.7,0.0,-0.5,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Italy,0.1,-0.3,-0.5,0.4,-0.2,0.4,-0.1,-0.1,0.1,-0.2,0.3 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Lithuania,2.1,-0.1,0.1,0.0,0.1,-0.1,-0.2,0.7,-0.6,0.0,-0.2,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Latvia,-0.5,-0.6,0.5,0.1,0.0,-0.6,-0.7,0.2,0.5,0.5,0.0,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Montenegro,0.4,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,-0.1,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Netherlands,1.2,0.2,-0.4,1.2,-0.1,-0.1,-0.3 p,-0.6 p,0.0 p,0.0 p,0.5 p,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Norway,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Serbia,-0.6,1.2,-0.3,-2.6,-0.6,0.0,-0.7,0.2,-0.3,0.7,1.2,-0.3
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Sweden,-0.9,1.9,-0.4,0.6,1.6,-0.3,-1.7,2.5,-1.8,0.6,0.7,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Slovenia,0.3,0.3,0.5,-0.1,0.0,0.3,-0.2,-0.2,-0.2,0.0,0.6,:
Monthly,Import prices,MIG - capital goods,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change m/m-1 (NSA),Slovakia,-1.8,0.0,0.0,0.2,-0.4,-0.1,0.4,0.2,-0.2,-0.2,0.3,:
