Time frequency,Unit of measure,Rail network segment (2005),Train category\Time,2005.0
Annual,Number,Trencin - Nove Mesto Nad Vahom,Goods trains,5045.0
Annual,Number,Trencin - Nove Mesto Nad Vahom,Other trains,118.0
Annual,Number,Trencin - Nove Mesto Nad Vahom,Passenger trains,9865.0
Annual,Number,Nove Mesto Nad Vahom - Leopoldov,Goods trains,5202.0
Annual,Number,Nove Mesto Nad Vahom - Leopoldov,Other trains,188.0
Annual,Number,Nove Mesto Nad Vahom - Leopoldov,Passenger trains,8830.0
Annual,Number,Leopoldov - Trnava,Goods trains,2442.0
Annual,Number,Leopoldov - Trnava,Other trains,74.0
Annual,Number,Leopoldov - Trnava,Passenger trains,9910.0
Annual,Number,Trnava - Bratislava ? Raca,Goods trains,1912.0
Annual,Number,Trnava - Bratislava ? Raca,Other trains,182.0
Annual,Number,Trnava - Bratislava ? Raca,Passenger trains,10038.0
Annual,Number,Bratislava - Raca - Bratislava Hl.St.,Goods trains,1251.0
Annual,Number,Bratislava - Raca - Bratislava Hl.St.,Other trains,301.0
Annual,Number,Bratislava - Raca - Bratislava Hl.St.,Passenger trains,14106.0
Annual,Number,Leopoldov - Sered,Goods trains,4338.0
Annual,Number,Leopoldov - Sered,Other trains,79.0
Annual,Number,Leopoldov - Sered,Passenger trains,2802.0
Annual,Number,Sered - Galanta,Goods trains,4384.0
Annual,Number,Sered - Galanta,Other trains,215.0
Annual,Number,Sered - Galanta,Passenger trains,6655.0
Annual,Number,Bratislava Hl.St. - Bratislava - Nove Mesto,Goods trains,1744.0
Annual,Number,Bratislava Hl.St. - Bratislava - Nove Mesto,Other trains,239.0
Annual,Number,Bratislava Hl.St. - Bratislava - Nove Mesto,Passenger trains,11355.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Uns,Goods trains,7272.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Uns,Other trains,198.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Uns,Passenger trains,4416.0
Annual,Number,Bratislava Uns - Rusovce,Goods trains,2930.0
Annual,Number,Bratislava Uns - Rusovce,Other trains,130.0
Annual,Number,Bratislava Uns - Rusovce,Passenger trains,2993.0
Annual,Number,Rusovce - Rusovce St.Hr.,Goods trains,1912.0
Annual,Number,Rusovce - Rusovce St.Hr.,Other trains,1.0
Annual,Number,Rusovce - Rusovce St.Hr.,Passenger trains,1958.0
Annual,Number,Bratislava - Petrzalka    *2 - Bratislava - Petrzalka St.Hr.,Goods trains,2083.0
Annual,Number,Bratislava - Petrzalka    *2 - Bratislava - Petrzalka St.Hr.,Other trains,1.0
Annual,Number,Bratislava - Petrzalka    *2 - Bratislava - Petrzalka St.Hr.,Passenger trains,4997.0
Annual,Number,Luky P.M. St.Hr. - Luky P.M.,Goods trains,2411.0
Annual,Number,Luky P.M. St.Hr. - Luky P.M.,Other trains,33.0
Annual,Number,Luky P.M. St.Hr. - Luky P.M.,Passenger trains,4825.0
Annual,Number,Luky P.M. - Puchov,Goods trains,2359.0
Annual,Number,Luky P.M. - Puchov,Other trains,23.0
Annual,Number,Luky P.M. - Puchov,Passenger trains,4825.0
Annual,Number,Devinska Nova Ves St.Hr. - Devinska Nova Ves,Goods trains,1810.0
Annual,Number,Devinska Nova Ves St.Hr. - Devinska Nova Ves,Other trains,0.0
Annual,Number,Devinska Nova Ves St.Hr. - Devinska Nova Ves,Passenger trains,6878.0
Annual,Number,Plavec St.Hr. - Plavec,Goods trains,1343.0
Annual,Number,Plavec St.Hr. - Plavec,Other trains,2.0
Annual,Number,Plavec St.Hr. - Plavec,Passenger trains,1516.0
Annual,Number,Plavec - Presov,Goods trains,2111.0
Annual,Number,Plavec - Presov,Other trains,42.0
Annual,Number,Plavec - Presov,Passenger trains,3379.0
Annual,Number,Presov - Kysak,Goods trains,2514.0
Annual,Number,Presov - Kysak,Other trains,66.0
Annual,Number,Presov - Kysak,Passenger trains,6575.0
Annual,Number,Kosice - Barca,Goods trains,6867.0
Annual,Number,Kosice - Barca,Other trains,43.0
Annual,Number,Kosice - Barca,Passenger trains,1.0
Annual,Number,Barca - Cana,Goods trains,1057.0
Annual,Number,Barca - Cana,Other trains,27.0
Annual,Number,Barca - Cana,Passenger trains,3066.0
Annual,Number,Cana - Cana St.Hr.,Goods trains,827.0
Annual,Number,Cana - Cana St.Hr.,Other trains,2.0
Annual,Number,Cana - Cana St.Hr.,Passenger trains,2643.0
Annual,Number,Skalite St.Hr. - Skalite,Goods trains,3692.0
Annual,Number,Skalite St.Hr. - Skalite,Other trains,11.0
Annual,Number,Skalite St.Hr. - Skalite,Passenger trains,5472.0
Annual,Number,Skalite - Cadca,Goods trains,1732.0
Annual,Number,Skalite - Cadca,Other trains,34.0
Annual,Number,Skalite - Cadca,Passenger trains,4679.0
Annual,Number,Nove Zamky - Surany,Goods trains,1541.0
Annual,Number,Nove Zamky - Surany,Other trains,52.0
Annual,Number,Nove Zamky - Surany,Passenger trains,6807.0
Annual,Number,Palarikovo - Surany,Goods trains,1287.0
Annual,Number,Palarikovo - Surany,Other trains,20.0
Annual,Number,Palarikovo - Surany,Passenger trains,2003.0
Annual,Number,Surany - Ulany Nad Zitavou,Goods trains,2757.0
Annual,Number,Surany - Ulany Nad Zitavou,Other trains,42.0
Annual,Number,Surany - Ulany Nad Zitavou,Passenger trains,6516.0
Annual,Number,Ulany Nad Zitavou - Levice,Goods trains,2332.0
Annual,Number,Ulany Nad Zitavou - Levice,Other trains,102.0
Annual,Number,Ulany Nad Zitavou - Levice,Passenger trains,5178.0
Annual,Number,Levice - Kozarovce,Goods trains,2591.0
Annual,Number,Levice - Kozarovce,Other trains,170.0
Annual,Number,Levice - Kozarovce,Passenger trains,4454.0
Annual,Number,Kozarovce - Hronska Dubrava,Goods trains,2640.0
Annual,Number,Kozarovce - Hronska Dubrava,Other trains,140.0
Annual,Number,Kozarovce - Hronska Dubrava,Passenger trains,4237.0
Annual,Number,Hronska Dubrava - Zvolen Osobna Stanica,Goods trains,3360.0
Annual,Number,Hronska Dubrava - Zvolen Osobna Stanica,Other trains,250.0
Annual,Number,Hronska Dubrava - Zvolen Osobna Stanica,Passenger trains,6701.0
Annual,Number,Zvolen Osobna Stanica - Zvolen Vychod                          *4,Goods trains,3240.0
Annual,Number,Zvolen Osobna Stanica - Zvolen Vychod                          *4,Other trains,156.0
Annual,Number,Zvolen Osobna Stanica - Zvolen Vychod                          *4,Passenger trains,6504.0
Annual,Number,Zvolen Vychod - Lucenec,Goods trains,2835.0
Annual,Number,Zvolen Vychod - Lucenec,Other trains,48.0
Annual,Number,Zvolen Vychod - Lucenec,Passenger trains,4858.0
Annual,Number,Lucenec - Filakovo,Goods trains,2889.0
Annual,Number,Lucenec - Filakovo,Other trains,43.0
Annual,Number,Lucenec - Filakovo,Passenger trains,4813.0
Annual,Number,Filakovo - Jesenske,Goods trains,2503.0
Annual,Number,Filakovo - Jesenske,Other trains,40.0
Annual,Number,Filakovo - Jesenske,Passenger trains,3800.0
Annual,Number,Jesenske - Lenartovce,Goods trains,2308.0
Annual,Number,Jesenske - Lenartovce,Other trains,20.0
Annual,Number,Jesenske - Lenartovce,Passenger trains,3536.0
Annual,Number,Lenartovce - Plesivec,Goods trains,2217.0
Annual,Number,Lenartovce - Plesivec,Other trains,24.0
Annual,Number,Lenartovce - Plesivec,Passenger trains,3518.0
Annual,Number,Plesivec - Roznava,Goods trains,2854.0
Annual,Number,Plesivec - Roznava,Other trains,17.0
Annual,Number,Plesivec - Roznava,Passenger trains,4089.0
Annual,Number,Roznava - Haniska Pri Kosiciach,Goods trains,2805.0
Annual,Number,Roznava - Haniska Pri Kosiciach,Other trains,31.0
Annual,Number,Roznava - Haniska Pri Kosiciach,Passenger trains,3985.0
Annual,Number,Haniska Pri Kosiciach - Barca,Goods trains,6325.0
Annual,Number,Haniska Pri Kosiciach - Barca,Other trains,66.0
Annual,Number,Haniska Pri Kosiciach - Barca,Passenger trains,5929.0
Annual,Number,"Cadca - St. Hr.  (Km 286, 5 )",Goods trains,5081.0
Annual,Number,"Cadca - St. Hr.  (Km 286, 5 )",Other trains,3.0
Annual,Number,"Cadca - St. Hr.  (Km 286, 5 )",Passenger trains,7041.0
Annual,Number,Zilina - Cadca,Goods trains,7086.0
Annual,Number,Zilina - Cadca,Other trains,255.0
Annual,Number,Zilina - Cadca,Passenger trains,9568.0
Annual,Number,Vrutky - Zilina,Goods trains,9761.0
Annual,Number,Vrutky - Zilina,Other trains,289.0
Annual,Number,Vrutky - Zilina,Passenger trains,12279.0
Annual,Number,Kralovany - Vrutky,Goods trains,8692.0
Annual,Number,Kralovany - Vrutky,Other trains,305.0
Annual,Number,Kralovany - Vrutky,Passenger trains,9893.0
Annual,Number,Liptovsky Mikulas - Kralovany,Goods trains,7994.0
Annual,Number,Liptovsky Mikulas - Kralovany,Other trains,200.0
Annual,Number,Liptovsky Mikulas - Kralovany,Passenger trains,8688.0
Annual,Number,Strba - Liptovsky Mikulas,Goods trains,5953.0
Annual,Number,Strba - Liptovsky Mikulas,Other trains,162.0
Annual,Number,Strba - Liptovsky Mikulas,Passenger trains,6607.0
Annual,Number,Poprad ? Tatry - Strba,Goods trains,8402.0
Annual,Number,Poprad ? Tatry - Strba,Other trains,382.0
Annual,Number,Poprad ? Tatry - Strba,Passenger trains,9257.0
Annual,Number,Spisska Nova Ves - Poprad - Tatry,Goods trains,6150.0
Annual,Number,Spisska Nova Ves - Poprad - Tatry,Other trains,197.0
Annual,Number,Spisska Nova Ves - Poprad - Tatry,Passenger trains,7242.0
Annual,Number,Margecany - Spisska Nova Ves,Goods trains,8007.0
Annual,Number,Margecany - Spisska Nova Ves,Other trains,218.0
Annual,Number,Margecany - Spisska Nova Ves,Passenger trains,8871.0
Annual,Number,Kysak - Margecany,Goods trains,7976.0
Annual,Number,Kysak - Margecany,Other trains,118.0
Annual,Number,Kysak - Margecany,Passenger trains,9154.0
Annual,Number,Kosice - Kysak,Goods trains,7346.0
Annual,Number,Kosice - Kysak,Other trains,82.0
Annual,Number,Kosice - Kysak,Passenger trains,11500.0
Annual,Number,Michalany - Kosice,Goods trains,6503.0
Annual,Number,Michalany - Kosice,Other trains,301.0
Annual,Number,Michalany - Kosice,Passenger trains,6358.0
Annual,Number,Cierna Nad Tisou - Michalany,Goods trains,5578.0
Annual,Number,Cierna Nad Tisou - Michalany,Other trains,75.0
Annual,Number,Cierna Nad Tisou - Michalany,Passenger trains,3944.0
Annual,Number,Cierna Nad Tisou St.Hr. - Cierna Nad Tisou,Goods trains,882.0
Annual,Number,Cierna Nad Tisou St.Hr. - Cierna Nad Tisou,Other trains,0.0
Annual,Number,Cierna Nad Tisou St.Hr. - Cierna Nad Tisou,Passenger trains,1496.0
Annual,Number,Bratislava - Vajnory - Bratislava Hl.St.,Goods trains,2716.0
Annual,Number,Bratislava - Vajnory - Bratislava Hl.St.,Other trains,201.0
Annual,Number,Bratislava - Vajnory - Bratislava Hl.St.,Passenger trains,10.0
Annual,Number,Galanta - Bratislava - Vajnory,Goods trains,6451.0
Annual,Number,Galanta - Bratislava - Vajnory,Other trains,132.0
Annual,Number,Galanta - Bratislava - Vajnory,Passenger trains,11858.0
Annual,Number,Palarikovo - Galanta,Goods trains,4893.0
Annual,Number,Palarikovo - Galanta,Other trains,185.0
Annual,Number,Palarikovo - Galanta,Passenger trains,10424.0
Annual,Number,Nove Zamky - Palarikovo,Goods trains,3579.0
Annual,Number,Nove Zamky - Palarikovo,Other trains,265.0
Annual,Number,Nove Zamky - Palarikovo,Passenger trains,8372.0
Annual,Number,Sturovo - Nove Zamky,Goods trains,1953.0
Annual,Number,Sturovo - Nove Zamky,Other trains,71.0
Annual,Number,Sturovo - Nove Zamky,Passenger trains,5640.0
Annual,Number,Sturovo St.Hr. - Sturovo,Goods trains,822.0
Annual,Number,Sturovo St.Hr. - Sturovo,Other trains,6.0
Annual,Number,Sturovo St.Hr. - Sturovo,Passenger trains,2279.0
Annual,Number,Kuty - Kuty St.Hr.,Goods trains,5643.0
Annual,Number,Kuty - Kuty St.Hr.,Other trains,0.0
Annual,Number,Kuty - Kuty St.Hr.,Passenger trains,7200.0
Annual,Number,Devinska Nova Ves - Kuty,Goods trains,5708.0
Annual,Number,Devinska Nova Ves - Kuty,Other trains,245.0
Annual,Number,Devinska Nova Ves - Kuty,Passenger trains,7955.0
Annual,Number,Bratislava Hl.St. - Devinska Nova Ves,Goods trains,8404.0
Annual,Number,Bratislava Hl.St. - Devinska Nova Ves,Other trains,310.0
Annual,Number,Bratislava Hl.St. - Devinska Nova Ves,Passenger trains,16207.0
Annual,Number,Komarno - Nove Zamky,Goods trains,2338.0
Annual,Number,Komarno - Nove Zamky,Other trains,90.0
Annual,Number,Komarno - Nove Zamky,Passenger trains,3452.0
Annual,Number,Komarno St.Hr. - Komarno,Goods trains,2119.0
Annual,Number,Komarno St.Hr. - Komarno,Other trains,3.0
Annual,Number,Komarno St.Hr. - Komarno,Passenger trains,4.0
Annual,Number,Puchov        *1 - Zilina,Goods trains,7734.0
Annual,Number,Puchov        *1 - Zilina,Other trains,127.0
Annual,Number,Puchov        *1 - Zilina,Passenger trains,11340.0
Annual,Number,Trencianska Tepla - Puchov,Goods trains,5932.0
Annual,Number,Trencianska Tepla - Puchov,Other trains,178.0
Annual,Number,Trencianska Tepla - Puchov,Passenger trains,10133.0
Annual,Number,Trencin - Trencianska Tepla,Goods trains,6109.0
Annual,Number,Trencin - Trencianska Tepla,Other trains,180.0
Annual,Number,Trencin - Trencianska Tepla,Passenger trains,12977.0
Annual,Number,Nove Mesto Nad Vahom - Trencin,Goods trains,5541.0
Annual,Number,Nove Mesto Nad Vahom - Trencin,Other trains,121.0
Annual,Number,Nove Mesto Nad Vahom - Trencin,Passenger trains,10116.0
Annual,Number,Leopoldov - Nove Mesto Nad Vahom,Goods trains,5687.0
Annual,Number,Leopoldov - Nove Mesto Nad Vahom,Other trains,173.0
Annual,Number,Leopoldov - Nove Mesto Nad Vahom,Passenger trains,9160.0
Annual,Number,Trnava - Leopoldov,Goods trains,2587.0
Annual,Number,Trnava - Leopoldov,Other trains,118.0
Annual,Number,Trnava - Leopoldov,Passenger trains,11096.0
Annual,Number,Bratislava ? Raca - Trnava,Goods trains,2043.0
Annual,Number,Bratislava ? Raca - Trnava,Other trains,149.0
Annual,Number,Bratislava ? Raca - Trnava,Passenger trains,11567.0
Annual,Number,Bratislava Hl.St. - Bratislava - Raca,Goods trains,2267.0
Annual,Number,Bratislava Hl.St. - Bratislava - Raca,Other trains,445.0
Annual,Number,Bratislava Hl.St. - Bratislava - Raca,Passenger trains,10365.0
Annual,Number,Sered - Leopoldov,Goods trains,4368.0
Annual,Number,Sered - Leopoldov,Other trains,65.0
Annual,Number,Sered - Leopoldov,Passenger trains,2545.0
Annual,Number,Galanta - Sered,Goods trains,4453.0
Annual,Number,Galanta - Sered,Other trains,136.0
Annual,Number,Galanta - Sered,Passenger trains,6124.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Hl.St.,Goods trains,1744.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Hl.St.,Other trains,239.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Hl.St.,Passenger trains,11355.0
Annual,Number,Bratislava Uns - Bratislava - Nove Mesto,Goods trains,7272.0
Annual,Number,Bratislava Uns - Bratislava - Nove Mesto,Other trains,198.0
Annual,Number,Bratislava Uns - Bratislava - Nove Mesto,Passenger trains,4416.0
Annual,Number,Rusovce - Bratislava Uns,Goods trains,3031.0
Annual,Number,Rusovce - Bratislava Uns,Other trains,48.0
Annual,Number,Rusovce - Bratislava Uns,Passenger trains,2999.0
Annual,Number,Rusovce St.Hr. - Rusovce,Goods trains,1912.0
Annual,Number,Rusovce St.Hr. - Rusovce,Other trains,1.0
Annual,Number,Rusovce St.Hr. - Rusovce,Passenger trains,1958.0
Annual,Number,Bratislava - Petrzalka St.Hr. - Bratislava - Petrzalka    *2,Goods trains,2083.0
Annual,Number,Bratislava - Petrzalka St.Hr. - Bratislava - Petrzalka    *2,Other trains,1.0
Annual,Number,Bratislava - Petrzalka St.Hr. - Bratislava - Petrzalka    *2,Passenger trains,4997.0
Annual,Number,Luky P.M. - Luky P.M. St.Hr.,Goods trains,2304.0
Annual,Number,Luky P.M. - Luky P.M. St.Hr.,Other trains,45.0
Annual,Number,Luky P.M. - Luky P.M. St.Hr.,Passenger trains,4930.0
Annual,Number,Puchov - Luky P.M.,Goods trains,2275.0
Annual,Number,Puchov - Luky P.M.,Other trains,55.0
Annual,Number,Puchov - Luky P.M.,Passenger trains,4934.0
Annual,Number,Devinska Nova Ves - Devinska Nova Ves St.Hr.,Goods trains,1810.0
Annual,Number,Devinska Nova Ves - Devinska Nova Ves St.Hr.,Other trains,0.0
Annual,Number,Devinska Nova Ves - Devinska Nova Ves St.Hr.,Passenger trains,6878.0
Annual,Number,Plavec - Plavec St.Hr.,Goods trains,1343.0
Annual,Number,Plavec - Plavec St.Hr.,Other trains,2.0
Annual,Number,Plavec - Plavec St.Hr.,Passenger trains,1516.0
Annual,Number,Presov - Plavec,Goods trains,2111.0
Annual,Number,Presov - Plavec,Other trains,42.0
Annual,Number,Presov - Plavec,Passenger trains,3379.0
Annual,Number,Kysak - Presov,Goods trains,2514.0
Annual,Number,Kysak - Presov,Other trains,66.0
Annual,Number,Kysak - Presov,Passenger trains,6575.0
Annual,Number,Barca - Kosice,Goods trains,13336.0
Annual,Number,Barca - Kosice,Other trains,286.0
Annual,Number,Barca - Kosice,Passenger trains,21229.0
Annual,Number,Cana - Barca,Goods trains,1057.0
Annual,Number,Cana - Barca,Other trains,27.0
Annual,Number,Cana - Barca,Passenger trains,3066.0
Annual,Number,Cana St.Hr. - Cana,Goods trains,827.0
Annual,Number,Cana St.Hr. - Cana,Other trains,2.0
Annual,Number,Cana St.Hr. - Cana,Passenger trains,2643.0
Annual,Number,Skalite - Skalite St.Hr.,Goods trains,3692.0
Annual,Number,Skalite - Skalite St.Hr.,Other trains,11.0
Annual,Number,Skalite - Skalite St.Hr.,Passenger trains,5472.0
Annual,Number,Cadca - Skalite,Goods trains,1732.0
Annual,Number,Cadca - Skalite,Other trains,34.0
Annual,Number,Cadca - Skalite,Passenger trains,4679.0
Annual,Number,Surany - Nove Zamky,Goods trains,1541.0
Annual,Number,Surany - Nove Zamky,Other trains,52.0
Annual,Number,Surany - Nove Zamky,Passenger trains,6807.0
Annual,Number,Surany - Palarikovo,Goods trains,1287.0
Annual,Number,Surany - Palarikovo,Other trains,20.0
Annual,Number,Surany - Palarikovo,Passenger trains,2003.0
Annual,Number,Ulany Nad Zitavou - Surany,Goods trains,2757.0
Annual,Number,Ulany Nad Zitavou - Surany,Other trains,42.0
Annual,Number,Ulany Nad Zitavou - Surany,Passenger trains,6516.0
Annual,Number,Levice - Ulany Nad Zitavou,Goods trains,2332.0
Annual,Number,Levice - Ulany Nad Zitavou,Other trains,102.0
Annual,Number,Levice - Ulany Nad Zitavou,Passenger trains,5178.0
Annual,Number,Kozarovce - Levice,Goods trains,2591.0
Annual,Number,Kozarovce - Levice,Other trains,170.0
Annual,Number,Kozarovce - Levice,Passenger trains,4454.0
Annual,Number,Hronska Dubrava - Kozarovce,Goods trains,2640.0
Annual,Number,Hronska Dubrava - Kozarovce,Other trains,140.0
Annual,Number,Hronska Dubrava - Kozarovce,Passenger trains,4237.0
Annual,Number,Zvolen Osobna Stanica - Hronska Dubrava,Goods trains,3070.0
Annual,Number,Zvolen Osobna Stanica - Hronska Dubrava,Other trains,249.0
Annual,Number,Zvolen Osobna Stanica - Hronska Dubrava,Passenger trains,7093.0
Annual,Number,Zvolen Vychod                          *4 - Zvolen Osobna Stanica,Goods trains,4009.0
Annual,Number,Zvolen Vychod                          *4 - Zvolen Osobna Stanica,Other trains,155.0
Annual,Number,Zvolen Vychod                          *4 - Zvolen Osobna Stanica,Passenger trains,6497.0
Annual,Number,Lucenec - Zvolen Vychod,Goods trains,2835.0
Annual,Number,Lucenec - Zvolen Vychod,Other trains,48.0
Annual,Number,Lucenec - Zvolen Vychod,Passenger trains,4858.0
Annual,Number,Filakovo - Lucenec,Goods trains,2403.0
Annual,Number,Filakovo - Lucenec,Other trains,39.0
Annual,Number,Filakovo - Lucenec,Passenger trains,5177.0
Annual,Number,Jesenske - Filakovo,Goods trains,2503.0
Annual,Number,Jesenske - Filakovo,Other trains,40.0
Annual,Number,Jesenske - Filakovo,Passenger trains,3800.0
Annual,Number,Lenartovce - Jesenske,Goods trains,2308.0
Annual,Number,Lenartovce - Jesenske,Other trains,20.0
Annual,Number,Lenartovce - Jesenske,Passenger trains,3536.0
Annual,Number,Plesivec - Lenartovce,Goods trains,2217.0
Annual,Number,Plesivec - Lenartovce,Other trains,24.0
Annual,Number,Plesivec - Lenartovce,Passenger trains,3518.0
Annual,Number,Roznava - Plesivec,Goods trains,2854.0
Annual,Number,Roznava - Plesivec,Other trains,17.0
Annual,Number,Roznava - Plesivec,Passenger trains,4089.0
Annual,Number,Haniska Pri Kosiciach - Roznava,Goods trains,2805.0
Annual,Number,Haniska Pri Kosiciach - Roznava,Other trains,31.0
Annual,Number,Haniska Pri Kosiciach - Roznava,Passenger trains,3985.0
Annual,Number,Barca - Haniska Pri Kosiciach,Goods trains,5531.0
Annual,Number,Barca - Haniska Pri Kosiciach,Other trains,39.0
Annual,Number,Barca - Haniska Pri Kosiciach,Passenger trains,5578.0
