Time frequency,Activity and employment status,Age class,Unit of measure,Geopolitical entity (reporting)\Time,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Employed persons,From 20 to 64 years,Percentage point,Iceland,5.4,5.5,5.4,5.3,6.5,6.3,6.3,6.7,6.0,6.3,5.6,5.9 b,7.4,5.2,6.1
Annual,Employed persons,From 20 to 64 years,Percentage point,Italy,23.4,22.7,22.1,20.5,19.2,18.9,19.7,19.9,19.7,19.7 b,19.4,19.7,19.2,19.7,19.5
Annual,Employed persons,From 20 to 64 years,Percentage point,Lithuania,-0.4,-1.5,0.6,1.2,2.6,2.5,2.4,1.9,1.0,2.3,1.6,1.7,1.4,0.8,1.5
Annual,Employed persons,From 20 to 64 years,Percentage point,Luxembourg,17.5,17.2,16.2,14.4,14.1,12.9,11.7 b,11.0,7.9,8.0,9.1,7.1,7.4,6.5,6.8
Annual,Employed persons,From 20 to 64 years,Percentage point,Latvia,0.2,-0.6,2.0,3.6,4.2,4.5,4.1,2.8,4.3,4.3,3.7,3.7,4.8,3.1,3.1
Annual,Employed persons,From 20 to 64 years,Percentage point,Montenegro,:,:,12.6,11.7,10.6,11.7,10.3,11.7,13.8,13.8,13.3,12.9,:,:,:
Annual,Employed persons,From 20 to 64 years,Percentage point,North Macedonia,21.3,20.9,19.0,18.8,19.0,20.8,19.4,21.2,21.9,21.4,21.3,19.9,:,:,:
Annual,Employed persons,From 20 to 64 years,Percentage point,Malta,37.5,36.6,35.2,31.4,28.6,26.8,26.8,25.5,24.1,22.3,22.0,18.9,17.6,13.3,14.1
Annual,Employed persons,From 20 to 64 years,Percentage point,Netherlands,13.3,12.1,11.4,10.8,9.9,10.9,10.6,10.5,9.9,9.6,8.9,8.4,8.2,7.9,7.8
Annual,Employed persons,From 20 to 64 years,Percentage point,Norway,4.0,3.5,3.6,3.6,3.5,4.0,3.5,2.6,3.0,3.9,3.8,3.4,4.8,5.7,5.0
Annual,Employed persons,From 20 to 64 years,Percentage point,Poland,14.3,13.2 b,13.5,13.5,13.7,13.6,13.0,13.4,14.0,13.8,14.6 b,14.8,13.9,12.9,11.8
Annual,Employed persons,From 20 to 64 years,Percentage point,Portugal,10.8,9.9,8.9,6.7,6.1,6.5,6.4,6.2,7.1,6.5,6.8,5.6,5.7,5.8,5.5
Annual,Employed persons,From 20 to 64 years,Percentage point,Romania,17.5,17.5,16.7,17.2,17.2,17.5,17.7,17.7,17.3,18.5,19.2,19.3,20.1,18.6,19.1
Annual,Employed persons,From 20 to 64 years,Percentage point,Serbia,:,17.8,17.2,17.4,17.2,15.9,16.2,15.3,15.1,15.9,15.1,15.2,14.7,14.0,12.5
Annual,Employed persons,From 20 to 64 years,Percentage point,Sweden,5.6,6.5,6.0,5.3,5.3,4.8,4.4,4.1,4.4,4.5,5.2,5.3,5.4,5.7,4.7
Annual,Employed persons,From 20 to 64 years,Percentage point,Slovenia,7.4,7.1,6.7,6.9,8.0,7.8,8.5,6.5,6.9,7.1,6.5,5.9,6.7,6.9,6.1
Annual,Employed persons,From 20 to 64 years,Percentage point,Slovakia,11.8,9.9,10.5 b,10.9,9.8,9.8,9.9,9.2,7.6,8.5,7.7,7.3,8.5,8.1,7.7
Annual,Employed persons,From 20 to 64 years,Percentage point,Türkiye,44.6,44.7,45.4,44.1,43.5,43.4 b,42.8,42.3,41.6,40.8,38.8,38.1,39.4 b,38.9,38.5
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Austria,-36.8,-36.7,-37.4,-38.1,-37.4,-38.1,-38.4,-37.7,-37.7,-38.0,-38.7,-38.2,-39.3,-39.7,-38.6
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,-0.7,0.0,-0.1
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Belgium,-32.2,-32.5,-32.9,-33.3,-32.6,-31.6,-31.0,-31.4,-29.9 b,-29.8,-29.5,-28.4,-29.3,-27.5,-27.4
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Bulgaria,-0.4,-0.2 b,-0.1 b,-0.2,-0.6,-0.3,-0.3,-0.2,-0.1,-0.1,-0.1 b,-0.2,-0.5,-0.3,-0.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Switzerland,:,-49.9 b,-48.5,-49.3,-48.8,-47.8,-47.0,-46.7,-46.0,-46.0,-46.2,-45.3,-45.0,-43.4,-42.6
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Cyprus,-7.5,-6.6,-6.0,-6.5,-7.1,-6.3,-5.4,-4.3,-6.6,-6.8,-8.2,-6.5,-4.4,-4.5,-5.1
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Czechia,-6.5,-6.9,-6.6 b,-6.4,-7.6,-7.0,-7.1,-7.6,-8.5,-8.3,-7.7,-7.7,-7.1,-7.4,-8.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Germany,-42.9,-43.4 b,-43.0 b,-42.7,-44.0,-43.5,-43.7,-43.5,-43.0,-42.9,-42.9,-38.2 b,-37.2,-36.6,-36.9
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Denmark,-23.0,-24.3,-23.0,-21.1,-20.7,-19.5,-18.8,-20.7 b,-19.5 b,-19.5,-18.3,-18.0,-18.2,-18.5,-19.0 b
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Euro area – 20 countries (from 2023),-27.7,-28.0,-27.9,-28.1,-28.5,-28.2,-28.0,-27.8,-27.5,-27.3,-27.2,-25.4,-24.8,-24.3,-24.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Estonia,-6.2,-7.0,-8.4,-7.9,-6.7,-5.1,-7.3,-6.2,-7.0,-7.6,-8.0,-8.1,-9.0,-9.8,-8.8
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Greece,-7.8,-7.3,-6.4,-7.7,-7.8,-7.2,-7.0,-7.4,-8.2,-7.8,-8.3,-8.0,-7.4,-7.3,-7.8
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Spain,-17.6,-17.5,-17.0,-17.4,-17.5,-17.8,-17.3,-16.5,-17.0,-17.2,-16.9,-16.3,-16.0 d,-15.2 d,-14.6 d
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,European Union - 27 countries (from 2020),-23.2,-23.5,-23.4,-23.5,-23.9,-23.5,-23.3,-23.1,-22.9,-22.8,-22.6,-21.2,-20.6,-20.2,-20.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Finland,-10.2,-10.3,-10.0,-10.5,-10.7,-10.2,-9.2,-10.4,-10.8,-10.9,-11.3,-9.7,-11.3,-10.8,-10.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,France,-25.2,-24.9,-24.6,-24.8,-25.0,-24.6,-23.9,-23.5,-23.2,-22.4,-21.6,-20.5,-19.9 d,-18.4 d,-18.1 d
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Croatia,-3.8,-4.3,-3.6,-2.2 b,-1.7,-2.8,-2.6,-2.7,-2.1,-3.1,-3.6,-3.1,-2.5,-2.5,-1.5
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Hungary,-2.9,-3.5,-3.6,-4.4,-4.1,-3.7,-3.2,-3.2,-3.2,-3.4 b,-3.9,-3.9,-4.1,-3.3,-3.5
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Ireland,-22.6,-22.5,-22.0,-20.8,-20.9,-20.0,-20.4,-19.7,-19.7,-19.4,-20.4,-18.5,-18.4 b,-19.1,-19.1
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Iceland,-23.7,-23.2,-21.4,-19.4,-20.1,-23.8,-23.5,-24.3,-23.9,-22.4,-23.5,-22.2 b,-23.3,-21.9,-20.5
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Italy,-22.7,-23.3,-23.2,-23.6,-23.7,-23.7,-23.7,-23.9,-23.6,-23.8 b,-24.1,-23.3,-23.1,-24.0,-24.0
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Lithuania,-2.5,-2.5,-3.2,-3.7,-3.9,-4.3,-4.3,-3.4,-3.7,-3.6,-3.2,-2.7,-3.3,-3.4,-3.6
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Luxembourg,-30.5,-32.5,-31.6,-31.4,-31.0,-30.9,-28.1 b,-28.7,-29.4,-26.1,-24.8,-24.1,-23.8,-24.0,-21.8
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Latvia,-2.1,-2.6,-2.5,-3.5,-3.1,-3.4,-4.5,-3.8,-4.6,-4.1,-4.5,-3.8,-4.5,-4.7,-4.3
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Montenegro,:,:,-0.3,-0.6,1.3,0.7,-0.9,0.7,0.2,1.1,0.2,0.9,:,:,:
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,North Macedonia,-2.4,-2.4,-1.3,-1.3,-0.6,1.3,-0.2,-0.9,-0.5,-0.1,-0.3,-0.9,:,:,:
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Malta,-18.7,-19.1,-20.1,-19.7,-19.6,-21.1,-20.0,-19.7,-18.0,-15.5,-15.1,-15.5,-12.6,-13.8,-12.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Netherlands,-48.7,-49.3,-49.7,-49.7,-48.4,-47.8,-47.8,-47.7,-46.6,-46.1,-45.6,-45.0,-44.1,-42.3,-41.8
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Norway,-27.3,-27.2,-27.3,-25.7,-25.6,-23.7,-22.4,-22.0,-20.5,-21.6,-21.4,-19.9,-19.6,-18.5,-17.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Poland,-6.0,-6.0 b,-5.9,-6.2,-6.0,-6.1,-5.9,-6.0,-6.3,-5.9,-5.7 b,-5.6,-4.4,-4.5,-5.1
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Portugal,-6.3,-6.2,-6.4,-5.9,-5.9,-5.5,-5.8,-5.7,-5.8,-5.0,-5.7,-5.3,-4.5,-4.5,-5.4
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Romania,0.5,1.2,0.5,0.8,0.8,0.6,1.0,0.8,1.0,0.7,0.8,0.8,1.1,0.9,0.7
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Serbia,:,:,-1.1,-1.0,-1.2,-1.1,-1.0,-1.5,-1.6,-1.3,-1.3,-1.7,-1.5,-1.6,-1.3
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Sweden,-27.6,-27.4,-26.9,-25.7,-24.7,-24.2,-22.9,-22.3,-21.0,-20.0,-18.6,-17.5,-17.2,-15.9,-15.0
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Slovenia,-4.7,-6.3,-5.5,-6.3,-6.6,-7.3,-7.0,-7.6,-8.1,-8.9,-8.0,-7.3,-6.4,-6.5,-6.7
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Slovakia,-1.5,-2.0,-2.2 b,-2.0,-2.1,-2.2,-3.0,-2.9,-3.0,-2.8,-2.6,-2.9,-2.8,-2.3,-3.2
Annual,Employed persons working part-time,From 20 to 64 years,Percentage point,Türkiye,-17.4,-17.3,-18.1,-17.7,-17.8,-15.6 b,-14.0,-12.6,-12.7,-12.2,-10.4,-10.5,-9.6 b,-9.5,-9.0
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Austria,-0.4,-0.2,-0.6,-0.8,-0.4,-0.7,-0.2,-0.7,-0.3,-0.6,-0.7,-0.5,-0.8,-1.0,-1.0
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,-2.9,-2.8,-2.4
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Belgium,-2.9,-2.3,-2.0,-1.7,-1.5,-1.4,-0.9,-1.1,-0.9 b,-1.1,-0.7,-0.7,-2.0,-2.2,-2.2
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Bulgaria,0.4,0.4 b,0.2 b,0.4,0.4,0.1,0.1,0.4,0.4,0.1,0.1 b,0.4,0.8,0.5,0.2
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Switzerland,:,-0.8 b,-1.5,-0.6,-1.2,-1.4,-0.6,-0.9,-1.0,-0.8,-0.9,-0.9,-1.2,-1.3,-1.4
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Cyprus,-11.7,-12.9,-13.1,-11.6,-13.5,-11.4,-9.9,-9.4,-6.5,-6.3,-8.5,-8.3,-7.8,-7.2,-5.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Czechia,-3.5,-3.4,-3.0 b,-3.1,-3.4,-3.3,-3.7,-3.6,-4.0,-4.2,-3.4,-2.5,-2.6,-2.4,-3.3
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Germany,-1.7,-1.8 b,-1.7 b,-1.4,-1.4,-1.3,-1.3,-1.2,-1.0,-0.6,-0.5,-0.4 b,-0.4,-0.6,-0.2
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Denmark,-2.7,-1.8,-2.1,-2.5,-2.3,-1.8,-2.4,-4.0 b,-2.9 b,-3.1,-2.8,-3.9,-3.7,-3.0,-3.3 b
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Euro area – 20 countries (from 2023),-3.3,-2.9,-2.7,-2.5,-2.3,-2.2,-2.0,-2.0,-2.1,-2.2,-1.9,-2.0,-2.4,-2.6,-2.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Estonia,0.9,2.0,1.7,1.7,1.1,0.2,0.6,0.7,0.4,0.1,-0.2,-0.3,0.0,-0.1,0.1
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Greece,-3.8,-3.7,-2.9,-3.0,-2.5,-2.4,-2.3,-2.7,-3.7,-4.2,-4.2,-3.3,-4.0,-4.3,-4.2
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Spain,-5.0,-4.1,-4.1,-4.4,-3.7,-2.9,-2.2,-2.6,-3.5,-3.5,-3.6,-4.5,-5.8 d,-5.5 d,-4.9 d
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,European Union - 27 countries (from 2020),-2.9,-2.7,-2.3,-2.3,-2.1,-2.0,-1.9,-2.0,-2.1,-2.3,-2.1,-2.1,-2.3,-2.5,-2.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Finland,-8.5,-7.0,-6.6,-6.5,-6.9,-6.7,-6.2,-6.1,-6.7,-6.8,-6.3,-5.6,-5.6,-5.3,-4.8
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,France,-3.4,-2.8,-2.4,-2.5,-2.0,-2.6,-2.3,-1.9,-2.2,-2.3,-1.8,-2.3,-2.5 d,-2.4 d,-2.7 d
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Croatia,-2.3,-2.3,-1.0,-0.5 b,0.2,-1.0,-0.9,-2.1,-1.2,-2.2,-3.3,-2.5,-3.8,-5.1,-4.0
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Hungary,1.1,0.8,1.0,1.7,1.0,0.7,0.4,-0.6,-0.9,-1.0 b,-1.0,-0.9,-0.9,-0.6,-0.3
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Ireland,-3.0,-2.3,-2.1,-1.9,-1.2,-1.6,-1.3,-1.7,-1.5 b,-1.9,-2.0,-1.9,-1.2 b,-2.0,-2.0
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Iceland,-2.2,-1.9,-1.3,-1.0,-1.0,-1.2,-3.4,-3.2,-3.0,-3.6,-2.9,-3.2 b,-4.0,-5.8,-5.7
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Italy,-4.2,-3.8,-3.4,-3.1,-2.7,-2.3,-2.2,-2.2,-2.3,-2.7 b,-2.3,-2.0,-2.9,-3.6,-3.7
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Lithuania,1.1,1.4,1.5,1.1,1.2,1.3,0.4,0.2,0.5,0.2,0.1,0.1,0.0,-0.2,0.0
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Luxembourg,-2.0,-2.3,-2.1,-1.1,-3.0,-2.4,-0.2 b,-0.5,-0.9,-1.7,-0.2,-1.2,-1.7,-0.6,-1.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Latvia,1.8,2.5,1.1,1.9,1.0,1.1,0.9,0.8,0.7,0.2,0.7,0.1,0.8,0.6,0.6
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Montenegro,:,:,-2.7,-2.8,-2.7,-0.5,-5.1,-1.2,-1.7,-1.4,0.1,1.6,:,:,:
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,North Macedonia,2.2,2.7,2.2,1.2,0.7,1.5,1.0,1.4,1.2,1.7,1.4,2.7,:,:,:
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Malta,-2.7,-2.7,-3.0,-2.1,-2.8,-3.5,-2.8,-2.7,-2.3,-1.7,-3.2,-4.1,-3.2,-2.8,-1.6
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Netherlands,-6.7,-5.7,-5.1,-5.0,-5.0,-4.7,-5.1,-5.1,-5.2,-5.4,-4.8,-4.5,-4.5,-4.9,-5.2
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Norway,-4.1,-3.8,-3.8,-4.5,-4.7,-4.6,-3.9,-3.9,-3.3,-2.7,-3.5,-3.4,-3.5,-2.7,-2.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Poland,-1.9,-1.6 b,-0.7,-0.9,-1.1,-1.6,-2.0,-2.4,-2.9,-3.3,-3.8 b,-3.3,-2.2,-3.0,-3.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Portugal,-2.9,-2.8,-2.2,-1.4,-1.6,-1.2,-0.8,-1.2,-0.9,-1.7,-1.6,-1.7,-1.2,-1.0,-1.5
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Romania,0.0,0.2,0.3,0.5,0.4,0.3,0.4,0.5,0.3,0.2,0.5,0.5,1.7,1.6,1.7
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Serbia,:,:,1.2,1.4,0.9,0.7,0.8,2.1,0.7,1.4,-0.1,-1.2,-1.7,-1.1,-1.6
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Sweden,-4.7,-4.1,-4.3,-4.2,-4.7,-4.3,-3.4,-3.3,-3.3,-3.5,-3.4,-3.5,-3.9,-3.4,-3.1
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Slovenia,-4.3,-5.5,-5.3,-4.8,-3.3,-2.7,-3.5,-4.2,-4.2,-4.3,-4.5,-3.7,-3.3,-3.4,-3.9
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Slovakia,0.1,-0.3,-0.3 b,-0.4,-0.2,0.3,-0.7,-0.2,-0.3,-0.7,-0.9,-0.9,-0.8,-1.0,-1.3
Annual,Employed persons with temporary contract,From 20 to 64 years,Percentage point,Türkiye,1.0,1.1,2.2,2.5,2.7,2.9 b,2.9,2.5,2.2,1.7,1.3,2.3,2.2 b,1.7,1.6
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Austria,-3.8,-3.0,-3.5,-3.7,-4.0,-4.1,-4.3,-3.8,-3.8,-3.2,-2.7,-3.1,-2.9,-2.4,-2.4
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,0.2,0.4,0.5 u
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Belgium,-0.5,-0.5,-0.4,-3.4 b,-3.6,-3.0,-3.1,-3.2,-2.8 b,-2.5,-2.3,-2.5,-3.6,-2.7,-2.6
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Bulgaria,0.0,0.3 b,0.0 b,0.0,-0.3,0.0,0.0,0.2,0.5,0.1,0.2 b,0.0 u,0.0 u,0.0 u,0.1 u
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Switzerland,:,-8.2 b,-7.7,-7.6,-7.6,-7.5,-8.1,-7.7,-7.8,-8.1,-8.3,-8.1,-6.3,-4.6,-4.3
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Cyprus,-1.5,-1.6,-1.4,-1.9,-3.1,-2.8,-1.9,0.0,-1.6,-1.6,-2.2,-2.4,-1.1,-1.0,-1.1
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Czechia,-0.6,-0.9,-0.7 b,-0.7,-1.1,-0.9,-0.7,-0.7,-0.5,-0.4,-0.3,-0.3,-0.4,-0.4,-0.3
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Germany,-3.9,-3.8 b,-3.1 b,-2.9,-2.8,-2.6,-2.5,-2.2,-1.9,-1.7,-1.5,-1.5 b,-1.2,-1.1,-0.9
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Denmark,-1.6,-1.8,-1.8,-2.0,-1.8,-1.6,-1.5,-2.3 b,-1.8 b,-1.9,-1.5,-2.0,-1.2,-0.9,-1.6 b
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Euro area – 20 countries (from 2023),-4.4,-4.4,-4.2,-4.3,-4.7,-4.6,-4.4,-4.0,-3.8,-3.6,-3.4,-3.3,-3.1,-2.7,-2.6
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Estonia,-0.2,-1.3,-1.7,-0.9,-0.3,-0.2,-0.8,-0.5,-0.2 u,-0.2,-0.2,-0.5,-0.6,-0.4,-0.7
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Greece,-2.7,-2.4,-2.3,-3.8,-4.1,-3.7,-3.5,-3.9,-4.1,-3.6,-3.8,-3.4,-3.1,-2.5,-2.7
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Spain,-6.6,-6.9,-7.0,-8.1,-8.5,-8.7,-7.6,-6.6,-6.8,-6.7,-6.3,-5.8,-6.4 d,-5.7 d,-5.2 d
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,European Union - 27 countries (from 2020),-3.6,-3.6,-3.4,-3.7,-3.9,-3.8,-3.6,-3.2,-3.1,-2.9,-2.7,-2.7,-2.5,-2.2,-2.1
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Finland,-1.6,-1.5,-1.4,-1.4,-1.5,-1.6,-1.5,-1.8,-1.7,-2.0,-1.4,-1.4,-2.2,-1.5,-1.9
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,France,-7.9,-8.0,-7.3,-7.2,-7.4,-7.0,-6.9,-6.5,-6.3,-5.9,-5.5,-5.0,-4.5 d,-3.9 d,-3.6 d
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Croatia,0.1,-0.1,-0.5,-0.1 b,0.2,-1.2,-0.6,-0.4,-0.3,-0.8,-1.0 u,-1.0 u,-0.9,-0.9,-0.5 u
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Hungary,-0.5,-0.6,-0.6,-1.2,-1.0,-0.6,-0.5,-0.5,-0.4,-0.3 b,-0.4,-0.1,-0.2,-0.2,-0.2
Annual,Underemployed persons working part-time,From 20 to 64 years,Percentage point,Ireland,-2.5,-2.4,-2.9,-2.8,-3.1,-2.0,-1.7,-1.6,-2.3,-2.5,-2.9,-2.5,-2.2 b,-2.4,-2.9
