Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Ventspils - Jelgava,Goods trains,6099.0
Annual,Number,Ventspils - Jelgava,Passenger trains,13.0
Annual,Number,Liepaja - Jelgava,Goods trains,1351.0
Annual,Number,Liepaja - Jelgava,Passenger trains,128.0
Annual,Number,Valka - Meitene,Goods trains,2163.0
Annual,Number,Valka - Meitene,Passenger trains,11649.0
Annual,Number,Riga - Krustpils,Goods trains,8920.0
Annual,Number,Riga - Krustpils,Passenger trains,12243.0
Annual,Number,Jelgava - Krustpils,Goods trains,6086.0
Annual,Number,Jelgava - Krustpils,Passenger trains,0.0
Annual,Number,Krustpils - Daugavpils,Goods trains,8015.0
Annual,Number,Krustpils - Daugavpils,Passenger trains,1208.0
Annual,Number,Zilupe - Krustpils,Goods trains,6900.0
Annual,Number,Zilupe - Krustpils,Passenger trains,1579.0
Annual,Number,Daugavpils - Indra,Goods trains,6424.0
Annual,Number,Daugavpils - Indra,Passenger trains,0.0
Annual,Number,Karsava - Eglaine,Goods trains,2156.0
Annual,Number,Karsava - Eglaine,Passenger trains,365.0
Annual,Number,Jelgava - Ventspils,Goods trains,6403.0
Annual,Number,Jelgava - Ventspils,Passenger trains,13.0
Annual,Number,Jelgava - Liepaja,Goods trains,1570.0
Annual,Number,Jelgava - Liepaja,Passenger trains,128.0
Annual,Number,Meitene - Valka,Goods trains,2746.0
Annual,Number,Meitene - Valka,Passenger trains,11902.0
Annual,Number,Krustpils - Riga,Goods trains,9156.0
Annual,Number,Krustpils - Riga,Passenger trains,12243.0
Annual,Number,Krustpils - Jelgava,Goods trains,6573.0
Annual,Number,Krustpils - Jelgava,Passenger trains,0.0
Annual,Number,Daugavpils - Krustpils,Goods trains,8464.0
Annual,Number,Daugavpils - Krustpils,Passenger trains,1247.0
Annual,Number,Krustpils - Zilupe,Goods trains,6589.0
Annual,Number,Krustpils - Zilupe,Passenger trains,1579.0
Annual,Number,Indra - Daugavpils,Goods trains,6497.0
Annual,Number,Indra - Daugavpils,Passenger trains,0.0
Annual,Number,Eglaine - Karsava,Goods trains,2456.0
Annual,Number,Eglaine - Karsava,Passenger trains,365.0
