Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,"Annual average index, 2015=100",Austria,80.00 e,78.75 e,78.43 e,77.46 e,74.73 e,83.32 e,84.88 e,86.19 e,85.55 e,86.33 e,85.98,87.86,91.55,94.21,95.98,100.0,105.27,108.57,112.62,117.33,124.94,136.39,141.23,126.62
Annual,"Annual average index, 2015=100",Belgium,65.15 e,66.73 e,70.25 e,74.04 e,78.50 e,86.42,92.35,96.91,98.02,98.2,98.68,99.56,99.65,100.11,98.99,100.0,100.83,102.33,103.29,105.6,109.13,113.37,108.57,104.83
Annual,"Annual average index, 2015=100",Bulgaria,:,59.48 e,52.34 e,58.05 e,82.83 e,105.80 e,118.74 e,140.65 e,165.45 e,130.86 e,115.42,105.18,100.3,99.51,99.59,100.00 b,105.25,109.32,113.86,118.28,124.41,127.52,125.08 b,127.1
Annual,"Annual average index, 2015=100",Cyprus,:,:,103.63 e,102.68 e,111.55 e,114.96,124.08,133.59,134.74,125.54,115.28,110.17,104.09,100.07,98.97,100.00 b,102.22,103.49,103.95,107.45,108.62,104.76,101.31,100.61
Annual,"Annual average index, 2015=100",Czechia,65.74 e,69.55 e,77.40 e,85.12 e,82.69 e,83.84 e,88.01 e,102.14 e,110.02,104.66,100.45,99.34,96.1,95.51,96.74,100.0,106.09,115.04,121.42,128.77,135.62,155.74,159.28,144.86
Annual,"Annual average index, 2015=100",Germany,104.18 e,102.16 e,99.21 e,97.89 e,95.26 e,95.19,93.71,89.94,89.35,90.2,89.7,90.96,92.69,94.1,96.0,100.0,106.73,111.42,116.87,121.84,130.59,141.55,139.27,119.45
Annual,"Annual average index, 2015=100",Denmark,73.49 e,76.03 e,77.29 e,78.78 e,84.84 e,98.06,119.01,120.12,110.48,95.99,96.36,92.6,88.05,90.81,93.65,100.0,104.49,108.63,112.88,114.43,119.16,130.26,127.35,119.07
Annual,"Annual average index, 2015=100",Euro area – 20 countries (from 2023),:,:,:,:,:,104.84,109.94,112.45,110.83,108.06,107.28,106.06,102.03,98.89,98.67,100.0,103.48,106.52,109.84,113.3,118.57,125.09,125.46,116.61
Annual,"Annual average index, 2015=100",Estonia,:,:,:,:,:,85.11,120.57,134.93,112.95,71.74,73.0,75.19,77.38,82.98,93.75,100.0,103.13,103.95,106.23,110.54,118.81,131.25,136.49,132.86
Annual,"Annual average index, 2015=100",Greece,113.82 e,126.66 e,142.20 e,144.73 e,143.85 e,155.43 e,170.57 e,174.77 e,171.20 e,163.83 e,150.63 e,138.33 e,120.99 e,109.70 e,103.95 e,100.00 e,98.45 e,97.17 e,98.86 e,105.92 e,111.98 e,119.34 e,126.22 e,137.32 ep
Annual,"Annual average index, 2015=100",Spain,83.85 e,88.89 e,99.86 e,113.39 e,128.24 e,138.40 e,154.45,164.09,156.17,147.27,141.89,128.07,106.96,96.29,96.47,100.0,104.42,109.23,114.97,119.64,122.21,123.98,125.03,123.42
Annual,"Annual average index, 2015=100",European Union - 27 countries (from 2020),:,:,:,:,:,99.53,106.75,112.73,110.64,108.28,106.22,104.33,100.29,97.54,97.97,100.0,104.02,107.32,111.05,115.06,120.86,127.81,128.55,120.26
Annual,"Annual average index, 2015=100",Finland,76.62 e,73.43 e,76.83 e,80.84 e,87.10 e,93.21,98.34,102.16,99.59,99.15,103.93,103.8,103.39,102.11,100.47,100.00 b,101.14,101.19,100.83,100.26,101.65,104.0,98.83,89.15
Annual,"Annual average index, 2015=100",France,58.71,62.16,67.06,73.85,83.25,94.01,102.69,107.25,105.33,100.46,103.95,107.96,105.96,103.33,101.62,100.0,100.82,103.22,104.25,106.85,111.4,116.85,118.51,110.3
Annual,"Annual average index, 2015=100",Croatia,96.56 e,93.92 e,96.93 e,97.85 e,106.42 e,114.74 e,130.38 e,142.48 e,138.67,127.68,117.91,115.6,110.29,103.96,102.65,100.0,102.02,105.01,109.84,118.37,126.73,132.5,137.62,141.79
Annual,"Annual average index, 2015=100",Hungary,:,:,:,:,:,:,:,126.42,122.4,111.42,104.98,98.14,89.77,86.24,88.85,100.0,112.32,122.04,134.84,150.95,154.01,169.11,179.61,167.31
Annual,"Annual average index, 2015=100",Ireland,97.29 e,107.29 e,106.62 e,117.32 e,128.16 e,138.43,155.14,161.82,148.29,128.33,112.27,92.24,78.68,78.29,90.16,100.0,106.92,117.38,127.39,128.25,128.69,135.49,141.5,134.31
Annual,"Annual average index, 2015=100",Italy,96.46 e,99.50 e,108.20 e,111.43 e,115.44 e,120.90 e,124.53 e,127.79 e,127.02 e,127.06 e,126.7,124.8,118.47,109.53,104.15,100.0,99.78,97.38,95.51,94.57,96.14,97.19,94.41,91.03
Annual,"Annual average index, 2015=100",Lithuania,59.49 e,65.43 e,69.40 e,77.40 e,83.83 e,88.62 e,126.3,150.76,148.17,99.49,90.75,92.71,89.46,89.72,95.48,100.0,104.24,109.39,114.44,119.67,126.85,140.69,141.28,142.38
Annual,"Annual average index, 2015=100",Luxembourg,47.58 e,53.00 e,56.65 e,61.51 e,68.51 e,80.94 e,83.91 e,84.01,84.2,84.13,86.93,87.55,89.32,92.33,95.71,100.0,105.22,108.72,114.27,124.18,139.98,157.46,163.69,143.62
Annual,"Annual average index, 2015=100",Latvia,54.34 e,53.07 e,76.03 e,89.62 e,85.95 e,131.90 e,142.51,175.99,155.33,94.95,86.57,91.78,92.4,98.51,103.6,100.0,107.74,113.94,121.6,128.26,132.37,143.04,143.11,136.16
Annual,"Annual average index, 2015=100",Malta,44.18 e,47.23 e,52.30 e,60.28 e,68.29 e,71.52,83.56,99.83,106.71,99.99,98.79,95.13,95.5,94.04,95.99,100.0,104.58,109.33,114.51,119.18,121.57,126.35,127.92,127.84 p
Annual,"Annual average index, 2015=100",Netherlands,106.74 e,113.17 e,116.21 e,116.15 e,119.21 e,122.76,124.46,127.7,127.57,123.25,119.21,113.71,105.08,96.78,96.7,100.0,104.62,110.8,118.66,124.32,131.68,144.35,152.06,139.58
Annual,"Annual average index, 2015=100",Poland,:,:,:,:,:,68.62 e,92.32 e,134.18 e,127.82 e,120.77 e,113.51,108.64,101.73,96.92,98.14,100.0,102.65,104.66,109.94,116.93,124.82,129.04,126.46,125.96
Annual,"Annual average index, 2015=100",Portugal,124.67 e,126.60 e,123.04 e,120.11 e,118.12 e,120.40 e,118.64 e,115.86 e,113.52,114.7,113.45,106.02,96.68,94.03,97.78,100.0,105.99,113.95,123.62,134.72,145.91,156.43,164.26,170.25
Annual,"Annual average index, 2015=100",Romania,:,:,:,:,:,:,:,:,216.72 e,159.24,134.58,113.49,103.4,101.62,98.37,100.0,105.24,108.72,110.52,108.53,111.0,110.75,104.23,98.06
Annual,"Annual average index, 2015=100",Sweden,43.00 e,45.45 e,47.55 e,49.68 e,54.10 e,58.94,65.68,72.94,71.67,72.44,77.21,78.11,78.71,82.3,89.3,100.0,107.28,112.45,108.65,109.09,112.75,121.46,117.84,104.85
Annual,"Annual average index, 2015=100",Slovenia,:,:,:,84.17 e,89.65 e,101.46 e,115.86 e,136.1,137.93,125.18,122.79,123.4,112.64,105.27,98.39,100.0,103.73,110.61,117.88,124.05,130.28,140.55,146.75,146.39
Annual,"Annual average index, 2015=100",Slovakia,:,:,:,:,:,:,89.15,112.11,126.6,110.41,105.29,99.89,93.92,93.47,94.84,100.0,106.99,112.05,118.18,126.06,135.17,139.33,141.68,128.26
Annual,Annual average rate of change,Austria,:,-1.6 e,-0.4 e,-1.2 e,-3.5 e,11.5 e,1.9 e,1.5 e,-0.7 e,0.9 e,-0.4 e,2.2,4.2,2.9,1.9,4.2,5.3,3.1,3.7,4.2,6.5,9.2,3.5,-10.3
Annual,Annual average rate of change,Belgium,:,2.4 e,5.3 e,5.4 e,6.0 e,10.1 e,6.9,4.9,1.1,0.2,0.5,0.9,0.1,0.5,-1.1,1.0,0.8,1.5,0.9,2.2,3.3,3.9,-4.2,-3.4
Annual,Annual average rate of change,Bulgaria,:,:,-12.0 e,10.9 e,42.7 e,27.7 e,12.2 e,18.5 e,17.6 e,-20.9 e,-11.8 e,-8.9,-4.6,-0.8,0.1,0.4 b,5.3,3.9,4.2,3.9,5.2,2.5,-1.9 b,1.6
Annual,Annual average rate of change,Cyprus,:,:,:,-0.9 e,8.6 e,3.1 e,7.9,7.7,0.9,-6.8,-8.2,-4.4,-5.5,-3.9,-1.1,1.0 b,2.2,1.2,0.4,3.4,1.1,-3.6,-3.3,-0.7
Annual,Annual average rate of change,Czechia,:,5.8 e,11.3 e,10.0 e,-2.9 e,1.4 e,5.0 e,16.1 e,7.7 e,-4.9,-4.0,-1.1,-3.3,-0.6,1.3,3.4,6.1,8.4,5.5,6.1,5.3,14.8,2.3,-9.1
Annual,Annual average rate of change,Germany,:,-1.9 e,-2.9 e,-1.3 e,-2.7 e,-0.1 e,-1.6,-4.0,-0.7,1.0,-0.6,1.4,1.9,1.5,2.0,4.2,6.7,4.4,4.9,4.3,7.2,8.4,-1.6,-14.2
Annual,Annual average rate of change,Denmark,:,3.5 e,1.7 e,1.9 e,7.7 e,15.6 e,21.4,0.9,-8.0,-13.1,0.4,-3.9,-4.9,3.1,3.1,6.8,4.5,4.0,3.9,1.4,4.1,9.3,-2.2,-6.5
Annual,Annual average rate of change,Euro area – 20 countries (from 2023),:,:,:,:,:,:,4.9,2.3,-1.4,-2.5,-0.7,-1.1,-3.8,-3.1,-0.2,1.3,3.5,2.9,3.1,3.2,4.7,5.5,0.3,-7.1
Annual,Annual average rate of change,Estonia,:,:,:,:,:,:,41.7,11.9,-16.3,-36.5,1.8,3.0,2.9,7.2,13.0,6.7,3.1,0.8,2.2,4.1,7.5,10.5,4.0,-2.7
Annual,Annual average rate of change,Greece,:,11.3 e,12.3 e,1.8 e,-0.6 e,8.1 e,9.7 e,2.5 e,-2.0 e,-4.3 e,-8.1 e,-8.2 e,-12.5 e,-9.3 e,-5.2 e,-3.8 e,-1.6 e,-1.3 e,1.7 e,7.1 e,5.7 e,6.6 e,5.8 e,8.8 ep
Annual,Annual average rate of change,Spain,:,6.0 e,12.3 e,13.5 e,13.1 e,7.9 e,11.6 e,6.2,-4.8,-5.7,-3.7,-9.7,-16.5,-10.0,0.2,3.7,4.4,4.6,5.3,4.1,2.1,1.4,0.8,-1.3
Annual,Annual average rate of change,European Union - 27 countries (from 2020),:,:,:,:,:,:,7.3,5.6,-1.9,-2.1,-1.9,-1.8,-3.9,-2.7,0.4,2.1,4.0,3.2,3.5,3.6,5.0,5.8,0.6,-6.4
Annual,Annual average rate of change,Finland,:,-4.2 e,4.6 e,5.2 e,7.7 e,7.0 e,5.5,3.9,-2.5,-0.4,4.8,-0.1,-0.4,-1.2,-1.6,-0.5 b,1.1,0.0,-0.4,-0.6,1.4,2.3,-5.0,-9.8
Annual,Annual average rate of change,France,:,5.9,7.9,10.1,12.7,12.9,9.2,4.4,-1.8,-4.6,3.5,3.9,-1.9,-2.5,-1.7,-1.6,0.8,2.4,1.0,2.5,4.3,4.9,1.4,-6.9
Annual,Annual average rate of change,Croatia,:,-2.7 e,3.2 e,0.9 e,8.8 e,7.8 e,13.6 e,9.3 e,-2.7 e,-7.9,-7.7,-2.0,-4.6,-5.7,-1.3,-2.6,2.0,2.9,4.6,7.8,7.1,4.6,3.9,3.0
Annual,Annual average rate of change,Hungary,:,:,:,:,:,:,:,:,-3.2,-9.0,-5.8,-6.5,-8.5,-3.9,3.0,12.5,12.3,8.7,10.5,11.9,2.0,9.8,6.2,-6.8
Annual,Annual average rate of change,Ireland,:,10.3 e,-0.6 e,10.0 e,9.2 e,8.0 e,12.1,4.3,-8.4,-13.5,-12.5,-17.8,-14.7,-0.5,15.2,10.9,6.9,9.8,8.5,0.7,0.3,5.3,4.4,-5.1
Annual,Annual average rate of change,Italy,:,3.2 e,8.7 e,3.0 e,3.6 e,4.7 e,3.0 e,2.6 e,-0.6 e,0.0 e,-0.3 e,-1.5,-5.1,-7.5,-4.9,-4.0,-0.2,-2.4,-1.9,-1.0,1.7,1.1,-2.9,-3.6
Annual,Annual average rate of change,Lithuania,:,10.0 e,6.1 e,11.5 e,8.3 e,5.7 e,42.5 e,19.4,-1.7,-32.9,-8.8,2.2,-3.5,0.3,6.4,4.7,4.2,4.9,4.6,4.6,6.0,10.9,0.4,0.8
Annual,Annual average rate of change,Luxembourg,:,11.4 e,6.9 e,8.6 e,11.4 e,18.1 e,3.7 e,0.1 e,0.2,-0.1,3.3,0.7,2.0,3.4,3.7,4.5,5.2,3.3,5.1,8.7,12.7,12.5,4.0,-12.3
Annual,Annual average rate of change,Latvia,:,-2.3 e,43.3 e,17.9 e,-4.1 e,53.5 e,8.0 e,23.5,-11.7,-38.9,-8.8,6.0,0.7,6.6,5.2,-3.5,7.7,5.8,6.7,5.5,3.2,8.1,0.0,-4.9
Annual,Annual average rate of change,Malta,:,6.9 e,10.7 e,15.3 e,13.3 e,4.7 e,16.8,19.5,6.9,-6.3,-1.2,-3.7,0.4,-1.5,2.1,4.2,4.6,4.5,4.7,4.1,2.0,3.9,1.2,-0.1 p
Annual,Annual average rate of change,Netherlands,:,6.0 e,2.7 e,-0.1 e,2.6 e,3.0 e,1.4,2.6,-0.1,-3.4,-3.3,-4.6,-7.6,-7.9,-0.1,3.4,4.6,5.9,7.1,4.8,5.9,9.6,5.3,-8.2
Annual,Annual average rate of change,Poland,:,:,:,:,:,:,34.5 e,45.3 e,-4.7 e,-5.5 e,-6.0 e,-4.3,-6.4,-4.7,1.3,1.9,2.7,2.0,5.0,6.4,6.7,3.4,-2.0,-0.4
Annual,Annual average rate of change,Portugal,:,1.5 e,-2.8 e,-2.4 e,-1.7 e,1.9 e,-1.5 e,-2.3 e,-2.0 e,1.0,-1.1,-6.5,-8.8,-2.7,4.0,2.3,6.0,7.5,8.5,9.0,8.3,7.2,5.0,3.6
Annual,Annual average rate of change,Romania,:,:,:,:,:,:,:,:,:,-26.5 e,-15.5,-15.7,-8.9,-1.7,-3.2,1.7,5.2,3.3,1.7,-1.8,2.3,-0.2,-5.9,-5.9
Annual,Annual average rate of change,Sweden,:,5.7 e,4.6 e,4.5 e,8.9 e,8.9 e,11.4,11.1,-1.7,1.1,6.6,1.2,0.8,4.6,8.5,12.0,7.3,4.8,-3.4,0.4,3.4,7.7,-3.0,-11.0
Annual,Annual average rate of change,Slovenia,:,:,:,:,6.5 e,13.2 e,14.2 e,17.5 e,1.3,-9.2,-1.9,0.5,-8.7,-6.5,-6.5,1.6,3.7,6.6,6.6,5.2,5.0,7.9,4.4,-0.2
Annual,Annual average rate of change,Slovakia,:,:,:,:,:,:,:,25.8,12.9,-12.8,-4.6,-5.1,-6.0,-0.5,1.5,5.4,7.0,4.7,5.5,6.7,7.2,3.1,1.7,-9.5
