Time frequency,Exchange rate,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Austria,113.83963,109.23791,104.35496,104.90218,103.88546,99.84169,99.56379,99.96824,103.22345,103.92454,102.43629,101.45346,102.02753,102.32698,103.49181,99.96518,100.42634,98.61284,100.68019,102.39853,100.0,101.68826,102.81243,104.91046,103.86536,106.0427,106.17433,103.96091,107.95909
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Belgium,108.61987,105.5436,100.05827,100.59105,99.57824,96.01966,96.67706,97.36978,101.57211,102.56635,102.09891,102.03086,102.73899,105.57675,106.10134,103.35362,103.95965,101.57787,103.17063,103.43703,100.0,102.87804,104.52203,107.04749,105.73364,107.05426,107.64346,107.58748,107.08989
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Bulgaria,59.06547,47.16989,60.40488,70.8031,72.66547,74.29271,78.52919,81.33913,83.9184,87.51368,88.27559,91.91447,96.21573,104.56788,108.75464,105.54949,106.58662,104.39477,104.54474,103.66143,100.0,99.63297,100.31771,104.21872,104.35977,107.2174,108.10463,110.40829,116.35553
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Cyprus,104.09229,100.71571,96.36649,104.11844,104.23089,101.03075,100.33594,102.46916,109.08087,109.87621,109.44078,109.12681,108.39008,111.90486,113.07342,108.49579,108.67327,106.45879,107.70973,106.92504,100.0,99.81521,100.30845,102.05514,99.56506,99.88853,99.61828,96.5984,100.18371
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Czechia,65.17139,68.46084,68.55991,75.35592,74.19763,75.47267,79.97984,88.61213,86.60632,87.10802,91.40523,95.41841,97.95028,112.63863,108.49024,109.79854,112.05596,108.88456,106.43011,100.89382,100.0,102.49378,106.47817,111.08457,111.45816,112.33862,116.62989,126.78173,139.58812
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Germany,125.91001,120.17007,112.71866,113.423,111.57938,104.10741,103.81506,104.64076,109.97168,111.35384,109.29918,108.24684,109.64125,110.25002,111.44422,105.56023,104.87719,101.415,103.67471,104.55438,100.0,101.61795,102.74889,105.39763,103.76931,105.2319,105.9808,103.32725,107.22109
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Denmark,106.49594,104.70928,100.7122,102.74458,102.71883,97.95294,99.05685,100.99044,106.14796,106.50641,105.05369,104.35555,105.08629,107.33298,110.16451,105.33601,104.65435,101.61464,102.67192,103.50228,100.0,101.00403,101.55697,102.67836,100.82326,102.45559,101.53684,99.62998,101.42702
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Estonia,60.93385,66.47871,66.50063,76.47695,80.01233,76.7985,78.96366,80.66393,83.30043,84.6049,85.27835,86.20554,90.09021,95.99429,97.9742,94.27922,95.27589,94.44415,97.21256,99.83341,100.0,101.4977,103.07228,107.66118,107.46461,108.14504,109.71916,116.86049,125.16993
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Greece,103.54917,106.38748,105.01281,103.58845,105.83596,97.49666,97.6194,100.08529,106.12598,107.54556,106.32181,106.32479,107.06259,108.80627,111.46983,110.15894,110.80299,105.87669,105.32955,104.68033,100.0,101.16326,101.77157,103.85839,101.69169,102.05106,100.51031,99.22204,100.84977
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Spain,97.71488,98.92526,93.71509,94.61315,94.81494,92.01979,93.0814,95.74135,101.02394,102.97795,103.06589,104.06552,105.72942,108.40735,108.92584,105.49991,105.73022,103.17799,105.16591,104.71488,100.0,100.71376,102.20392,104.25381,102.50509,103.1821,103.75455,101.80474,102.36712
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Finland,116.31017,109.0731,103.38206,105.29985,105.25843,99.80318,100.5523,102.28221,107.68839,107.17692,103.80238,101.62174,101.82379,103.40114,106.68825,100.56978,100.47368,97.82354,100.69586,103.1884,100.0,101.22107,100.77609,102.96996,101.39664,103.08374,102.28487,98.27068,101.25826
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",France,116.00544,114.74609,108.89444,110.18051,107.81482,101.7179,101.79653,103.42315,109.30618,111.12032,109.43321,108.67571,109.31863,111.07596,111.56476,106.93937,106.22387,102.82234,104.51594,104.91551,100.0,101.34232,101.95928,104.56798,103.03948,104.60034,104.09363,99.23108,102.73295
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Croatia,98.62332,96.1534,94.17478,99.25175,96.714,94.32178,97.36772,99.19305,100.17357,101.41431,101.72838,102.87267,103.31306,107.38434,108.97332,105.20019,102.33792,99.78063,101.04243,101.49502,100.0,101.11708,101.7263,104.24891,102.75144,102.25652,102.72017,102.11596,106.70393
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Hungary,74.54322,74.52583,78.02527,78.89769,81.70818,82.60355,88.93813,97.64364,99.08744,105.0317,106.35545,100.83459,111.86278,114.91665,108.85694,110.53093,109.99872,107.75033,106.25918,102.45651,100.0,100.79074,102.6181,102.05962,101.23363,97.48882,97.85221,93.22293,107.50541
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Ireland,100.50247,102.51014,103.25817,100.19747,98.54121,95.39746,97.80209,102.61816,112.61579,115.60638,114.88293,115.45316,119.07386,123.30355,121.52247,112.6589,111.40295,106.531,108.30734,107.57288,100.0,100.99825,101.27556,102.56331,99.68114,100.0109,99.85111,95.26123,98.75849
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Italy,92.59892,101.80027,100.77912,102.32668,101.63689,96.62805,97.0939,99.30412,105.90572,107.5971,105.86616,105.34887,106.28888,107.81746,109.2154,104.26312,104.32504,102.36188,104.29713,104.59984,100.0,100.8826,101.58189,103.48654,101.19571,102.09034,101.64437,99.37217,102.78358
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Lithuania,47.42816,54.88153,63.26664,73.11643,79.97398,85.9434,86.33176,88.72254,90.53946,90.01247,88.38724,88.09929,90.72864,96.20542,102.78241,97.33875,97.86526,95.87059,96.74964,99.52818,100.0,101.92782,102.38635,106.58419,105.82676,109.29457,111.28115,116.15008,123.49857
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Luxembourg,101.87835,98.12506,93.05982,93.30052,92.66375,91.46172,91.81254,92.57686,95.98553,97.70785,98.66386,99.16617,100.04993,102.01664,102.98976,101.35392,102.16978,100.58964,102.17927,102.74996,100.0,100.71729,101.80476,103.3844,102.82099,103.29111,104.11984,102.32901,101.76993
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Latvia,66.70674,68.44805,72.85684,80.15801,86.80457,91.99627,91.58776,88.79401,84.89773,85.47613,84.04699,86.37381,92.03044,101.46403,106.63934,98.21862,98.96698,97.46468,96.56515,99.31818,100.0,101.23566,101.21142,105.05481,105.0414,107.20788,107.52176,110.96968,118.95053
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Malta,90.04029,90.05602,92.87645,96.93263,96.67741,95.44068,96.47598,98.36035,102.15886,105.05478,104.15211,104.9016,106.30395,110.35871,111.17047,105.58515,104.80688,102.74765,104.29704,104.98709,100.0,101.41656,102.70071,104.65524,103.1564,104.66321,103.43265,99.95112,104.12938
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Netherlands,106.0696,102.81985,97.92677,99.25511,99.35825,95.87771,99.19392,102.12296,106.67587,106.90149,105.2698,104.38605,104.58333,105.1811,107.20439,103.0497,102.6926,100.81008,103.54391,103.50373,100.0,101.23715,101.81951,103.32463,103.68931,105.63281,105.66091,107.03049,108.13825
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Poland,76.94062,81.51266,83.33942,90.5435,89.48356,98.13598,109.70427,104.66993,93.39027,92.53087,102.72138,104.22482,107.59807,117.32858,100.17196,106.22222,103.75586,101.42612,101.66002,102.69036,100.0,96.52778,99.24514,100.1746,99.19998,100.2689,99.75084,99.10005,109.5619
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Portugal,100.85729,100.75394,97.89404,98.02716,98.22325,95.59368,98.0366,100.54498,105.48086,106.74231,105.79069,106.19872,107.31253,107.97793,107.36391,104.05504,104.77009,103.09609,103.44447,102.97213,100.0,101.63304,102.32894,103.33061,101.43442,102.19528,100.45612,98.55962,100.77388
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Romania,61.14814,54.92638,64.79103,84.48781,73.52368,82.54787,83.70778,83.78222,81.51391,83.25166,97.87587,104.44408,113.06379,107.16256,99.29171,100.85594,103.72017,97.37585,101.28805,102.66319,100.0,98.74988,97.04271,99.28147,99.02395,100.38762,100.34536,101.57791,107.17546
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Sweden,114.56236,122.91583,116.88685,115.43377,114.02788,111.31824,102.21836,104.90552,112.39309,113.7843,108.80091,107.9997,108.99836,106.55731,98.92364,105.43123,109.70231,108.88418,110.81657,105.80819,100.0,100.82713,100.1016,96.1456,92.47981,95.39621,98.13127,91.27081,88.20515
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Slovenia,99.83201,94.17109,94.08787,99.6629,100.4879,97.69188,97.19846,99.09945,102.14746,101.67778,99.86783,99.18662,100.44293,102.01245,104.36345,101.64966,100.88235,99.6408,101.01171,102.13017,100.0,100.47323,100.25269,102.00088,101.55208,101.96522,101.57847,100.24829,103.12674
Annual,Real effective exchange rate (deflator: consumer price index - 42 trading partners - industrial countries ),"Index, 2015=100",Slovakia,51.36361,51.0809,53.49895,54.68108,53.68493,59.13756,60.04958,61.54594,69.53405,76.34789,78.2171,82.17775,90.12177,97.63722,104.42812,100.02611,101.10839,101.17534,102.16231,102.38872,100.0,100.52414,100.47552,102.52534,103.12181,105.752,105.70462,107.08794,113.66926
