Annual,Number,Females,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2579.0,2322.0,2034.0,1958.0,1918.0,1866.0,1819.0,1730.0,1692.0,1615.0,1592.0,1527.0,1239.0,1302.0,1286.0,1290.0,1289.0,1452.0,1357.0,1243.0
Annual,Number,Females,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2769.0,2649.0,2604.0,2067.0,2048.0,2057.0,1933.0,1891.0,1893.0,1904.0,1831.0,1772.0,1784.0,1629.0
Annual,Number,Females,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9588.0,9753.0,10071.0,10020.0,10201.0,9844.0,:,9993.0,10243.0,10449.0,10295.0,:,:,:,:,:,:,:
Annual,Number,Females,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4597.0,4415.0,4164.0,3976.0,3822.0,3908.0,3978.0,6603.0,6544.0,6625.0,:
Annual,Number,Females,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,279.0,307.0,:,:,:,:
Annual,Number,Females,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6556.0,6269.0,5439.0,5502.0,6092.0,4786.0,4623.0,5945.0,5904.0,5832.0,5667.0,2679.0,2608.0,2457.0,2299.0,2258.0
Annual,Number,Females,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,692.0,657.0,:,:,500.0,553.0,549.0,526.0,397.0,489.0,:,:,352.0,349.0,329.0,324.0,351.0,346.0,346.0,298.0
Annual,Number,Females,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1775.0,1033.0,1326.0,1416.0,1376.0,1283.0,1295.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Females,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,70110.0,67847.0,65714.0,62985.0,56699.0,47488.0,:,:,:,:,:,34345.0,34072.0,32546.0,29631.0,29749.0,28677.0,27378.0
Annual,Number,Females,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2578.0,2354.0,2235.0,2104.0,1943.0,2152.0,2164.0,1948.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Females,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23571.0,23079.0,23500.0,23050.0,20035.0,:,13840.0,:,:,:,:,:,:,:,:
Annual,Number,Females,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3196.0,3252.0,3462.0,3416.0,3642.0,4156.0,4414.0,4477.0,3752 b,4003.0,:
Annual,Number,Females,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1264.0,1290.0,1278.0,1273.0,1266.0,1234.0,1166.0,1132.0,1127.0,1115.0,1113.0,1122.0,1091.0,985.0,1492.0,1346.0
Annual,Number,Females,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13118.0,12704.0,11890.0,11662.0,11078.0,10414.0,9701.0,8695.0,8601.0,8566.0,8511.0,8286.0,7398.0,7026.0
Annual,Number,Females,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,824.0,766.0,841.0,856.0,806.0,782.0,931.0,944.0
Annual,Number,Females,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9000 n,:,10000.0,:,:,:
Annual,Number,Males,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54153.0,52884.0,51579.0,49271.0,47790.0,46845.0,45876.0,44117.0,14867 n,13855 n,13113.0,11981.0,11618.0,11308.0,10967.0,:
Annual,Number,Males,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,38470.0,38244.0,38992.0,38831.0,39587.0,38010.0,38010.0,36262.0,34292.0,34850.0,35014.0,35045.0,34961.0,:,:,:
Annual,Number,Males,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25399.0,23498.0,22087.0,20840.0,17838 p
Annual,Number,Males,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29266.0,28572.0,34763.0,33490 b,32606.0,32614.0,31818.0,31422.0,30987.0,30635.0,30332.0,29652.0,:,:,:,:,:
Annual,Number,Males,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,71082.0,69476.0,68297.0,67173.0,63973.0,60906.0,59978.0,58221.0,57175.0,54304.0,51406.0,45616.0,:,:,30498.0,:,:,:,:
Annual,Number,Males,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,176275.0,199553.6,185415.0,:,189460.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8582.0,8410.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9606.0,9252.0,8899.0,8449.0,8128.0,:,:,:,6488.0,6082.0,5551.0,:,:,:
Annual,Number,Males,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30837.0,29681.0,28542.0,:,27003.0,19051.0,18490.0,18390.0,18426.0,18124.0,:,17971.0,23795.0
Annual,Number,Males,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15698.0,14408.0,12971.0,12470.0,12186.0,11747.0,11154.0,10506.0,10224.0,9675.0,9240.0,9004.0,8905.0,8717.0,8604.0,8632.0,8256.0,8563.0,8116.0,7271.0
Annual,Number,Males,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16699.0,15886.0,15556.0,14010.0,12857.0,12702.0,12219.0,11857.0,11610.0,11468.0,11100.0,10784.0,10684.0,9881.0
Annual,Number,Males,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,116473.0,113104.0,109590.0,105417.0,101817.0,96336.0,:,87187.0,84828.0,82931.0,81205.0,:,:,:,:,:,:,:
Annual,Number,Males,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8499.0,8199.0,7654.0,7351.0,7005.0,6627.0,6739.0,3903.0,3774.0,3880.0,:
Annual,Number,Males,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2845.0,3268.0,:,:,:,:
Annual,Number,Males,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11959.0,11523.0,10466.0,10061.0,9969.0,8621.0,8600.0,9456.0,9274.0,9009.0,8327.0,2433.0,2322.0,2328.0,2292.0,2399.0
Annual,Number,Males,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4629.0,4619.0,:,:,3869.0,3749.0,3650.0,3618.0,3590.0,3367.0,:,:,2569.0,2530.0,2587.0,2602.0,2527.0,2581.0,2492.0,2284.0
Annual,Number,Males,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10119.0,6349.0,5661.0,5297.0,4885.0,4629.0,4595.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,167228.0,163584.0,158190.0,148557.0,137565.0,121698.0,:,:,:,:,:,90918.0,88496.0,84531.0,80112.0,74057.0,72252.0,72980.0
Annual,Number,Males,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13261.0,10884.0,10913.0,10963.0,10642.0,10869.0,10668.0,10469.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Males,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,81369.0,79156.0,81295.0,78368.0,67800.0,:,51728.0,:,:,:,:,:,:,:,:
Annual,Number,Males,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11859.0,11863.0,11829.0,11708.0,11897.0,11859.0,12266.0,12161.0,10676 b,10585.0,:
Annual,Number,Males,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7979.0,7798.0,7695.0,7753.0,7757.0,7560.0,7236.0,6941.0,6948.0,6861.0,6836.0,6862.0,6637.0,5907.0,7305.0,6833.0
Annual,Number,Males,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35795.0,34109.0,32706.0,32026.0,30549.0,28737.0,26963.0,26071.0,25473.0,24902.0,24132.0,23463.0,22163.0,20569.0
Annual,Number,Males,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26649.0,25649.0,27183.0,26747.0,26062.0,25250.0,25656.0,24843.0
Annual,Number,Males,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,43000 n,:,45000.0,:,:,:
Annual,Number,Total,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,64585.0,62885.0,62781.0,60352.0,57393.0,55301.0,56400.0,54952.0,52554.0,50997.0,50025.0,48900.0,46931.0,15897 n,14830 n,14167.0,13092.0,12779.0,12468.0,12122.0,:
Annual,Number,Total,Belgium,84222 i,:,:,:,:,74360 i,:,:,:,61921.0,65652.0,67533.0,66346.0,63660.0,60933.0,57964.0,55193.0,52848.0,49701.0,46703.0,45205.0,44479.0,43889.0,43504.0,42729.0,41730.0,40677.0,40232.0,40469.0,41537.0,41663.0,42729.0,41061.0,41061.0,39289.0,37290.0,37993.0,38331.0,38587.0,38792.0,:,:,:
Annual,Number,Total,Bulgaria,:,:,:,:,:,:,:,:,:,:,73200.0,:,:,:,:,74449.0,:,:,:,:,64082.0,62041.0,56585.0,52879.0,50616.0,49224.0,48731.0,47370.0,42720.0,19341.0,19435.0,18964.0,:,:,:,:,:,:,33582.0,31370.0,29126.0,27436.0,23392 p
Annual,Number,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37338.0,37694.0,37694.0,38271.0,34998.0,35226.0,33529.0,32581.0,31792.0,38467 b,36717 b,35715.0,36046.0,35281.0,34973.0,34538.0,34318.0,34037.0,33238.0,:,:,32281.0,:,:
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,110297.0,105264.0,101874.0,100687.0,98395.0,93261.0,90479.0,87215.0,85225.0,82839.0,79885.0,74993.0,66627.0,62983.0,57934.0,56054.0,:,:,:,:
Annual,Number,Total,Germany,443448 i,:,:,:,:,381950 i,:,:,:,336923.0,328980.0,324871.0,317475.0,307246.0,295554.0,283356.0,272790.0,262414.0,251344.0,242354.0,235975.0,416491.0,390705.0,341354.0,304486.0,294691.0,256656.0,233266.0,209602.0,244851.0,230615.0,:,223065.0,:,:,60399.0,:,:,:,:,134702.0,:,:
Annual,Number,Total,Denmark,21610 i,:,:,:,:,21620 i,:,:,:,21200.0,21630.0,22350.0,22670.0,22520.0,22020.0,21640.0,21430.0,21740.0,22832.0,22071.0,21197.0,20146.0,17337.0,:,:,:,:,10937.0,10641.0,10452.0,9705.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,11451.0,:,:,:,:,:,:,:,:,:,8961.0,8892.0,8530.0,8519.0,8495.0,8250.0,8014.0,7162.0,6405.0,6108.0,6448.0,5816.0,4455.0,3869.0,3570.0,3536.0,3426.0,3384.0,3105.0,1660 e,1568 e,1687 e,1752.0
Annual,Number,Total,Greece,7900 i,:,:,:,:,9800 i,:,:,:,12472.0,12140.0,12118.0,11866.0,12184.0,13416.0,15048.0,14596.0,14525.0,14209.0,13970.0,13324.0,13005.0,12458.0,12155.0,12006.0,12510.0,11721.0,11758.0,10874.0,10342.0,9973.0,9599.0,9108.0,8797.0,8394.0,7963.0,7505.0,7234.0,6801.0,6199.0,:,:,:
Annual,Number,Total,Spain,82961 i,:,:,:,:,77040 i,:,:,:,72156.0,71547.0,71787.0,73498.0,75322.0,72076.0,66440.0,66509.0,60745.0,52961.0,50184.0,49724.0,48923.0,47867.0,47405.0,45696.0,38958.0,37411.0,36382.0,35451.0,34537.0,33747.0,32584.0,31422.0,:,29752.0,21141.0,20721.0,20763.0,20893.0,20671.0,:,20613.0,27043.0
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21053.0,19824.0,19234.0,18608.0,18277.0,16730.0,15005.0,14428.0,14104.0,13613.0,12973.0,12236.0,11916.0,11290.0,10832.0,10531.0,10144.0,10019.0,9890.0,9922.0,9545.0,10015.0,9473.0,8514.0
Annual,Number,Total,France,280927 i,:,:,:,:,267335 i,:,:,:,258904.0,254400.0,248497.0,252421.0,252200.0,248349.0,242091.0,233404.0,222426.0,213214.0,206444.0,202081.0,198627.0,198078.0,188808.0,182720.0,179193.0,175598.0,174224.0,173422.0,174068.0,174787.0,176575.0,175510.0,171674.0,167895.0,164298.0,:,:,:,:,:,:,165928.0
Annual,Number,Total,Croatia,:,:,:,:,:,:,:,:,:,:,39795.0,:,:,:,:,42426.0,:,:,:,:,39456.0,33223.0,28494.0,22940.0,22004.0,21812.0,22973.0,22908.0,20688.0,19468.0,18535.0,18170.0,16077.0,14905.0,14759.0,14152.0,13748.0,13503.0,13372.0,12931.0,12556.0,12468.0,11510.0
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,129067.0,115062.0,101322.0,79024.0,74245.0,72246.0,69142.0,61590.0,59678.0,58598.0,57242.0,56647.0,55619.0,54888.0,:,:,:,42709.0,37795.0,36794.0,34900.0,38632.0,38505.0
Annual,Number,Total,Ireland,:,:,:,:,:,:,:,:,:,:,18052.0,:,:,:,:,15628.0,:,:,:,:,11799.0,11518.0,11303.0,5539.0,5412.0,5313.0,5168.0,4939.0,4985.0,5234.0,5358.0,5724.0,:,:,:,:,:,:,:,:,:,:,4234.0
Annual,Number,Total,Italy,185600 i,:,:,:,:,202325 i,:,:,:,220435.0,220655.0,224536.0,223686.0,:,220593.0,240645.0,:,:,:,:,:,:,:,:,:,126061.0,122857.0,119661.0,115437.0,112018.0,106180.0,:,97180.0,95071.0,93380.0,91500.0,91679.0,87421.0,83335.0,78991.0,80153 b,73728.0,71930.0
Annual,Number,Total,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18788.0,18419.0,18633.0,18365.0,18323.0,17511.0,17115.0,16808.0,16924.0,16718.0,15618.0,14334.0,13096.0,12614.0,11818.0,11327.0,10827.0,10535.0,10717.0,10506.0,10318.0,10505.0,:
Annual,Number,Total,Luxembourg,5177 i,:,:,:,:,4667 i,:,:,:,4165.0,4216.0,4158.0,4031.0,3928.0,3827.0,3800.0,3785.0,3710.0,3658.0,3589.0,3543.0,3543.0,3471.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3124.0,3575.0,:,:,:,:
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,29129.0,:,:,:,:,28951.0,:,:,:,:,23736.0,23128.0,23098.0,21319.0,21765.0,20399.0,19172.0,18515.0,17792.0,15905.0,15563.0,16061.0,13407.0,13307.0,15401.0,15178.0,14841.0,13994.0,5112.0,4930.0,4785.0,4591.0,4657.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5321.0,5276.0,4995.0,4326.0,4369.0,4302.0,4199.0,4144.0,3987.0,3856.0,:,:,2921.0,2879.0,2916.0,2926.0,2878.0,2927.0,2838.0,2582.0
Annual,Number,Total,Netherlands,26950 i,:,:,:,:,26913 i,:,:,:,26283.0,26876.0,27783.0,27626.0,27236.0,26650.0,26839.0,27474.0,27415.0,26604.0,26271.0,26719.0,27716.0,31823.0,27030.0,25160.0,:,12000.0,12040.0,11700.0,11600.0,11300.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13973.0,13433.0,13177.0,12927.0,13107.0,11894.0,7382.0,6987.0,6713.0,6261.0,5912.0,5890.0,:,:,:,:,:,6867.0,6982.0,7295.0,7779.0,8040.0,8055.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,363357.0,:,:,:,:,377768.0,:,:,:,:,336614.0,308890.0,275113.0,261219.0,248917.0,237338.0,231431.0,223904.0,211542.0,194264.0,169488.0,145239.0,140633.0,136687.0,133329.0,126342.0,125263.0,122568.0,117077.0,109743.0,103806.0,100929.0,100358.0
Annual,Number,Total,Portugal,30931 i,:,:,:,:,27477 i,:,:,:,25293.0,24409.0,23709.0,23511.0,23113.0,22134.0,21683.0,21296.0,21609.0,22064.0,22172.0,21980.0,21027.0,19881.0,15839.0,13238.0,13148.0,13067.0,12585.0,13021.0,12832.0,12417.0,11599.0,10671.0,:,:,:,:,:,7898.0,7799.0,7637.0,6668.0,6509.0
Annual,Number,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,247659.0,197764.0,185432.0,178820.0,155678.0,141027.0,137240.0,135112.0,104940.0,105460.0,104795.0,101418.0,87835.0,:,65568.0,:,:,:,41520.0,41340.0,:,:,:
Annual,Number,Total,Sweden,44973.0,43598.0,42383.0,41525.0,40753.0,40161.0,39619.0,38352.0,36978.0,36966.0,36762.0,37218.0,37269.0,39982 b,39674.0,38933.0,38343.0,37465.0,36284.0,33497.0,29196.0,26871.0,25556.0,23373.0,22365.0,22190.0,21614.0,20552.0,18898.0,18242.0,14499.0,14925.0,15055.0,15115.0,15291.0,15124.0,15539.0,16011.0,16680.0,16638.0,14428 b,14588.0,:
Annual,Number,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21295.0,12622.0,12691.0,11979.0,10309.0,9761.0,9610.0,9243.0,9088.0,8973.0,9026.0,9023.0,8794.0,8402.0,8073.0,8075.0,7976.0,7949.0,7984.0,7728.0,6892.0,8797.0,8179.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,60341.0,58161.0,56000.0,52965.0,51495.0,49426.0,49435.0,48913.0,46813.0,44596.0,43688.0,41627.0,39151.0,36664.0,34766.0,34074.0,33468.0,32643.0,31749.0,29561.0,27595.0
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,49285.0,:,53304.0,55223.0,52035.0,50569.0,49043.0,42278.0,41819.0,42721.0,47212.0,45175.0,41978.0,29695.0,28978.0,27473.0,26415.0,28024.0,27603.0,26868.0,26032.0,26587.0,25787.0
Annual,Number,Total,United Kingdom,445400 i,:,:,:,:,328942 i,:,:,:,244681.0,242885.0,235186.0,221347.0,208039.0,190981.0,179342.0,172280.0,161613.0,150770.0,134844.0,136158.0,138640.0,138528.0,121052.0,111841.0,:,:,:,:,:,:,:,:,:,:,:,:,52000 n,:,56000.0,:,:,:
