Time frequency,Unit of measure,Consolidated/Non consolidated,Sector,Financial position,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Austria,107420.7,112034.9,123695.6,130894.1,143557.2,162988.3,170655.7,172101.6,180616.2,181737.2,190976.5,186101.6,204276.7,217850.1,224760.9,228729.0,235068.8,241533.0,247253.8,247762.9,253875.2,259833.8,265834.5,281483.5,286115.1,296694.8,320100.4,331815.0,337723.8
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Belgium,115990.1,125707.7,138514.4,148952.6,169802.2,190077.5,196358.7,200048.4,219403.0,240203.8,241761.8,252625.2,301842.2,412729.9,410403.2,416191.7,468360.1,518719.4,420660.9,416770.1,482161.6,581552.6,564082.3,557263.1,574157.7,562696.5,582360.4,584423.0,575149.9
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Bulgaria,386.0,1119.0,1722.0,2469.5,3749.4,5965.6,7336.9,9285.2,12400.3,18773.5,27392.1,39727.4,61453.7,80562.9,81204.0,80782.3,82785.8,84529.7,86027.2,84204.0,76610.3,77566.3,78203.1,79210.6,81603.8,80977.1,82966.6,85417.1,89538.5
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Cyprus,19557.3,19844.3,20616.7,21723.0,21976.2,23960.9,22638.1,24014.7,24155.0,20205.1,23007.4,25133.7,28980.3,34655.2,35095.6,37074.3,39195.8,37715.7,37240.7,37634.1,38331.8,39184.9,40946.1,41329.0,42751.2,40522.6,41994.2,40742.4,40808.7
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Czechia,861791.0,1042370.0,1273415.0,1183603.0,1195212.0,1168348.0,1091494.0,1103617.0,978042.0,1206374.0,1220759.0,1412037.0,1615082.0,1897479.0,1867279.0,1988001.0,2007611.0,2090657.0,2213256.0,2293195.0,2226276.0,2364544.0,2497461.0,2772560.0,2725376.0,2725164.0,2937821.0,3144904.0,3184012.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Germany,915313.0,966253.0,1019347.0,1084852.0,1111015.0,1305023.0,1388133.0,1414849.0,1420155.0,1347478.0,1356729.0,1423467.0,1479708.0,1548629.0,1520721.0,1519966.0,1538298.0,1570296.0,1675439.0,1554057.0,1608965.0,1707732.0,1787339.0,1888555.0,2046516.0,2197701.0,2338657.0,2475958.0,2493219.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Denmark,565169.0,613014.0,680661.0,674227.0,764946.0,888597.0,1048533.0,1000489.0,1039174.0,1137397.0,1321439.0,1562042.0,1700094.0,1880862.0,1921765.0,1912397.0,2023062.0,2070391.0,2028467.0,2132831.0,2228636.0,2328839.0,2350395.0,2415403.0,2642688.0,2528144.0,2681148.0,2924479.0,3047209.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Euro area – 20 countries (from 2023),3244295.4 e,3324411.5 e,3436096.9 e,3687525.7 e,4015658.7 e,4608418.9 e,5019229.3 p,5192905.6 p,5429373.1 p,5594495.1,6000655.3,6564683.1,7259219.8,7903570.0,7988157.2,8080511.6,8317668.2,8446950.3,8409247.0,8533659.7,8956468.0,9164565.0,9277036.4,9483673.0,9774829.3,10310829.3,10766468.5,11020758.1,10954458.4 p
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Estonia,750.7,1165.9,2051.0,2553.5,2532.4,2796.2,3536.2,4183.5,4916.7,5906.7,7355.5,9900.6,12332.4,13366.8,12597.6,12517.0,12396.2,13638.8,14466.9,15641.6,15190.0,15624.9,15923.6,16261.2,16749.9,16720.7,18220.4,20445.4,20807.1
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Greece,28013.4,30667.8,34613.0,40695.1,46033.8,57511.3,67191.1,71990.3,80055.3,87171.7,99640.3,113343.1,128962.3,153162.4,153627.5,151650.1,138004.7,130340.7,121151.1,120889.9,117514.9,115303.1,110539.1,108983.8,100536.7,109329.0,121060.8,113589.4,118099.9
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Spain,202340.0,211668.0,231135.0,259953.0,312052.0,376106.0,441291.0,491990.0,564789.0,649957.0,788336.0,1010910.0,1201232.0,1277337.0,1277254.0,1276709.0,1232680.0,1106184.0,1025407.0,1009080.0,971263.0,968089.0,966590.0,935264.0,948051.0,1014694.0,1042784.0,1004847.0,987861.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",European Union - 27 countries (from 2020),3561525.5 e,3655401.3 e,3799979.8 e,4063500.3 e,4455063.5 e,5098181.8 e,5560546.1 p,5746288.8 p,5981422.6 p,6191341.4,6656741.5,7326624.2,8153842.7,8888408.9,9016223.4,9167219.9,9449164.3,9633317.3,9586119.2,9721902.3,10197482.8,10422906.5,10588028.2,10799168.6,11160478.5,11736534.1,12319993.7,12650715.1,12644903.5 p
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Finland,59125.0,60948.0,59935.0,63321.0,71122.0,82857.0,86679.0,98045.0,100403.0,103895.0,114268.0,119882.0,135420.0,154752.0,151173.0,164199.0,169358.0,174218.0,175171.0,178467.0,188016.0,182672.0,188483.0,183827.0,192382.0,199072.0,205840.0,212418.0,208594.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",France,721165.0,719268.0,733987.0,754528.0,827507.0,936547.0,1035837.0,1055986.0,1059441.0,1102871.0,1175982.0,1248816.0,1328146.0,1451673.0,1492992.0,1545111.0,1644677.0,1721524.0,1717125.0,1823555.0,1876402.0,1919487.0,1980640.0,2082156.0,2214790.0,2448441.0,2514196.0,2545857.0,2593734.0 p
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Croatia,2890.8,3057.7,4904.3,6596.6,6549.2,6754.3,9874.4,11861.4,13531.4,15330.4,17929.2,22652.5,27486.5,33285.6,34845.0,35809.0,35335.5,34597.4,34375.2,33924.7,33265.8,32419.6,31101.9,30653.5,29905.4,29710.2,30429.4,32395.3,33417.8
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Hungary,2052677.0,2759237.0,3585568.0,4292381.0,5195319.0,6714708.0,7668511.0,7889931.0,9745146.0,10732010.0,12635553.0,13973568.0,16513582.0,18812657.0,20925723.0,20638782.0,21858045.0,20289675.0,20412111.0,21499895.0,21813175.0,20445067.0,20147542.0,22158797.0,23388776.0,27270633.0,34205275.0,41711158.0,41672029.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Ireland,34600.0 e,41027.0 e,47008.0 e,59604.0 e,78065.0 e,97027.0 e,111313.0,114905.0,117445.0,123948.0,148983.0,183272.0,195453.0,242686.0,237377.0,245830.0,290009.0,317461.0,340226.0,417705.0,696925.0,676405.0,659485.0,662241.0,629986.0,583474.0,587481.0,615403.0,559415.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Italy,495642.0,500560.0,517685.0,540092.0,589497.0,659138.0,723646.0,761117.0,807251.0,856066.0,927680.0,1018258.0,1141643.0,1210847.0,1246975.0,1265554.0,1279168.0,1298186.0,1251445.0,1238107.0,1208725.0,1184736.0,1173649.0,1167241.0,1148218.0,1203188.0,1237801.0,1239961.0,1235785.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Lithuania,1536.5,2009.6,2684.8,3251.6,3678.9,3983.3,4067.0,4334.7,5150.3,5759.3,7635.3,10060.5,13894.8,15804.8,13674.0,12576.2,12563.8,12871.6,12492.0,12502.7,12824.3,13690.2,14850.1,15819.0,16334.2,15690.8,17603.8,19932.7,22063.4
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Luxembourg,11693.5,12004.0,14697.1,15741.9,19026.3,23208.3,28132.1,26303.3,27629.2,37821.7,37034.4,43279.3,89709.2,87707.6,97937.0,80710.0,92220.4,101643.5,106468.0,121007.4,129598.3,123199.0,132443.9,137053.3,149399.6,173335.2,190360.4,206993.2,216627.3
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Latvia,405.0,810.0,1196.0,1751.0,2030.0,2841.0,2915.0,2765.0,3669.0,5649.0,7598.0,10993.0,14344.0,16520.0,15388.0,14662.0,14722.0,13949.0,13974.0,13219.0,13239.0,13881.0,14342.0,13912.0,13975.0,13244.0,12869.0,13414.0,13999.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Malta,2840.0 p,3204.9 p,3532.9 p,3749.9 p,4058.4 p,4440.8 p,4721.3 p,4417.4 p,4125.1 p,4345.9,4747.4,5060.3,5699.8,6409.1,7043.0,7325.2,7447.1,7320.3,7165.9,7478.7,8042.7,8847.7,9434.0,9164.2,10802.2,11351.8,12195.3,12694.6,14370.2
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Netherlands,409214.0,422269.0,429892.0,457277.0,500195.0,553358.0,581840.0,585830.0,641891.0,645346.0,677132.0,690981.0,729307.0,775266.0,800221.0,807102.0,845794.0,883284.0,952520.0,1047238.0,1060026.0,1078912.0,1078583.0,1108623.0,1108285.0,1145297.0,1236190.0,1284708.0,1220447.0 p
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Poland,61295.0,83708.0,102336.0,144145.0,176039.0,208995.0,225738.0,261604.0,281477.0,261912.0,267582.0,312932.0,376675.0,480431.0,488940.0,511054.0,606418.0,640229.0,665674.0,728563.0,777386.0,836184.0,829461.0,874332.0,894192.0,941128.0,995473.0,1096087.0,1094773.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Portugal,49696.3,54132.0,60296.2,75897.3,88470.0,102721.7,120342.3,125551.1,131738.3,134542.2,142808.5,152801.9,171956.5,191719.3,196660.6,199280.7,201134.5,202390.8,197106.8,179930.2,184227.5,182394.3,180846.0,179791.2,180268.1,185534.4,190192.5,191724.0,189263.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Romania,5796.0 e,6770.0 e,8947.0 e,12871.0,15215.0,20849.0,30222.0,43400.0,55163.0,66695.0,84939.0,108371.0,163973.0,233358.0,253971.0,274602.0,290994.0,306189.0,303065.0,295198.0,290488.0,283794.0,299089.0,301936.0,332211.0,341887.0,381671.0,416169.0,452825.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Sweden,1423928.0,1438839.0,1630124.0,1786280.0,1974431.0,2172911.0,2378077.0,2454809.0,2411285.0,2436109.0,2633418.0,2816424.0,3391823.0,4091230.0,4114289.0,3964991.0,4156239.0,4180054.0,4283481.0,4429326.0,4643058.0,4774464.0,5215165.0,5196148.0,5564783.0,5911408.0,6622237.0,7121450.0,7266422.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Slovenia,2498.0,2810.0,3446.0,4432.0,5766.0,7144.0,8909.0,10294.0,12137.0,14073.0,16829.0,19250.0,25285.0,30440.0,30847.0,30882.0,30799.0,29578.0,26160.0,23749.0,21562.0,20344.0,20104.0,20033.0,19590.0,19078.0,20383.0,22450.0,22183.0
Annual,Million units of national currency,Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Slovakia,11085.6,11226.1,11939.5,13824.0,13911.3,11735.4,12226.5,14843.8,14784.7,15797.0,16687.0,19354.2,25243.9,28047.4,27586.4,28035.1,30378.6,31502.3,33813.3,35487.6,36763.8,40365.0,41424.8,43514.6,45634.3,45122.8,45673.5,50995.7,50890.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Austria,61.1,61.7,65.9,67.0,70.7,76.7,77.8,76.5,78.3,75.6,75.7,70.0,72.4,74.6,78.5,77.8,76.3,76.3,77.0,75.1,74.2,73.1,72.4,73.4,72.3,78.0,78.8,74.1,71.4
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Belgium,55.1,58.7,61.8,64.0,70.1,74.1,74.3,73.2,78.0,80.9,78.0,77.7,87.8,117.3,118.0 b,114.6,123.7,133.7,106.6,102.9,116.0,135.7,127.2,121.3,119.8,121.3,115.1,103.7,96.4 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Bulgaria,30.3,51.2,9.0,9.3,15.0,21.2,23.7,27.3,33.8,45.6,58.3,74.1,96.8,110.6,111.0,107.9,102.0,102.3,104.6,100.1,85.5,81.3,76.2,72.2,68.1,66.9,59.4,50.7,48.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Cyprus,254.7,248.7,246.2,239.8,225.8,226.2,198.3,202.2,188.0,145.8,155.2,157.1,165.5,182.3,187.9,190.5,197.4,193.5,206.4,215.3,213.6,206.1,201.6,189.5,182.7,181.1,163.5,138.5,130.2 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Czechia,53.6,56.6,64.2,54.6,52.7,48.7,42.1,40.8,34.5,39.1,37.1,40.0,41.9,47.0,47.3,49.3,49.0,50.8,53.1,52.4,47.9,48.8,48.2,50.6,46.3,46.8,46.6,44.6,41.8
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Germany,48.2,50.1,51.8,53.6,53.5,61.3,63.2,63.6,63.4,58.8,58.3,58.7,58.2,59.8,61.0,58.1,56.0,56.1,58.4,52.1,52.1,53.4,53.7,55.0,57.9,63.7,63.6 p,62.6 p,59.6 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Denmark,54.6,56.4,59.5,56.9,61.6,67.0,76.4,70.9,72.2,75.3,83.1,92.7,97.5,103.9,111.1,105.5,109.4,109.4,104.8,107.7,109.8,110.8,107.3,107.7,114.7,108.7,104.4,102.8,108.6
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Euro area – 20 countries (from 2023),56.3 e,55.3 e,55.8 e,57.6 e,59.9 e,65.3 e,67.9 p,67.9 p,68.9 p,68.1,70.4,73.1,76.6,81.3,85.1,83.8,83.8,84.9,83.6,82.9,84.0,83.7,81.6,80.8,80.5,88.8,85.4,80.3,75.1 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Estonia,26.2,31.7,44.9,50.1,46.8,45.3,50.6,53.5,56.2,60.4,64.8,73.0,75.2,80.4,89.1,84.9,74.0,75.4,75.5,76.8,72.3,70.4,65.5,61.5,58.8,60.0,57.9,56.1,54.5
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Greece,30.5,30.5,31.1,33.6,35.8,42.2,45.6,45.3,46.0,46.1,51.2,52.9,56.2,64.2,65.6,67.8,67.8,70.1,68.0,68.7,67.0,66.1,62.3,60.3,54.3,65.3,65.6,54.6 p,52.4 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Spain,44.0,43.3,44.5,46.8,52.4,58.1,63.0,65.6,70.4,75.6,84.9,100.6,111.5,114.8,119.0,118.5,115.3,106.8,100.0,97.1,89.3,86.2,82.6,77.1,75.6,89.9,84.4,73.2 p,65.9 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",European Union - 27 countries (from 2020),56.2 e,55.1 e,55.7 e,57.1 e,59.9 e,64.7 e,67.3 p,67.1 p,68.0 p,67.3,69.3,72.1,75.6,79.8,84.6,83.0,82.8,84.0,82.7,81.9,82.9,82.5,80.4,79.2,79.0,86.4,83.3,78.4,73.5 p
