Time frequency,Protected or protective area,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Terrestrial protected area,Square kilometre,Austria,:,:,:,:,:,:,:,:,:,:,24510.0,24603.0
Annual,Terrestrial protected area,Square kilometre,Belgium,:,:,:,:,:,:,:,:,:,:,4505.0,4524.0
Annual,Terrestrial protected area,Square kilometre,Bulgaria,:,:,:,:,:,:,:,:,:,:,45460.0,45465.0
Annual,Terrestrial protected area,Square kilometre,Cyprus,:,:,:,:,:,:,:,:,:,:,3491.0,3502.0
Annual,Terrestrial protected area,Square kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,17259.0,17257.0
Annual,Terrestrial protected area,Square kilometre,Germany,:,:,:,:,:,:,:,:,:,:,133708.0,137704.0
Annual,Terrestrial protected area,Square kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,6435.0,6506.0
Annual,Terrestrial protected area,Square kilometre,Estonia,:,:,:,:,:,:,:,:,:,:,9481.0,9522.0
Annual,Terrestrial protected area,Square kilometre,Greece,:,:,:,:,:,:,:,:,:,:,46063.0,45721.0
Annual,Terrestrial protected area,Square kilometre,Spain,:,:,:,:,:,:,:,:,:,:,141623.0,142152.0
Annual,Terrestrial protected area,Square kilometre,European Union - 27 countries (from 2020),1003558.0,1020306.0,1027027.0,1032320.0,1037902.0,1042645.0,1054661.0,1064348.0,1073237.0,1076628.0,1075959.0,1079412.0
Annual,Terrestrial protected area,Square kilometre,Finland,:,:,:,:,:,:,:,:,:,:,44777.0,45053.0
Annual,Terrestrial protected area,Square kilometre,France,:,:,:,:,:,:,:,:,:,:,153906.0,154571.0
Annual,Terrestrial protected area,Square kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,21523.0,21530.0
Annual,Terrestrial protected area,Square kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,20688.0,20688.0
Annual,Terrestrial protected area,Square kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,9711.0,9757.0
Annual,Terrestrial protected area,Square kilometre,Italy,:,:,:,:,:,:,:,:,:,:,64429.0,64413.0
Annual,Terrestrial protected area,Square kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,11130.0,11534.0
Annual,Terrestrial protected area,Square kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,1448.0,984.0
Annual,Terrestrial protected area,Square kilometre,Latvia,:,:,:,:,:,:,:,:,:,:,11725.0,11723.0
Annual,Terrestrial protected area,Square kilometre,Malta,:,:,:,:,:,:,:,:,:,:,92.0,91.0
Annual,Terrestrial protected area,Square kilometre,Netherlands,:,:,:,:,:,:,:,:,:,:,9915.0,8501.0
Annual,Terrestrial protected area,Square kilometre,Poland,:,:,:,:,:,:,:,:,:,:,123545.0,123491.0
Annual,Terrestrial protected area,Square kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,20547.0,20561.0
Annual,Terrestrial protected area,Square kilometre,Romania,:,:,:,:,:,:,:,:,:,:,55890.0,55901.0
Annual,Terrestrial protected area,Square kilometre,Sweden,:,:,:,:,:,:,:,:,:,:,67521.0,67126.0
Annual,Terrestrial protected area,Square kilometre,Slovenia,:,:,:,:,:,:,:,:,:,:,8210.0,8212.0
Annual,Terrestrial protected area,Square kilometre,Slovakia,:,:,:,:,:,:,:,:,:,:,18351.0,18321.0
Annual,Terrestrial protected area,Percentage,Austria,:,:,:,:,:,:,:,:,:,:,29.2,29.3
Annual,Terrestrial protected area,Percentage,Belgium,:,:,:,:,:,:,:,:,:,:,14.7,14.7
Annual,Terrestrial protected area,Percentage,Bulgaria,:,:,:,:,:,:,:,:,:,:,41.0,41.0
Annual,Terrestrial protected area,Percentage,Cyprus,:,:,:,:,:,:,:,:,:,:,37.7,37.8
Annual,Terrestrial protected area,Percentage,Czechia,:,:,:,:,:,:,:,:,:,:,21.9,21.8
Annual,Terrestrial protected area,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,37.4,38.5
Annual,Terrestrial protected area,Percentage,Denmark,:,:,:,:,:,:,:,:,:,:,14.9,15.1
Annual,Terrestrial protected area,Percentage,Estonia,:,:,:,:,:,:,:,:,:,:,20.9,21.0
Annual,Terrestrial protected area,Percentage,Greece,:,:,:,:,:,:,:,:,:,:,34.9,34.6
Annual,Terrestrial protected area,Percentage,Spain,:,:,:,:,:,:,:,:,:,:,28.0,28.1
Annual,Terrestrial protected area,Percentage,European Union - 27 countries (from 2020),24.3,24.7,24.8,25.0,25.1,25.2,25.5,25.7,26.0,26.0,26.0,26.1
Annual,Terrestrial protected area,Percentage,Finland,:,:,:,:,:,:,:,:,:,:,13.3,13.4
Annual,Terrestrial protected area,Percentage,France,:,:,:,:,:,:,:,:,:,:,28.0,28.1
Annual,Terrestrial protected area,Percentage,Croatia,:,:,:,:,:,:,:,:,:,:,38.1,38.2
Annual,Terrestrial protected area,Percentage,Hungary,:,:,:,:,:,:,:,:,:,:,22.2,22.2
Annual,Terrestrial protected area,Percentage,Ireland,:,:,:,:,:,:,:,:,:,:,13.9,13.9
Annual,Terrestrial protected area,Percentage,Italy,:,:,:,:,:,:,:,:,:,:,21.4,21.4
Annual,Terrestrial protected area,Percentage,Lithuania,:,:,:,:,:,:,:,:,:,:,17.1,17.8
Annual,Terrestrial protected area,Percentage,Luxembourg,:,:,:,:,:,:,:,:,:,:,55.8,37.9
Annual,Terrestrial protected area,Percentage,Latvia,:,:,:,:,:,:,:,:,:,:,18.2,18.1
Annual,Terrestrial protected area,Percentage,Malta,:,:,:,:,:,:,:,:,:,:,29.0,28.7
Annual,Terrestrial protected area,Percentage,Netherlands,:,:,:,:,:,:,:,:,:,:,26.5,22.7
Annual,Terrestrial protected area,Percentage,Poland,:,:,:,:,:,:,:,:,:,:,39.6,39.6
Annual,Terrestrial protected area,Percentage,Portugal,:,:,:,:,:,:,:,:,:,:,22.4,22.4
Annual,Terrestrial protected area,Percentage,Romania,:,:,:,:,:,:,:,:,:,:,23.4,23.5
Annual,Terrestrial protected area,Percentage,Sweden,:,:,:,:,:,:,:,:,:,:,15.0,15.0
Annual,Terrestrial protected area,Percentage,Slovenia,:,:,:,:,:,:,:,:,:,:,40.4,40.5
Annual,Terrestrial protected area,Percentage,Slovakia,:,:,:,:,:,:,:,:,:,:,37.4,37.3
