Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Belgium,:,:,:,:,:,:,:,:,3.2,3.2,1.9,1.9,1.6,-1.5,1.5,1.6,-2.0,0.6,0.9,0.6,1.4,0.7,0.8,-0.8,0.3,0.8,2.0,-1.2,-0.5
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Bulgaria,:,:,:,-0.2,-4.6,-5.1,-5.4,-2.4,-5.3,-5.5,-10.3,-16.4,-25.7,-21.2,-7.0,-0.9,1.5,0.4,2.4,4.3,3.1,5.2,4.2,1.7,3.1,1.9,-0.4,-1.7,2.4
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Cyprus,:,:,:,:,:,:,:,:,:,-3.5,-4.1,-6.5,-10.1,-14.6,-6.4,-10.3,-1.8,-3.6,-1.0,-3.2,-0.2,-3.9,-4.6,-3.3,-5.6,-9.8,-5.1,-5.3,-9.6
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Czechia,-2.2,-6.1,-5.7,-1.9,-2.2,-4.4,-4.8,-5.0,-5.7,-4.2,-1.4,-2.1,-4.0,-1.2,-1.0,-2.6,-1.8,-0.3,1.5,0.9,2.6,2.8,2.4,0.9,0.8,2.9,-0.4,-4.1,1.5
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany,-1.1,-0.6,-0.4,-0.5,-1.2,-1.3,-0.3,1.8,1.8,4.5,4.5,5.8,6.6,5.5,5.7,5.7,6.3,7.1,6.6,7.2,8.0,8.9,7.9,8.3,7.7,6.0,6.8,3.9,5.2
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Denmark,:,:,:,:,:,:,:,:,:,:,4.2,3.2,1.3,2.9,3.5,6.4,6.6,6.1,7.3,8.2,7.6,7.1,7.3,6.3,7.5,7.2,8.7,11.7,9.5
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Estonia,-3.9,-8.2,-11.0,-8.5,-4.2,-5.0,-6.9,-10.5,-12.3,-11.2,-7.9,-12.8,-13.6,-7.4,6.0,5.2,5.4,1.5,2.5,1.7,3.5,2.0,2.6,2.0,3.7,-0.7,5.4,-3.5,-0.5
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Greece,:,:,:,:,:,:,:,-6.0,-8.0,-6.6,-8.0,-10.3,-13.5,-13.6,-11.7,-9.2,-7.5,-2.3,0.3,0.7,0.3,-1.2,-1.4,-2.7,-1.1,-4.9,-4.5,-8.7,-5.0
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Spain,-0.2,0.1,0.1,-0.7,-2.2,-3.6,-3.7,-2.7,-2.8,-4.6,-6.6,-8.4,-9.0,-8.4,-3.6,-3.2,-2.3,0.7,2.7,2.2,2.7,3.4,3.0,2.4,2.5,1.2,1.6,1.3,3.7
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Finland,4.0,3.7,5.2,5.2,5.2,7.6,8.1,8.3,4.7,5.9,3.2,4.0,4.1,2.6,2.1,1.4,-1.5,-2.3,-1.8,-1.3,-0.7,-1.9,-0.6,-1.5,0.0,0.5,0.4,-2.4,-0.7
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),France,:,:,:,:,3.5,1.2,1.5,1.2,0.4,0.6,0.1,0.3,0.0,-0.7,-0.5,-0.6,-0.9,-1.1,-0.5,-0.9,-0.3,-0.5,-0.5,-0.6,0.7,-2.0,0.6,-0.8,-0.7
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Croatia,:,:,:,:,:,-1.5,-1.6,-4.6,-8.7,-5.9,-7.1,-8.2,-7.8,-10.5,-6.5,-1.6,-1.6,-1.5,-0.7,0.9,3.5,3.8,4.5,2.7,4.3,1.1,3.2,-0.7,3.5
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Hungary,-3.2,-3.6,-4.1,-7.2,-8.3,-8.3,-5.5,-6.1,-8.3,-9.0,-6.5,-6.6,-6.6,-6.2,0.5,1.7,2.7,3.6,6.7,4.4,6.6,4.3,2.6,2.5,1.2,1.1,-1.5,-6.7,1.7
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Ireland,:,:,:,:,:,:,:,0.7,0.8,0.1,-3.3,-5.2,-6.5,-6.2,-4.7,-1.1,-1.5,-3.3,1.9,-1.3,5.7,-2.8,-7.2,-11.2,-30.4,-10.2,12.5,8.6,6.4
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Italy,2.3,2.8,2.9,1.9,1.0,0.0,0.2,-0.5,-0.6,-0.4,-0.8,-1.4,-1.2,-2.8,-1.8,-3.2,-2.7,0.0,0.9,1.9,1.6,2.3,2.5,2.5,3.1,3.8,2.2,-1.2,0.7
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Lithuania,-9.1,-9.3,-10.7,-13.1,-11.1,-4.7,-3.7,-4.0,-5.7,-7.1,-6.4,-9.1,-13.2,-11.3,6.3,4.0,-0.3,1.4,4.9,6.3,0.5,0.5,2.2,1.8,5.4,8.9,2.9,-4.6,2.7
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Luxembourg,12.3,10.9,9.7,8.5,7.7,12.3,7.8,7.2,6.8,6.7,10.0,6.1,6.1,5.6,5.0,5.5,5.6,4.4,3.3,3.1,5.3,7.1,6.1,11.1,8.4,9.3,12.0,6.4,5.6
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Latvia,:,:,:,:,:,-3.5,-5.7,-5.3,-6.8,-11.1,-10.9,-20.6,-19.8,-11.4,10.3,3.8,-1.3,-0.8,-0.3,1.6,2.8,3.0,2.5,1.4,1.4,4.8,-2.7,-4.7,-2.0
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Malta,:,:,:,:,:,:,:,:,:,-3.0,-5.0,-2.3,-1.7,-1.9,-7.1,-4.2,-0.8,1.4,1.8,7.1,5.3,-0.2,20.1,15.4,20.4,18.0,10.9,0.5,7.6
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Netherlands,:,:,:,:,:,:,:,:,:,7.7,7.1,8.8,5.2,4.5,3.4,6.1,7.1,6.3,8.2,6.6,2.1,7.2,7.8,7.8,6.6,5.4,10.1,17.2,9.6
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Poland,:,:,:,:,:,:,:,:,:,-5.3,-2.6,-3.7,-5.6,-5.8,-2.5,-3.5,-3.3,-1.6,-0.2,-1.1,1.3,-0.1,-0.1,-0.4,1.4,4.1,-0.6,-2.1,1.9
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Portugal,:,-2.4,-3.6,-5.5,-6.7,-9.4,-8.9,-6.5,-4.4,-6.2,-8.2,-9.1,-8.5,-10.8,-9.2,-8.9,-4.6,0.6,3.2,1.7,1.8,2.4,2.4,1.8,1.7,0.4,1.0,-1.0,1.9
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Romania,:,:,:,:,-4.1,-3.8,-5.4,-3.2,-5.8,-7.6,-8.0,-10.6,-13.0,-11.0,-4.2,-4.9,-4.2,-3.3,0.5,1.6,2.0,-1.2,-1.9,-3.3,-3.7,-3.2,-5.4,-7.4,-3.9
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Sweden,2.9,2.8,3.5,3.5,2.8,3.8,4.6,4.4,5.8,6.0,6.1,7.5,8.0,7.7,5.8,5.8,5.3,5.4,4.1,3.2,2.4,1.8,2.0,2.3,5.5,5.9,6.7,4.8,7.0
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Slovenia,-0.5,0.1,0.1,-0.7,-3.3,-2.8,0.0,0.2,-1.5,-3.1,-2.2,-2.3,-4.3,-5.4,-1.0,-0.6,-1.0,1.5,3.9,5.5,5.1,4.5,6.0,6.1,6.0,7.2,4.1,-1.4,4.5
Annual,Percentage of gross domestic product (GDP),Current plus capital account (balance = net lending (+) / net borrowing (-)),Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Slovakia,:,:,:,:,:,:,:,:,:,-9.7,-10.7,-9.5,-5.0,-5.3,-2.7,-3.1,-3.6,2.8,4.3,2.7,0.9,0.2,-1.7,-0.7,-2.8,0.3,-3.8,-8.4,-0.4
