Time frequency,Sector of performance,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,All sectors,Million units of national currency,Austria,2701.68 e,2885.55 e,3123.21 e,3399.835,3761.8 e,4028.67 e,4393.09 e,4684.313,5041.98 e,5249.546,6029.81 e,6318.587,6867.815,7548.06 e,7479.745,8066.44 e,8276.335,9287.84 e,9571.282,10275.18 e,10499.146,11145.02 e,11289.781,11912 e,12441.232,12199.02 e,13225.489,14236.54 e,15580.4 p
Annual,All sectors,Million units of national currency,Belgium,3467.36,3734.99,4055.6,4276.21,4617.525,4963.95,5373.378,5200.737,5177.444,5403.617,5551.553,5926.513,6356.931,6812.699,6924.591,7487.5,8171.0,8809.188,9156.953,9551.244,10118.2,10852.674,11867.981,13158.259,15109.898,15620.208,17235.425,18553.785 e,19817.608 p
Annual,All sectors,Million units of national currency,Bulgaria,5.447,9.148 b,88.591,127.598,134.45 b,139.265,138.539,158.327,173.01,194.0,208.142,237.036,273.047,325.855,361.06,421.612,429.566,496.176,521.682,664.829,850.457,734.274,760.234,828.904,1002.132,1023.79,1074.004,1265.635,1467.491 p
Annual,All sectors,Million units of national currency,Cyprus,:,:,:,18.419,21.221,24.04,27.051,33.217,40.892,46.508,54.438,61.353,70.058,73.365,82.988,86.198,89.883,85.322,87.469,89.521,85.286,98.815,110.214,133.097,164.435,184.764,199.497,207.015,213.5 p
Annual,All sectors,Million units of national currency,Czechia,13982.6 b,16264.3,19477.4,22865.0,23646.7,26487.2,28337.0,29552.2,32246.596,35083.039,38145.745,43268.254,50008.888,49871.977,50874.619,52973.568,62753.403,72360.307,77853.386,85104.467,88663.39,80109.157,90386.025,102753.73,111622.047,113382.506,121930.366,133305.05,139699.996 p
Annual,All sectors,Million units of national currency,Germany,40453.677,41206.136,42916.263,44642.152,48352.314,50825.217,52235.953,53551.061,54727.818,55096.623,55878.889,58966.702,61500.942,66594.101,67078.121,70014.208,75569.073,79110.378,79729.508,84246.766,88781.819,92173.556,99553.616,104669.045,110025.41,106582.971,113183.578,121421.258,129972 p
Annual,All sectors,Million units of national currency,Denmark,18543.0,19657 e,21652.0,23793.14,26415.11,29009.0,31883.38,34431.0,36074.597,36432.619,37958.515,40424.757,43739.13 b,49963.0,52613.9,52825.9,54383.4,56494.7,57320.7,57732.0,62210.0,65191.0,64281.0,66834.0,67999 p,68991.0,70433 p,81546.534,83744.361 p
Annual,All sectors,Million units of national currency,Estonia,:,:,:,28.818,36.609,37.03,48.797,55.699,66.864,82.702,104.023,150.991,173.648,208.039,197.393,232.76,384.447,380.695,326.045,286.736,302.82,270.34,304.32,365.64,452.97,480.89,550.962,641.737,702.188
Annual,All sectors,Million units of national currency,Greece,388.56 b,:,492.23,:,760.23,:,851.5,:,977.78,1021.47 e,1153.526,1222.6 e,1341.6 e,1601.57 be,1485.94 e,1352.52 e,1391.156,1337.6,1465.67,1488.74,1703.82,1754.18,2038.43,2179.31,2337.66,2494.2,2645.942,3070.304,3362.682 p
Annual,All sectors,Million units of national currency,Spain,3550.108,3852.634 e,4038.901,4715.016,4995.358,5718.99,6227.157,7193.538,8213.036,8945.761,10196.871,11815.218,13342.371,14701.393,14581.676,14588.455,14184.295,13391.607,13011.798,12820.756,13172.0,13260.0,14063.0,14946.0,15572.0,15768.0,17249.25,19324.755,22379.154 p
Annual,All sectors,Million units of national currency,Finland,2172.383,2503.645 e,2904.891,3354.508,3878.8,4422.61,4619.018,4830.365,5005.018,5253.417,5473.7,5761.196,6242.67,6871.092,6786.472,6971.301,7163.692,6831.888,6684.1,6512.1,6070.9,5926.1,6173.2,6437.7,6715.1,6932.7,7491.1,7936.14,8439.4
Annual,All sectors,Million units of national currency,France,27302.462,27835.361,27755.783 b,28318.945,29528.399,30953.6 b,32887.37,34527.255,34569.095,35692.601 b,36227.644,37904.431,39303.086,41066.323,42834.917,43468.832 b,45111.514,46519.037,47362.045,47918.737,48959.451,49650.92,50513.598,51913.8,53427.81,52722.272,55498.859,58933.996,61725.558 p
Annual,All sectors,Million units of national currency,Croatia,:,:,:,:,:,:,:,266.242,293.185,343.221,306.815,289.216,338.908,407.99,370.85,324.229,332.109,329.439,356.759,344.363,378.748,402.293,419.537,494.011,591.465,626.911,724.59,959.433,1083.028 p
Annual,All sectors,Million units of national currency,Hungary,41201 d,44889.4 d,61749.3 d,68620.4 d,78187.9 d,105387.6 d,140605.2 d,171470.2 d,175772.9 d,181525.4 b,207764.0,237953.2,245692.8,266388.0,299158.7,310210.5,336537.3,363683.4,420100.3,441092.1,468389.7,427191.8,517258.0,654163.1 b,702199.3,771489.6,907453.323,919850.135 d,1040943.582 d
Annual,All sectors,Million units of national currency,Ireland,671 e,764.815 e,862.448 e,971.611,1068.4 e,1175.9,1284.3,1435.8,1636.8,1840.4,2030.0,2216.9,2432.0,2605.6,2735.556 e,2669.505 e,2665.9 e,2733.892 e,2813.14 e,2967.2,3108.7,3175.1,3727.603,3624.726 e,4136.172,4298.518,4820.975,:,:
Annual,All sectors,Million units of national currency,Italy,9225.94,9892.95,10789.1 b,11444.0,11524.1,12460.3,13572.2,14599.5,14769.0,15253.0,15598.8,16831.3,18231.4,18992.8,19209.0,19624.9,19810.6,20502.5,20983.1,21781.275 e,22157.0,23171.612 b,23793.65,25232.243,26259.661,25028.257,25991.328,27286.216,27939.07 p
Annual,All sectors,Million units of national currency,Lithuania,33.283,47.75 b,62.911,70.809,63.815,78.177,94.648,99.832,110.577,136.903,156.974,190.512,232.594,257.791,223.471,219.59,282.698,298.367,332.426,376.827,389.67,327.612,378.906,426.306,485.998,564.868,623.723,710.233,772.084 p
Annual,All sectors,Million units of national currency,Luxembourg,:,:,:,:,:,363.9,:,:,425.8,447.7,472.0,563.5,591.6 e,618.8,620.28,603.7,631.4,561.403 b,605.731,630.3,678.0,712.1,720.7,704.5,737.8,707.084 e,753.422,817.419,820.636 p
Annual,All sectors,Million units of national currency,Latvia,17.516,18.583,19.764,22.809,22.069,29.866,30.08,34.334,34.391,44.209,72.01,111.269,125.113,141.576,85.23,109.561,141.434,145.374,139.5,162.8,152.2,110.4,137.9,186.2,195.2,221.12,248.858,293.201,323.506
Annual,All sectors,Million units of national currency,Malta,:,:,:,:,:,:,:,11.298,11.367,23.974 b,27.251,31.253,31.58,32.685,31.761,40.037,46.053,59.234,59.055,60.539,71.491,58.702,65.928,74.626,80.05,86.205,99.917,105.349,126.167
Annual,All sectors,Million units of national currency,Netherlands,6006.689,6344.301 b,6808.065,6868.871,7646 b,8090.0,8655.0,8747.0,9148.0,9469.0,9772.0,10175.0,10342.0,10502.0,10408.0,10892.0,12235.3 b,12512.616 b,14240 b,14595.0,14808.0,15235.0,16081.0,16554.0,17760.0,18494.0,19751.581,21618.46 b,22227.876 e
Annual,All sectors,Million units of national currency,Poland,2132.8 b,2761.4,3361.0,4005.1,4590.5,4796.1,4858.0,4522.0,4558.2,5155.3,5574.5,5892.8,6673.0,7706.2,9069.9,10416.2,11686.7,14352.9,14423.8,16168.2,18060.7,17943.0,20578.5,25647.792,30284.822,32402.089,37675.849,44702.389,53115.94 p
Annual,All sectors,Million units of national currency,Portugal,460.04,518.46 e,576.88,695.8,814.75,926.59 e,1038.432,1029.006 e,1019.581,1110.346 e,1201.112,1586.922 e,1972.733,2585.075 b,2771.6,2757.555,2566.45,2320.133,2258.471,2232.249,2234.37,2388.467,2585.1,2769.072,2991.864,3236.212,3609.191,4124.124,4522.66 p
Annual,All sectors,Million units of national currency,Romania,57.715 b,76.835,146.5,183.339,219.581,296.205,459.343,574.386,762.065,952.872,1183.66,1565.802,2177.335,2980.7,2356.907,2413.467,2786.83 b,2872.728,2464.779,2555.662,3476.933,3675.142,4317.087,4769.28,5065.332,4964.533,5616.594,6429.5,8288.54 p
Annual,All sectors,Million units of national currency,Sweden,59023 be,:,67026.439 e,:,76569.726 e,:,96989.601 e,:,96773 e,95131 e,98472 b,108477.83 e,107372.0,118405 e,113442.0,113207 e,118809.0,120911 e,124635 e,123848 e,137146.0,143372 e,155532.0,160351.0,171060.0,175825.0,186661.302,203662.962,221774.794 p
Annual,All sectors,Million units of national currency,Slovenia,157.123 e,153.63,172.463,200.363,230.298,256.368,310.379,339.865,319.632,378.579,412.765,483.716,500.51,616.949 b,656.882,745.942,894.213 b,928.306,935.006,890.232,853.067,811.953,802.291,892.724,990.698,1007.493,1112.49,1195.083,1364.626 p
Annual,All sectors,Million units of national currency,Slovakia,178.384,196.01,257.054 b,204.275,184.293,202.018,214.665,210.217,232.889,231.196,249.054,267.649,282.63,316.459,302.994,416.369,468.439,585.225,610.876,669.632,927.272,640.835,748.955,750.947,776.59,838.927,918.346,1074.996,1279.922
Annual,All sectors,Percentage of gross domestic product (GDP),Austria,1.54 e,1.59 e,1.66 e,1.74,1.85 e,1.9 e,2 e,2.08,2.19 e,2.18,2.39 e,2.38,2.43,2.59 e,2.61,2.74 e,2.69,2.93 e,2.98,3.11 e,3.07,3.13 e,3.07,3.11 e,3.14,3.21 e,3.26,3.18 e,3.29 p
Annual,All sectors,Percentage of gross domestic product (GDP),Belgium,1.65,1.74,1.81,1.84,1.91,1.94,2.03,1.9,1.84,1.82,1.79,1.82,1.85,1.94,1.99,2.06,2.16,2.27,2.32,2.36,2.43,2.53,2.68,2.86,3.15,3.37,3.41,3.29 e,3.32 p
Annual,All sectors,Percentage of gross domestic product (GDP),Bulgaria,0.43,0.42 b,0.47,0.48,0.54 b,0.5,0.45,0.46,0.47,0.47,0.44,0.44,0.43,0.45,0.49,0.56,0.53,0.6,0.63,0.79,0.95,0.77,0.74,0.76,0.84,0.85,0.77,0.75,0.79 p
Annual,All sectors,Percentage of gross domestic product (GDP),Cyprus,:,:,:,0.2,0.22,0.23,0.24,0.28,0.32,0.34,0.37,0.38,0.4,0.39,0.44,0.44,0.45,0.44,0.48,0.51,0.48,0.52,0.54,0.61,0.7,0.83,0.78,0.7,0.68 p
