Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.9,0.0,0.0,0.3,0.2,0.2,0.0,0.1,0.1,0.7,0.2,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),0.9,0.0,0.0,0.3,0.2,0.2,0.0,0.1,0.1,0.7,0.2,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Euro area – 20 countries (from 2023),0.9,0.0,0.0,0.3,0.2,0.2,0.0,0.1,0.1,0.7,0.2,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Estonia,3.4,0.5,-0.5,0.8,0.7,-0.4,0.2,0.3,0.4,0.0,0.8,-0.7
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Greece,0.5,-0.1,-0.7,0.0,-0.6,1.6,-0.4,0.2,1.0,-0.2,-0.7,-0.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Spain,0.8,0.2,0.1,0.6,0.0,0.0,-0.3,-0.3,-0.2,1.2,-0.1,0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1.0,0.1,0.0,0.5,0.2,0.2,0.0,0.1,0.2,0.6,0.2,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,European Union - 27 countries (from 2020),1.0,0.1,0.0,0.5,0.2,0.2,0.0,0.1,0.2,0.6,0.2,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Finland,1.0,0.2,-0.4,0.3,-0.1,-0.1,0.6,-0.7,0.8,0.6,0.5,-0.9
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,France,0.9,-0.1,0.1,0.1,0.4,-0.2,-0.2,0.3,-0.3,0.2,-0.1,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Croatia,1.0,-0.3,0.3,0.8,0.3,0.4,0.4,0.6,0.4,0.9,0.0,0.4
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Hungary,1.2,0.3,-0.2,0.1,0.0,-0.2,0.5,-0.1,0.9,0.6,0.8,0.4
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Ireland,0.6,0.3,-0.3,1.1,0.0,-0.2,0.0,0.2,0.0,1.1,-0.3,-0.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Iceland,1.0,0.6,0.3,0.1,0.4,0.4,0.8,-0.3,-0.2,0.5,0.0,0.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Italy,0.8,0.0,-0.2,0.2,0.4,-0.2,-0.5,0.2,0.2,1.0,0.6,-0.5
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Lithuania,1.5,0.1,-0.2,0.4,0.9,-0.5,-0.6,-0.6,1.0,-0.3,0.6,-0.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Luxembourg,0.9,0.1,0.2,0.5,0.6,0.2,0.4,0.6,0.3,0.6,-0.3,-0.4
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Latvia,1.3,-0.2,0.9,0.7,0.4,0.5,0.0,-0.6,0.7,1.2,-0.1,0.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Montenegro,1.0 d,0.4 d,0.3 d,-0.1 d,0.1 d,-0.2 d,0.3 d,1.0 d,-1.3 d,-0.1 d,0.1 d,-1.3 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,North Macedonia,0.5 d,0.5 d,1.3 d,1.0 d,0.7 d,-0.7 d,-0.4 d,1.7 d,2.1 d,-1.6 d,2.0 d,-0.4 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Malta,0.6,-0.7,-0.4,-0.1,0.5,-0.1,0.4,0.3,0.5,0.8,0.0,0.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Netherlands,0.4,0.4,0.4,0.1,0.7,2.7,1.2,0.1,-0.3,-0.3,0.6,0.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Norway,1.3,-0.1,-1.4,2.3,0.7,1.5,2.6,-1.0,-1.3,0.6,0.4,-1.4
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Poland,1.0,-0.2,0.0,1.5,0.3,0.6,-0.5,-0.1,0.3,0.6,0.6,0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Portugal,2.6,-0.6,0.6,0.4,-0.1,-0.1,0.2,-0.4,0.1,0.5,0.1,-0.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Romania,1.5,0.9,0.2,0.6,0.1,-0.3,0.1,0.5,0.9,0.7,0.1,0.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Serbia,0.4 d,0.8 d,0.1 d,0.7 d,0.4 d,0.1 d,0.1 d,0.9 d,1.1 d,0.4 d,0.2 d,-0.2 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Sweden,0.5,0.2,-0.4,0.2,0.4,-0.1,1.1,-0.4,0.5,0.0,0.2,-0.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Slovenia,0.8,0.1,0.2,-0.7,0.7,0.2,-0.3,0.3,0.1,0.6,0.4,0.4
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Slovakia,1.3,0.6,-0.5,0.0,0.8,-0.2,0.2,0.5,0.1,1.7,0.4,-2.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Türkiye,5.2 d,7.2 d,3.0 d,3.6 d,2.1 d,1.6 d,2.4 d,-0.4 d,2.7 d,3.7 d,4.4 d,1.1 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-1,Kosovo*,0.9 d,0.2 d,-0.2 d,0.4 d,-0.6 d,0.0 d,-0.2 d,0.4 d,1.0 d,0.5 d,0.4 d,0.5 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Albania,5.6 d,2.5 d,2.0 d,1.7 d,2.7 d,3.6 d,3.5 d,3.3 d,3.7 d,3.6 d,3.3 d,2.9 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Austria,5.8,4.1,3.6,3.3,3.1,2.1,1.6,1.8,2.3,2.9,2.2,1.7
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Belgium,5.9,4.7,3.7,3.9,3.9,4.0,4.2,5.3,5.5,6.5,6.0,5.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Bulgaria,5.4,3.9,2.9,2.8,2.3,2.3,2.5,3.2,3.1,3.6,4.7,3.4
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Switzerland,2.1,0.8,-0.1,1.2,0.0,-0.3,0.2,0.2,0.6,-0.2,-0.7,-0.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Cyprus,3.2,2.2,1.8,1.3,1.3,2.3,2.8,2.9,3.0,4.1,3.6,5.9
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Czechia,-1.1,-2.2,-2.9,0.3,-0.7,-1.5,-0.7,0.3,2.0,1.7,2.1,2.7
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Germany,5.1,2.9,1.6,2.3,2.1,2.3,2.4,2.6,2.6,3.3,2.9,3.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Denmark,2.1,-0.1,-0.3,1.2,0.8,0.6,0.8,1.7,2.6,3.4,3.4,4.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",5.6,3.9,2.6,2.8,2.6,2.4,2.3,2.3,2.4,2.9,2.7,2.6
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),5.6,3.9,2.6,2.7,2.6,2.4,2.3,2.3,2.4,2.9,2.7,2.6
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Euro area – 20 countries (from 2023),5.6,3.9,2.6,2.8,2.6,2.4,2.3,2.3,2.4,2.9,2.7,2.6
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Estonia,5.4,4.2,2.7,2.5,3.3,1.8,2.6,3.6,5.0,5.9,5.7,5.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Greece,7.1,5.8,4.8,4.8,2.4,1.3,1.4,2.0,2.9,1.0,0.5,-0.2
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Spain,6.9,5.2,4.3,4.6,4.3,4.1,3.2,2.7,2.1,2.2,2.0,2.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",5.4,3.7,2.3,2.6,2.3,2.3,2.3,2.6,2.8,3.2,3.1,3.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,European Union - 27 countries (from 2020),5.4,3.7,2.3,2.6,2.3,2.3,2.3,2.6,2.8,3.2,3.1,3.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Finland,2.6,1.0,-0.1,1.0,0.7,0.8,0.9,1.0,1.6,1.5,2.1,1.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,France,6.8,5.1,2.7,2.1,2.1,1.7,1.4,1.4,1.3,1.5,1.1,1.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Croatia,6.2,5.5,5.0,4.9,3.7,2.6,2.5,2.9,3.9,5.2,5.1,5.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Hungary,2.8,0.9,-0.5,-0.3,-0.2,0.1,1.6,1.4,2.7,3.5,3.9,4.5
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Ireland,4.6,3.9,3.0,3.4,2.9,2.7,2.5,2.7,2.3,3.0,2.4,2.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Iceland,7.9,6.9,6.6,5.4,5.1,4.8,5.3,4.5,4.0,3.8,3.8,4.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Italy,5.4,3.7,2.7,2.7,2.1,1.7,1.2,1.3,1.4,2.5,2.8,2.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Lithuania,1.7,0.9,0.0,-0.2,0.6,0.8,0.6,0.6,1.2,0.6,1.6,2.1
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Luxembourg,5.8,4.7,4.1,4.1,4.3,4.3,4.3,4.5,4.7,4.5,4.3,3.8
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Latvia,3.9,2.2,1.6,1.7,2.1,2.6,3.5,4.3,5.2,6.0,5.0,5.7
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Montenegro,2.7 d,2.1 d,4.7 d,3.9 d,3.2 d,1.3 d,0.2 d,-0.6 d,-0.9 d,0.8 d,1.1 d,0.2 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,North Macedonia,5.0 d,4.4 d,5.4 d,6.0 d,4.4 d,1.9 d,0.8 d,0.6 d,2.8 d,5.1 d,6.9 d,6.8 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Malta,8.7,5.9,5.0,4.7,4.3,3.3,3.6,3.1,3.2,3.5,3.0,1.9
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Netherlands,4.1,2.7,2.8,3.1,3.0,4.3,5.3,5.6,6.0,5.9,6.1,6.6
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Norway,7.7,6.2,6.1,6.2,5.1,4.8,4.7,4.5,3.9,3.8,4.1,4.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Poland,6.9,4.4,2.0,2.9,2.4,3.2,3.7,4.3,4.7,4.8,4.4,4.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Portugal,2.5,1.0,0.3,0.7,3.3,3.0,3.6,2.8,2.7,3.1,2.8,3.3
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Romania,5.5,4.6,3.0,2.5,1.7,1.5,2.1,4.8,5.5,5.5,5.8,5.7
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Serbia,7.1 d,5.5 d,4.1 d,3.9 d,2.6 d,1.6 d,2.6 d,4.0 d,4.9 d,5.4 d,5.4 d,5.0 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Sweden,4.1,1.9,0.3,1.3,2.0,1.8,1.7,1.9,2.5,2.1,2.2,2.0
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Slovenia,3.8,2.7,1.8,1.2,0.6,1.2,1.5,1.8,1.8,2.0,2.3,2.7
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Slovakia,5.5,4.5,1.9,1.5,1.9,1.6,2.1,3.6,3.5,5.0,4.7,2.6
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Türkiye,69.1 d,70.5 d,69.8 d,69.9 d,72.3 d,68.3 d,59.3 d,47.0 d,45.1 d,46.3 d,47.4 d,43.0 d
Monthly,Food including alcohol and tobacco,Percentage change m/m-12,Kosovo*,2.8 d,2.0 d,2.1 d,2.5 d,1.9 d,2.2 d,2.2 d,1.9 d,2.5 d,3.1 d,3.3 d,3.2 d
