Time frequency,Country of citizenship,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Foreign country,Number,Albania,36.0,38.0,54.0,69.0,68.0,84.0,99.0,89.0,89.0,101.0,90.0,113.0,109.0,114.0,123.0
Annual,Foreign country,Number,Austria,3349.0,3974.0,3904.0,4055.0,4180.0,4373.0,4449.0,4702.0,4686.0,4831.0,5029.0,4794.0,4298.0,4156.0,4644.0
Annual,Foreign country,Number,Bosnia and Herzegovina,:,:,24.0,67.0,:,54.0,46.0,57.0,49.0,32.0,51.0,78.0,174.0,100.0,120.0
Annual,Foreign country,Number,Belgium,4124.0,4276.0,4430.0,4854.0,4902.0,5271.0,:,4812.0,:,4627.0,4555.0,4771.0,4593.0,4706.0,4730.0
Annual,Foreign country,Number,Bulgaria,187.0,165.0,146.0,175.0,180.0,253.0,232.0,242.0,215.0,186.0,161.0,137.0,154.0,159.0,134.0
Annual,Foreign country,Number,Switzerland,3581.0,3831.0,4030.0,3911.0,4390.0,4857.0,4673.0,4514.0,4599.0,4615.0,4679.0,4478.0,4340.0,4230.0,4396.0
Annual,Foreign country,Number,Cyprus,377.0,321.0,374.0,356.0,404.0,306.0,239.0,214.0,237.0,151.0,276.0,372.0,260.0,417.0,531.0
Annual,Foreign country,Number,Czechia,1449.0,579.0,1600.0,1730.0,1715.0,1523.0,1549.0,1670.0,1807.0,1814.0,1768.0,1794.0,1534.0,1396.0,1459.0
Annual,Foreign country,Number,Denmark,792.0,811.0,853.0,838.0,979.0,1098.0,1002.0,865.0,954.0,968.0,1039.0,1137.0,1171.0,1074.0,1145.0
Annual,Foreign country,Number,Estonia,165.0,1399.0,1349.0,1302.0,1248.0,1192.0,1226.0,1096.0,1060.0,996.0,916.0,837.0,799.0,725.0,686.0
Annual,Foreign country,Number,Greece,6176.0,6307.0,7210.0,7887.0,7875.0,7623.0,6882.0,5289.0,5195.0,5291.0,5822.0,6314.0,6799.0,6499.0,6022.0
Annual,Foreign country,Number,Spain,26201.0,27162.0,26315.0,24502.0,22893.0,21116.0,19697.0,17870.0,17130.0,16549.0,16536.0,16470.0,15918.0,16272.0,16758.0
Annual,Foreign country,Number,Finland,333.0,356.0,374.0,436.0,478.0,458.0,483.0,489.0,531.0,555.0,503.0,502.0,474.0,421.0,461.0
Annual,Foreign country,Number,France,11869.0,11552.0,11597.0,12549.0,13043.0,13843.0,13814.0,14071.0,14964.0,15418.0,16151.0,16414.0,15357.0,17447.0,18068.0
Annual,Foreign country,Number,Croatia,293.0,280.0,242.0,289.0,285.0,275.0,231.0,197.0,197.0,225.0,313.0,481.0,381.0,467.0,423.0
Annual,Foreign country,Number,Hungary,538.0,577.0,604.0,585.0,621.0,653.0,700.0,906.0,878.0,861.0,753.0,805.0,998.0,1879.0,2893.0
Annual,Foreign country,Number,Ireland,443.0,500.0,397.0,386.0,398.0,420.0,371.0,342.0,:,:,520.0,615.0,592.0,575.0,651.0
Annual,Foreign country,Number,Iceland,29.0,31.0,27.0,28.0,37.0,25.0,22.0,29.0,26.0,31.0,31.0,32.0,34.0,32.0,39.0
Annual,Foreign country,Number,Italy,22001.0,24498.0,24985.0,24649.0,23956.0,22344.0,17856.0,17799.0,19149.0,20307.0,20774.0,20352.0,17741.0,17429.0,18138.0
Annual,Foreign country,Number,Liechtenstein,65.0,135.0,61.0,52.0,49.0,51.0,41.0,42.0,62.0,61.0,54.0,36.0,38.0,:,53.0
Annual,Foreign country,Number,Lithuania,90.0,118.0,100.0,128.0,113.0,149.0,159.0,128.0,111.0,114.0,125.0,128.0,102.0,167.0,166.0
