Time frequency,Exchange rate,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Austria,102.5,100.6,99.6,99.9,100.3,100.3,100.4,100.4,100.5,100.4,100.4,100.3,100.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Belgium,103.2,101.1,99.8,100.0,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Bulgaria,2201.2,861.3,102.8,99.8,99.9,100.2,100.3,100.3,100.3,100.3,100.3,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Cyprus,96.9,96.7,99.8,101.4,100.9,102.0,101.8,101.9,100.4,100.8,101.6,101.8,100.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Czechia,77.4,78.3,76.3,76.7,75.1,77.7,81.2,89.8,86.8,86.5,92.5,97.1,98.7,109.5,103.2,107.9,110.9,108.5,105.0,99.1,100.0,100.9,103.6,106.4,106.3,103.1,106.4,111.0,113.6
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Germany,104.6,101.3,99.7,100.2,100.5,100.4,100.5,100.5,100.5,100.5,100.4,100.4,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Denmark,100.2,99.9,99.9,100.3,100.6,100.3,100.3,100.6,100.7,100.5,100.3,100.2,100.2,100.1,100.2,100.1,100.1,100.2,100.0,100.1,100.0,100.2,100.3,100.1,99.9,100.1,100.3,100.3,100.1
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Estonia,104.3,102.8,100.4,100.8,100.5,99.2,99.1,99.2,99.8,99.9,100.2,100.2,100.1,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Greece,112.1,110.2,110.4,103.8,104.8,101.4,100.2,100.2,100.3,100.2,100.2,100.1,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Spain,101.2,102.0,100.4,100.2,100.1,100.1,100.2,100.2,100.2,100.2,100.2,100.1,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Finland,102.8,100.6,101.4,100.2,100.3,100.2,100.2,100.2,100.3,100.3,100.3,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",France,99.2,99.2,99.1,100.0,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Croatia,110.0,108.7,107.9,105.9,99.6,99.1,101.6,102.8,100.8,101.9,103.2,104.2,103.9,105.5,103.7,104.5,102.3,101.2,100.5,99.7,100.0,101.1,102.0,102.6,102.6,101.0,101.1,101.0,101.1
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Hungary,185.6,157.8,147.1,130.1,123.4,119.9,121.6,128.4,123.0,123.9,125.7,117.9,123.7,123.3,110.5,112.5,110.9,107.2,104.4,100.4,100.0,99.5,100.2,97.2,95.3,88.2,86.5,79.2,81.2
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Ireland,95.0,97.7,105.8,100.9,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Italy,88.0,96.6,100.4,100.2,100.1,100.2,100.2,100.2,100.3,100.3,100.2,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Lithuania,64.9,67.1,76.0,77.4,80.7,92.1,95.0,98.7,99.6,99.9,100.2,100.2,100.1,100.0,100.0,100.1,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Luxembourg,103.1,101.1,99.9,100.0,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Latvia,102.7,101.3,108.6,109.0,114.2,126.6,126.2,121.4,110.1,106.0,101.3,101.2,100.5,100.1,99.6,99.2,99.5,100.8,100.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Malta,93.8,92.6,98.3,99.3,100.9,106.3,106.7,105.1,100.9,100.4,100.0,100.1,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Netherlands,103.4,101.4,99.9,100.0,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Poland,130.2,121.0,113.4,108.2,99.7,104.9,114.5,108.9,95.6,92.8,104.4,107.8,110.8,119.2,96.7,104.7,101.5,100.0,99.7,100.0,100.0,95.9,98.3,98.2,97.3,94.2,91.6,89.3,92.1
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Portugal,100.5,100.5,101.2,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Romania,1660.1,1117.8,548.5,448.2,272.4,223.7,171.5,142.6,118.8,110.1,123.1,126.4,133.5,120.8,104.8,105.5,104.9,99.7,100.6,100.0,100.0,99.0,97.3,95.5,93.7,91.9,90.3,90.1,89.9
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Sweden,98.7,108.2,108.3,105.7,106.4,111.0,101.3,102.3,102.8,102.8,101.0,101.3,101.2,97.3,88.1,98.1,103.6,107.5,108.1,102.8,100.0,98.8,97.1,91.2,88.3,89.2,92.2,88.0,81.5
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Slovenia,153.0,137.2,132.4,129.7,124.0,116.7,110.5,106.5,103.0,100.6,100.3,100.2,100.0,99.8,99.8,99.8,99.9,99.9,100.0,100.0,100.0,99.9,99.9,99.9,99.9,100.0,99.9,99.9,99.9
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),"Index, 2015=100",Slovakia,75.9,75.9,78.9,76.5,68.2,70.6,69.5,70.5,72.6,75.3,78.0,80.9,89.2,96.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Austria,2.5,-1.9,-1.0,0.4,0.3,0.0,0.1,0.0,0.1,0.0,-0.1,-0.1,-0.1,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Belgium,2.6,-2.1,-1.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
