Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Cierna Nad Tisou - Cierna Nad Tisou St.Hr.,Goods trains,398.0
Annual,Number,Cierna Nad Tisou - Cierna Nad Tisou St.Hr.,Other trains,2.0
Annual,Number,Cierna Nad Tisou - Cierna Nad Tisou St.Hr.,Passenger trains,732.0
Annual,Number,Bratislava Hl.St. - Bratislava - Vajnory,Goods trains,4890.0
Annual,Number,Bratislava Hl.St. - Bratislava - Vajnory,Other trains,449.0
Annual,Number,Bratislava Hl.St. - Bratislava - Vajnory,Passenger trains,21998.0
Annual,Number,Bratislava - Vajnory - Galanta,Goods trains,4150.0
Annual,Number,Bratislava - Vajnory - Galanta,Other trains,248.0
Annual,Number,Bratislava - Vajnory - Galanta,Passenger trains,13851.0
Annual,Number,Galanta - Palarikovo,Goods trains,4732.0
Annual,Number,Galanta - Palarikovo,Other trains,362.0
Annual,Number,Galanta - Palarikovo,Passenger trains,13656.0
Annual,Number,Palarikovo - Nove Zamky,Goods trains,3630.0
Annual,Number,Palarikovo - Nove Zamky,Other trains,380.0
Annual,Number,Palarikovo - Nove Zamky,Passenger trains,9628.0
Annual,Number,Nove Zamky - Sturovo,Goods trains,2928.0
Annual,Number,Nove Zamky - Sturovo,Other trains,364.0
Annual,Number,Nove Zamky - Sturovo,Passenger trains,6117.0
Annual,Number,Sturovo - Sturovo St.Hr.,Goods trains,2717.0
Annual,Number,Sturovo - Sturovo St.Hr.,Other trains,11.0
Annual,Number,Sturovo - Sturovo St.Hr.,Passenger trains,2922.0
Annual,Number,Kuty St.Hr. - Kuty,Goods trains,7868.0
Annual,Number,Kuty St.Hr. - Kuty,Other trains,15.0
Annual,Number,Kuty St.Hr. - Kuty,Passenger trains,6474.0
Annual,Number,Kuty - Devinska Nova Ves,Goods trains,7553.0
Annual,Number,Kuty - Devinska Nova Ves,Other trains,401.0
Annual,Number,Kuty - Devinska Nova Ves,Passenger trains,10096.0
Annual,Number,Devinska Nova Ves - Bratislava Hl.St.,Goods trains,6674.0
Annual,Number,Devinska Nova Ves - Bratislava Hl.St.,Other trains,585.0
Annual,Number,Devinska Nova Ves - Bratislava Hl.St.,Passenger trains,17663.0
Annual,Number,Nove Zamky - Komarno,Goods trains,1018.0
Annual,Number,Nove Zamky - Komarno,Other trains,134.0
Annual,Number,Nove Zamky - Komarno,Passenger trains,4447.0
Annual,Number,Komarno - Komarno St.Hr.,Goods trains,1298.0
Annual,Number,Komarno - Komarno St.Hr.,Other trains,1.0
Annual,Number,Komarno - Komarno St.Hr.,Passenger trains,20.0
Annual,Number,Zilina - Puchov*1,Goods trains,5417.0
Annual,Number,Zilina - Puchov*1,Other trains,314.0
Annual,Number,Zilina - Puchov*1,Passenger trains,13655.0
Annual,Number,Puchov - Trencianska Tepla,Goods trains,3666.0
Annual,Number,Puchov - Trencianska Tepla,Other trains,267.0
Annual,Number,Puchov - Trencianska Tepla,Passenger trains,10267.0
Annual,Number,Trencianska Tepla - Trencin,Goods trains,3631.0
Annual,Number,Trencianska Tepla - Trencin,Other trains,335.0
Annual,Number,Trencianska Tepla - Trencin,Passenger trains,10946.0
Annual,Number,Trencin - Nove Mesto Nad Vahom,Goods trains,3276.0
Annual,Number,Trencin - Nove Mesto Nad Vahom,Other trains,160.0
Annual,Number,Trencin - Nove Mesto Nad Vahom,Passenger trains,11017.0
Annual,Number,Nove Mesto Nad Vahom - Leopoldov,Goods trains,3558.0
Annual,Number,Nove Mesto Nad Vahom - Leopoldov,Other trains,288.0
Annual,Number,Nove Mesto Nad Vahom - Leopoldov,Passenger trains,7846.0
Annual,Number,Leopoldov - Trnava,Goods trains,3534.0
Annual,Number,Leopoldov - Trnava,Other trains,206.0
Annual,Number,Leopoldov - Trnava,Passenger trains,14717.0
Annual,Number,Trnava - Bratislava ? Raca,Goods trains,4291.0
Annual,Number,Trnava - Bratislava ? Raca,Other trains,223.0
Annual,Number,Trnava - Bratislava ? Raca,Passenger trains,16663.0
Annual,Number,Bratislava - Raca - Bratislava Hl.St.,Goods trains,1332.0
Annual,Number,Bratislava - Raca - Bratislava Hl.St.,Other trains,144.0
Annual,Number,Bratislava - Raca - Bratislava Hl.St.,Passenger trains,7952.0
Annual,Number,Leopoldov - Sered,Goods trains,988.0
Annual,Number,Leopoldov - Sered,Other trains,151.0
Annual,Number,Leopoldov - Sered,Passenger trains,12.0
Annual,Number,Sered - Galanta,Goods trains,1056.0
Annual,Number,Sered - Galanta,Other trains,244.0
Annual,Number,Sered - Galanta,Passenger trains,5011.0
Annual,Number,Bratislava Hl.St. - Bratislava - Nove Mesto,Goods trains,1972.0
Annual,Number,Bratislava Hl.St. - Bratislava - Nove Mesto,Other trains,243.0
Annual,Number,Bratislava Hl.St. - Bratislava - Nove Mesto,Passenger trains,12774.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Uns,Goods trains,7340.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Uns,Other trains,331.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Uns,Passenger trains,7.0
Annual,Number,Bratislava Uns - Rusovce,Goods trains,4015.0
Annual,Number,Bratislava Uns - Rusovce,Other trains,123.0
Annual,Number,Bratislava Uns - Rusovce,Passenger trains,3.0
Annual,Number,Rusovce - Rusovce St.Hr.,Goods trains,2644.0
Annual,Number,Rusovce - Rusovce St.Hr.,Other trains,1.0
Annual,Number,Rusovce - Rusovce St.Hr.,Passenger trains,1.0
Annual,Number,Bratislava - Petrzalka*2 - Bratislava - Petrzalka St.Hr.,Goods trains,79.0
Annual,Number,Bratislava - Petrzalka*2 - Bratislava - Petrzalka St.Hr.,Other trains,64.0
Annual,Number,Bratislava - Petrzalka*2 - Bratislava - Petrzalka St.Hr.,Passenger trains,2450.0
Annual,Number,Luky P.M. St.Hr. - Luky P.M.,Goods trains,72.0
Annual,Number,Luky P.M. St.Hr. - Luky P.M.,Other trains,116.0
Annual,Number,Luky P.M. St.Hr. - Luky P.M.,Passenger trains,2615.0
Annual,Number,Luky P.M. - Puchov,Goods trains,3684.0
Annual,Number,Luky P.M. - Puchov,Other trains,0.0
Annual,Number,Luky P.M. - Puchov,Passenger trains,6464.0
Annual,Number,Devinska Nova Ves St.Hr. - Devinska Nova Ves,Goods trains,1679.0
Annual,Number,Devinska Nova Ves St.Hr. - Devinska Nova Ves,Other trains,12.0
Annual,Number,Devinska Nova Ves St.Hr. - Devinska Nova Ves,Passenger trains,4554.0
Annual,Number,Plavec St.Hr. - Plavec,Goods trains,1675.0
Annual,Number,Plavec St.Hr. - Plavec,Other trains,227.0
Annual,Number,Plavec St.Hr. - Plavec,Passenger trains,4626.0
Annual,Number,Plavec - Presov,Goods trains,454.0
Annual,Number,Plavec - Presov,Other trains,2.0
Annual,Number,Plavec - Presov,Passenger trains,5816.0
Annual,Number,Presov - Kysak,Goods trains,870.0
Annual,Number,Presov - Kysak,Other trains,10.0
Annual,Number,Presov - Kysak,Passenger trains,1.0
Annual,Number,Kosice - Barca,Goods trains,865.0
Annual,Number,Kosice - Barca,Other trains,145.0
Annual,Number,Kosice - Barca,Passenger trains,2848.0
Annual,Number,Barca - Cana,Goods trains,1292.0
Annual,Number,Barca - Cana,Other trains,221.0
Annual,Number,Barca - Cana,Passenger trains,7524.0
Annual,Number,Cana - Cana St.Hr.,Goods trains,1144.0
Annual,Number,Cana - Cana St.Hr.,Other trains,137.0
Annual,Number,Cana - Cana St.Hr.,Passenger trains,1016.0
Annual,Number,Skalite St.Hr. - Skalite,Goods trains,1344.0
Annual,Number,Skalite St.Hr. - Skalite,Other trains,135.0
Annual,Number,Skalite St.Hr. - Skalite,Passenger trains,727.0
Annual,Number,Skalite - Cadca,Goods trains,1308.0
Annual,Number,Skalite - Cadca,Other trains,54.0
Annual,Number,Skalite - Cadca,Passenger trains,724.0
Annual,Number,Nove Zamky - Surany,Goods trains,983.0
Annual,Number,Nove Zamky - Surany,Other trains,155.0
Annual,Number,Nove Zamky - Surany,Passenger trains,9604.0
Annual,Number,Palarikovo - Surany,Goods trains,1016.0
Annual,Number,Palarikovo - Surany,Other trains,129.0
Annual,Number,Palarikovo - Surany,Passenger trains,3735.0
Annual,Number,Surany - Ulany Nad Zitavou,Goods trains,1794.0
Annual,Number,Surany - Ulany Nad Zitavou,Other trains,65.0
Annual,Number,Surany - Ulany Nad Zitavou,Passenger trains,7176.0
Annual,Number,Ulany Nad Zitavou - Levice,Goods trains,1611.0
Annual,Number,Ulany Nad Zitavou - Levice,Other trains,269.0
Annual,Number,Ulany Nad Zitavou - Levice,Passenger trains,6329.0
Annual,Number,Levice - Kozarovce,Goods trains,1753.0
Annual,Number,Levice - Kozarovce,Other trains,393.0
Annual,Number,Levice - Kozarovce,Passenger trains,5631.0
Annual,Number,Kozarovce - Hronska Dubrava,Goods trains,1699.0
Annual,Number,Kozarovce - Hronska Dubrava,Other trains,271.0
Annual,Number,Kozarovce - Hronska Dubrava,Passenger trains,5585.0
Annual,Number,Hronska Dubrava - Zvolen Osobna Stanica,Goods trains,1771.0
Annual,Number,Hronska Dubrava - Zvolen Osobna Stanica,Other trains,538.0
Annual,Number,Hronska Dubrava - Zvolen Osobna Stanica,Passenger trains,7523.0
Annual,Number,Zvolen Osobna Stanica - Zvolen Vychod  *4,Goods trains,2439.0
Annual,Number,Zvolen Osobna Stanica - Zvolen Vychod  *4,Other trains,372.0
Annual,Number,Zvolen Osobna Stanica - Zvolen Vychod  *4,Passenger trains,7677.0
Annual,Number,Zvolen Vychod - Lucenec,Goods trains,1710.0
Annual,Number,Zvolen Vychod - Lucenec,Other trains,169.0
Annual,Number,Zvolen Vychod - Lucenec,Passenger trains,6666.0
Annual,Number,Lucenec - Filakovo,Goods trains,1664.0
Annual,Number,Lucenec - Filakovo,Other trains,167.0
Annual,Number,Lucenec - Filakovo,Passenger trains,6189.0
Annual,Number,Filakovo - Jesenske,Goods trains,1576.0
Annual,Number,Filakovo - Jesenske,Other trains,181.0
Annual,Number,Filakovo - Jesenske,Passenger trains,4194.0
Annual,Number,Jesenske - Lenartovce,Goods trains,1670.0
Annual,Number,Jesenske - Lenartovce,Other trains,181.0
Annual,Number,Jesenske - Lenartovce,Passenger trains,1771.0
Annual,Number,Lenartovce - Plesivec,Goods trains,1399.0
Annual,Number,Lenartovce - Plesivec,Other trains,98.0
Annual,Number,Lenartovce - Plesivec,Passenger trains,1755.0
Annual,Number,Plesivec - Roznava,Goods trains,1948.0
Annual,Number,Plesivec - Roznava,Other trains,113.0
Annual,Number,Plesivec - Roznava,Passenger trains,1788.0
Annual,Number,Roznava - Haniska Pri Kosiciach,Goods trains,2108.0
Annual,Number,Roznava - Haniska Pri Kosiciach,Other trains,211.0
Annual,Number,Roznava - Haniska Pri Kosiciach,Passenger trains,2440.0
Annual,Number,Haniska Pri Kosiciach - Barca,Goods trains,5645.0
Annual,Number,Haniska Pri Kosiciach - Barca,Other trains,361.0
Annual,Number,Haniska Pri Kosiciach - Barca,Passenger trains,3288.0
Annual,Number,Cadca - St. Hr.  (Km 286. 5 ),Goods trains,6052.0
Annual,Number,Cadca - St. Hr.  (Km 286. 5 ),Other trains,33.0
Annual,Number,Cadca - St. Hr.  (Km 286. 5 ),Passenger trains,7522.0
Annual,Number,Zilina - Cadca,Goods trains,6153.0
Annual,Number,Zilina - Cadca,Other trains,277.0
Annual,Number,Zilina - Cadca,Passenger trains,10950.0
Annual,Number,Vrutky - Zilina,Goods trains,8986.0
Annual,Number,Vrutky - Zilina,Other trains,819.0
Annual,Number,Vrutky - Zilina,Passenger trains,15970.0
Annual,Number,Kralovany - Vrutky,Goods trains,7664.0
Annual,Number,Kralovany - Vrutky,Other trains,371.0
Annual,Number,Kralovany - Vrutky,Passenger trains,12297.0
Annual,Number,Liptovsky Mikulas - Kralovany,Goods trains,7899.0
Annual,Number,Liptovsky Mikulas - Kralovany,Other trains,360.0
Annual,Number,Liptovsky Mikulas - Kralovany,Passenger trains,11977.0
Annual,Number,Strba - Liptovsky Mikulas,Goods trains,7644.0
Annual,Number,Strba - Liptovsky Mikulas,Other trains,413.0
Annual,Number,Strba - Liptovsky Mikulas,Passenger trains,10101.0
Annual,Number,Poprad ? Tatry - Strba,Goods trains,7559.0
Annual,Number,Poprad ? Tatry - Strba,Other trains,395.0
Annual,Number,Poprad ? Tatry - Strba,Passenger trains,10088.0
Annual,Number,Spisska Nova Ves - Poprad - Tatry,Goods trains,7744.0
Annual,Number,Spisska Nova Ves - Poprad - Tatry,Other trains,349.0
Annual,Number,Spisska Nova Ves - Poprad - Tatry,Passenger trains,11814.0
Annual,Number,Margecany - Spisska Nova Ves,Goods trains,7415.0
Annual,Number,Margecany - Spisska Nova Ves,Other trains,358.0
Annual,Number,Margecany - Spisska Nova Ves,Passenger trains,12211.0
Annual,Number,Kysak - Margecany,Goods trains,7499.0
Annual,Number,Kysak - Margecany,Other trains,498.0
Annual,Number,Kysak - Margecany,Passenger trains,12049.0
Annual,Number,Kosice - Kysak,Goods trains,8728.0
Annual,Number,Kosice - Kysak,Other trains,601.0
Annual,Number,Kosice - Kysak,Passenger trains,17517.0
Annual,Number,Michalany - Kosice,Goods trains,5923.0
Annual,Number,Michalany - Kosice,Other trains,557.0
Annual,Number,Michalany - Kosice,Passenger trains,7482.0
Annual,Number,Cierna Nad Tisou - Michalany,Goods trains,4561.0
Annual,Number,Cierna Nad Tisou - Michalany,Other trains,342.0
Annual,Number,Cierna Nad Tisou - Michalany,Passenger trains,4516.0
Annual,Number,Cierna Nad Tisou St.Hr. - Cierna Nad Tisou,Goods trains,327.0
Annual,Number,Cierna Nad Tisou St.Hr. - Cierna Nad Tisou,Other trains,1.0
Annual,Number,Cierna Nad Tisou St.Hr. - Cierna Nad Tisou,Passenger trains,732.0
Annual,Number,Bratislava - Vajnory - Bratislava Hl.St.,Goods trains,5785.0
Annual,Number,Bratislava - Vajnory - Bratislava Hl.St.,Other trains,458.0
Annual,Number,Bratislava - Vajnory - Bratislava Hl.St.,Passenger trains,21648.0
Annual,Number,Galanta - Bratislava - Vajnory,Goods trains,4045.0
Annual,Number,Galanta - Bratislava - Vajnory,Other trains,263.0
Annual,Number,Galanta - Bratislava - Vajnory,Passenger trains,14360.0
Annual,Number,Palarikovo - Galanta,Goods trains,4150.0
Annual,Number,Palarikovo - Galanta,Other trains,367.0
Annual,Number,Palarikovo - Galanta,Passenger trains,13718.0
Annual,Number,Nove Zamky - Palarikovo,Goods trains,3160.0
Annual,Number,Nove Zamky - Palarikovo,Other trains,369.0
Annual,Number,Nove Zamky - Palarikovo,Passenger trains,9309.0
Annual,Number,Sturovo - Nove Zamky,Goods trains,2614.0
Annual,Number,Sturovo - Nove Zamky,Other trains,361.0
Annual,Number,Sturovo - Nove Zamky,Passenger trains,6834.0
Annual,Number,Sturovo St.Hr. - Sturovo,Goods trains,2695.0
Annual,Number,Sturovo St.Hr. - Sturovo,Other trains,12.0
Annual,Number,Sturovo St.Hr. - Sturovo,Passenger trains,2921.0
Annual,Number,Kuty - Kuty St.Hr.,Goods trains,7698.0
Annual,Number,Kuty - Kuty St.Hr.,Other trains,16.0
Annual,Number,Kuty - Kuty St.Hr.,Passenger trains,6469.0
Annual,Number,Devinska Nova Ves - Kuty,Goods trains,7491.0
Annual,Number,Devinska Nova Ves - Kuty,Other trains,404.0
Annual,Number,Devinska Nova Ves - Kuty,Passenger trains,10181.0
Annual,Number,Bratislava Hl.St. - Devinska Nova Ves,Goods trains,6849.0
Annual,Number,Bratislava Hl.St. - Devinska Nova Ves,Other trains,590.0
Annual,Number,Bratislava Hl.St. - Devinska Nova Ves,Passenger trains,17693.0
Annual,Number,Komarno - Nove Zamky,Goods trains,1183.0
Annual,Number,Komarno - Nove Zamky,Other trains,129.0
Annual,Number,Komarno - Nove Zamky,Passenger trains,4460.0
Annual,Number,Komarno St.Hr. - Komarno,Goods trains,1933.0
Annual,Number,Komarno St.Hr. - Komarno,Other trains,1.0
Annual,Number,Komarno St.Hr. - Komarno,Passenger trains,20.0
Annual,Number,Puchov*1 - Zilina,Goods trains,5303.0
Annual,Number,Puchov*1 - Zilina,Other trains,311.0
Annual,Number,Puchov*1 - Zilina,Passenger trains,13929.0
Annual,Number,Trencianska Tepla - Puchov,Goods trains,3700.0
Annual,Number,Trencianska Tepla - Puchov,Other trains,266.0
Annual,Number,Trencianska Tepla - Puchov,Passenger trains,10212.0
Annual,Number,Trencin - Trencianska Tepla,Goods trains,3554.0
Annual,Number,Trencin - Trencianska Tepla,Other trains,332.0
Annual,Number,Trencin - Trencianska Tepla,Passenger trains,11128.0
Annual,Number,Nove Mesto Nad Vahom - Trencin,Goods trains,3316.0
Annual,Number,Nove Mesto Nad Vahom - Trencin,Other trains,158.0
Annual,Number,Nove Mesto Nad Vahom - Trencin,Passenger trains,10659.0
Annual,Number,Leopoldov - Nove Mesto Nad Vahom,Goods trains,3586.0
Annual,Number,Leopoldov - Nove Mesto Nad Vahom,Other trains,289.0
Annual,Number,Leopoldov - Nove Mesto Nad Vahom,Passenger trains,7748.0
Annual,Number,Trnava - Leopoldov,Goods trains,3032.0
Annual,Number,Trnava - Leopoldov,Other trains,209.0
Annual,Number,Trnava - Leopoldov,Passenger trains,15042.0
Annual,Number,Bratislava ? Raca - Trnava,Goods trains,3337.0
Annual,Number,Bratislava ? Raca - Trnava,Other trains,230.0
Annual,Number,Bratislava ? Raca - Trnava,Passenger trains,17242.0
Annual,Number,Bratislava Hl.St. - Bratislava - Raca,Goods trains,684.0
Annual,Number,Bratislava Hl.St. - Bratislava - Raca,Other trains,159.0
Annual,Number,Bratislava Hl.St. - Bratislava - Raca,Passenger trains,8295.0
Annual,Number,Sered - Leopoldov,Goods trains,519.0
Annual,Number,Sered - Leopoldov,Other trains,151.0
Annual,Number,Sered - Leopoldov,Passenger trains,5.0
Annual,Number,Galanta - Sered,Goods trains,581.0
Annual,Number,Galanta - Sered,Other trains,234.0
Annual,Number,Galanta - Sered,Passenger trains,5027.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Hl.St.,Goods trains,1245.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Hl.St.,Other trains,276.0
Annual,Number,Bratislava - Nove Mesto - Bratislava Hl.St.,Passenger trains,13068.0
Annual,Number,Bratislava Uns - Bratislava - Nove Mesto,Goods trains,8266.0
Annual,Number,Bratislava Uns - Bratislava - Nove Mesto,Other trains,346.0
Annual,Number,Bratislava Uns - Bratislava - Nove Mesto,Passenger trains,9.0
Annual,Number,Rusovce - Bratislava Uns,Goods trains,4290.0
Annual,Number,Rusovce - Bratislava Uns,Other trains,127.0
Annual,Number,Rusovce - Bratislava Uns,Passenger trains,3.0
Annual,Number,Rusovce St.Hr. - Rusovce,Goods trains,2485.0
Annual,Number,Rusovce St.Hr. - Rusovce,Other trains,1.0
Annual,Number,Rusovce St.Hr. - Rusovce,Passenger trains,0.0
Annual,Number,Bratislava - Petrzalka St.Hr. - Bratislava - Petrzalka*2,Goods trains,113.0
Annual,Number,Bratislava - Petrzalka St.Hr. - Bratislava - Petrzalka*2,Other trains,63.0
Annual,Number,Bratislava - Petrzalka St.Hr. - Bratislava - Petrzalka*2,Passenger trains,2452.0
Annual,Number,Luky P.M. - Luky P.M. St.Hr.,Goods trains,42.0
Annual,Number,Luky P.M. - Luky P.M. St.Hr.,Other trains,118.0
Annual,Number,Luky P.M. - Luky P.M. St.Hr.,Passenger trains,2613.0
Annual,Number,Puchov - Luky P.M.,Goods trains,4579.0
Annual,Number,Puchov - Luky P.M.,Other trains,0.0
Annual,Number,Puchov - Luky P.M.,Passenger trains,6360.0
Annual,Number,Devinska Nova Ves - Devinska Nova Ves St.Hr.,Goods trains,1849.0
Annual,Number,Devinska Nova Ves - Devinska Nova Ves St.Hr.,Other trains,13.0
Annual,Number,Devinska Nova Ves - Devinska Nova Ves St.Hr.,Passenger trains,4557.0
Annual,Number,Plavec - Plavec St.Hr.,Goods trains,1862.0
Annual,Number,Plavec - Plavec St.Hr.,Other trains,234.0
Annual,Number,Plavec - Plavec St.Hr.,Passenger trains,4629.0
Annual,Number,Presov - Plavec,Goods trains,592.0
Annual,Number,Presov - Plavec,Other trains,2.0
Annual,Number,Presov - Plavec,Passenger trains,5818.0
Annual,Number,Kysak - Presov,Goods trains,843.0
Annual,Number,Kysak - Presov,Other trains,10.0
Annual,Number,Kysak - Presov,Passenger trains,1.0
Annual,Number,Barca - Kosice,Goods trains,892.0
Annual,Number,Barca - Kosice,Other trains,144.0
Annual,Number,Barca - Kosice,Passenger trains,2876.0
Annual,Number,Cana - Barca,Goods trains,1256.0
Annual,Number,Cana - Barca,Other trains,221.0
Annual,Number,Cana - Barca,Passenger trains,7067.0
Annual,Number,Cana St.Hr. - Cana,Goods trains,1266.0
Annual,Number,Cana St.Hr. - Cana,Other trains,132.0
Annual,Number,Cana St.Hr. - Cana,Passenger trains,1019.0
Annual,Number,Skalite - Skalite St.Hr.,Goods trains,1441.0
Annual,Number,Skalite - Skalite St.Hr.,Other trains,134.0
Annual,Number,Skalite - Skalite St.Hr.,Passenger trains,726.0
Annual,Number,Cadca - Skalite,Goods trains,1404.0
Annual,Number,Cadca - Skalite,Other trains,55.0
Annual,Number,Cadca - Skalite,Passenger trains,723.0
Annual,Number,Surany - Nove Zamky,Goods trains,945.0
Annual,Number,Surany - Nove Zamky,Other trains,152.0
Annual,Number,Surany - Nove Zamky,Passenger trains,9215.0
Annual,Number,Surany - Palarikovo,Goods trains,832.0
Annual,Number,Surany - Palarikovo,Other trains,142.0
Annual,Number,Surany - Palarikovo,Passenger trains,4035.0
Annual,Number,Ulany Nad Zitavou - Surany,Goods trains,1520.0
Annual,Number,Ulany Nad Zitavou - Surany,Other trains,73.0
Annual,Number,Ulany Nad Zitavou - Surany,Passenger trains,7771.0
Annual,Number,Levice - Ulany Nad Zitavou,Goods trains,1339.0
Annual,Number,Levice - Ulany Nad Zitavou,Other trains,279.0
Annual,Number,Levice - Ulany Nad Zitavou,Passenger trains,6907.0
Annual,Number,Kozarovce - Levice,Goods trains,1483.0
Annual,Number,Kozarovce - Levice,Other trains,396.0
Annual,Number,Kozarovce - Levice,Passenger trains,6171.0
Annual,Number,Hronska Dubrava - Kozarovce,Goods trains,1423.0
Annual,Number,Hronska Dubrava - Kozarovce,Other trains,271.0
Annual,Number,Hronska Dubrava - Kozarovce,Passenger trains,6022.0
Annual,Number,Zvolen Osobna Stanica - Hronska Dubrava,Goods trains,1484.0
Annual,Number,Zvolen Osobna Stanica - Hronska Dubrava,Other trains,519.0
Annual,Number,Zvolen Osobna Stanica - Hronska Dubrava,Passenger trains,7793.0
Annual,Number,Zvolen Vychod  *4 - Zvolen Osobna Stanica,Goods trains,1791.0
Annual,Number,Zvolen Vychod  *4 - Zvolen Osobna Stanica,Other trains,362.0
Annual,Number,Zvolen Vychod  *4 - Zvolen Osobna Stanica,Passenger trains,7813.0
Annual,Number,Lucenec - Zvolen Vychod,Goods trains,1652.0
Annual,Number,Lucenec - Zvolen Vychod,Other trains,159.0
Annual,Number,Lucenec - Zvolen Vychod,Passenger trains,6687.0
Annual,Number,Filakovo - Lucenec,Goods trains,1451.0
Annual,Number,Filakovo - Lucenec,Other trains,161.0
Annual,Number,Filakovo - Lucenec,Passenger trains,6336.0
Annual,Number,Jesenske - Filakovo,Goods trains,1379.0
Annual,Number,Jesenske - Filakovo,Other trains,179.0
Annual,Number,Jesenske - Filakovo,Passenger trains,4942.0
Annual,Number,Lenartovce - Jesenske,Goods trains,1438.0
Annual,Number,Lenartovce - Jesenske,Other trains,174.0
Annual,Number,Lenartovce - Jesenske,Passenger trains,1772.0
Annual,Number,Plesivec - Lenartovce,Goods trains,1208.0
Annual,Number,Plesivec - Lenartovce,Other trains,93.0
Annual,Number,Plesivec - Lenartovce,Passenger trains,1755.0
Annual,Number,Roznava - Plesivec,Goods trains,1656.0
Annual,Number,Roznava - Plesivec,Other trains,110.0
Annual,Number,Roznava - Plesivec,Passenger trains,1781.0
Annual,Number,Haniska Pri Kosiciach - Roznava,Goods trains,1796.0
Annual,Number,Haniska Pri Kosiciach - Roznava,Other trains,212.0
Annual,Number,Haniska Pri Kosiciach - Roznava,Passenger trains,2432.0
Annual,Number,Barca - Haniska Pri Kosiciach,Goods trains,4470.0
Annual,Number,Barca - Haniska Pri Kosiciach,Other trains,369.0
Annual,Number,Barca - Haniska Pri Kosiciach,Passenger trains,3279.0
