Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2019.0,2020.0,2021.0,2022.0
Annual,Million units of national currency,Austria,0.0,0.0,0.0,5000.0
Annual,Million units of national currency,Belgium,9386.0,13236.0,16200.0,22151.0
Annual,Million units of national currency,Bulgaria,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Switzerland,3700.9,3700.9,3700.9,4596.9
Annual,Million units of national currency,Cyprus,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Czechia,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Germany,13435.0,27335.0,44735.0,63085.0
Annual,Million units of national currency,Denmark,0.0,0.0,0.0,16240.0
Annual,Million units of national currency,Euro area - 19 countries  (2015-2022),81198.5,122785.1,194958.6,255378.1
Annual,Million units of national currency,Euro area – 20 countries (from 2023),81198.5,122785.1,194958.6,255378.1
Annual,Million units of national currency,Estonia,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Greece,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Spain,4373.0,8263.0,17813.0,22945.1
Annual,Million units of national currency,European Union - 27 countries (from 2020),84948.5,130192.0,202716.6,266673.3
Annual,Million units of national currency,Finland,0.0,0.0,0.0,0.0
Annual,Million units of national currency,France,38256.5,55554.5,81727.5,94731.5
Annual,Million units of national currency,Croatia,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Hungary,0.0,605423.0,755356.0,1724713.0
Annual,Million units of national currency,Ireland,5000.0,6100.6,6848.1,6848.1
Annual,Million units of national currency,Italy,0.0,0.0,13500.0,21500.0
Annual,Million units of national currency,Lithuania,20.0,68.0,68.0,68.0
Annual,Million units of national currency,Luxembourg,0.0,1500.0,1500.0,1500.0
Annual,Million units of national currency,Latvia,20.0,20.0,620.0,620.0
Annual,Million units of national currency,Malta,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Netherlands,10708.0,10708.0,10708.0,15690.4
Annual,Million units of national currency,Poland,15963.0,17098.9,17288.4,14092.4
Annual,Million units of national currency,Portugal,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Romania,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Sweden,0.0,20000.0,20000.0,20000.0
Annual,Million units of national currency,Slovenia,0.0,0.0,1239.0,1239.0
Annual,Million units of national currency,Slovakia,0.0,0.0,0.0,0.0
