Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,Juillet-Décembre 2004,Juillet-Décembre 2005,Juillet-Décembre 2006,Juillet-Décembre 2007,Juillet-Décembre 2008,Juillet-Décembre 2009,Juillet-Décembre 2010,Juillet-Décembre 2011,Juillet-Décembre 2012,Juillet-Décembre 2013,Juillet-Décembre 2014,Juillet-Décembre 2015,Juillet-Décembre 2016,Juillet-Décembre 2017,Juillet-Décembre 2018,Juillet-Décembre 2019,Juillet-Décembre 2020,Juillet-Décembre 2021,Janvier-Juin 2022,Juillet-Décembre 2022,Janvier-Juin 2023,Juillet-Décembre 2023,Janvier-Juin 2024,Juillet-Décembre 2024
"Half-yearly, semesterly",Index,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",101.9,102.2,102.1,101.4,104.4,100.9,102.4,103.6,102.8,101.5,100.9,101.2,101.4,101.1,102.1,101.5,100.7,102.1,103.5,104.9,103.7,100.9,103.0,102.0
