Time frequency,Income and living conditions indicator,Sex,Age class,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Italy,:,:,:,:,:,:,:,:,:,14.6 b,15.8,17.2,17.2,17.2,16.3,14.9,14.6,13.6,12.8,12.7,12.8,13.1,14.6,14.2,16.1,18.6,16.7,19.2,20.2
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Lithuania,:,:,:,:,:,:,:,:,:,:,11.6 b,13.6,15.2,16.0,14.0,7.4,4.3,9.0,12.7,13.1,15.2,17.4,18.3,18.4,18.8,19.7,19.1,20.1,16.0
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Luxembourg,:,:,:,:,:,:,:,:,17.6 bu,20.4 u,12.4 u,16.6 u,17.0 u,10.3 u,19.0 u,19.0 u,11.4 u,11.4 u,11.5 u,13.6 u,10.6 u,24.9 bu,16.2 u,50.7 u,29.1 u,: u,14.1 bu,13.9 b,15.3
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Latvia,:,:,:,:,:,:,:,:,:,:,9.7 b,16.1,19.2,27.4,23.7,8.4,15.3,11.3,8.7,9.8,14.6,19.3,21.4,23.3,25.1,25.9,26.0,25.5,24.2
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29.4,14.3,20.2,25.5,28.5,23.2,24.5,24.7,20.2,24.3,:
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23.3,20.6,13.7,19.7,25.1,25.0,21.3,26.1,27.5,:,:,:
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Malta,:,:,:,:,:,:,:,:,:,:,16.3 b,14.2,12.9,16.0,12.2,15.0,16.0,15.3,14.7,12.7,13.2,11.7,13.0,11.8,9.7,9.8,9.8,11.5,17.1
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Netherlands,:,:,:,:,:,:,:,:,:,:,11.3 bu,17.7 u,8.2,19.6,11.5,11.7,9.1,11.2,10.5,14.2,12.0,10.5 b,9.6,12.3,13.9,12.6,11.3,10.7,7.7
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Norway,:,:,:,:,:,:,:,:,11.3,11.4,11.0,14.0 u,11.7,12.8,11.5,11.9,10.2,9.5,8.6,10.6,10.5,10.7,7.5,5.8 u,6.5 u,8.2,8.6 bu,7.3 u,7.9 bu
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Poland,:,:,:,:,:,:,:,:,:,:,17.8 b,15.7,12.6,11.8,14.2,14.6,13.4,13.9,15.1,13.3,13.1,14.9,15.7,13.6,15.1,14.4,15.4,14.5,13.7
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Portugal,:,:,:,:,:,:,:,:,:,17.4 b,13.7,15.0,19.9,16.4,14.7,15.9,10.3,10.3,11.4,20.6,16.7,15.9,13.5,13.2,12.8,15.0,17.9,15.4,15.9
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Romania,:,:,:,:,:,:,:,:,:,:,:,:,30.8 b,23.5,25.1,19.5,18.1,17.8,18.8,19.2,20.3,19.6,20.8,25.3,23.7,23.0,25.0,24.4,24.4
Annual,Relative poverty gap (cut-off point: 60% of median equivalised income),Total,75 years or over,Percentage,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27.6,27.1,27.0,29.2,25.3,24.8,24.3,23.8,22.5,22.3,:
