Time frequency,Unit of measure,Vehicles,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Millions of passenger-kilometres,Total,Albania,:,:,:,:,:,11.73,7.714,6.99,3.162,2.443,2.72,2.0,0.59,0.812,0.437,0.384
Annual,Millions of passenger-kilometres,Total,Austria,10837.0,10653.0,10737.0,10876.0,11323.0,11914.0,12092.0,12208.0,12578.0,12657.0,13205.0,13350.0,7417.0,8433.0,12993.0,14583.0
Annual,Millions of passenger-kilometres,Total,Bosnia and Herzegovina,:,:,58.0,55.0,59.0,40.0,34.0,34.0,24.0,29.2,39.8,55.0,14.0,18.418,31.2,33.79
Annual,Millions of passenger-kilometres,Total,Belgium,10403.0,10493.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Millions of passenger-kilometres,Total,Bulgaria,2334.9,2144.3,2099.7,2067.4,1876.0,1825.9,1702.2,1552.1,1457.9,1437.5,1479.4,1523.8,1119.3,1204.6,1603.2,1595.5
Annual,Millions of passenger-kilometres,Total,Switzerland,17776.0,18571.0,19177.0,19471.0,19262.0,19447.0,20010.0,20389.3,20812.0,20865.0,20613.0,21737.0,13334.0,14308.0,19340.7,22289.6
Annual,Millions of passenger-kilometres,Total,Czechia,6803.0,6503.0,6591.0,6714.0,7265.0,7601.0,7797.0,8298.113,8843.41,9498.0,10286.0,10931.0,6665.0,6820.0,9517.0,10144.0
Annual,Millions of passenger-kilometres,Total,Germany,81764.0,80746.0,82830.0,84628.0,88794.0,89451.0,90827.0,91603.0,94197.0,95530.0,98161.0,102026.0,58822.0,56020.0,:,:
Annual,Millions of passenger-kilometres,Total,Denmark,6096.0,:,:,:,:,6332.0,6291.0,6282.0,6119.0,6061.0,5939.0,5913.0,3755.0,3965.0,5546.0,5760.0
Annual,Millions of passenger-kilometres,Total,Estonia,273.0,249.0,247.0,243.0,235.0,222.9,280.0,286.0,316.0,366.0,417.0,392.0,263.2,290.0,382.0,408.0
Annual,Millions of passenger-kilometres,Total,Greece,1657.0,:,:,957.97,832.01,1055.64,1071.9,1262.54,1192.47,1111.72,1104.0,1253.0,640.0,653.0,1117.0,673.0
Annual,Millions of passenger-kilometres,Total,Spain,22073.0,21266.0,22343.0,22936.0,22447.0,23755.0,25033.0,26108.0,26532.0,27381.0,28442.0,28847.0,12060.0,17002.0,27490.0,34384.793
