Time frequency,Currency,Statistical classification of economic activities in the European Community (NACE Rev. 2),Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Million euro,Total - all NACE activities,Kýpros,16037.78,15322.83,15714.87,16646.48,17740.46,18891.95,20327.72,19670.76,22055.98,24444.83 p
Annual,Million euro,Total - all NACE activities,Bornholm,1133.97,1195.2,1208.39,1213.4,1242.3,1262.95,1301.08,1294.97,1323.92,1406.12
Annual,Million euro,Total - all NACE activities,"Lesvos, Limnos",1179.9,1172.95,1155.14,1108.06,1112.95,1124.58,1139.4,1027.85,1103.32,:
Annual,Million euro,Total - all NACE activities,"Ikaria, Samos",493.67,493.41,475.47,458.49,462.46,467.86,482.29,420.1,455.95,:
Annual,Million euro,Total - all NACE activities,Chios,603.05,592.33,574.04,555.58,547.76,545.38,569.56,524.94,561.46,:
Annual,Million euro,Total - all NACE activities,"Kalymnos, Karpathos – Iroiki Nisos Kasos, Kos, Rodos",2903.39,2939.36,2959.36,2815.03,2841.57,2927.05,3074.33,2422.78,2778.16,:
Annual,Million euro,Total - all NACE activities,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",2487.31,2510.84,2419.51,2291.63,2323.62,2388.75,2433.9,1907.69,2247.21,:
Annual,Million euro,Total - all NACE activities,Irakleio,3682.2,3764.85,3718.1,3569.96,3687.59,3731.91,3788.83,3269.34,3692.58,:
Annual,Million euro,Total - all NACE activities,Lasithi,990.73,1008.16,1035.24,1000.81,1020.71,1025.09,1115.55,1009.6,1112.89,:
Annual,Million euro,Total - all NACE activities,Rethymni,1005.24,1011.46,1030.94,994.33,1006.61,1037.25,1069.38,879.39,990.68,:
Annual,Million euro,Total - all NACE activities,Chania,1952.77,2004.55,2013.98,1940.82,1984.17,2016.94,2043.73,1728.95,1940.96,:
Annual,Million euro,Total - all NACE activities,Zakynthos,611.23,628.45,624.44,599.6,600.45,631.06,663.15,505.61,586.72,:
Annual,Million euro,Total - all NACE activities,Kerkyra,1330.53,1354.26,1335.03,1305.19,1313.66,1340.97,1363.04,1094.88,1235.24,:
Annual,Million euro,Total - all NACE activities,"Ithaki, Kefallinia",520.47,536.65,508.62,490.93,498.86,501.23,510.4,405.94,475.38,:
Annual,Million euro,Total - all NACE activities,Eivissa y Formentera,2852.5,3046.3,3260.1,3492.1,3686.3,3877.6,4046.6,2812.3,3451.4 p,:
Annual,Million euro,Total - all NACE activities,Mallorca,19303.6,19778.7,20779.7,21874.5,22987.7,23922.6,24864.6,19645.7,22037.2 p,:
Annual,Million euro,Total - all NACE activities,Menorca,1575.2,1592.6,1632.0,1699.3,1778.6,1828.2,1866.4,1447.5,1682.2 p,:
Annual,Million euro,Total - all NACE activities,El Hierro,163.8,174.4,164.8,149.8,166.5,173.1,185.9,165.0,175.4 p,:
Annual,Million euro,Total - all NACE activities,Fuerteventura,1853.0,1896.6,2014.3,2086.5,2205.3,2318.9,2349.0,1735.1,2077.4 p,:
Annual,Million euro,Total - all NACE activities,Gran Canaria,13770.0,13676.9,13887.1,14651.1,15267.6,15810.5,16281.6,13740.4,14984 p,:
Annual,Million euro,Total - all NACE activities,La Gomera,367.8,366.9,366.0,334.6,358.2,364.0,372.5,306.0,344.2 p,:
Annual,Million euro,Total - all NACE activities,La Palma,1295.6,1298.7,1319.6,1295.3,1382.1,1423.2,1487.2,1323.1,1385.7 p,:
Annual,Million euro,Total - all NACE activities,Lanzarote,2693.7,2728.7,2810.8,2928.5,3109.0,3232.3,3330.3,2493.9,2894.2 p,:
Annual,Million euro,Total - all NACE activities,Tenerife,15565.1,15662.2,16300.5,16673.2,17587.2,18151.0,18785.8,15486.1,16900.9 p,:
Annual,Million euro,Total - all NACE activities,Åland,1157.63,1181.32,1198.28,1178.79,1205.72,1123.91,1175.98,1040.72,1165.76,:
Annual,Million euro,Total - all NACE activities,Corse-du-Sud,3841.67,3861.9,3925.07,4006.55,4154.98,4407.25,4530.31,4261.4,4807.88,:
Annual,Million euro,Total - all NACE activities,Haute-Corse,3524.13,3608.9,3778.29,3793.33,3903.49,3938.83,4030.48,3800.37,4169.07,:
Annual,Million euro,Total - all NACE activities,Guadeloupe,8244.3,8418.63,8535.77,8674.71,8723.91,8907.86,9139.86,8729.62,8960.95,:
Annual,Million euro,Total - all NACE activities,Martinique,7844.08,8133.37,8254.57,8180.97,8252.66,8279.57,8448.5,8139.11,8358.16,:
Annual,Million euro,Total - all NACE activities,La Réunion,15624.06,16026.01,16519.13,16994.15,17433.82,17713.61,18221.6,17907.29,19205.07,:
Annual,Million euro,Total - all NACE activities,Mayotte,1663.48,1821.98,2041.29,2159.3,2366.98,2420.56,2664.93,2754.26,2970.8,:
Annual,Million euro,Total - all NACE activities,Border,6054.01,6654.0,6611.13,7410.16,7869.52,8338.61,9289.15,9029.32,9989.76,:
Annual,Million euro,Total - all NACE activities,West,10403.44,11836.4,11950.35,12814.7,12757.4,13468.84,15794.63,19052.96,20731.68,:
Annual,Million euro,Total - all NACE activities,Mid-West,11796.8,14108.16,:,:,:,18651.9,22555.94,26891.33,28692.35,:
Annual,Million euro,Total - all NACE activities,South-East,7837.59,8717.05,9247.11,10735.55,12823.11,13319.75,17192.83,16045.39,15818.08,:
Annual,Million euro,Total - all NACE activities,South-West,24959.37,30202.96,:,:,:,77959.88,79778.16,84213.03,108842.89,:
Annual,Million euro,Total - all NACE activities,Dublin,86071.45,89825.16,102071.18,105470.87,121000.93,143117.76,155856.26,167382.54,187286.78,:
Annual,Million euro,Total - all NACE activities,Mid-East,12358.65,12558.64,15948.27,19050.2,23492.99,:,26683.38,26412.99,29462.32,:
Annual,Million euro,Total - all NACE activities,Midland,4475.75,5005.02,5125.4,5714.95,5991.15,6246.26,6890.97,7158.54,7587.36,:
Annual,Million euro,Total - all NACE activities,Trapani,6158.7,5959.9,6078.8,6127.6,6185.8,6283.4,6270.7,5922.8,6368.4,:
