Time frequency,Unit of measure,International Classification of Diseases (Medical procedures),Geopolitical entity (reporting)\Time,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0
Annual,Number,Haemodialysis,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1815.0,1888.0,:
Annual,Number,Haemodialysis,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,152.0,157.0,168.0,170.0,182.00 b,180.0,206.0,186.0,186.0,192.0,207.0,218.0,237.0,276.0,289.0,282.0,291.0,299.0,329 e,:
Annual,Number,Haemodialysis,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,454.0,519 b
Annual,Number,Haemodialysis,Netherlands,:,:,:,:,:,:,2528.0,2654.0,2789.0,2963.0,3064.0,3221.0,3334.0,3506.0,3698.0,3873.0,4016.0,4164.0,4383.0,4556.0,4757.0,4820.0,4984.0,5092.0,5204.0,5327.0,5514.0,5780.0,5851.0,6082.0,6358.0,6394.0,6427.0,6437.0,6463.0
Annual,Number,Haemodialysis,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21000.0,21913.0,21571.0,24418.0,25213.0,25813.0,29396.0,27447.0,30429 b,32210.0,29017.0,30253.0,:
Annual,Number,Haemodialysis,Portugal,262.0,405.0,507.0,1232.0,1458.0,1827.0,2510.0,2649.0,2663.0,2928.0,2711.0,2575.0,:,:,:,:,:,5916.0,6250.0,6748.0,7012.0,7417.0,7746.0,7957.0,8467.0,8829.0,9189.0,9554.0,9814.0,10217.0,10812.0,11113.0,11282.0,11709.0,12085.0
Annual,Number,Haemodialysis,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9206.0,10296.0,6976.0,7994.0,9139.0,11384.0,9864.0,9304.0,11235.0,11789.0,12583.0,13445.0,:
Annual,Number,Haemodialysis,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4146.0,4369.0,4496.0,4479.0,4596.0,4713.0,:,:
Annual,Number,Haemodialysis,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1565.0,1783.0,1817.0,1980.0,2147.0,2192.0,2319.0,2497.0,2678.0,2790.0,2904.0,2930.0,2937.0,3002.0,3044.0,3103.0,3240.0,3258.0,:
Annual,Number,Haemodialysis,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9855.0,11603.0,13476.0,16412.0,19609.0,23263.0,26404.0,30562.0,34262.0,38235.0,42846.0,46508.0,50554.0,54135.0,55587.0,55868.0,54892.0,52675.0,:
Annual,Number,Haemodialysis,United Kingdom,3839.0,4348.0,3744.0,4762.0,5661.0,6381.0,6860.0,7534.0,7751.0,:,8857.0,9087.0,9984.00 e,:,:,13286.0,:,:,16100.0,:,:,17637.0,19904.0,20795.0,21758.0,22702.0,23550.0,24352.0,25225.0,25796.0,26226.0,26910.0,27203.0,27348.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Austria,981.0,1134.0,1212.0,1437.0,1572.0,1811.0,2204.0,2494.0,2910.0,3162.0,3420.0,3517.0,3809.0,4078.0,4345.0,4623.0,4798.0,5084.0,5308.0,5544.0,5770.0,6057.0,6299.0,6564.0,6944.0,7242.0,7544.0,7738.0,7920.0,8154.0,8359.0,8458.0,8655.0,8933.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Belgium,2180.0,2399.0,2290.0,2987.0,3858.0,:,3867.0,3905.0,4406.0,:,4453.0,:,5088.0,5582.0,5803.0,:,:,:,:,:,:,:,:,9441.0,9907.0,10371.0,10948.0,11396.0,:,:,:,:,:,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8228.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Switzerland,1636.0,1771.0,1788.0,1726.0,2287.0,2518.0,2601.0,2793.0,2807.0,3133.0,3224.0,3478.0,3372.0,3761.0,3790.0,3552.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9659.0,9956.0,10184.0,10665.0,10838.0,11265.0,11609.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,49824.0,54656.0,57803.0,59650.0,62657.0,59443.0,71513.0,75672.0,75777.0,78281.0,82305.0,87151.0,91718.0,:,:,:,:,:,:,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Denmark,:,:,:,:,:,:,:,:,:,:,1839.0,1989.0,2057.0,2252.0,2371.0,2498.0,2656.0,2807.0,2963.0,3189.0,3403.0,3643.0,3812.0,3966.0,4118.0,4205.0,4288.0,4527.0,4613.0,4705.0,4734.0,4789.0,4829.0,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Greece,:,:,:,:,:,:,2663.0,2951.0,3302.0,3632.0,3954.0,4362.0,4833.0,5139.0,5591.0,6059.0,6483.0,6942.0,7434.0,7959.0,8601.0,8889.0,9257.0,9685.0,10200.0,10648.0,10970.0,11318.0,11606.0,12018.0,12212.0,:,:,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Spain,5178.0,6263.0,6489.0,8739.0,10574.0,10363.0,13049.0,12941.0,13638.0,13416.0,15267.0,20992.0,22300.0,23342.0,24894.0,26111.0,27977.0,30043.0,30164.0,31665.0,33279.0,33959.0,36098.0,37148.0,38396.0,39532.0,40252 be,41547 e,44875 e,46093 e,46050 e,47771 e,50653 e,50219 e,:
Annual,Number,Transplantation of kidney and haemodialysis,Finland,645.0,713.0,821.0,932.0,1011.0,1140.0,1221.0,1331.0,1436.0,1526.0,1631.0,1742.0,1876.0,2035.0,2167.0,2281.0,2387.0,2490.0,2658.0,2825.0,3021.0,3180.0,3321.0,3465.0,3602.0,3754.0,3829.0,3949.0,4088.0,4171.0,4264.0,4342.0,4385.0,4483.0,:
Annual,Number,Transplantation of kidney and haemodialysis,France,12226.00 e,13211.00 e,13355.00 e,15331.00 e,16907.00 e,17888.00 e,18305.00 e,21067.00 e,23223.00 e,24351.00 e,23625.00 e,28466.00 e,28828.00 e,31363.00 e,35549.00 e,30148.00 e,:,:,:,:,61007 e,59186 e,:,53211 e,:,57325 e,:,59600 e,56755 e,62739.0,67270.0,70322.0,73491.0,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2913.0,3100.0,3504.0,3582.0,3708.0,3799.0,3932.0,4009.0,4124.0,4257.0,4348.0,4314.0,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Hungary,205.0,232.0,272.0,353.0,500.0,657.0,753.0,913.0,928.0,1122.0,1541.0,1595.0,1862.0,2096.0,1796.0,:,:,:,:,:,:,:,:,:,6800.0,7323.0,7758.0,7964.0,8590.0,8942.0,9227.0,9397.0,9585.0,9868.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3143.0,3329.0,3505.0,3665.0,3775.0,3898 b,4047.0,4176 e
Annual,Number,Transplantation of kidney and haemodialysis,Iceland,16.0,16.0,22.0,20.0,30.0,30.0,37.0,45.0,52.0,48.0,57.0,68.0,67.0,76.0,86.0,90.0,80.0,85.0,98.0,95.0,103.0,117.0,126.0,139.0,138.0,143.0,147.0,158.0,167.0,172.0,190.0,211.0,217.0,221.0,223.0
Annual,Number,Transplantation of kidney and haemodialysis,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37836.0,40535.0,43120.0,45469.0,49988.0,48873.0,52395.0,53903.0,56497.0,58804.0,:,:,:,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Number,Transplantation of kidney and haemodialysis,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2532.0,2671.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Netherlands,:,:,:,:,:,:,4359.0,4707.0,5076.0,5427.0,5732.0,6085.0,6412.0,6791.0,7166.0,7512.0,7889.0,8243.0,8698.0,9046.0,9414.0,9732.0,10076.0,10439.0,10790.0,11238.0,11757.0,12363.0,12825.0,13449.0,14075.0,14531.0,14953.0,15415.0,15923.0
Annual,Number,Transplantation of kidney and haemodialysis,Portugal,270.0,422.00 e,525.0,1300.0,1564.0,2014.0,2742.0,3086.0,3223.0,3660.0,3540.0,3782.0,:,:,:,:,:,8583.0,9093.0,9737.0,10268.0,10889.0,11419.0,11818.0,12607.0,13237.0,13727.0,14567.0,14965.0,16010.0,16788.0,:,:,:,:
Annual,Number,Transplantation of kidney and haemodialysis,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9206.0,10296.0,6976.0,7994.0,9139.0,11384.0,9864.0,9304.0,11235.0,11789.0,14823.0,13445.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3182.0,3411.0,3600.0,:,:,:,:,:,:,4583.0,4602.0,:
Annual,Number,Transplantation of kidney and haemodialysis,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,58758 d,60635 d,61314 d,:
Annual,Number,Transplantation of kidney and haemodialysis,United Kingdom,6984.0,7886.0,6870.0,8559.0,11270.0,12154.0,13498.0,15119.0,16155.0,:,19017.0,20327.0,21995.0,:,:,27113.0,:,:,31147.0,:,:,33363.0,37039.0,38576.0,40185.0,41776.0,43901.0,45484.0,47209.0,49080.0,50965.0,53207.0,54824.0,56940.0,:
Annual,Number,Transplantation of kidney,Austria,194.0,219.0,222.0,279.0,358.0,411.0,650.0,874.0,1070.0,1257.0,1483.0,1486.0,1655.0,1813.0,1956.0,2057.0,2182.0,2285.0,2448.0,2612.0,2764.0,2956.0,3123.0,3244.0,3372.0,3500.0,3663.0,3791.0,3875.0,3978.0,4103.0,4220.0,4365.0,4510.0,:
Annual,Number,Transplantation of kidney,Belgium,636.0,729.0,711.0,900.0,1380.0,:,1276.0,1318.0,1545.0,:,1850.0,:,2080.0,2310.0,2471.0,2837.0,2374.0,:,:,:,:,:,:,3946.0,4051.0,4179.0,4473.0,4700.0,:,:,:,:,:,:,:
Annual,Number,Transplantation of kidney,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,65.0,:
Annual,Number,Transplantation of kidney,Switzerland,558.0,597.0,619.0,465.0,923.0,1057.0,1127.0,1222.0,1229.0,1485.0,1587.0,1691.0,1772.0,1856.0,1940.0,2090.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Transplantation of kidney,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3573.0,3687.0,3771.0,3900.0,3976.0,4110.0,4287.0,:
Annual,Number,Transplantation of kidney,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10000.0,13306.0,14851.0,14575.0,14684.0,14585.0,18917.0,18484.0,18896.0,19702.0,21313.0,23724.0,25210.0,:,:,:,:,:,:,:,:
Annual,Number,Transplantation of kidney,Denmark,:,:,:,:,:,:,:,:,:,:,883.0,938.0,1013.0,1084.0,1143.0,1158.0,1223.0,1238.0,1260.0,1307.0,1350.0,1389.0,1454.0,1538.0,1620.0,1681.0,1733.0,1810.0,1895.0,2000.0,2121.0,2231.0,2330.0,:,:
Annual,Number,Transplantation of kidney,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,357.0,395.0,400.0,405.0,434.0,458.0,:
Annual,Number,Transplantation of kidney,Greece,:,:,:,:,:,:,498.0,588.0,680.0,770.0,855.0,942.0,1023.0,1092.0,1197.0,1289.0,1379.0,1444.0,1500.0,1558.0,1597.0,1514.0,1633.0,1744.0,1857.0,2014.0,2126.0,2235.0,2380.0,2429.0,2409.0,:,:,:,:
Annual,Number,Transplantation of kidney,Spain,439.0,654.0,776.0,1123.0,1769.0,2098.0,3056.0,3081.0,4243.0,3512.0,4971.0,7300.0,8300.0,9074.0,9845.0,10703.0,12400.0,13271.0,12628.0,13514.0,14292.0,15020.0,15793.0,16602.0,17365.0,18147.0,18857 be,19573 e,22266 e,22702 e,22702 e,24124 e,25442 e,25854 e,:
Annual,Number,Transplantation of kidney,Finland,422.0,457.0,516.0,534.0,616.0,682.0,758.0,817.0,894.0,972.0,1007.0,1056.0,1146.0,1232.0,1325.0,1398.0,1474.0,1548.0,1632.0,1715.0,1826.0,1916.0,1972.0,2042.0,2137.0,2194.0,2287.0,2355.0,2388.0,2455.0,2514.0,2559.0,2618.0,2670.0,:
Annual,Number,Transplantation of kidney,France,2300.00 e,2651.00 e,3140.00 e,3618.00 e,4142.00 e,4807.00 e,5624.00 e,6684.00 e,7822.00 e,9097.00 e,10218.00 e,11391.00 e,12301.00 e,13270.00 e,14106.00 e,14984.00 e,15815.00 e,16701.00 e,17681.00 e,18682.00 e,19642 e,20583 e,21453 e,22329 e,23385 e,24673 e,:,27000 e,25699 e,29181.0,29840.0,31139.0,32508.0,:,:
Annual,Number,Transplantation of kidney,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,444.0,523.0,596.0,683.0,738.0,836.0,909.0,1022.0,1156.0,1315.0,1489.0,1568.0,:,:
Annual,Number,Transplantation of kidney,Hungary,62.0,72.0,75.0,102.0,152.0,161.0,186.0,198.0,213.0,268.0,485.0,580.0,500.0,571.0,514.0,:,:,:,:,:,:,:,:,:,1624.0,1847.0,2051.0,2218.0,2361.0,2528.0,2682.0,2772.0,2921.0,3047.0,:
Annual,Number,Transplantation of kidney,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1623.0,1728.0,1845.0,1906.0,2007.0,2070 b,2216.0,2270 e
Annual,Number,Transplantation of kidney,Iceland,9.0,7.0,7.0,8.0,9.0,16.0,18.0,24.0,28.0,28.0,32.0,38.0,42.0,45.0,51.0,55.0,59.0,59.0,62.0,60.0,64.0,67.0,69.0,70.0,73.0,84.0,95.0,98.0,103.0,111.0,119.0,131.0,141.0,149.0,151.0
Annual,Number,Transplantation of kidney,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1014 d,2148 d,3329 d,4557 d,6002 d,7395 d,8790 d,10142 d,11472 d,12912 d,14256 d,15636 d,17012 d,:,:
Annual,Number,Transplantation of kidney,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Number,Transplantation of kidney,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,205.0,219.0,267.0,301.0,353.0,406.0,460.0,509.0,579.0,590.0,657.0,717.0,783.0,:
Annual,Number,Transplantation of kidney,Netherlands,:,:,:,:,:,:,1831.0,2053.0,2287.0,2464.0,2668.0,2864.0,3078.0,3285.0,3468.0,3639.0,3873.0,4079.0,4315.0,4490.0,4657.0,4912.0,5092.0,5347.0,5586.0,5911.0,6243.0,6583.0,6974.0,7367.0,7717.0,8137.0,8526.0,8978.0,9460.0
Annual,Number,Transplantation of kidney,Portugal,8.0,17.0,18.0,68.0,106.0,187.0,232.0,437.0,560.0,732.0,829.0,1207.0,:,:,:,:,:,2667.0,2843.0,2989.0,3256.0,3472.0,3673.0,3861.0,4140.0,4408.0,4538.0,5013.0,5151.0,5793.0,5976.0,:,:,:,:
Annual,Number,Transplantation of kidney,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2240.0,:,:
Annual,Number,Transplantation of kidney,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,685.0,733.0,810.0,:,:,:,:,:,:,1343.0,1344.0,:
Annual,Number,Transplantation of kidney,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2890 d,5743 d,8639 d,:
Annual,Number,Transplantation of kidney,United Kingdom,3145.0,3538.0,3126.0,3797.0,5609.0,5773.0,6638.0,7585.0,8404.0,:,10160.0,11240.0,12011.0,:,:,13827.0,:,:,15047.0,:,:,15726.0,17135.0,17781.0,18427.0,19074.0,20351.0,21132.0,21984.0,23284.0,24739.0,26297.0,27621.0,29592.0,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Austria,10.42,12.09,13.07,15.31,16.06,18.51,20.53,21.39,24.26,25.0,25.23,26.19,27.47,28.65,30.1,32.28,32.87,35.13,35.85,36.69,37.52,38.56,39.3,40.88,43.71,45.48,46.94,47.55,48.52,49.92,50.73,50.31,50.89,52.16,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Belgium,15.66,16.94,16.02,21.18,25.15,25.36,26.27,26.21,28.89,29.03,26.12,28.99,29.94,32.45,32.94,:,:,:,:,:,:,:,:,52.96,56.19,59.09,61.39,63.02,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,112.36,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Switzerland,16.31,17.08,18.29,19.65,21.19,22.58,22.66,24.0,23.93,24.79,24.38,26.56,23.27,27.46,26.45,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,47.23,42.63,45.66,47.27,50.34,51.83,52.08,56.05,56.01,57.24,58.89,60.14,61.15,64.45,65.38,68.07,69.64,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,48.9,50.63,52.43,54.95,58.47,54.64,63.98,69.45,68.96,70.98,73.92,76.91,80.74,:,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Denmark,:,:,:,:,:,:,:,:,:,:,18.6,20.39,20.19,22.51,23.59,25.6,27.23,29.69,32.11,35.36,38.45,42.06,43.86,45.04,46.22,46.57,46.99,49.75,49.48,48.98,47.1,45.92,44.69,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Greece,7.53,7.99,7.76,11.29,12.2,13.93,21.72,23.63,26.12,28.37,30.51,33.35,36.74,38.67,41.64,44.85,47.66,51.02,54.77,58.82,64.15,67.35,69.39,72.04,75.42,77.76,79.33,81.15,82.1,84.99,86.69,:,:,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Spain,12.66,14.86,15.06,19.98,23.0,21.51,25.93,25.52,24.27,25.53,26.5,35.16,35.84,36.41,38.29,39.12,39.46,42.37,44.15,45.46,47.16,46.51,49.15,48.91,49.26,49.28,48.50 be,48.96 e,49.63 e,50.95 e,50.68 e,51.21 e,53.90 e,52.26 e,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Finland,4.67,5.33,6.32,8.2,8.09,9.34,9.41,10.42,10.96,11.16,12.51,13.68,14.48,15.85,16.55,17.29,17.82,18.33,19.91,21.49,23.09,24.36,25.94,27.3,28.02,29.74,29.28,30.14,31.99,32.14,32.63,33.09,32.64,33.33,:
Annual,Per hundred thousand inhabitants,Haemodialysis,France,: e,: e,: e,: e,: e,: e,: e,: e,: e,: e,23.64 e,29.97 e,28.87 e,31.48 e,37.19 e,26.22 e,:,:,:,:,68.08 e,63.08 e,:,49.75 e,:,51.83 e,:,51.08 e,48.39 e,52.02,57.74,60.13,62.65,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,55.59,57.99,65.46,65.25,66.84,66.7,68.1,67.34,66.99,66.58,64.9,64.32,:,:
