Time frequency,Country of citizenship,Sex,Unit of measure,Age class,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Extra-EU27 (from 2020),Total,Person,Total,Austria,695.0,1040.0,600.0,1005.0,1375.0,935.0,1975.0,8275.0,3900.0,1350.0,390.0,860.0,1370.0,5605.0,13275.0,4945.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Belgium,470.0,705.0,860.0,1385.0,975.0,415.0,470.0,2545.0,1020.0,735.0,750.0,1220.0,1210.0,1780.0,2270.0,1550.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Bulgaria,15.0,10.0,20.0,25.0,60.0,185.0,940.0,1815.0,2750.0,440.0,480.0,525.0,800.0,3170.0,3350.0,3845.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Switzerland,595.0,415.0,220.0,310.0,495.0,355.0,775.0,2670.0,1985.0,765.0,435.0,490.0,600.0,1100.0,2090.0,2200.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Cyprus,70.0,20.0,35.0,15.0,25.0,55.0,50.0,105.0,215.0,225.0,260.0,565.0,190.0,395.0,850.0,905.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Czechia,35.0,10.0,5.0,10.0,5.0,0.0,5.0,15.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Germany,765.0,1305.0,1950.0,2125.0,2095.0,2485.0,4400.0,22255.0,35935.0,9085.0,4085.0,2690.0,2230.0,3250.0,7275.0,15270.0,13345.0
Annual,Extra-EU27 (from 2020),Total,Person,Total,Denmark,300.0,520.0,410.0,270.0,355.0,350.0,815.0,2125.0,1185.0,460.0,240.0,195.0,145.0,115.0,315.0,185.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Estonia,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Greece,295.0,40.0,145.0,60.0,75.0,325.0,440.0,420.0,2350.0,2455.0,2640.0,3330.0,2800.0,2275.0,2875.0,2670.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Spain,10.0,20.0,15.0,10.0,15.0,10.0,15.0,25.0,30.0,20.0,75.0,100.0,45.0,45.0,95.0,30.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,European Union - 27 countries (from 2020),:,:,:,:,11445.0,10545.0,20245.0,88080.0,59945.0,29300.0,16945.0,14205.0,13590.0,25105.0,39180.0,40405.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Finland,705.0,535.0,315.0,150.0,165.0,160.0,195.0,2535.0,370.0,175.0,105.0,95.0,145.0,135.0,245.0,345.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,France,410.0,445.0,610.0,595.0,490.0,365.0,270.0,320.0,475.0,590.0,740.0,755.0,650.0,880.0,1000.0,1350.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Croatia,:,:,:,:,70.0,55.0,10.0,5.0,170.0,40.0,25.0,35.0,115.0,150.0,100.0,20.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Hungary,175.0,270.0,150.0,60.0,185.0,380.0,605.0,8805.0,1220.0,230.0,40.0,10.0,0.0,5.0,5.0,0.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Ireland,100.0,55.0,35.0,25.0,25.0,20.0,30.0,35.0,35.0,30.0,15.0,50.0,30.0,55.0,40.0,180.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Iceland,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,20.0,10.0,5.0,5.0,5.0,5.0,15.0,15.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Italy,575.0,415.0,305.0,825.0,970.0,805.0,2505.0,4070.0,6020.0,10005.0,3885.0,660.0,520.0,1495.0,1655.0,2205.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Liechtenstein,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Lithuania,0.0,5.0,10.0,10.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,5.0,:
