Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Index,Zentralschweiz,:,:,:,:,:,4.5,4.1,4.5,4.2,4.6,4.7,5.1 b,5.2,4.8,5.1,4.5,4.5,6.1,5.2,4.8,6.0
Annual,Index,Ticino,:,:,:,:,:,5.3,4.3,3.8,3.9,4.5,5.0,5.8 b,5.6,5.7,4.8,3.8,4.2,4.8,4.7,4.2,3.5
Annual,Index,Cyprus,:,:,4.3,4.3,4.4,4.3 b,4.4,4.5,4.3,4.7,4.9,5.4,5.2,4.9,4.6,4.3,4.6,4.3,4.2,4.3,4.3
Annual,Index,Czechia,:,:,3.7 b,3.5,3.5,3.4,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.4,3.3,3.3,3.3,3.4,3.5,3.4
Annual,Index,Praha,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,4.5,4.4
Annual,Index,Střední Čechy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.2,3.2,3.2
Annual,Index,Jihozápad,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.8,2.9,2.8
Annual,Index,Severozápad,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.3,3.9,3.4
Annual,Index,Severovýchod,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.1,3.2,2.9
Annual,Index,Jihovýchod,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,3.3,3.3
Annual,Index,Střední Morava,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.8,3.0,3.0
Annual,Index,Moravskoslezsko,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,3.5,3.7
Annual,Index,Germany,:,:,3.8 b,4.1,4.9,4.8,4.5,4.5,4.5,4.3,4.6,5.1,4.8,4.6,4.5,5.1,4.9,4.9 b,5.0,4.4,4.4
Annual,Index,Baden-Württemberg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,3.9,4.2
Annual,Index,Stuttgart,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,3.8,4.1
Annual,Index,Karlsruhe,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,4.1,4.6
Annual,Index,Freiburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.1,3.7,3.9
Annual,Index,Tübingen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.1,3.8,4.0
Annual,Index,Bayern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.4,4.6,4.6
Annual,Index,Oberbayern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.0,5.3,5.3
Annual,Index,Niederbayern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.6,3.3,4.1
Annual,Index,Oberpfalz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.1,3.5
Annual,Index,Oberfranken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.2,4.0,4.0
Annual,Index,Mittelfranken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.4,4.6,4.4
Annual,Index,Unterfranken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.8,3.8,4.0
Annual,Index,Schwaben,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.7,4.1,3.9
Annual,Index,Berlin,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.2,4.3,4.3
Annual,Index,Berlin,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.2,4.3,4.3
Annual,Index,Brandenburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,3.5,4.1
Annual,Index,Brandenburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,3.5,4.1
Annual,Index,Bremen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.6,3.9,3.9
Annual,Index,Bremen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.6,3.9,3.9
Annual,Index,Hamburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,4.6,4.4
Annual,Index,Hamburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,4.6,4.4
Annual,Index,Hessen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.7,4.5,4.8
Annual,Index,Darmstadt,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.2,4.6,5.1
Annual,Index,Gießen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,4.3,4.5
Annual,Index,Kassel,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,3.9,3.6
Annual,Index,Mecklenburg-Vorpommern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.6,3.4,3.7
Annual,Index,Mecklenburg-Vorpommern,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.6,3.4,3.7
Annual,Index,Niedersachsen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.6,4.3
Annual,Index,Braunschweig,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.4,4.4,3.8
Annual,Index,Hannover,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.6,4.2,4.5
Annual,Index,Lüneburg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.5,4.2
Annual,Index,Weser-Ems,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.3,4.8,4.6
Annual,Index,Nordrhein-Westfalen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.9,4.8
Annual,Index,Düsseldorf,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.2,5.4,5.0
Annual,Index,Köln,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.4,5.0,4.8
Annual,Index,Münster,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.9,4.6,4.9
Annual,Index,Detmold,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.8,3.9,4.3
Annual,Index,Arnsberg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,4.7,4.4
Annual,Index,Rheinland-Pfalz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.9,4.3,4.1
Annual,Index,Koblenz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.9,4.3,3.7
Annual,Index,Trier,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.8,3.9,3.8
Annual,Index,Rheinhessen-Pfalz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.8,4.3,4.4
Annual,Index,Saarland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,3.9,3.8
Annual,Index,Saarland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,3.9,3.8
Annual,Index,Sachsen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.8,3.3,3.5
Annual,Index,Dresden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.2,3.3
Annual,Index,Chemnitz,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.1,3.3
Annual,Index,Leipzig,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.2,3.6,3.8
Annual,Index,Sachsen-Anhalt,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.7,3.7,4.0
Annual,Index,Sachsen-Anhalt,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.7,3.7,4.0
Annual,Index,Schleswig-Holstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.7,4.1,4.3
