Time frequency,Transport infrastructure,Unit of measure,Geopolitical entity (reporting)\Time,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Unpaved roads,Kilometre,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1051.0,1051.0,1044.0,1007.0,991.0,1008.0,553.0,529.0,553.0,553.0,533.0
Annual,Unpaved roads,Kilometre,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,47620.0,48262.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Unpaved roads,Kilometre,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,279.0,279.0,277.0,277.0,273.0,266.0,274.0,253.0,285.0,320.0,319.0,318.0,319.0,327.0,341.0
Annual,Unpaved roads,Kilometre,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Unpaved roads,Kilometre,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4278 d,4273 d,4251.0,4249.0,4246.0,4229.0,4224.0,4242.0,4242.0,4238.0,4245.0,4224.0,:
Annual,Unpaved roads,Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0
Annual,Unpaved roads,Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2028.0,1552.0,638.0,564.0,1033.0,1032.0,1032.0,1032.0,531.0,:
Annual,Unpaved roads,Kilometre,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27176 d,27145 d,27160.0,27130.0,27152.0,:,27233.0,27236.0,27245.0,27266.0,27219.0,27261.0,27263.0,27317.0,27339.0
Annual,Unpaved roads,Kilometre,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,230.0,209.0,209.0,209.0,209.0,:,:
Annual,Unpaved roads,Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2784.0,2784.0,2631.0,2478.0,2414.0,2409.0,2322.0,2267.0,2218.0,2036.0,1917.0,1861.0,1691.0,1561.0,1489.0
Annual,Unpaved roads,Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,122525.0,123485.6,124703.6,125437.6,126472.4,126789.3,127350.7,128580.77,132127.9,134194.12,133831.9,135019.75,135071.99,136484.9,138365.06
Annual,Unpaved roads,Kilometre,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7323.0,7251.0,7322.0,7272.0,7128.0,7046.0,6856.0,6837.0,:
Annual,Unpaved roads,Kilometre,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Unpaved roads,Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,57397.0,58068.0,57973.0,59015.0,59218.0,59516.0,59285.0,58335.0,58505.0,59376.0,58868.0,57774.0,57107.0,55994.0,55687.0
Annual,Unpaved roads,Kilometre,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,44179.0,44021.0,43686.0,43523.0,43308.0,43151.0,42773.0,42640.0,41532.0,41940.0,41564.0
Annual,Unpaved roads,Kilometre,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,516.0,499.0,494.0,492.0,336.0,367.0,285.0,367.0,302.0,295.0,291.0
Annual,Unpaved roads,Kilometre,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2478.0,2476.0,2742.0,2916.0,3200.0,3223.0,3194.0,3150.0
Annual,Unpaved roads,Kilometre,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5916.0,5843.0,5843.0,5730.0,4435.0,4266.0,4353.0,4313.0,4204.0,4191.0,4041.0,4026.0,3905.0,3812.0,3668.0
Annual,Unpaved roads,Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,446 e,446 e,445.940 e,445.94,:,:,:,:,444.0,444 p
Annual,Unpaved roads,Kilometre,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15621.0,14426.0,14716.0,14132.0,13338.0,12768.0,12768.0,13471.0
Annual,Unpaved roads,Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,115732.0,132362.0,131863.0,131316.0,129969.0,129376.0,128717.0,125924.0,122658.0,120607.0,117849.0,116718.0,114303.0,110051.0,108425.0
Annual,Unpaved roads,Kilometre,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15083.0,15547.0,15382.0,15176.0,15163.0,15171.0,14766.0,14527.0,14490.0,14354.0,14487.0
