Time frequency,Sector,Financial position,Consolidated/Non consolidated,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Austria,627.3,534.1,448.1,400.1,349.5,327.6,354.0,341.9,319.3,305.3,222.8,211.9,204.7,290.2,237.3,229.2,245.6,220.3,205.2,194.0,183.2,203.6,187.0,212.8,224.6,255.7,238.7,269.9,242.0
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Belgium,481.6,463.6,377.1,237.2,240.2,211.2,209.9,242.7,241.8,213.2,213.5,195.9,194.3,237.8,202.4,189.9,191.9,198.5,189.3,187.2,174.2,193.9,191.0,199.3,189.3,218.2,204.5,238.8,229.9
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Bulgaria,653.8,262.7,563.9,504.4,529.3,616.5,778.2,984.1,581.3,605.9,501.3,732.2,672.4,689.1,528.5,533.6,492.7,489.4,514.2,464.9,441.3,449.4,432.3,434.0,426.5,500.9,507.9,564.3,518.3
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Cyprus,2107.9,1023.2,1047.7,1003.1,209.6,330.5,603.4,615.0,701.1,101.2,115.5,121.8,130.8,170.3,135.8,114.6,112.4,88.9,78.1,82.9,79.2,70.5,69.0,70.0,58.7,61.9,65.5,66.6,68.2
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Czechia,678.8,655.0,679.5,780.5,834.9,842.3,1033.9,1003.8,585.7,598.1,627.0,628.8,625.0,728.9,611.8,538.3,591.3,519.3,511.9,475.7,486.2,481.1,493.4,474.7,458.4,415.7,410.9,362.5,354.6
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Germany,642.4,611.0,474.1,459.0,386.6,411.6,467.3,617.3,543.8,554.4,496.1,466.4,487.7,704.7,555.4,507.9,538.7,467.9,389.3,368.6,334.8,285.4 b,273.0,257.2,237.2,252.6,246.4,295.1,262.6
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Denmark,588.8,502.1,388.5,346.9,280.6,239.2,294.3,288.1,263.7,233.1,218.4,204.0,228.6,314.4,274.5,241.4,241.2,230.5,188.7,162.6,137.6,137.1,135.8,146.3,150.8,138.6,107.7,125.0,123.1
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Estonia,515.3,268.8,282.5,540.8,400.0,246.8,253.8,231.0,287.5,225.7,261.5,428.4,430.1,487.4,482.1,396.5,403.5,369.8,291.3,305.1,371.6,351.8,311.5,305.3,252.6,298.1,199.6,191.1,186.4
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Greece,826.8,659.1,347.3,246.2,145.7,219.2,291.6,393.9,330.7,299.6,297.2,294.2,313.3,1250.2,988.8,1760.8,3096.0,949.3,816.0,899.3,992.1,1047.0,852.6,969.5,831.9,1055.9,1038.5,946.0,684.8
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Spain,531.4,398.0,282.3,245.0,251.6,271.9,297.5,356.0,325.4,313.3,331.7,338.8,407.5,618.5,567.4,660.4,683.9,712.9,498.9,412.4,402.3,372.7,349.0,365.5,337.9,400.5,405.3,441.3,386.5
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Finland,1358.8,942.1,636.5,418.6,319.0,293.1,321.7,349.0,324.2,302.3,254.4,219.8,244.1,431.2,359.3,393.8,593.9,507.9,351.2,350.2,296.4,287.0,263.4,313.0,300.4,319.8,279.7,357.8,302.4
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,France,380.3,361.6,331.2,303.9,262.2,235.4,252.4,278.9,259.6,258.5,258.2,247.7,314.7,438.7,349.3,358.3,466.0,414.0,377.7,421.7 b,380.8,364.2,350.8,407.5,395.9,462.1,445.5 b,500.1,458.3 p
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Croatia,1192.5,752.1,790.1,816.5,762.2,677.9,723.8,686.0,797.5,689.0,590.8,372.4,235.6,472.9,476.3,458.2,490.7,461.2,498.2,459.2,448.7,380.5,389.4,407.5,391.9,457.3,480.8,565.1,570.3
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Hungary,1574.6,1170.5,825.8,744.6,382.5,232.2,135.5,149.0,172.8,188.1,141.4,141.1,117.2,135.3,135.7,119.9,130.4,121.5,125.7,124.7,107.7,74.8,85.7,138.4,94.3,97.8,101.2,107.9,112.2
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Ireland,:,:,:,:,:,:,133.3,133.1,160.4,178.8,190.9,189.0,208.2,284.2,231.1,183.9,151.5,122.5,101.1,87.6,80.9,71.3,59.0,63.2,54.8,54.5,52.6,57.3,52.0
