Time frequency,Unit of measure,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,"Current prices, million euro",Exports of goods and services,Albania,2783.3,2812.4,2798.8,3106.4,3649.2,4050.1,4305.7,3015.8,4745.6,6720.8,8422.1 p,:
Annual,"Current prices, million euro",Exports of goods and services,Austria,173089.6,177786.4,182659.0,187305.6,199536.7,213470.1,221183.5,196484.0,227300.5,277597.4,281402.2,:
Annual,"Current prices, million euro",Exports of goods and services,Bosnia and Herzegovina,4620.0,4754.5,5193.9 b,5556.6,6556.9,7286.1,7325.9,6142.1,8570.8,11267.2,11213.0,:
Annual,"Current prices, million euro",Exports of goods and services,Belgium,311397.3,321522.8,323611.6,341137.5,369998.5,383597.8,397783.1,367276.2,453546.6,536875.6,501887.2 p,:
Annual,"Current prices, million euro",Exports of goods and services,Bulgaria,27153.5,27772.8,29212.8,31133.6,35171.2,36914.8,39349.0,34933.5,44126.6,60238.0,58611.2,:
Annual,"Current prices, million euro",Exports of goods and services,Switzerland,383207.6,358057.7,399271.0,415449.3,408558.3,414521.5,431553.9,417097.1,490135.9,599514.3 p,606429.9 p,:
Annual,"Current prices, million euro",Exports of goods and services,Cyprus,11058.1,11530.2,12564.0,13401.7,14998.0,16249.2,17728.2,17820.0,23306.5,30071.2,30405.7 p,:
Annual,"Current prices, million euro",Exports of goods and services,Czechia,121283.9,129341.3,136443.2,139927.9,152835.4,161431.0,165459.2,149284.6,173561.8,207798.3,218926.2,:
Annual,"Current prices, million euro",Exports of goods and services,Germany,1194757.0,1244335.0,1314624.0,1330343.0,1409925.0,1461915.0,1498305.0,1351188.0,1568289.0 p,1810093.0 p,1816627.0 p,1819333.0 p
Annual,"Current prices, million euro",Exports of goods and services,Denmark,142536.7,145657.1,151922.7,151700.4,162913.6,171529.8,181889.9,171780.2,203086.5,269713.3,255820.5,:
Annual,"Current prices, million euro",Exports of goods and services,Euro area - 19 countries  (2015-2022),4306166.0,4465561.7,4779113.8,4859406.2,5233334.7,5500086.6,5713939.6,5153386.8,6082553.3,7355423.9,7334272.3,:
Annual,"Current prices, million euro",Exports of goods and services,Euro area – 20 countries (from 2023),4323848.0,4484344.4,4799779.3,4881585.0,5257892.7,5526131.9,5742096.7,5174322.9,6111621.7,7395650.7,7375586.6,:
Annual,"Current prices, million euro",Exports of goods and services,Estonia,15992.5,16412.6,15975.5,16747.5,18068.2,19273.8,20505.3,18987.4,25022.2,31582.7,29732.1,:
Annual,"Current prices, million euro",Exports of goods and services,Greece,54017.0,57249.8,56443.0,54391.9,61691.0,69773.6,73258.2,52691.9,74310.5,101889.9 p,98429.6 p,:
Annual,"Current prices, million euro",Exports of goods and services,Spain,335957.0,345132.0,361994.0,377059.0,408343.0,422779.0,434731.0,344196.0,417060.0,546088.0 p,570251.0 p,:
Annual,"Current prices, million euro",Exports of goods and services,European Union - 27 countries (from 2020),5126156.3,5320322.2,5684025.1,5788742.2,6248068.4,6573088.6,6850940.0,6210909.3,7340831.0,8916779.9,8929217.9,:
Annual,"Current prices, million euro",Exports of goods and services,Finland,77838.0,75767.0,75210.0,76220.0,85762.0,90789.0,96882.0,85606.0,99311.0,123180.0,117023.0,:
Annual,"Current prices, million euro",Exports of goods and services,France,648642.9,662096.6,697701.1,702983.1,740484.0,775337.9,799942.1,662035.3,784736.3,969331.2 p,967538.3 p,:
Annual,"Current prices, million euro",Exports of goods and services,Croatia,17682.0,18782.7,20665.5,22178.9,24558.1,26045.3,28157.1,20936.1,29068.4,40226.8,41314.3 p,:
Annual,"Current prices, million euro",Exports of goods and services,Hungary,87281.7,92540.6,98673.8,100400.4,109088.4,113903.3,119469.1,108500.3,123079.6,151309.3,159639.4 p,:
Annual,"Current prices, million euro",Exports of goods and services,Ireland,191928.8,221549.5,335024.2,343039.9,385082.7,411769.7,462854.7,517748.8,597705.4,712037.6,688731.8,:
Annual,"Current prices, million euro",Exports of goods and services,Iceland,6460.5,6940.9,8158.5,8929.0,10023.5,10240.0,9635.8,6311.5,8140.9,12503.0,12645.9,:
