Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Greece,108.0 p,107.0 p,110.5 p,104.6 p,109.3 p,103.8 p,103.5 p,108.2 p,105.7 p,108.1 p,108.2 p,106.8 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Spain,93.6 p,94.1 p,94.7 p,93.3 p,93.3 p,93.8 p,94.2 p,93.9 p,93.8 p,94.6 p,93.9 p,93.6 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",European Union - 27 countries (from 2020),89.6,90.3,91.5,90.9,91.2,89.6,90.0,89.4,89.6,88.5,88.9,89.3
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Finland,93.8,95.4,95.2,91.0,93.2,95.9,96.0,96.3,97.3,96.3,96.6,94.8
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",France,95.8,92.4,95.2,95.3,94.7,92.0,92.6,92.5,91.3,91.6,92.1,91.8
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Croatia,97.1,94.5,93.6,92.9,95.4,91.9,93.5,94.6,93.2,96.2,96.6,93.3
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Hungary,90.0,90.8,90.8,90.1,89.7,88.9,89.3,88.4,88.4,88.4,87.5,87.7
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Ireland,55.3,70.8,65.0,56.7,79.6,68.1,51.8,73.1,92.8,63.7,64.8,71.7 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Italy,91.6,91.5,91.4,91.2,90.1,90.6,90.5,89.8,87.2,89.0,88.2,88.5
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Lithuania,91.1,90.6,95.9,98.8,97.0,98.8,96.2,94.7,101.0,102.5,99.9,106.0
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Luxembourg,88.4,82.8,88.5,87.8,88.7,88.9,92.9 p,86.1 p,79.4 p,88.2 p,83.9 p,80.5 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Latvia,93.7,91.5,92.6,94.5,93.8,93.5,94.5,93.3,95.0,96.0,97.6,100.9
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Montenegro,59.9,80.2,85.7,82.0,75.7,75.5,51.3,69.5,64.5,75.9,81.8,75.8
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",North Macedonia,82.8,77.2,91.4,87.2,81.4,87.3,89.0,88.7,79.2,84.2,91.1,88.3
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Malta,102.6 p,107.3 p,108.4 p,110.6 p,113.8 p,117.4 p,118.5 p,118.9 p,119.7 p,120.5 p,117.6 p,124.1 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Netherlands,89.5,86.8 p,92.3 p,89.9 p,89.8 p,90.1 p,89.9 p,89.4 p,88.9 p,87.0 p,88.4 p,89.2 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Norway,98.6,98.7,99.8,102.9,98.4,96.6,97.6,98.9,98.4,97.6,97.8,99.3
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Poland,101.8,100.2,102.9,101.9,102.0,100.1,103.2,100.6,99.7,100.1,102.6,103.1
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Portugal,91.8,92.0,92.6,91.4,90.3,92.3,92.1,91.1,88.9,91.7,90.8,92.2
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Romania,93.5,90.7,94.4,97.3,96.5,89.1,89.7,88.3,85.9,90.1,91.4,90.8 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Serbia,107.5,111.5,113.7,113.0,114.4,111.6,110.8,112.3,115.9,117.9,119.5,118.9
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Sweden,90.1,87.9,88.0,87.3,86.4,86.9,85.2,84.9,87.3,87.2,86.7 p,86.6 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Slovenia,96.6,94.9,94.3,96.6,97.2,93.8,97.4 p,97.5 p,96.2 p,98.1 p,99.2 p,99.5 p
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Slovakia,97.4,94.5,94.1,91.1,92.4,89.5,93.6,90.8,90.2,88.8,86.0,84.7
Monthly,Production (volume),MIG - intermediate goods,"Index, 2021=100 (SCA)",Türkiye,101.4,101.5,102.4,102.3,98.1,98.9,95.2,96.7,95.5,98.6,97.0,97.9
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Austria,-2.4,-9.3,-6.8,-6.1,-5.7,-4.3,-5.5,-3.7,-5.9,-6.7,-6.9,-3.8 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Bosnia and Herzegovina,-13.1,:,:,:,:,:,:,:,:,:,:,:
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Belgium,-0.8,-3.1,-1.9,2.2,-2.0,-2.0,1.7,-3.2,2.2,0.4,2.6,4.8
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Bulgaria,-9.7,-9.9 p,-2.9 p,-7.3 p,2.2 p,-3.5 p,-0.2 p,-3.3,-0.5,4.9,-4.2,1.3 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Switzerland,-9.6,-12.9,-7.4,-10.7,-1.5,-3.3,-1.4,0.8,-7.4,-1.7,:,:
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Cyprus,0.8,-4.3,3.9,7.8,0.7,1.1,-1.8,3.5,2.6,0.1,5.5,-17.7
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Czechia,-1.6,-0.9,0.7,-0.9,0.0,-2.0,-2.2,-0.5,-1.6,-2.0,-1.2,-2.1
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Germany,-4.5,-6.5,-5.4,-4.5,-4.3,-6.4,-4.0,-6.1,-6.2,-6.8,-5.1,-4.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Denmark,-7.9,-10.1,-6.2,-3.9,5.7,1.9,1.9,6.5,6.6,0.4,7.7,7.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Euro area - 19 countries  (2015-2022),-3.5,-3.2,-2.8,-2.7,-2.2,-3.3,-1.5,-2.9,-2.7,:,:,:
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Euro area – 20 countries (from 2023),-6.5,-4.5,-3.1,-4.5,-3.8,-7.0,-5.7,-4.4,-2.7,-4.2,-3.3,-2.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Estonia,-8.3,-17.9,-9.2,-8.4,-9.3,-3.0,-2.9,-1.2,-4.9,-4.5,0.1,4.2
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Greece,5.7 p,4.6 p,10.2 p,-0.7 p,8.9 p,1.7 p,1.5 p,10.0 p,4.2 p,11.5 p,2.9 p,3.0 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Spain,-0.6 p,0.4 p,2.5 p,-1.6 p,-1.1 p,0.3 p,1.3 p,0.8 p,0.4 p,2.5 p,0.8 p,0.1 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),European Union - 27 countries (from 2020),-6.1,-4.7,-2.9,-3.9,-3.3,-6.3,-4.8,-4.1,-2.4,-3.6,-2.9,-1.9
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Finland,-4.1,-3.0,-1.7,-11.6,-5.3,1.0,4.0,8.3,5.2,2.7,3.1,-0.6
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),France,0.0,-2.8,0.3,0.2,-0.4,-5.4,-2.1,-2.3,-3.8,-4.5,-3.4,-3.3
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Croatia,1.5,-1.3,-1.5,-2.3,4.8,-5.9,-3.6,-2.2,-4.4,-0.1,-3.5,-4.2
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Hungary,-11.4,-6.9,-5.0,-6.2,-5.9,-7.6,-4.5,-6.4,-4.4,-4.0,-6.2,-3.9
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Ireland,-66.1,-13.3,-17.4,-44.7,-32.3,-56.2,-64.2,-35.3,28.3,-12.9,-4.0,-3.8 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Italy,-3.1,-2.6,-2.4,-1.8,-2.1,-1.8,-2.1,-2.9,-7.2,-4.1,-5.1,-2.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Lithuania,6.0,0.4,4.4,10.8,3.9,7.3,6.2,5.9,10.3,7.3,7.6,21.0
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Luxembourg,0.5,-8.5,-7.1,-3.3,1.0,1.0,7.2 p,-3.9 p,-13.5 p,3.5 p,-3.2 p,-6.3 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Latvia,1.2,-4.6,-0.6,1.0,-0.4,-0.6,-0.5,-3.7,1.8,2.5,4.3,10.1
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Montenegro,-24.2,35.4,-2.9,13.5,26.1,12.5,-32.6,-28.9,-16.1,-0.1,16.9,-0.1
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),North Macedonia,-10.0,-13.0,5.9,-3.5,-1.3,-4.2,-0.1,3.3,-14.6,-12.1,5.5,4.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Malta,5.0 p,4.0 p,14.6 p,2.1 p,8.5 p,22.2 p,15.5 p,16.7 p,18.3 p,21.5 p,7.1 p,25.6 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Netherlands,-5.2,-4.5 p,2.1 p,-1.6 p,3.2 p,0.9 p,0.5 p,1.6 p,1.3 p,-1.3 p,-0.1 p,2.0 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Norway,-1.3,-3.6,2.0,4.3,0.9,-0.5,-0.7,2.6,0.6,-0.8,-0.6,1.9
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Poland,-5.2,-5.6,-2.3,-1.4,-0.5,-1.7,1.1,-0.1,-1.5,-2.5,1.4,3.6
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Portugal,-4.8,-5.3,-3.3,-5.8,-5.3,-1.4,-0.6,-2.2,-1.2,-1.2,-0.3,-0.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Romania,2.9,-0.6,4.6,7.2,10.2,-5.3,0.0,-2.4,-3.3,-2.2,0.2,-2.1 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Serbia,1.2,11.1,13.5,12.1,12.1,6.1,6.0,7.5,7.7,12.9,14.0,12.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Sweden,-0.2,-8.5,-2.7,0.4,-4.5,-2.1,-3.2,-10.1,-2.8,0.6,-2.1 p,-0.8 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Slovenia,-1.7,-1.4,-4.8,-0.6,4.1,-3.2,4.1 p,6.9 p,13.5 p,7.3 p,7.2 p,5.1 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Slovakia,16.9,9.5,3.4,-8.2,-0.6,-5.3,-4.4,4.6,-1.9,-6.0,-11.0,-13.2
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-12 (CA),Türkiye,5.1,-0.3,11.4,5.2,1.0,0.5,-6.5,-4.5,-4.8,-1.1,-2.7,0.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Austria,2.0,-4.3,2.2,-0.4,-0.4,0.0,-1.6,1.2,-1.8,-1.4,0.8,0.2 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Bosnia and Herzegovina,2.4,:,:,:,:,:,:,:,:,:,:,:
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Belgium,-0.1,-0.6,3.1,2.6,-1.2,-2.0,0.7,-1.0,1.8,-0.6,1.3,0.8
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Bulgaria,2.3,-3.2 p,3.5 p,-2.1 p,3.2 p,-3.9 p,3.2 p,-3.4 p,3.9,3.1,-6.0,0.9 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Switzerland,1.6,-3.7,1.9,-0.9,-1.4,0.2,4.7,-2.4,-2.6,4.3,:,:
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Cyprus,1.2,-2.0,1.8,2.2,-2.5,1.0,-1.1,1.9,-1.0,0.2,1.7,-22.0
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Czechia,-0.3,0.0,1.7,-1.5,-0.3,-1.1,0.8,-1.2,1.2,-1.3,0.4,-0.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Germany,-5.3,4.4,1.3,0.0,-0.8,-2.6,2.3,-3.1,-0.1,-1.5,0.8,0.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Denmark,3.4,-2.1,2.1,1.3,4.7,-4.4,0.2,1.0,1.4,-2.9,3.9,-0.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Euro area - 19 countries  (2015-2022),-1.5,2.2,0.3,-0.2,-0.4,-0.8,0.6,-1.4,-0.2,:,:,:
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Euro area – 20 countries (from 2023),-2.1,1.4,1.2,-0.8,0.4,-1.7,0.2,-0.4,0.1,-1.5,0.3,0.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Estonia,3.6,-7.0,4.4,-0.9,-2.6,5.5,-2.1,-0.4,-0.3,-0.5,2.2,2.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Greece,4.1 p,-0.9 p,3.3 p,-5.3 p,4.5 p,-5.0 p,-0.3 p,4.5 p,-2.3 p,2.3 p,0.1 p,-1.3 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Spain,0.3 p,0.5 p,0.6 p,-1.5 p,0.0 p,0.5 p,0.4 p,-0.3 p,-0.1 p,0.9 p,-0.7 p,-0.3 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),European Union - 27 countries (from 2020),-1.4,0.8,1.3,-0.7,0.3,-1.8,0.4,-0.7,0.2,-1.2,0.5,0.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Finland,-1.1,1.7,-0.2,-4.4,2.4,2.9,0.1,0.3,1.0,-1.0,0.3,-1.9
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),France,0.9,-3.5,3.0,0.1,-0.6,-2.9,0.7,-0.1,-1.3,0.3,0.5,-0.3
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Croatia,-0.5,-2.7,-1.0,-0.7,2.7,-3.7,1.7,1.2,-1.5,3.2,0.4,-3.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Hungary,-1.6,0.9,0.0,-0.8,-0.4,-0.9,0.4,-1.0,0.0,0.0,-1.0,0.2
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Ireland,-24.1,28.0,-8.2,-12.8,40.4,-14.4,-23.9,41.1,26.9,-31.4,1.7,10.6 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Italy,0.9,-0.1,-0.1,-0.2,-1.2,0.6,-0.1,-0.8,-2.9,2.1,-0.9,0.3
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Lithuania,3.6,-0.5,5.8,3.0,-1.8,1.9,-2.6,-1.6,6.7,1.5,-2.5,6.1
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Luxembourg,3.4,-6.3,6.9,-0.8,1.0,0.2,4.5 p,-7.3 p,-7.8 p,11.1 p,-4.9 p,-4.1 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Latvia,0.0,-2.3,1.2,2.1,-0.7,-0.3,1.1,-1.3,1.8,1.1,1.7,3.4
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Montenegro,-21.3,33.9,6.9,-4.3,-7.7,-0.3,-32.1,35.5,-7.2,17.7,7.8,-7.3
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),North Macedonia,-2.2,-6.8,18.4,-4.6,-6.7,7.2,1.9,-0.3,-10.7,6.3,8.2,-3.1
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Malta,0.7 p,4.6 p,1.0 p,2.0 p,2.9 p,3.2 p,0.9 p,0.3 p,0.7 p,0.7 p,-2.4 p,5.5 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Netherlands,2.6,-3.0 p,6.3 p,-2.6 p,-0.1 p,0.3 p,-0.2 p,-0.6 p,-0.6 p,-2.1 p,1.6 p,0.9 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Norway,1.1,0.1,1.1,3.1,-4.4,-1.8,1.0,1.3,-0.5,-0.8,0.2,1.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Poland,2.3,-1.6,2.7,-1.0,0.1,-1.9,3.1,-2.5,-0.9,0.4,2.5,0.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Portugal,-0.9,0.2,0.7,-1.3,-1.2,2.2,-0.2,-1.1,-2.4,3.1,-1.0,1.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Romania,0.8,-3.0,4.1,3.1,-0.8,-7.7,0.7,-1.6,-2.7,4.9,1.4,-0.7 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Serbia,1.7,3.7,2.0,-0.6,1.2,-2.4,-0.7,1.4,3.2,1.7,1.4,-0.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Sweden,3.6,-2.4,0.1,-0.8,-1.0,0.6,-2.0,-0.4,2.8,-0.1,-0.6 p,-0.1 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Slovenia,1.9,-1.8,-0.6,2.4,0.6,-3.5,3.8 p,0.1 p,-1.3 p,2.0 p,1.1 p,0.3 p
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Slovakia,1.2,-3.0,-0.4,-3.2,1.4,-3.1,4.6,-3.0,-0.7,-1.6,-3.2,-1.5
Monthly,Production (volume),MIG - intermediate goods,Percentage change m/m-1 (SCA),Türkiye,3.9,0.1,0.9,-0.1,-4.1,0.8,-3.7,1.6,-1.2,3.2,-1.6,0.9
