Time frequency,Country of citizenship,Unit of measure,Geopolitical entity (reporting)\Time,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Bulgaria,:,0.0,:,:,0.0,0.0,0.0
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Cyprus,0.59,0.0,0.35,0.34,0.45,0.89,1.55
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Czechia,0.05,0.02,0.08,0.04,0.07,0.12,0.53
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Germany,:,:,0.58,0.47,0.55,0.66,0.59
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Denmark,:,0.0,0.03,0.0,0.0,0.02,0.0
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Greece,0.89,1.47,1.73,1.66,0.84,0.82,1.15
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Spain,0.05,0.1,0.11,0.05,0.05,0.07,0.03
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Finland,2.0,0.05,0.07,0.0,0.29,0.11,0.05
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,France,:,1.15,1.21,1.37,1.0,1.4,1.28
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Croatia,0.64,0.58,3.07,4.64,3.35,3.0,2.8
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Hungary,1.21,:,:,:,:,:,:
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Iceland,:,0.3,0.0,0.84,:,:,:
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Italy,0.19,0.21,0.19,0.34,0.16,0.2,0.15
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Liechtenstein,:,0.0,:,:,:,:,:
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Lithuania,0.38,0.35,:,:,0.14,0.68,0.75
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Latvia,0.36,0.15,0.1,:,:,0.37,0.05
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Netherlands,0.34,:,:,:,:,:,:
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Poland,0.03,0.01,0.02,0.0,0.01,0.13,0.12
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Romania,0.0,0.32,0.18,0.24,0.28,0.71,1.45
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Serbia,0.37,0.2,0.07,0.14,0.1,0.1,0.24
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Slovenia,1.36,:,3.14,7.16,6.44,3.94,5.41
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Slovakia,0.24,:,0.17,:,0.16,0.15,0.81
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Türkiye,:,:,:,0.02,0.01,0.02,0.03
Annual,EU27 countries (from 2020) except reporting country,Per hundred thousand inhabitants,Kosovo*,0.0,0.0,:,0.0,0.0,0.0,:
Annual,Reporting country,Number,Austria,0.0,17.0,8.0,24.0,6.0,5.0,75.0
Annual,Reporting country,Number,Bosnia and Herzegovina,24.0,:,:,278.0,265.0,140.0,283.0
Annual,Reporting country,Number,Belgium,:,:,38.0,:,22.0,:,40.0
Annual,Reporting country,Number,Bulgaria,:,267.0,:,:,122.0,150.0,826.0
Annual,Reporting country,Number,Cyprus,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Annual,Reporting country,Number,Czechia,19.0,27.0,12.0,21.0,26.0,19.0,37.0
Annual,Reporting country,Number,Germany,:,:,322.0,370.0,414.0,520.0,384.0
Annual,Reporting country,Number,Denmark,:,4.0,7.0,4.0,2.0,4.0,1.0
Annual,Reporting country,Number,Greece,207.0,223.0,199.0,208.0,179.0,184.0,367.0
Annual,Reporting country,Number,Spain,161.0,199.0,287.0,155.0,219.0,359.0,305.0
Annual,Reporting country,Number,Finland,17.0,18.0,5.0,24.0,56.0,23.0,22.0
Annual,Reporting country,Number,France,:,1189.0,1120.0,1150.0,1104.0,2102.0,1975.0
Annual,Reporting country,Number,Croatia,76.0,136.0,172.0,261.0,268.0,384.0,331.0
Annual,Reporting country,Number,Hungary,410.0,:,:,:,:,:,:
Annual,Reporting country,Number,Iceland,:,2.0,1.0,0.0,:,:,:
Annual,Reporting country,Number,Italy,1280.0,1281.0,1012.0,1122.0,843.0,656.0,963.0
Annual,Reporting country,Number,Liechtenstein,:,1.0,:,:,:,:,:
Annual,Reporting country,Number,Lithuania,23.0,15.0,:,:,12.0,8.0,25.0
Annual,Reporting country,Number,Latvia,4.0,15.0,7.0,:,:,9.0,2.0
Annual,Reporting country,Number,Netherlands,206.0,:,:,:,:,:,:
Annual,Reporting country,Number,Poland,160.0,112.0,52.0,29.0,36.0,90.0,152.0
Annual,Reporting country,Number,Romania,0.0,72.0,52.0,86.0,182.0,286.0,295.0
Annual,Reporting country,Number,Serbia,462.0,228.0,136.0,184.0,146.0,172.0,199.0
Annual,Reporting country,Number,Slovenia,192.0,:,141.0,353.0,104.0,129.0,67.0
Annual,Reporting country,Number,Slovakia,64.0,:,59.0,:,30.0,54.0,37.0
Annual,Reporting country,Number,Türkiye,:,:,:,7741.0,3596.0,6549.0,7313.0
Annual,Reporting country,Number,Kosovo*,0.0,0.0,:,18.0,27.0,45.0,:
Annual,Reporting country,Per hundred thousand inhabitants,Austria,0.0,0.19,0.09,0.27,0.07,0.06,0.84
Annual,Reporting country,Per hundred thousand inhabitants,Belgium,:,:,0.33,:,0.19,:,0.34
Annual,Reporting country,Per hundred thousand inhabitants,Bulgaria,:,3.76,:,:,1.76,2.17,12.08
Annual,Reporting country,Per hundred thousand inhabitants,Cyprus,0.0,0.0,0.12,0.23,0.0,0.0,0.0
Annual,Reporting country,Per hundred thousand inhabitants,Czechia,0.18,0.26,0.11,0.2,0.24,0.18,0.35
Annual,Reporting country,Per hundred thousand inhabitants,Germany,:,:,0.39,0.45,0.5,0.63,0.46
Annual,Reporting country,Per hundred thousand inhabitants,Denmark,:,0.07,0.12,0.07,0.03,0.07,0.02
Annual,Reporting country,Per hundred thousand inhabitants,Greece,1.92,2.07,1.85,1.94,1.67,1.72,3.51
Annual,Reporting country,Per hundred thousand inhabitants,Spain,0.35,0.43,0.62,0.33,0.46,0.76,0.64
Annual,Reporting country,Per hundred thousand inhabitants,Finland,0.31,0.33,0.09,0.43,1.01,0.42,0.4
Annual,Reporting country,Per hundred thousand inhabitants,France,:,1.78,1.67,1.71,1.64,3.11,2.91
Annual,Reporting country,Per hundred thousand inhabitants,Croatia,1.81,3.27,4.19,6.4,6.6,9.51,8.57
Annual,Reporting country,Per hundred thousand inhabitants,Hungary,4.17,:,:,:,:,:,:
Annual,Reporting country,Per hundred thousand inhabitants,Iceland,:,0.59,0.29,0.0,:,:,:
Annual,Reporting country,Per hundred thousand inhabitants,Italy,2.11,2.11,1.67,1.88,1.41,1.11,1.63
Annual,Reporting country,Per hundred thousand inhabitants,Liechtenstein,:,2.64,:,:,:,:,:
Annual,Reporting country,Per hundred thousand inhabitants,Lithuania,0.8,0.53,:,:,0.43,0.29,0.89
Annual,Reporting country,Per hundred thousand inhabitants,Latvia,0.2,0.77,0.36,:,:,0.48,0.11
Annual,Reporting country,Per hundred thousand inhabitants,Netherlands,1.21,:,:,:,:,:,:
Annual,Reporting country,Per hundred thousand inhabitants,Poland,0.42,0.29,0.14,0.08,0.09,0.24,0.4
Annual,Reporting country,Per hundred thousand inhabitants,Romania,0.0,0.37,0.27,0.44,0.94,1.49,1.55
Annual,Reporting country,Per hundred thousand inhabitants,Serbia,6.53,3.24,1.94,2.64,2.11,2.5,2.93
Annual,Reporting country,Per hundred thousand inhabitants,Slovenia,9.3,:,6.82,16.96,4.96,6.12,3.18
Annual,Reporting country,Per hundred thousand inhabitants,Slovakia,1.18,:,1.08,:,0.55,0.99,0.68
Annual,Reporting country,Per hundred thousand inhabitants,Türkiye,:,:,:,9.44,4.32,7.83,8.64
Annual,Reporting country,Per hundred thousand inhabitants,Kosovo*,0.0,0.0,:,1.0,1.52,2.5,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Austria,6.0,46.0,22.0,24.0,28.0,10.0,752.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Bosnia and Herzegovina,1.0,:,:,22.0,18.0,18.0,31.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Belgium,:,:,41.0,:,98.0,:,129.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Bulgaria,:,0.0,:,:,0.0,0.0,572.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Cyprus,14.0,14.0,4.0,12.0,15.0,14.0,74.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Czechia,23.0,19.0,13.0,32.0,25.0,20.0,182.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Germany,:,:,1359.0,1640.0,1866.0,2219.0,2555.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Denmark,:,18.0,11.0,3.0,8.0,9.0,4.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Greece,643.0,1016.0,1264.0,1131.0,824.0,814.0,991.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Spain,479.0,436.0,563.0,188.0,417.0,814.0,854.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Finland,286.0,94.0,34.0,60.0,118.0,53.0,53.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,France,:,2399.0,2250.0,2538.0,2197.0,3574.0,3434.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Croatia,57.0,123.0,263.0,431.0,216.0,332.0,279.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Hungary,203.0,:,:,:,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Iceland,:,0.0,8.0,19.0,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Italy,3240.0,2469.0,1924.0,1965.0,1445.0,1227.0,1922.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Liechtenstein,:,0.0,:,:,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Lithuania,129.0,70.0,:,:,29.0,301.0,311.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Latvia,41.0,7.0,7.0,:,:,4.0,17.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Netherlands,94.0,:,:,:,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Poland,44.0,75.0,70.0,51.0,47.0,283.0,605.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Romania,0.0,102.0,112.0,123.0,122.0,250.0,175.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Serbia,43.0,21.0,14.0,10.0,20.0,15.0,34.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Slovenia,348.0,:,164.0,507.0,231.0,189.0,249.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Slovakia,29.0,:,31.0,:,20.0,27.0,141.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Türkiye,:,:,:,2755.0,951.0,1629.0,2210.0
Annual,Non-EU27 countries (from 2020) nor reporting country,Number,Kosovo*,14.0,5.0,:,11.0,7.0,15.0,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Austria,0.07,0.52,0.25,0.27,0.31,0.11,8.38
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Belgium,:,:,0.36,:,0.85,:,1.11
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Bulgaria,:,0.0,:,:,0.0,0.0,8.36
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Cyprus,1.65,1.64,0.46,1.37,1.69,1.56,8.18
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Czechia,0.22,0.18,0.12,0.3,0.23,0.19,1.73
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Germany,:,:,1.64,1.98,2.24,2.67,3.07
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Denmark,:,0.31,0.19,0.05,0.14,0.15,0.07
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Greece,5.96,9.44,11.77,10.55,7.69,7.62,9.47
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Spain,1.03,0.94,1.21,0.4,0.88,1.72,1.8
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Finland,5.21,1.71,0.62,1.09,2.14,0.96,0.96
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,France,:,3.59,3.36,3.78,3.26,5.28,5.06
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Croatia,1.36,2.96,6.41,10.57,5.32,8.23,7.22
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Hungary,2.07,:,:,:,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Iceland,:,0.0,2.3,5.32,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Italy,5.34,4.07,3.18,3.29,2.42,2.07,3.26
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Liechtenstein,:,0.0,:,:,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Lithuania,4.47,2.46,:,:,1.04,10.77,11.08
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Latvia,2.08,0.36,0.36,:,:,0.21,0.91
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Netherlands,0.55,:,:,:,:,:,:
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Poland,0.12,0.2,0.18,0.13,0.12,0.75,1.61
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Romania,0.0,0.52,0.57,0.63,0.63,1.3,0.92
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Serbia,0.61,0.3,0.2,0.14,0.29,0.22,0.5
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Slovenia,16.86,:,7.93,24.36,11.02,8.96,11.82
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Slovakia,0.53,:,0.57,:,0.37,0.49,2.59
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Türkiye,:,:,:,3.36,1.14,1.95,2.61
Annual,Non-EU27 countries (from 2020) nor reporting country,Per hundred thousand inhabitants,Kosovo*,0.79,0.28,:,0.61,0.39,0.83,:
