Time frequency,Materials,Unit of measure,Geopolitical entity (reporting)\Time,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Biomass,Percentage,European Union - 27 countries (from 2020),:,:,:,:,:,:,8.7,8.5,9.0,8.8,8.3,9.2,9.3,9.0,9.3,9.1,9.3,8.9,9.4,10.1 i
Annual,Metal ores (gross ores),Percentage,European Union - 27 countries (from 2020),:,:,:,:,:,:,24.0,24.4,26.8,23.6,25.0,22.3,21.8,22.8,22.4,22.8,23.3,22.6,22.5,24.7 i
Annual,Non-metallic minerals,Percentage,European Union - 27 countries (from 2020),:,:,:,:,:,:,14.1,13.1,14.4,15.0,14.8,14.6,14.8,15.0,14.8,13.7,13.1,13.1,13.3,13.6 i
Annual,Fossil energy materials/carriers,Percentage,European Union - 27 countries (from 2020),:,:,:,:,:,:,2.0,2.0,2.1,2.3,2.5,2.4,2.5,2.5,2.6,2.8,3.2,3.0,2.8,3.4 i
Annual,Total,Percentage,European Union - 27 countries (from 2020),8.2,8.7,9.0,8.9,9.1,10.4,10.7,10.2,11.0,11.2,11.1,11.2,11.4,11.5,11.6,11.2,11.2,11.1,11.5,11.8 i
