Time frequency,Indicator used in Euro_Med,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, male (per 100 000 Inhab)",Algeria,1406.0,1436.0,1605.0,1754.0,1820.0,1991.0,:,:,:,:,:,:,:,:,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, male (per 100 000 Inhab)",Egypt,2824.8,3018.9,3152.1,3217.5,3318.2,3294.8,3220.6,3547.4,3562.5,3431.4,2950.7,2880.0,3121.2,3210.7,3222.7,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, male (per 100 000 Inhab)",Israel,:,:,:,4010.0,3923.3,3833.1,3960.8,3978.7,3995.1,4103.4,4245.7,4187.1,4319.8,4136.7,4104.8,3973.9
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, male (per 100 000 Inhab)",Lebanon,2558.0,2944.0,3072.0,3040.0,3267.0,3486.0,3620.0,3950.0,:,4442.0,4800.0,4649.0,4671.0,4596.0 d,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, male (per 100 000 Inhab)",Palestine*,2556.5,2692.9,2972.8,3343.9,3492.2,3608.6,3848.5,4417.0,4172.2,4305.2,4475.2,4348.3,4014.6,3835.8,3808.1,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, male (per 100 000 Inhab)",Syria,1078.0,1136.0,1226.0,1253.0,1488.0,1853.0,2179.0,:,:,:,:,:,:,:,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, female (per 100 000 Inhab)",Algeria,1459.0,1631.0,1921.0,2181.0,2288.0,2685.0,:,:,:,:,:,:,:,:,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, female (per 100 000 Inhab)",Egypt,2355.2,2557.6,2711.9,2837.5,2941.8,2990.7,2943.9,3223.4,3205.0,3143.0,2542.0,2453.4,2707.4,2839.4,2859.6,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, female (per 100 000 Inhab)",Israel,:,:,:,4908.9,4835.4,4784.8,4742.5,5146.1,4895.0,5042.7,5198.4,5219.1,5349.3,5210.6,5153.5,5121.3
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, female (per 100 000 Inhab)",Lebanon,2980.0,3426.0,3578.0,3538.0,3805.0,4058.0,4215.0,4600.0,:,5117.0,5355.0,5527.0,5544.0,5543.0 d,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, female (per 100 000 Inhab)",Palestine*,2359.3,2533.3,2963.7,3360.2,3856.5,4127.9,4595.9,5327.7,5390.8,5709.2,6120.7,6099.4,5975.6,5905.8,5957.3,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, female (per 100 000 Inhab)",Syria,884.0,986.0,1109.0,1170.0,1332.0,1660.0,1962.0,:,:,:,:,:,:,:,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Algeria,1432.0,1606.0,1846.0,1965.0,2052.0,2334.0,2373.0,2581.0,:,:,:,:,:,:,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Egypt,2595.0,2793.0,2937.0,3031.0,3134.0,3146.0,3085.0,3389.0,3387.8,3290.4,2750.9,2671.4,2918.9,3029.1,3045.0,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Israel,:,:,:,4465.1,4385.0,4314.6,4356.2,4555.8,4450.1,4578.2,4727.1,4708.7,4839.7,4678.9,4634.0,4552.8
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Lebanon,2770.0,3186.0,3326.0,3290.0,3537.0,3773.0,3919.0,4276.0,:,4777.0,5075.0,5086.0,5104.0,5066.0 d,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Palestine*,2459.0,2614.0,2968.3,3352.0,3672.0,3864.8,4217.0,4865.5,4772.3,4996.5,5285.4,5210.2,4979.7,4854.3,4865.4,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Syria,988.0,1069.0,1176.0,1212.0,1412.0,1768.0,2105.0,:,:,:,:,:,:,:,:,:
Annual,"Ratio of students enrolled in tertiary education at ISCED 5-6, total (per 100 000 Inhab)",Tunisia,2169.0,2343.0,2784.0,3052.0,3262.0,3349.0,3360.0,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, male (number)",Algeria,:,10683.0,11074.0,10776.0,11647.0,:,:,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, male (number)",Egypt,11852 d,15353 d,19211 d,20411 d,20698 d,20468 d,22574 d,22274 d,21870 d,22369 d,44612.0,49412.0,50441.0,53780 b,46941.0,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, male (number)",Israel,4708.0,5411.0,6058.0,6784.0,7393.0,7732.0,7603.0,7054.0,7264.0,7544.0,7794.0,8010.0,8679.0,8819.0,9239.0,9406.0
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, male (number)",Morocco,4389.0,4195.0,3987.0,3979.0,3989.0,4240.0,6424.0,6096.0,7150.0,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, male (number)",Palestine*,711.0,858.0,466.0,693.0,892.0,1061.0,1197.0,1259.0,1270.0,1308.0,1175.0,1176.0,1218.0,1149.0,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, male (number)",Syria,4965.0,4319.0,4840.0,4727.0,4828.0,5209.0,5282.0,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, female (number)",Algeria,:,6808.0,6743.0,6948.0,7724.0,:,:,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, female (number)",Egypt,5609 d,5628 d,6698 d,7135 d,7485 d,7371 d,7563 d,7805 d,7946 d,8158 d,23808.0,25945.0,26935.0,27659 b,20996.0,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, female (number)",Israel,2554.0,2954.0,3590.0,3648.0,3992.0,4223.0,4166.0,4089.0,4049.0,4110.0,4206.0,4353.0,4721.0,5160.0,4932.0,5087.0
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, female (number)",Morocco,1954.0,1995.0,1916.0,2089.0,2086.0,2366.0,4013.0,4832.0,5789.0,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, female (number)",Palestine*,886.0,886.0,559.0,803.0,1027.0,1011.0,1264.0,1440.0,1515.0,1648.0,1665.0,1656.0,1748.0,1644.0,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, female (number)",Syria,2465.0,2362.0,2492.0,2504.0,2570.0,3121.0,3436.0,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Algeria,16084.0,17491.0,17817.0,17724.0,19371.0,:,:,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Egypt,17461 d,20981 d,25909 d,27546 d,28183 d,27839 d,30137 d,30079 d,29816 d,30527 d,68420.0,75357.0,77376.0,81439 b,67937.0,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Israel,7262.0,8365.0,9648.0,10432.0,11385.0,11955.0,11769.0,11143.0,11313.0,11654.0,12000.0,12363.0,13400.0,13979.0,14171.0,14493.0
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Lebanon,:,:,:,:,4364.0,:,:,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Morocco,6343.0,6190.0,5903.0,6068.0,6075.0,6606.0,10437.0,10928.0,12939.0,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Palestine*,1597.0,1744.0,1025.0,1496.0,1919.0,2072.0,2461.0,2699.0,2785.0,2956.0,2840.0,2832.0,2966.0,2793.0,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Syria,7430.0,6681.0,7332.0,7231.0,7398.0,8330.0,8718.0,:,:,:,:,:,:,:,:,:
Annual,"Number of tertiary education (ISCED 5-6) graduates in mathematics, science and technology, total (number)",Tunisia,:,:,7553.0,10944.0,13255.0,17058.0,19668.0,20388.0,:,:,:,:,:,:,:,:
