Time frequency,Unit of measure,Maritime entity (reporting)\Time,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Growth rate on previous period (t/t-1),Belgium,:,5.8,-3.2,8.4,-2.9,-0.2,4.2,3.7,9.9,6.0,7.9,3.2,-16.6,12.2,2.0,-3.8,1.8,4.3,1.5,5.0,1.7,4.8,2.8,-3.3,7.5,-0.2,-5.3
Annual,Growth rate on previous period (t/t-1),Bulgaria,:,:,:,:,:,1.0,4.7,8.3,7.4,10.8,-9.5,6.7,-17.6,4.8,9.8,3.3,10.9,-5.6,-0.3,5.6,7.9,-10.0,11.2,-18.5,1.3,20.2,-2.4
Annual,Growth rate on previous period (t/t-1),Cyprus,:,:,:,:,:,:,0.5,-5.8,6.8,5.1,-2.1,5.9,-14.5,2.2,-5.6,-5.0,15.0,0.2,42.9,-0.1,-23.4,-11.6,6.9,0.6,-6.5,17.9,6.2
Annual,Growth rate on previous period (t/t-1),Germany,:,1.9,1.9,9.4,1.4,0.1,3.4,6.7,4.8,6.3,4.0,1.8,-18.0,5.0,7.3,0.9,-0.5,2.2,-2.6,0.4,0.7,-1.0,-0.6,-6.4,4.9,-3.4,-4.1
Annual,Growth rate on previous period (t/t-1),Denmark,:,-15.4,-7.4,-0.7,-2.7,0.3,10.3,-3.4,-0.7,8.0,1.8,-3.2,-14.6,-3.9,6.4,-5.2,0.7,4.3,3.1,0.8,-1.2,1.4,-2.4,-2.5,3.1,4.2,-4.9
Annual,Growth rate on previous period (t/t-1),Estonia,:,:,:,:,:,10.6,5.3,-4.8,3.9,7.4,-10.1,-19.5,6.4,19.5,5.3,-10.2,-1.4,1.6,-19.8,-3.9,3.6,3.3,5.0,0.0,4.5,-15.5,-31.0
Annual,Growth rate on previous period (t/t-1),"European Economic Area (EU28 plus IS, LI, NO)",:,:,:,:,:,:,3.3,3.7,4.0,2.9,2.6,-0.6,-11.8,5.9,3.1,-0.9,-0.6,1.6,1.1,0.7,2.7,2.7,0.0,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Greece,:,9.1,1.8,13.5,-4.4,20.9,10.0,-2.9,-4.2,5.4,3.1,-7.2,-11.2,-4.7,4.8,13.3,5.0,4.7,-0.9,4.8,3.5,5.1,2.1,-8.3,-0.1,-4.2,0.7
Annual,Growth rate on previous period (t/t-1),Spain,:,3.6,5.5,-7.7,15.1,3.6,5.3,9.1,6.9,3.7,3.0,-2.5,-12.6,3.7,7.1,4.0,-5.3,7.6,4.5,0.9,7.2,2.9,-0.2,-8.3,4.7,2.7,-3.7
Annual,Growth rate on previous period (t/t-1),European Union - 15 countries (1995-2004),:,2.2,-0.7,2.8,0.8,1.8,3.1,3.7,3.9,3.3,2.9,-0.5,-12.3,5.5,3.0,-1.2,-0.9,1.8,1.6,0.5,2.4,2.4,0.0,:,:,:,:
Annual,Growth rate on previous period (t/t-1),European Union - 25 countries (2004-2006),:,:,:,:,:,:,3.4,3.3,4.0,3.2,2.7,-0.6,-11.8,5.9,3.2,-1.1,-0.8,2.0,1.3,0.5,2.5,2.8,0.0,:,:,:,:
Annual,Growth rate on previous period (t/t-1),European Union - 27 countries (2007-2013),:,:,:,:,:,:,3.5,3.5,4.1,3.2,2.6,-0.5,-12.1,5.9,3.2,-1.1,-0.6,1.9,1.3,0.5,2.5,2.8,0.2,:,:,:,:
Annual,Growth rate on previous period (t/t-1),European Union - 27 countries (from 2020),:,:,:,:,:,:,4.3,3.7,4.5,3.8,3.3,0.0,-12.3,6.5,3.4,-0.8,-0.8,2.2,1.7,1.0,2.9,3.1,0.1,-7.6,4.1,1.7,-3.9
Annual,Growth rate on previous period (t/t-1),European Union - 28 countries (2013-2020),:,:,:,:,:,:,3.5,3.6,4.1,3.1,2.7,-0.5,-12.1,5.9,3.1,-1.1,-0.6,1.9,1.3,0.5,2.5,2.8,0.1,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Finland,:,1.7,1.2,4.1,19.2,3.1,5.4,2.0,-6.5,11.0,3.9,-0.1,-18.7,17.3,5.6,-8.9,0.0,0.4,-5.3,5.1,4.1,7.1,2.9,-9.4,-6.1,2.5,-9.0
Annual,Growth rate on previous period (t/t-1),France,:,4.6,-1.2,3.4,-2.3,0.3,3.5,1.2,2.2,2.6,-1.0,1.5,-10.3,0.2,1.9,-5.9,-0.1,-1.6,-0.1,-1.9,3.7,1.9,-2.1,-9.2,1.1,1.8,-3.8
Annual,Growth rate on previous period (t/t-1),Croatia,:,:,:,:,12.9,-2.5,9.3,24.2,3.8,0.5,14.3,-2.9,-20.0,4.1,-10.1,-13.2,2.1,-3.9,1.8,-2.0,12.1,3.7,-4.6,4.0,1.1,9.1,-1.7
Annual,Growth rate on previous period (t/t-1),Ireland,:,10.0,7.4,5.5,1.2,-1.9,2.8,3.4,9.3,2.3,1.5,-5.6,-18.1,7.7,0.0,5.7,-1.9,1.6,6.7,0.2,5.1,3.3,-3.4,-3.4,5.1,-1.0,-6.9
Annual,Growth rate on previous period (t/t-1),Iceland,:,:,6.5,2.6,-3.8,-3.9,4.4,6.6,6.5,4.7,3.9,7.2,-5.9,-3.2,1.7,4.6,7.0,-2.3,6.9,4.3,3.0,-5.3,5.5,-9.1,10.0,1.1,-8.5
Annual,Growth rate on previous period (t/t-1),Italy,:,2.5,-4.3,4.9,-0.4,3.0,4.2,1.7,4.9,2.2,3.3,-2.1,-10.7,5.2,1.2,-4.6,-4.1,-3.0,3.4,0.9,2.9,5.6,1.2,-7.6,6.8,1.6,-1.7
Annual,Growth rate on previous period (t/t-1),Lithuania,:,:,:,:,:,16.5,23.9,-14.6,1.2,4.2,7.4,24.4,-5.6,10.3,12.7,-3.8,-3.1,3.4,4.9,7.2,7.8,5.2,-0.4,-1.4,-4.2,-19.0,-6.9
Annual,Growth rate on previous period (t/t-1),Latvia,:,:,:,:,:,-8.5,5.1,0.3,8.9,-4.8,7.4,0.6,-2.2,-2.3,14.2,8.5,-7.7,7.0,-5.6,-10.1,-3.7,6.8,-5.8,-28.7,-5.7,16.0,-21.5
Annual,Growth rate on previous period (t/t-1),Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0,-2.0,19.8,8.7,29.6,-6.7,4.0,0.4,-9.0,57.6,:
Annual,Growth rate on previous period (t/t-1),Malta,:,:,:,:,:,:,3.5,1.7,0.8,2.1,-9.8,4.5,-0.1,12.7,-11.9,-0.6,-6.8,11.6,7.1,2.2,8.6,10.8,14.0,10.4,-41.3,45.1,47.5
Annual,Growth rate on previous period (t/t-1),Netherlands,:,0.8,-2.4,2.6,0.0,1.8,-0.7,7.4,4.6,3.5,6.3,4.5,-8.9,11.5,2.2,1.2,0.2,2.3,4.0,-0.9,1.2,1.5,0.5,-9.8,5.9,1.7,-7.6
Annual,Growth rate on previous period (t/t-1),Norway,:,:,:,:,:,:,-1.7,6.1,1.8,-2.4,0.9,-2.6,-5.6,6.8,2.0,3.5,0.5,-3.0,-3.6,3.4,5.2,2.3,-2.0,5.5,1.3,-4.8,0.7
Annual,Growth rate on previous period (t/t-1),Poland,:,:,:,:,:,4.1,6.0,2.5,4.8,-3.0,-1.3,-6.9,-7.7,32.0,-3.0,1.9,9.3,6.9,1.1,4.9,7.1,17.6,2.3,-5.7,9.2,23.1,14.7
Annual,Growth rate on previous period (t/t-1),Portugal,:,5.3,2.0,-4.1,-0.4,-1.0,3.4,2.8,10.5,2.4,2.0,-4.3,-5.5,6.9,2.3,0.5,15.3,2.4,8.2,5.3,2.2,-3.2,-5.6,-7.0,4.7,2.3,-3.4
Annual,Growth rate on previous period (t/t-1),Romania,:,:,:,:,:,18.4,9.9,13.0,17.5,-2.1,4.8,3.1,-28.5,5.6,2.1,1.5,10.3,0.4,1.8,4.0,-0.2,6.3,8.1,-11.1,12.5,13.4,14.9
Annual,Growth rate on previous period (t/t-1),Sweden,:,3.8,0.5,1.9,-4.1,1.2,4.4,3.7,6.4,1.3,2.5,1.5,-13.8,11.0,-1.4,-2.3,-6.6,3.7,1.3,1.0,2.7,2.3,-5.2,-0.9,1.0,0.8,-7.2
Annual,Growth rate on previous period (t/t-1),Slovenia,:,:,:,:,:,1.7,15.9,11.8,4.7,22.6,2.4,4.4,-19.3,9.2,11.0,4.4,1.6,4.8,10.7,6.2,5.4,3.7,-4.4,-17.2,9.5,11.6,-5.6
Annual,Growth rate on previous period (t/t-1),Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,-3.7,15.0,6.2,4.4,1.3,-0.2,8.7,3.4,9.4,-2.5,5.2,2.6,6.0,3.1,-4.0
Annual,Growth rate on previous period (t/t-1),United Kingdom,:,1.8,-0.5,1.3,-1.2,-1.4,-0.5,3.1,2.1,-0.2,-0.4,-3.3,-10.9,2.2,1.5,-3.6,0.5,0.0,-1.3,-2.5,-0.5,0.3,0.6,:,:,:,:
Annual,Thousand tonnes,Belgium,161621.0,171026.0,165557.0,179381.0,174181.0,173824.0,181110.0,187889.0,206539.0,218941.0,236320.0,243819.0,203368.0,228228.0,232789.0,223987.0,228130.0,237852.0,241459.0,253543.0,257865.0,270317.0,277783.0,268675.0,288827.0,288229.0,272987.0
Annual,Thousand tonnes,Bulgaria,:,:,:,:,20192.0,20390.0,21358.0,23125.0,24841.0,27513.0,24900.0,26576.0,21893.0,22946.0,25185.0,26012.0,28841.0,27235.0,27166.0,28685.0,30953.0,27868.0,30997.0,25258.0,25576.0,30731.0,29983.0
Annual,Thousand tonnes,Cyprus,:,:,:,:,:,7220.0,7258.0,6837.0,7305.0,7676.0,7516.0,7962.0,6808.0,6954.0,6564.0,6236.0,7172.0,7186.0,10268.0,10259.0,7860.0,6948.0,7428.0,7473.0,6985.0,8235.0,8748.0
Annual,Thousand tonnes,Germany,213318.0,217388.0,221623.0,242535.0,246050.0,246353.0,254834.0,271869.0,284865.0,302789.0,315051.0,320636.0,262863.0,275953.0,296037.0,298758.0,297281.0,303742.0,295918.0,297137.0,299189.0,296181.0,294533.0,275731.0,289130.0,279177.0,267837.0
Annual,Thousand tonnes,Denmark,124010.0,104966.0,97213.0,96533.0,93972.0,94283.0,103954.0,100373.0,99688.0,107674.0,109660.0,106096.0,90636.0,87068.0,92613.0,87827.0,88406.0,92244.0,95098.0,95829.0,94638.0,95989.0,93727.0,91382.0,94255.0,98230.0,93374.0
Annual,Thousand tonnes,Estonia,:,:,:,:,40383.0,44682.0,47048.0,44808.0,46546.0,49998.0,44964.0,36191.0,38505.0,46026.0,48479.0,43519.0,42908.0,43578.0,34965.0,33596.0,34801.0,35947.0,37760.0,37741.0,39436.0,33335.0,23010.0
Annual,Thousand tonnes,"European Economic Area (EU28 plus IS, LI, NO)",:,:,:,:,:,3545998.0,3661585.0,3797824.0,3950106.0,4063155.0,4170254.0,4145666.0,3655623.0,3872128.0,3991135.0,3955012.0,3933120.0,3997867.0,4041205.0,4068341.0,4176211.0,4290544.0,4292220.0,:,:,:,:
Annual,Thousand tonnes,Greece,101311.0,110546.0,112549.0,127750.0,122171.0,147692.0,162534.0,157892.0,151250.0,159425.0,164300.0,152498.0,135430.0,129059.0,135314.0,153317.0,160986.0,168501.0,167036.0,175100.0,181261.0,190523.0,194468.0,178339.0,178205.0,170695.0,171916.0
Annual,Thousand tonnes,Spain,270634.0,280254.0,295715.0,272957.0,314219.0,325498.0,342681.0,373726.0,399682.0,414378.0,426648.0,416104.0,363536.0,377095.0,403834.0,419865.0,397462.0,427672.0,447023.0,451255.0,483679.0,497812.0,496912.0,455511.0,477021.0,489714.0,471720.0
Annual,Thousand tonnes,European Union - 15 countries (1995-2004),2887233.0,2951780.0,2930539.0,3012086.0,3036744.0,3090520.0,3187795.0,3305225.0,3433446.0,3545911.0,3647343.0,3628732.0,3183875.0,3358165.0,3458096.0,3415590.0,3385894.0,3446869.0,3500496.0,3518283.0,3604252.0,3691794.0,3691022.0,:,:,:,:
Annual,Thousand tonnes,European Union - 25 countries (2004-2006),:,:,:,:,:,3279521.0,3392220.0,3505351.0,3644039.0,3759873.0,3861674.0,3839454.0,3385424.0,3585598.0,3700096.0,3658160.0,3627447.0,3700790.0,3749834.0,3767221.0,3859957.0,3969295.0,3968673.0,:,:,:,:
Annual,Thousand tonnes,European Union - 27 countries (2007-2013),:,:,:,:,:,3332609.0,3449503.0,3569071.0,3716573.0,3834095.0,3935502.0,3916488.0,3443410.0,3646665.0,3764199.0,3723692.0,3699865.0,3771778.0,3821533.0,3842201.0,3937093.0,4046270.0,4052771.0,:,:,:,:
Annual,Thousand tonnes,European Union - 27 countries (from 2020),:,:,:,:,:,2792868.0,2914161.0,3021247.0,3157855.0,3276681.0,3384095.0,3383544.0,2965925.0,3159120.0,3266566.0,3241805.0,3215906.0,3287210.0,3343755.0,3376704.0,3476076.0,3584537.0,3587258.0,3315821.0,3453031.0,3512131.0,3375278.0
Annual,Thousand tonnes,European Union - 28 countries (2013-2020),:,:,:,:,:,3351193.0,3469823.0,3594317.0,3742774.0,3860420.0,3965599.0,3945711.0,3466788.0,3670995.0,3786060.0,3742665.0,3719231.0,3790381.0,3840463.0,3860752.0,3957890.0,4067843.0,4073351.0,:,:,:,:
Annual,Thousand tonnes,Finland,75314.0,76562.0,77467.0,80681.0,96150.0,99099.0,104439.0,106524.0,99577.0,110536.0,114819.0,114725.0,93239.0,109326.0,115452.0,105120.0,105117.0,105537.0,99962.0,105022.0,109320.0,117108.0,120488.0,109211.0,102518.0,105092.0,95640.0
Annual,Thousand tonnes,France,305079.0,319000.0,315153.0,325789.0,318188.0,319032.0,330135.0,334035.0,341470.0,350334.0,346825.0,351976.0,315562.0,316137.0,322254.0,303269.0,303031.0,298203.0,297880.0,292160.0,302840.0,308629.0,302288.0,274511.0,277623.0,282609.0,271964.0
Annual,Thousand tonnes,Croatia,:,:,:,16886.0,19056.0,18584.0,20320.0,25246.0,26201.0,26325.0,30097.0,29223.0,23377.0,24329.0,21862.0,18972.0,19366.0,18603.0,18930.0,18551.0,20798.0,21573.0,20580.0,21410.0,21644.0,23607.0,23200.0
Annual,Thousand tonnes,Ireland,36333.0,39958.0,42928.0,45273.0,45795.0,44919.0,46165.0,47720.0,52146.0,53326.0,54139.0,51081.0,41829.0,45071.0,45078.0,47649.0,46722.0,47483.0,50666.0,50758.0,53351.0,55120.0,53251.0,51425.0,54027.0,53482.0,49775.0
Annual,Thousand tonnes,Iceland,:,4728.0,5034.0,5164.0,4966.0,4771.0,4981.0,5308.0,5653.0,5917.0,6147.0,6588.0,6201.0,6001.0,6105.0,6389.0,6833.0,6674.0,7137.0,7446.0,7672.0,7263.0,7662.0,6969.0,7664.0,7748.0,7086.0
Annual,Thousand tonnes,Italy,434295.0,444956.0,425914.0,446641.0,444804.0,457958.0,477028.0,484984.0,508946.0,520183.0,537327.0,526219.0,469879.0,494091.0,499885.0,476823.0,457078.0,443141.0,458020.0,461990.0,475164.0,501958.0,508074.0,469635.0,501603.0,509397.0,500899.0
Annual,Thousand tonnes,Lithuania,:,:,:,:,20953.0,24405.0,30242.0,25842.0,26146.0,27235.0,29253.0,36379.0,34344.0,37869.0,42661.0,41033.0,39757.0,41105.0,43128.0,46236.0,49856.0,52462.0,52244.0,51529.0,49385.0,40015.0,37237.0
Annual,Thousand tonnes,Latvia,:,:,:,:,56827.0,51978.0,54652.0,54829.0,59698.0,56861.0,61083.0,61430.0,60088.0,58691.0,67016.0,72723.0,67148.0,71836.0,67811.0,60962.0,58687.0,62660.0,59046.0,42099.0,39705.0,46073.0,36153.0
Annual,Thousand tonnes,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1163.0,1267.0,1241.0,1487.0,1617.0,2096.0,1956.0,2035.0,2044.0,1859.0,2929.0,:
Annual,Thousand tonnes,Malta,:,:,:,:,:,3300.0,3417.0,3474.0,3503.0,3578.0,3228.0,3373.0,3369.0,3796.0,3345.0,3326.0,3101.0,3460.0,3705.0,3788.0,4114.0,4559.0,5195.0,5738.0,3370.0,4888.0,7211.0
Annual,Thousand tonnes,Netherlands,402162.0,405384.0,395664.0,405802.0,405853.0,413312.0,410330.0,440722.0,460940.0,477238.0,507463.0,530359.0,483133.0,538702.0,550745.0,557264.0,558542.0,571636.0,594272.0,588772.0,595810.0,604542.0,607527.0,547758.0,580179.0,589935.0,545105.0
