Time frequency,Unit of measure,Weight,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,From 20 001 to 30 000 kg,Austria,:,54.0,39.0,25.0,67.0,117.0,82.0,74.0,91.0,43.0,123.0,107.0
Annual,Number,From 20 001 to 30 000 kg,Bosnia and Herzegovina,:,2.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0
Annual,Number,From 20 001 to 30 000 kg,Switzerland,:,141.0,223.0,231.0,177.0,312.0,333.0,262.0,261.0,233.0,238.0,312.0
Annual,Number,From 20 001 to 30 000 kg,Germany,:,949.0,877.0,1093.0,1460.0,1826.0,1802.0,3479.0,2453.0,2576.0,1693.0,1477.0
Annual,Number,From 20 001 to 30 000 kg,Denmark,:,89.0,42.0,86.0,117.0,76.0,105.0,73.0,53.0,60.0,59.0,85.0
Annual,Number,From 20 001 to 30 000 kg,Greece,:,:,:,:,:,:,:,:,:,:,:,0 e
Annual,Number,From 20 001 to 30 000 kg,Spain,:,2.0,116.0,147.0,139.0,139.0,166.0,133.0,118.0,118.0,112.0,165.0
Annual,Number,From 20 001 to 30 000 kg,Finland,:,1168.0,1670.0,1080.0,1111.0,693.0,307.0,274.0,139.0,94.0,103.0,45.0
Annual,Number,From 20 001 to 30 000 kg,France,:,619.0,857.0,1162.0,1119.0,1164.0,1201.0,1307.0,1152.0,1014.0,999.0,1339.0
Annual,Number,From 20 001 to 30 000 kg,Croatia,:,:,:,11.0,30.0,15.0,39.0,56.0,63.0,10.0,21.0,17.0
Annual,Number,From 20 001 to 30 000 kg,Liechtenstein,:,2.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0
Annual,Number,From 20 001 to 30 000 kg,Lithuania,:,862 b,683.0,61.0,175.0,296.0,199.0,377.0,114.0,395.0,286.0,9.0
Annual,Number,From 20 001 to 30 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,2.0,5 i,5.0
Annual,Number,From 20 001 to 30 000 kg,Latvia,:,:,11.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0
Annual,Number,From 20 001 to 30 000 kg,Montenegro,:,:,:,:,0.48,0.69,:,20.0,13.0,34.0,47.0,:
Annual,Number,From 20 001 to 30 000 kg,Norway,:,:,:,:,8.0,8.0,:,4.0,15.0,49.0,58.0,6.0
Annual,Number,From 20 001 to 30 000 kg,Poland,:,21982.0,746.0,851.0,946.0,792.0,1037.0,1143.0,973.0,1283.0,1146.0,:
Annual,Number,From 20 001 to 30 000 kg,Portugal,:,:,:,:,:,17.0,52.0,27.0,38.0,28.0,55.0,37.0
Annual,Number,From 20 001 to 30 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,42.0,24.0
Annual,Number,From 20 001 to 30 000 kg,Sweden,:,39.0,43.0,52.0,59.0,72.0,52.0,40.0,18.0,29.0,26.0,29.0
Annual,Number,From 20 001 to 30 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,23.0
Annual,Number,From 20 001 to 30 000 kg,Türkiye,:,:,313.0,250.0,187.0,110.0,113.0,33.0,79.0,69.0,47.0,196.0
