Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Italy,97.3,95.9,95.9,95.4,94.4,94.9,95.4,94.5,94.5,94.2,94.3,94.6
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Lithuania,98.4,102.2,99.3,103.3,107.3,106.1,104.1,105.5,108.7,109.0,101.9,106.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Luxembourg,92.5,88.1,91.8,92.3,92.2,91.7,90.1 p,90.4 p,84.9 p,90.1 p,90.5 p,87.0 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Latvia,96.1,94.8,96.9,96.3,91.7,94.8,92.6,93.7,94.9,93.7,94.2,93.9
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Montenegro,96.1,101.2,102.9,107.7,90.8,82.1,87.5,94.8,96.0,99.3,149.1,126.0
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",North Macedonia,94.4,99.7,101.7,94.4,99.5,94.4,96.6,98.7,95.0,94.3,100.2,95.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Malta,113.7 p,104.5 p,107.0 p,110.6 p,111.8 p,111.9 p,113.0 p,108.0 p,110.2 p,114.8 p,113.7 p,121.8 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Netherlands,103.2,100.5 p,101.5 p,100.6 p,101.0 p,100.8 p,101.2 p,100.3 p,102.1 p,99.6 p,100.0 p,101.5 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Norway,103.7,105.7,101.6,105.1,104.9,105.4,113.0,107.4,105.7,93.9,103.1,103.2
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Poland,110.3,110.8,110.8,105.2,112.3,109.4,110.7,110.3,109.4,108.9,112.7,111.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Portugal,97.1,100.0,100.6,103.5,101.3,98.3,94.7,94.3,94.0,96.8,100.1,96.7
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Romania,99.2,95.8,99.0,103.0,101.1,94.8,98.4,95.3,96.5,96.5,96.9,96.3 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Serbia,106.6,107.5,106.4,104.0,105.0,104.8,107.8,106.8,108.3,110.0,110.0,108.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Sweden,103.5,103.8,102.5,102.2,99.1,100.5,99.3,100.2,101.7,102.6,101.3 p,103.0 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Slovenia,94.7,94.5,96.8,94.3,95.5,92.2,96.1 p,93.4 p,93.3 p,94.9 p,97.3 p,95.9 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Slovakia,102.8,97.1,97.7,96.0,99.4,97.9,100.0,97.1,98.6,99.9,100.7,99.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Index, 2021=100 (SCA)",Türkiye,107.9,108.0,110.7,110.5,104.9,106.8,104.1,104.5,102.8,104.5,103.6,106.6
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Austria,-1.0,-4.4,-5.6,-4.5,-3.6,-5.8,-3.6,-2.0,-2.8,-3.5,-4.6,-5.0 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Bosnia and Herzegovina,-8.0,:,:,:,:,:,:,:,:,:,:,:
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Belgium,-5.1,-3.9,-8.3,-7.3,0.1,-0.8,-5.4,0.1,4.2,5.5,-6.0,8.7
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Bulgaria,-5.8,-9.3 p,-7.8 p,-7.7 p,-0.4 p,-4.9 p,-4.9 p,-2.6,-3.0,1.2,-1.5,2.8 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Switzerland,-0.7,-2.2,-1.9,-2.2,7.1,7.9,6.0,10.8,-0.4,-0.8,:,:
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Cyprus,2.6,1.7,2.1,8.2,3.7,3.2,6.8,2.3,1.4,0.4,2.8,-3.0
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Czechia,-0.3,-0.3,0.7,-2.9,-0.1,-3.2,-3.3,-2.1,1.7,1.7,-2.1,-2.7
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Germany,-4.5,-5.2,-6.5,-5.1,-3.9,-7.5,-4.0,-5.9,-2.8,-4.3,-4.5,-3.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Denmark,8.5,8.5,4.7,4.0,18.6,8.1,3.2,20.9,12.9,6.2,9.0,-1.0
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Euro area - 19 countries  (2015-2022),0.3,-6.5,-6.4,-1.2,-3.2,-3.4,-4.2,-2.0,0.1,:,:,:
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Euro area – 20 countries (from 2023),-1.8,-5.4,-5.4,-3.2,-3.3,-4.4,-3.9,-2.2,-0.4,-2.1,-1.1,-1.9
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Estonia,-3.4,-10.2,-5.2,-5.7,-4.8,-1.5,-3.2,-5.8,-6.0,-1.6,0.0,-0.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Greece,4.6 p,10.5 p,2.0 p,-0.6 p,12.5 p,7.0 p,9.8 p,10.5 p,3.8 p,2.5 p,-2.7 p,4.8 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Spain,-2.2 p,0.4 p,3.6 p,-0.6 p,-0.3 p,-0.3 p,0.4 p,-0.9 p,-1.5 p,0.7 p,3.1 p,-0.8 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),European Union - 27 countries (from 2020),-1.2,-4.4,-4.4,-2.8,-2.3,-3.9,-3.3,-1.6,-0.1,-1.7,-0.6,-1.7
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Finland,-7.7,-1.2,1.3,-9.1,-6.4,-5.9,2.9,5.9,2.6,0.5,0.7,3.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),France,0.9,1.1,-0.3,0.7,1.5,-2.9,-1.3,-1.2,0.8,-0.8,-1.0,-1.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Croatia,-1.0,-1.5,-5.1,-4.8,-2.1,-3.3,-8.2,1.6,-2.1,1.0,-2.0,-6.6
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Hungary,-6.5,-3.4,1.7,-2.9,-2.4,-5.1,-3.7,-6.6,-4.2,-5.4,-3.1,-2.9
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Ireland,7.1,-25.6,-25.5,-0.3,-15.5,-5.4,-16.7,7.3,11.2,-0.6,15.1,-5.6 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Italy,-1.5,-3.7,-3.4,-3.3,-3.0,-3.3,-2.6,-3.3,-3.2,-3.9,-3.5,-1.5
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Lithuania,-5.1,-0.3,-1.0,2.3,2.3,5.0,0.6,5.4,5.0,4.6,0.3,4.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Luxembourg,2.8,-5.1,-7.1,-0.6,1.1,0.2,-1.9 p,-1.5 p,-10.0 p,0.4 p,-0.7 p,-3.9 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Latvia,-1.3,-2.7,1.1,0.5,-7.9,-0.5,-5.5,1.7,0.6,-2.0,-1.9,-3.0
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Montenegro,-10.9,5.7,-8.6,21.4,-9.8,-30.4,-21.6,-7.5,-3.6,-5.0,44.5,6.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),North Macedonia,-5.8,2.9,0.3,-10.4,-1.2,-13.2,-6.5,3.8,-1.7,-7.9,-1.1,-3.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Malta,7.5 p,-4.4 p,-3.3 p,0.9 p,4.6 p,1.0 p,7.3 p,-0.4 p,2.1 p,5.7 p,6.2 p,13.5 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Netherlands,-1.3,-2.5 p,-1.1 p,-3.8 p,-1.9 p,-1.5 p,-3.5 p,-3.1 p,0.8 p,-1.9 p,-0.4 p,1.5 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Norway,7.7,8.3,1.8,4.5,3.5,5.9,14.9,10.0,5.9,-0.5,2.1,0.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Poland,-0.5,1.0,1.2,-3.1,4.7,-0.4,1.1,1.3,-0.5,-1.3,3.0,0.9
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Portugal,-5.2,-1.7,1.0,4.2,5.1,1.0,-2.9,-3.0,-1.9,2.5,3.9,-2.2
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Romania,1.0,-4.1,-1.7,3.7,3.7,-7.0,0.4,-4.0,-2.0,-3.8,-1.0,-1.5 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Serbia,2.7,4.8,2.3,-1.6,0.0,0.0,3.8,2.2,2.4,5.2,5.6,2.8
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Sweden,4.0,-0.1,-2.5,2.7,-4.8,-1.9,1.4,-2.4,-1.0,1.9,-1.8 p,0.8 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Slovenia,-4.5,-4.6,-0.4,-4.1,-0.4,-7.6,-1.2 p,-1.6 p,6.1 p,-0.3 p,3.6 p,-0.7 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Slovakia,9.0,0.9,-3.7,-9.9,4.0,-1.9,-4.2,5.4,1.0,2.5,1.3,0.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-12 (CA),Türkiye,2.3,1.3,11.2,4.5,-0.7,0.2,-5.0,-3.9,-5.2,-2.4,-3.1,1.5
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Austria,0.6,-2.0,-0.4,0.1,0.5,-1.9,0.9,0.5,-0.5,-1.0,-1.4,-0.4 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Bosnia and Herzegovina,-0.8,:,:,:,:,:,:,:,:,:,:,:
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Belgium,5.7,-3.2,-0.6,2.9,-0.8,1.9,-6.8,6.4,0.0,0.3,-4.9,8.7
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Bulgaria,4.1,-3.7 p,0.4 p,-1.0 p,3.1 p,-2.5 p,0.1 p,0.6 p,0.9,1.3,-0.9,0.0 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Switzerland,2.1,-1.9,0.4,1.6,2.9,0.7,-0.6,4.0,-6.3,0.5,:,:
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Cyprus,-0.3,-0.7,0.7,2.0,-1.7,0.6,1.4,-1.8,-0.6,0.2,0.9,-2.6
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Czechia,2.6,-2.9,1.9,-1.5,0.6,-2.4,0.9,-0.8,1.8,-0.5,-0.6,-1.6
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Germany,-2.0,0.9,0.9,-0.4,0.3,-3.2,2.0,-3.2,3.2,-2.5,-0.4,1.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Denmark,-2.7,-0.7,1.4,-2.9,10.5,-6.0,0.6,7.9,-5.4,-5.1,5.5,-3.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Euro area - 19 countries  (2015-2022),1.5,-3.2,0.9,0.7,-0.5,-0.8,0.3,-0.5,1.8,:,:,:
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Euro area – 20 countries (from 2023),0.6,-2.2,0.5,0.1,0.1,-1.1,0.5,-0.4,1.2,-1.6,0.2,0.2
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Estonia,4.9,-8.4,2.4,0.8,-1.4,3.6,-3.5,-4.7,1.7,1.0,1.4,2.8
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Greece,0.9 p,3.5 p,-1.9 p,-1.8 p,7.7 p,-3.2 p,1.7 p,2.0 p,-4.3 p,-2.7 p,0.8 p,2.7 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Spain,-1.2 p,1.0 p,1.2 p,-1.4 p,-0.2 p,0.0 p,0.4 p,-0.6 p,-0.4 p,1.0 p,0.9 p,-1.5 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),European Union - 27 countries (from 2020),0.6,-2.0,0.6,-0.3,0.5,-1.3,0.6,-0.3,1.0,-1.5,0.4,0.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Finland,-2.6,3.9,0.0,-4.6,0.5,1.1,3.8,1.6,-0.9,-1.5,0.4,1.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),France,-0.1,-1.0,0.5,-0.2,0.6,-2.2,0.9,0.2,1.0,-0.8,-0.3,0.2
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Croatia,-4.4,-0.2,-2.3,0.4,0.2,1.5,-2.4,6.3,-4.6,5.8,-3.9,-2.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Hungary,0.6,-1.5,3.4,-3.1,-0.8,-1.2,0.6,0.0,-0.4,-0.7,2.0,-1.6
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Ireland,10.6,-20.7,1.1,5.9,-0.8,3.3,-1.6,6.8,0.4,-6.3,5.0,-5.8 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Italy,1.2,-1.4,0.0,-0.5,-1.0,0.5,0.5,-0.9,0.0,-0.3,0.1,0.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Lithuania,-2.6,3.9,-2.8,4.0,3.9,-1.1,-1.9,1.3,3.0,0.3,-6.5,4.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Luxembourg,2.2,-4.8,4.2,0.5,-0.1,-0.5,-1.7 p,0.3 p,-6.1 p,6.1 p,0.4 p,-3.9 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Latvia,-1.1,-1.4,2.2,-0.6,-4.8,3.4,-2.3,1.2,1.3,-1.3,0.5,-0.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Montenegro,-18.7,5.3,1.7,4.7,-15.7,-9.6,6.6,8.3,1.3,3.4,50.2,-15.5
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),North Macedonia,-4.3,5.6,2.0,-7.2,5.4,-5.1,2.3,2.2,-3.7,-0.7,6.3,-4.8
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Malta,5.7 p,-8.1 p,2.4 p,3.4 p,1.1 p,0.1 p,1.0 p,-4.4 p,2.0 p,4.2 p,-1.0 p,7.1 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Netherlands,3.3,-2.6 p,1.0 p,-0.9 p,0.4 p,-0.2 p,0.4 p,-0.9 p,1.8 p,-2.4 p,0.4 p,1.5 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Norway,1.2,1.9,-3.9,3.4,-0.2,0.5,7.2,-5.0,-1.6,-11.2,9.8,0.1
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Poland,0.2,0.5,0.0,-5.1,6.7,-2.6,1.2,-0.4,-0.8,-0.5,3.5,-1.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Portugal,-1.9,3.0,0.6,2.9,-2.1,-3.0,-3.7,-0.4,-0.3,3.0,3.4,-3.4
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Romania,1.6,-3.4,3.3,4.0,-1.8,-6.2,3.8,-3.2,1.3,0.0,0.4,-0.6 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Serbia,1.5,0.8,-1.0,-2.3,1.0,-0.2,2.9,-0.9,1.4,1.6,0.0,-1.7
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Sweden,1.3,0.3,-1.3,-0.3,-3.0,1.4,-1.2,0.9,1.5,0.9,-1.3 p,1.7 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Slovenia,-2.2,-0.2,2.4,-2.6,1.3,-3.5,4.2 p,-2.8 p,-0.1 p,1.7 p,2.5 p,-1.4 p
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Slovakia,4.4,-5.5,0.6,-1.7,3.5,-1.5,2.1,-2.9,1.5,1.3,0.8,-1.3
Monthly,Production (volume),"Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply",Percentage change m/m-1 (SCA),Türkiye,2.9,0.1,2.5,-0.2,-5.1,1.8,-2.5,0.4,-1.6,1.7,-0.9,2.9
