Time frequency,Unit of measure,Balance of payments item,Stock or flow,Geopolitical entity (partner),Geopolitical entity (reporting)\Time,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage of world total - 3 year change,Goods,Credit,Extra-euro area - 20 countries (from 2023),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.9903,5.5887,0.1124,-3.3065,-4.9297,-8.8,-13.7551,-5.2524
Annual,Percentage of world total - 3 year change,Goods,Credit,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),:,:,:,:,:,0.2179,15.0302,3.2986,-4.8565,-9.2317,-1.1544,4.2342,5.5158,-8.2842,-9.6664,-12.6979,-2.9269,0.5564,7.4645,8.7211,0.5128,-4.8475,-6.8898,0.3873,-4.5732,-11.3809,-5.8682
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Austria,:,6.0706,7.0549,-4.5126,-5.3504,1.0205,16.338,8.7164,-1.0031,-5.7295,-0.8687,-0.4808,-0.0587,-15.0638,-13.6659,-17.9638,-9.1955,-5.386,0.1215,4.4174,0.667,4.0125,-0.435,2.3045,-1.2305,-6.4286,-0.2052
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Belgium,:,:,:,:,:,:,-0.927,-3.6665,-1.7499,-10.9271,-7.9724,-9.055,-4.3534,-13.7107,-9.9201,-15.9624,-7.5254,-7.7206,-6.6411,1.4026,3.1863,10.3702,0.9499,2.0074,7.2369,1.6615,-3.9096
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Bulgaria,:,:,:,:,8.8398,27.8572,33.1055,30.6975,26.3044,23.8074,12.1111,15.6165,-3.1888,2.5144,12.6531,14.5586,20.3207,1.2413,7.7076,6.9182,16.2292,14.032,8.1515,4.0185,8.7667,16.4019,12.3236
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Cyprus,:,:,:,:,:,:,:,:,:,:,-21.0864,-30.1368,11.4725,-0.461,9.4876,-22.4981,-18.7575,-19.0656,-8.4496,-5.9651,-5.3685,15.4614,1.7349,9.585,-10.9563,17.3491,2.8509
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Czechia,1.8595,11.5888,3.1795,4.3007,8.0169,31.9883,52.7534,65.4109,64.2014,51.0416,26.4091,16.3968,15.5777,-1.118,-4.3684,-10.3572,-4.4129,2.2415,7.11,12.6233,6.1659,6.2935,1.0915,0.4016,-5.1296,-9.4445,1.5292
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Germany,-7.8725,1.0629,-0.5519,-7.4778,-7.5952,-0.832,14.3681,6.3224,-2.7148,-7.2272,-2.2341,-0.7104,-1.4008,-13.401,-11.4877,-14.7183,-7.7583,-2.9614,3.1275,6.0682,0.4982,-1.5773,-5.3146,-2.9861,-7.2254,-14.3271,-6.9636
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Denmark,:,:,:,:,:,:,:,:,:,:,:,-4.23,2.7433,-8.5144,-11.9703,-20.0308,-6.8129,-3.1362,3.5039,4.25,-0.6147,-2.4941,-2.1182,8.9236,3.3201,-4.7847,-0.2167
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Estonia,38.7099,52.9721,32.0048,-25.629,-28.4546,-11.0696,47.4291,41.4299,47.2723,31.3817,41.97,21.081,4.077,-2.9754,19.998,26.1846,17.9289,-2.5287,-3.8169,0.5994,-1.5952,6.0876,1.691,14.0777,14.3608,10.9926,-4.5591
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Greece,:,:,:,:,:,:,:,:,10.0691,4.2563,11.1466,13.1701,9.1048,-13.0498,-13.1095,-7.3055,4.1858,4.2476,-9.2337,-7.7006,-2.7524,17.5607,13.0556,5.9459,6.5448,19.1609,21.7835
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Spain,13.7905,15.3249,8.5224,-3.8077,-6.3885,-1.5986,14.6275,5.8608,-5.8792,-16.1217,-6.7776,-3.4276,5.5459,-10.9661,-6.5523,-14.3844,-0.1321,1.6328,7.7806,7.1075,5.6145,3.9584,-2.5446,-2.8851,-4.4719,-5.2204,2.5536
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Finland,:,3.8523,-1.3299,-1.3991,-10.9754,-4.6092,-2.3117,-4.597,-10.3521,-2.048,9.054,8.333,-14.0269,-30.1088,-31.1329,-27.867,-16.6107,-13.3187,-13.8186,-11.6208,-3.8184,6.9241,5.6578,1.9217,-2.1076,-2.1679,0.0214
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,France,:,:,:,:,:,-8.9107,4.2782,-3.5727,-11.3132,-16.0695,-13.3121,-9.4019,-4.6748,-14.426,-14.6851,-19.6807,-7.7754,-4.0545,3.0326,3.0277,0.1273,-1.2183,-2.3678,-8.1592,-11.0788,-13.8268,1.6286
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Croatia,:,:,:,:,:,:,32.175,33.8714,17.3954,13.6561,4.9822,2.7876,0.7246,-6.6409,-9.2138,-18.2543,-10.9091,-0.9883,13.455,15.439,12.3881,7.9722,4.8451,5.8084,6.4412,15.3279,12.3209
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Hungary,:,53.054,61.7548,41.9406,29.1822,33.9602,33.5604,31.6312,19.9222,15.1728,16.3971,15.9619,9.0484,-12.2945,-17.2727,-23.4748,-14.4103,-5.5052,8.4698,9.8086,4.792,1.6874,1.0764,6.8101,-0.6712,-5.5278,0.3076
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Ireland,:,:,:,:,:,:,:,:,-19.5672,-19.0851,-13.8647,-16.2927,13.5921,-8.2307,-13.4888,-34.9076,-23.0801,4.4708,90.1575,92.2069,56.0471,-5.1614,-0.0596,26.6118,16.7074,13.32,-11.3548
Annual,Percentage of world total - 3 year change,Goods,Credit,Rest of the world,Italy,:,-11.1931,-13.4902,-13.2178,-11.6737,-4.3947,6.8452,-2.4194,-9.4745,-13.5218,-6.1792,-3.7448,-4.7285,-18.7163,-17.2137,-18.5139,-8.3619,-2.779,2.9497,5.3318,1.2931,0.843,-3.5094,-2.5575,-4.1005,-7.5101,1.1077
