Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand,Azerbaijan,479.4,549.0,616.9,700.1,759.2,815.7,871.4,958.6,1048.8,1100.1,1129.6,1137.0,1147.4,1170.7,1204.9,1254.9,1339.0,1379.1
Annual,Thousand,Belarus,1775.2,1970.0,2131.0,2241.9,2442.7,2601.4,2750.6,2748.5,2777.9,2941.3,3037.2,3067.5,3094.8,3159.9,3229.9,3270.8,:,:
Annual,Thousand,Georgia,:,416.3,466.9,500.9,536.1,577.2,620.9,672.7,738.7,821.1,894.7,973.6,1030.6,1085.8,1130.9,1190.1,1265.9,1333.0
Annual,Thousand,Moldova,293.0 d,319.3 d,338.9 d,366.4 d,386.4 d,404.3 d,427.0 d,456.4 d,487.4 d,512.6 d,529.8 d,546.8 d,588.1 d,616.8 d,648.8 d,677.7 d,716.9 d,746.0 d
Annual,Thousand,Ukraine,5539.0,5603.6,5939.6,6393.9,6518.7,6769.3,6900.5,:,:,:,:,:,:,:,:,:,:,:
