Time frequency,Currency,Geopolitical entity (partner),Sector (ESA 2010),Sector (ESA 2010),Stock or flow,Balance of payments item,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Austria,:,:,:,:,2976.0,6161.0,3737.0,6855.0,5679.0,6679.0,62517.0,13005.0,56523.0,18945.0,10784.0,-10336.0,27826.0,14216.0,8200.0,-551.0,-669.0,-25462.0,7065.0,-24380.0,-7668.0,2278.0,24867.0,13466.0,7777.0
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Belgium,:,:,:,:,:,:,:,:,33955.0,27397.0,26262.0,40403.0,58543.0,157315.0,21889.0,51313.0,94043.0,32373.0,-9424.0,-561.0,6243.0,31780.0,-4945.0,-31157.0,-15807.0,-20613.0,49453.0,32032.0,-12220.0
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Bulgaria,:,:,:,0.2,32.0,-3.5,21.1,56.5,45.6,-323.9,487.2,275.6,1346.5,1410.2,547.2,855.2,680.6,616.0,520.3,1285.5,234.6,1467.1,846.3,1535.0,1456.4,738.0,1630.6,2428.9,2181.1
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Cyprus,:,:,:,:,:,:,:,:,:,7393.0,9548.0,14436.0,18767.0,11710.8,: @C,24721.1,35365.3,60498.9,25538.8,47413.4,35072.3,-2891.1,47871.0,88660.7,99264.8,-86105.0,1992.9,8091.2,-9921.1
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Czechia,973.0,4150.0,800.0,4103.0,3108.0,1654.0,6289.0,6759.0,5815.0,63062.0,49946.0,68415.0,90641.0,111897.0,61199.0,99689.0,29551.0,63459.0,151420.0,87707.0,91305.0,78628.0,217962.0,132292.0,109034.0,44177.0,251539.0,130655.0,167882.0
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Germany,29138.0,46662.0,43296.0,86369.0,131109.0,103192.0,78270.0,18023.0,35901.0,7943.0,71142.0,117812.0,103446.0,63619.0,72191.0,109844.0,77306.0,76835.0,70516.0,77925.0,107367.0,105670.0,133885.0,178312.0,152417.0,124972.0,167463.0,170355.0,85258.0
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Denmark,:,:,:,:,:,:,:,:,:,:,101666.0,49294.0,97377.0,89562.0,35452.0,-2433.0,69449.0,-62623.0,39352.0,56877.0,50017.0,121061.0,68111.0,39847.0,41923.0,61475.0,228416.0,227786.0,74800.0
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Estonia,:,:,:,:,:,97.4,281.0,196.0,241.6,318.2,679.9,1144.6,1741.2,852.0,960.1,923.2,-951.2,996.0,641.1,847.5,-521.5,315.6,620.4,-198.1,1669.1,326.1,5362.4,1812.6,2038.3
Annual,Million units of national currency,Rest of the world,Total economy,Total economy,Assets,Financial account; direct investment,Greece,:,:,:,:,:,:,:,760.0,431.0,863.0,1207.0,3230.0,3833.0,1973.0,1743.0,1292.0,1287.0,525.0,-533.0,2276.0,1426.0,-1551.0,143.0,438.0,562.0,568.0,1148.0,2539.0,3758.0
