Time frequency,Unit of measure,Vehicles,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Number,Total,Austria,:,:,:,:,58.0,58.0,58.0,58.0,67.0,60.0,92.0,84.0,84.0,89.0,517.0,609.0
Annual,Number,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,17.0,17.0,17.0,17.0,17.0,17.0,17.0
Annual,Number,Total,Denmark,514 i,576 i,607 i,647 i,666 i,685.0,702.0,722.0,596.0,544.0,544.0,530.0,518.0,524.0,501.0,491.0
Annual,Number,Total,Estonia,:,:,:,:,:,:,38.0,38.0,38.0,38.0,38.0,38 p,38.0,38.0,38.0,38.0
Annual,Number,Total,Greece,727.0,:,:,727.0,727.0,:,132.0,132.0,132.0,132.0,70.0,70.0,70.0,70.0,68.0,68.0
Annual,Number,Total,Spain,:,1074.0,:,:,:,:,:,:,1306.0,294.0,308.0,1551.0,1739.0,1729.0,1802.0,1443.0
Annual,Number,Total,Finland,148.0,165.0,168.0,174.0,183.0,187.0,194.0,194.0,217.0,234.0,234.0,:,:,:,:,:
Annual,Number,Total,Georgia,:,:,:,:,:,:,:,:,:,:,37.0,37.0,37.0,37.0,37.0,37.0
Annual,Number,Total,Croatia,146.0,140.0,140.0,138.0,162.0,162.0,162.0,178.0,183.0,178.0,173.0,176.0,253.0,269.0,306.0,357.0
Annual,Number,Total,Italy,395.0,401.0,405.0,417.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Lithuania,:,:,:,:,141.0,143.0,120.0,108.0,130.0,136.0,135.0,116.0,116.0,116.0,116.0,:
Annual,Number,Total,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Total,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Number,Total,Poland,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Number,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,Total,Serbia,78.0,78.0,78.0,0.0,:,101.0,101.0,121.0,0.0,:,:,0.0,:,:,:,:
Annual,Number,Total,Sweden,541.0,532.0,555.0,578.0,635.0,646.0,679.0,680.0,678.0,695.0,712.0,716.0,747.0,771.0,794.0,807.0
Annual,Number,Total,Slovenia,271.0,273.0,271.0,265.0,265.0,265.0,265.0,265.0,264.0,263.0,263.0,252.0,263.0,289.0,285.0,117.0
Annual,Number,Total,Türkiye,:,7.0,12.0,12.0,181.0,202.0,209.0,211.0,217.0,203.0,276.0,262.0,294.0,:,:,220.0
Annual,Number,Total,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Number,Conventional trainsets,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Number,Conventional trainsets,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,8.0,8.0,8.0,8.0,8.0,8.0,8.0
