Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (partner),Unit of measure,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Austria,-9263.9,-6115.3,-2828.7,-2942.4,-5102.1,-6819.9,-7578.8,-5419.8,-2646.7,-14191.0,-20593.4,-2023.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Belgium,5301.1,12862.8,13860.9,19201.9,16925.9,18004.8,10914.9,16456.0,23200.6,20804.1,11754.6,10961.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Bulgaria,-4689.0,-3556.7,-4074.7,-3469.2,-2136.9,-2433.3,-3587.6,-3861.6,-2681.9,-4305.8,-7666.9,-5228.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Cyprus,-4324.4,-3233.6,-3641.5,-3377.6,-4396.5,-5244.7,-4914.8,-5072.2,-4960.8,-5430.2,-7322.3,-8429.9
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Czechia,12164.5,13564.1,15596.3,14882.7,17710.9,16731.2,14802.7,17944.9,18032.8,12240.9,5057.8,21916.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Germany,191672.4,198655.3,216459.6,248195.7,251727.8,252247.5,233301.1,228260.8,183716.9,181819.9,88132.6,217995.1
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Denmark,11882.7,10240.6,8941.0,8887.1,8844.6,8510.7,5975.1,11529.0,9020.5,4721.9,2386.4,8694.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Estonia,-1555.9,-1614.5,-1693.3,-1521.4,-1617.9,-1893.1,-1795.0,-1720.7,-866.8,-1737.0,-3714.4,-2975.3
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Greece,-20488.3,-18600.0,-19609.7,-16457.7,-16871.3,-18492.9,-20647.4,-21862.3,-18153.1,-25395.4,-38790.5,-32071.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Spain,-32758.8,-17142.7,-25885.4,-26622.7,-19015.5,-28556.6,-37177.1,-34621.6,-15694.4,-34007.0,-74953.5,-43762.6
