Time frequency,Demographic indicator,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Population on 1 January - total,Kýpros,865878.0,858000.0,847008.0,848319.0,854802.0,864236.0,875899.0,888005.0,896007.0,904705.0
Annual,Population on 1 January - total,Bornholm,40807.0,40305.0,39919.0,39847.0,39773.0,39715.0,39662.0,39583.0,39660.0,39638.0
Annual,Population on 1 January - total,"Lesvos, Limnos",103234.0,102528.0,102007.0,101397.0,106184.0,108575.0,114805.0,120114.0,119940.0,100574.0
Annual,Population on 1 January - total,"Ikaria, Samos",42813.0,42633.0,42356.0,42058.0,43523.0,46222.0,48238.0,49961.0,49845.0,42759.0
Annual,Population on 1 January - total,Chios,53431.0,53420.0,53332.0,53199.0,53993.0,56340.0,58055.0,59441.0,59370.0,51896.0
Annual,Population on 1 January - total,"Kalymnos, Karpathos – Iroiki Nisos Kasos, Kos, Rodos",207348.0,207434.0,207659.0,207746.0,211425.0,214013.0,217241.0,220683.0,221098.0,206661.0
Annual,Population on 1 January - total,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",127304.0,127368.0,127206.0,127045.0,126958.0,126857.0,126786.0,126829.0,126750.0,120856.0
Annual,Population on 1 January - total,Irakleio,309743.0,310361.0,310784.0,311096.0,311640.0,312514.0,313766.0,315162.0,315393.0,304644.0
Annual,Population on 1 January - total,Lasithi,75417.0,75189.0,74994.0,74691.0,74463.0,74210.0,74006.0,73758.0,73521.0,77690.0
Annual,Population on 1 January - total,Rethymni,86829.0,86997.0,87150.0,87260.0,87482.0,87510.0,87582.0,87691.0,87829.0,84793.0
Annual,Population on 1 January - total,Chania,158096.0,158342.0,158585.0,158765.0,159089.0,159272.0,159576.0,159893.0,160023.0,156506.0
Annual,Population on 1 January - total,Zakynthos,40573.0,40401.0,40283.0,40070.0,39938.0,39806.0,39737.0,39621.0,39565.0,41135.0
Annual,Population on 1 January - total,Kerkyra,104546.0,104085.0,103630.0,103066.0,102613.0,102052.0,101569.0,101161.0,100639.0,101329.0
Annual,Population on 1 January - total,"Ithaki, Kefallinia",39173.0,39175.0,39150.0,39038.0,38945.0,38807.0,38718.0,38567.0,38435.0,38846.0
Annual,Population on 1 January - total,Eivissa y Formentera,149267.0,152894.0,156022.0,159019.0,162306.0,165023.0,167992.0,171154.0,172661.0,173395.0
Annual,Population on 1 January - total,Mallorca,866568.0,869111.0,875781.0,883320.0,894897.0,907197.0,923608.0,941339.0,948004.0,950713.0
Annual,Population on 1 January - total,Menorca,94277.0,93836.0,93169.0,93188.0,93759.0,94703.0,96620.0,98232.0,99110.0,99872.0
Annual,Population on 1 January - total,El Hierro,10669.0,10603.0,10612.0,10731.0,10872.0,10986.0,11154.0,11345.0,11475.0,11560.0
Annual,Population on 1 January - total,Fuerteventura,106366.0,107598.0,109993.0,112087.0,115333.0,118598.0,122629.0,126230.0,122939.0,122519.0
Annual,Population on 1 January - total,Gran Canaria,852349.0,853144.0,854747.0,855458.0,857702.0,859835.0,865756.0,870415.0,873411.0,876124.0
Annual,Population on 1 January - total,La Gomera,21220.0,21168.0,21206.0,21352.0,21525.0,21794.0,22100.0,22430.0,22466.0,22688.0
Annual,Population on 1 January - total,La Palma,84131.0,83874.0,83376.0,82943.0,83159.0,83971.0,84793.0,85855.0,86238.0,86455.0
Annual,Population on 1 January - total,Lanzarote,139519.0,139972.0,141497.0,143340.0,146134.0,148462.0,150998.0,154533.0,155673.0,154916.0
Annual,Population on 1 January - total,Tenerife,890980.0,898486.0,904713.0,909298.0,920253.0,933402.0,949471.0,966184.0,972167.0,977975.0
Annual,Population on 1 January - total,Åland,28501.0,28666.0,28916.0,28983.0,29214.0,29489.0,29789.0,29884.0,30129.0,30344.0
Annual,Population on 1 January - total,Corse-du-Sud,:,151652.0,152730.0,154303.0,157249.0,157853.0,158507.0,160814.0,162942.0,164540 p
Annual,Population on 1 January - total,Haute-Corse,:,172560.0,174553.0,176152.0,177689.0,180701.0,181933.0,182887.0,184655.0,185713 p
Annual,Population on 1 January - total,Guadeloupe,:,435293.0,433674.0,429856.0,425587.0,421694.0,416728.0,415360.0,415792.0,412671 p
Annual,Population on 1 January - total,Martinique,:,383911.0,380877.0,376480.0,372594.0,368783.0,364508.0,361225.0,360749.0,356930 p
Annual,Population on 1 January - total,La Réunion,:,842767.0,850727.0,852924.0,853659.0,855961.0,861210.0,863083.0,871157.0,876409 p
Annual,Population on 1 January - total,Mayotte,:,223713.0,232189.0,240987.0,250143.0,259621.0,269579.0,279696.0,289039.0,299336 p
Annual,Population on 1 January - total,Border,392905.0,392485.0,391933.0,393115.0,397090.0,400868.0,405926.0,408887.0,411976.0,417709.0
Annual,Population on 1 January - total,West,441331.0,441263.0,441897.0,446089.0,451293.0,455384.0,462021.0,468945.0,472604.0,476892.0
Annual,Population on 1 January - total,Mid-West,470715.0,471558.0,473033.0,473205.0,476512.0,480408.0,484164.0,488631.0,491370.0,494140.0
Annual,Population on 1 January - total,South-East,413270.0,413493.0,415073.0,419083.0,424781.0,428436.0,434267.0,439458.0,443704.0,448393.0
Annual,Population on 1 January - total,South-West,672262.0,678128.0,679100.0,683216.0,690425.0,696021.0,705950.0,712968.0,719187.0,728125.0
