Annual,Three-year average,"Percentage change, real values",Estonia,:,:,:,6.45,6.04,6.92,9.68,11.91,9.91,2.83,-1.8,-2.24,0.45,2.23,3.29,5.17,6.17,5.69,5.36,4.12,3.97,2.36,-2.24,-3.64
Annual,Three-year average,"Percentage change, real values",Greece,:,:,:,3.68,5.47,3.64,2.55,0.0,-0.85,-1.15,-1.88,-3.45,-5.3,-6.15,-2.46,-1.85,-0.94,-2.5,-2.31,-0.64,-1.29,0.73,-2.01,2.86
Annual,Three-year average,"Percentage change, real values",Spain,:,:,:,0.67,0.57,0.38,-0.63,-0.33,1.0,2.53,1.61,0.37,-1.46,-1.18,-0.77,1.22,1.66,0.94,-0.57,-0.47,-1.2,-0.37,-2.23,-0.28
Annual,Three-year average,"Percentage change, real values",European Union - 15 countries (1995-2004),:,:,:,1.43,1.16,0.92,0.97,0.93,0.8,0.86,0.75,0.22,-0.28,-0.8,-0.06,0.69,1.22,0.9,0.48,0.56,:,:,:,:
Annual,Three-year average,"Percentage change, real values",European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.14,1.8,1.52,1.65,1.55,1.51,-0.21,0.2
Annual,Three-year average,"Percentage change, real values",European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.03,1.83,1.49,1.57,:,:,:,:
Annual,Three-year average,"Percentage change, real values",Finland,:,:,:,3.15,3.55,3.39,3.93,3.93,3.25,2.88,1.52,0.76,-0.25,-0.71,-0.76,-0.32,0.25,0.93,0.82,0.91,1.61,1.48,-0.26,-1.23
Annual,Three-year average,"Percentage change, real values",France,:,:,:,0.91,0.54,0.34,1.17,1.65,1.51,1.16,0.58,0.41,-0.28,-0.21,0.02,0.68,0.44,0.04,-0.32,0.04,-0.74,-0.2,-0.57,0.12
Annual,Three-year average,"Percentage change, real values",Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.12,2.4,1.74,1.97,3.3,3.56,1.1,0.74
Annual,Three-year average,"Percentage change, real values",Hungary,:,:,:,7.6,6.92,4.9,2.38,0.79,0.25,-0.25,4.23,1.82,1.98,0.0,2.72,3.48,4.79,6.45,7.58,8.04,7.11,5.48,3.22,0.0
Annual,Three-year average,"Percentage change, real values",Ireland,:,:,:,4.36,1.37,1.63,2.28,2.49,2.06,0.25,-0.43,-2.18,-1.38,-1.8,-0.32,0.58,1.86,2.32,2.52,2.13,2.69,1.65,-0.17,-0.08
Annual,Three-year average,"Percentage change, real values",Iceland,:,:,:,1.9,2.38,7.42,7.98,9.29,3.09,-5.37,-9.84,-7.51,-0.54,2.58,4.33,5.59,6.86,6.26,4.91,2.96,2.65,3.66,3.05,-0.15
Annual,Three-year average,"Percentage change, real values",Italy,:,:,:,0.23,-0.31,0.57,0.42,0.36,-0.16,0.23,0.55,0.07,-0.78,-0.88,-0.02,0.63,0.63,-0.13,-0.44,-0.44,1.58,1.8,0.49,-2.85
Annual,Three-year average,"Percentage change, real values",Lithuania,:,:,:,3.31,5.59,6.69,9.01,13.47,14.07,5.93,-1.43,-4.53,-1.09,1.5,3.62,5.43,6.54,6.61,6.86,7.69,8.84,7.92,2.07,0.09
Annual,Three-year average,"Percentage change, real values",Luxembourg,:,:,:,2.91,0.83,-0.97,-0.98,-0.64,-0.14,1.34,1.1,-0.09,-1.41,-1.25,0.19,0.31,0.73,1.72,1.49,1.16,1.18,0.55,-0.02,-1.37
Annual,Three-year average,"Percentage change, real values",Latvia,:,:,:,10.3,11.79,13.65,13.11,16.84,14.7,7.99,-0.37,-2.78,-1.84,1.95,4.67,7.61,7.39,6.34,5.59,5.36,6.09,7.7,3.87,1.79
Annual,Three-year average,"Percentage change, real values",Malta,:,:,:,:,:,:,:,:,2.48,2.68,2.07,2.75,2.23,1.81,-0.85,-0.26,0.32,1.5,1.75,2.59,2.96,-0.11,-3.17,-2.52
Annual,Three-year average,"Percentage change, real values",Netherlands,:,:,:,2.2,0.32,0.57,1.48,1.93,1.69,1.62,1.52,1.48,-0.49,-2.18,-0.71,1.92,3.63,2.21,0.23,0.4,1.57,1.87,-1.33,-0.96
Annual,Three-year average,"Percentage change, real values",Norway,:,:,:,4.24,3.39,2.67,2.97,3.41,2.89,2.4,1.28,1.56,2.12,2.42,1.99,1.51,0.37,0.05,-0.22,0.77,1.05,0.24,-0.9,-0.53
Annual,Three-year average,"Percentage change, real values",Poland,:,:,:,1.97,0.63,0.75,0.66,4.27,5.37,4.42,2.02,1.37,1.28,1.59,3.11,4.52,4.8,4.31,4.73,5.36,4.67,2.29,1.29,1.9
Annual,Three-year average,"Percentage change, real values",Portugal,:,:,:,3.12,2.25,-0.41,2.46,1.82,0.79,-0.62,1.17,-0.47,-0.07,-2.31,-0.5,-2.1,-0.5,0.23,2.03,2.7,2.87,2.5,0.14,0.89
Annual,Three-year average,"Percentage change, real values",Romania,:,:,:,:,:,:,:,:,:,:,:,0.06,0.47,1.39,3.09,7.02,8.99,10.65,9.45,8.2,6.47,4.95,2.55,5.32
Annual,Three-year average,"Percentage change, real values",Sweden,:,:,:,2.62,1.86,1.58,2.42,3.86,3.64,4.01,1.9,1.41,1.12,1.57,2.42,1.89,1.61,0.69,0.71,0.58,0.81,0.71,-0.75,-1.77
Annual,Three-year average,"Percentage change, real values",Slovenia,:,:,:,6.37,5.42,4.85,3.73,4.07,3.54,3.09,1.9,1.41,0.47,-0.68,-0.51,0.5,1.24,1.18,1.15,1.16,2.5,3.03,1.61,1.88
Annual,Three-year average,"Percentage change, real values",Slovakia,:,:,:,-2.46,-2.44,-2.14,-0.8,-1.88,-2.99,-2.95,-0.4,-0.27,-0.41,-1.12,0.91,2.29,3.25,2.61,2.78,2.56,2.1,2.5,0.17,-0.89
Annual,Three-year average,"Percentage change, real values",Türkiye,:,:,:,-7.94,-36.76,-33.28,-34.88,-8.47,-7.88,-3.71,3.44,2.33,1.83,2.97,2.75,3.75,6.09,5.0,3.66,2.94,5.12,4.41,-0.01,14.28
Annual,Three-year average,"Percentage change, real values",United Kingdom,:,:,:,2.28,2.29,1.97,1.87,1.87,1.08,0.11,-1.15,-2.3,-1.77,-1.81,-0.62,0.31,1.37,2.03,1.3,1.1,:,:,:,:
Annual,Three-year average,"Percentage change, real values",United States,:,:,:,:,:,-0.28,-0.23,1.21,1.43,2.05,0.91,1.11,-0.01,-0.54,-0.2,0.71,1.58,1.38,1.94,1.99,4.46,2.32,-0.41,-2.61
Annual,Three-year average,Purchasing power standard (PPS),Austria,:,:,19219.08,19717.54,20299.46,21018.96,21589.02,22312.96,22824.03,23305.6,23730.95,24166.34,24527.6,24926.77,25267.89,25671.43,26456.06,27211.66,27915.27,28192.9,28764.55,29500.23,30763.79,32611.43
Annual,Three-year average,Purchasing power standard (PPS),Belgium,:,:,17321.04,17925.05,18485.08,18914.22,19436.07,19887.42,20435.67,21055.64,21741.44,22349.03,22950.04,23433.23,23810.11,24031.08,24209.98,24421.28,24841.37,25487.78,26232.1,26886.01,27856.09,29164.23
Annual,Three-year average,Purchasing power standard (PPS),Bulgaria,:,:,:,:,:,:,:,:,:,:,5533.93,6017.49,6501.86,6979.54,7529.02,8122.72,8778.3,9395.03,9987.01,10629.75,11304.93,12163.77,13416.92,14733.26
Annual,Three-year average,Purchasing power standard (PPS),Switzerland,:,:,28014.96,28990.43,29893.95,30569.16,31416.66,32745.01,34094.24,35108.18,35453.18,35828.42,36984.8,38432.94,39258.4,39484.84,39562.15,40095.09,40497.66,40865.28,41361.51,42553.57,43946.64,45756.63
Annual,Three-year average,Purchasing power standard (PPS),Cyprus,:,:,:,:,:,:,:,17954.28,:,:,:,:,:,:,:,:,:,:,:,21987.52,22233.65,22603.78,23213.76,24022.91
Annual,Three-year average,Purchasing power standard (PPS),Czechia,:,:,7377.29,7851.51,8235.58,8688.76,9183.58,9799.77,10516.26,11221.46,11738.28,12088.47,12331.73,12565.18,12877.87,13167.52,13522.92,13969.92,14547.24,15257.74,15624.34,16385.34,17319.42,18723.57
Annual,Three-year average,Purchasing power standard (PPS),Germany,:,:,18288.67,18828.31,19469.86,20124.04,20736.06,21229.91,21790.29,22217.1,22907.73,23694.73,24748.25,25310.7,25759.37,26114.68,26603.91,27083.57,27820.37,28602.15,29141.44,29718.29,30568.11,32449.8
Annual,Three-year average,Purchasing power standard (PPS),Denmark,:,:,16177.74,16682.71,17411.73,17927.78,18607.85,19386.29,20382.51,21315.03,22161.94,22838.0,23344.97,23591.37,23756.52,23994.74,24043.02,24360.88,24872.85,25565.9,26207.77,26750.65,27528.4,28028.45
Annual,Three-year average,Purchasing power standard (PPS),Euro area - 19 countries  (2015-2022),:,:,:,:,:,:,:,19421.99,20045.53,20534.67,21070.38,21518.14,22044.88,22410.98,22727.42,23044.32,23354.27,23660.84,24015.02,24480.41,24851.38,25384.31,26129.41,:
Annual,Three-year average,Purchasing power standard (PPS),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,22922.44,23230.74,23536.88,23890.6,24362.48,24733.48,25264.63,25999.75,27376.44
Annual,Three-year average,Purchasing power standard (PPS),Estonia,:,:,5556.5,6038.86,6537.2,7083.66,7797.28,8774.56,9842.34,10420.47,10683.91,10781.5,11194.68,11726.18,12254.46,12938.89,13684.72,14461.07,15283.12,15999.86,16653.96,17127.46,17825.79,18112.03
Annual,Three-year average,Purchasing power standard (PPS),Greece,:,:,14748.56,15881.83,17130.93,17964.62,18768.81,19053.09,19319.38,19273.26,19238.46,18812.46,18276.96,17650.71,17686.59,17655.61,17646.01,17321.83,17116.7,17193.18,16885.93,16925.32,16965.2,18248.62
Annual,Three-year average,Purchasing power standard (PPS),Spain,:,:,15874.16,16452.79,16875.12,17208.07,17481.27,17822.78,18442.47,19006.38,19454.5,19634.23,19825.53,20207.67,20560.09,21173.94,21587.42,21972.75,21979.54,22159.32,21821.83,21903.51,22069.36,23196.51
Annual,Three-year average,Purchasing power standard (PPS),European Union - 15 countries (1995-2004),:,:,17991.09,18582.11,19122.58,19675.84,20320.08,20968.3,21646.41,22075.12,22500.99,22819.78,23303.98,23606.66,23874.57,24142.51,24440.77,24805.51,25208.3,25724.18,:,:,:,:
Annual,Three-year average,Purchasing power standard (PPS),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20962.65,21291.02,21627.9,22031.31,22559.85,23009.82,23567.32,24373.19,25781.16
Annual,Three-year average,Purchasing power standard (PPS),European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21715.82,22041.17,22427.82,22864.86,23425.73,:,:,:,:
Annual,Three-year average,Purchasing power standard (PPS),Finland,:,:,14393.96,15019.73,15863.92,16665.28,17679.19,18912.25,20307.2,21509.96,22275.13,22743.38,23099.99,23330.49,23435.02,23562.96,23739.77,24139.2,24540.18,25008.71,25556.7,26172.79,26891.28,27782.11
Annual,Three-year average,Purchasing power standard (PPS),France,:,:,17991.97,18462.44,18715.64,19053.06,19703.81,20486.27,21129.23,21596.08,21998.87,22417.57,22848.89,23302.17,23623.89,23906.98,23955.36,23953.84,24027.18,24329.39,24469.84,24874.15,25544.34,26930.99
Annual,Three-year average,Purchasing power standard (PPS),Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11735.65,12063.58,12414.01,12662.37,12965.0,13368.82,13889.45,14556.47,15516.53
Annual,Three-year average,Purchasing power standard (PPS),Hungary,:,:,5563.49,6123.56,6626.54,7060.95,7351.7,7548.83,7802.69,8062.21,8780.88,9305.38,9862.71,10170.34,10506.25,10756.64,11035.78,11509.54,12207.94,13039.04,13788.86,14369.36,15456.92,16633.27
Annual,Three-year average,Purchasing power standard (PPS),Ireland,:,:,19231.09,20369.23,21139.8,22161.45,23259.03,24433.78,25433.46,25898.93,26249.43,26067.94,26103.4,25667.24,25348.28,25119.72,25240.62,25596.35,25926.54,26180.83,26310.6,26369.8,26705.66,28077.6
Annual,Three-year average,Purchasing power standard (PPS),Iceland,:,:,19162.65,19708.05,20408.58,22255.8,24323.84,26808.73,27709.81,26267.01,23819.23,22171.47,22669.92,23741.63,24974.63,26100.65,27064.32,27959.04,28548.11,29036.27,29672.96,30902.78,32691.55,34024.67
Annual,Three-year average,Purchasing power standard (PPS),Italy,:,:,15408.53,15648.05,15812.76,16232.27,16619.4,17106.59,17700.14,18200.27,18815.59,19091.69,19349.56,19449.93,19549.34,19667.29,19860.63,20120.76,20401.52,20714.5,21319.09,22066.04,22998.74,23616.55
Annual,Three-year average,Purchasing power standard (PPS),Japan,:,:,19909.28,20786.62,21605.7,22758.99,23648.81,24500.62,24993.63,25148.65,25192.18,25352.39,26050.3,26914.69,27432.56,27840.19,27329.99,26778.16,26049.46,25621.41,25167.75,24707.78,24740.39,25179.65
Annual,Three-year average,Purchasing power standard (PPS),Lithuania,:,:,4235.41,4548.93,4930.57,5320.48,5755.69,6533.95,7529.47,8112.21,8284.65,8173.63,8340.23,8686.93,9171.84,9761.05,10389.4,11134.26,11968.74,13075.19,14233.49,15421.47,16655.94,17668.09
Annual,Three-year average,Purchasing power standard (PPS),Luxembourg,:,:,24409.23,25652.26,26400.75,26850.17,27393.9,27994.28,28701.87,29161.22,29631.92,29680.3,29897.95,30166.48,30467.11,30603.95,30580.71,31098.95,31888.45,32506.98,32597.32,32532.89,33408.16,34553.12
Annual,Three-year average,Purchasing power standard (PPS),Latvia,:,:,2967.88,3304.18,3669.43,4137.54,4607.99,5304.97,6114.77,6802.57,7163.19,7247.81,7307.92,7543.85,7950.87,8590.73,9165.72,9789.18,10367.62,11050.9,11752.1,12756.58,13985.85,15124.04
Annual,Three-year average,Purchasing power standard (PPS),Malta,:,:,:,:,:,:,:,15526.4,16089.46,16755.3,17491.25,18262.77,19078.09,19504.04,19397.7,19333.82,19513.33,19841.06,20243.2,20935.76,21649.45,21711.42,21431.69,21620.83
Annual,Three-year average,Purchasing power standard (PPS),Netherlands,:,:,21642.84,22538.24,23085.36,23631.17,24669.06,25848.2,26911.66,27604.77,27945.31,28234.37,28371.39,28275.95,28331.97,28929.05,29697.16,30432.72,30790.68,31374.6,32343.22,33505.92,34790.41,36488.52
Annual,Three-year average,Purchasing power standard (PPS),Norway,:,:,18984.75,19968.85,20860.99,21723.09,22868.9,24377.35,25719.71,26654.15,27085.75,27491.57,28124.39,28854.07,29530.01,29602.71,29257.64,29205.18,29741.31,30624.19,31059.16,31352.25,31904.14,33586.1
Annual,Three-year average,Purchasing power standard (PPS),Poland,:,:,7324.77,7671.77,7866.62,7990.04,8113.79,8672.32,9487.93,10200.16,10762.44,11301.01,11984.04,12546.4,13118.38,13715.9,14257.98,14762.91,15326.51,16131.3,16974.87,17536.36,18700.53,20444.37
Annual,Three-year average,Purchasing power standard (PPS),Portugal,:,:,11038.22,11703.98,12246.59,12642.14,13365.63,13900.24,14195.74,14065.32,14291.51,14329.99,14687.82,14763.42,14904.83,14661.55,14520.9,14536.47,14906.79,15436.82,15863.5,16221.54,16599.29,17697.13
Annual,Three-year average,Purchasing power standard (PPS),Romania,:,:,:,:,:,:,:,:,:,:,6708.64,7003.08,7345.01,7628.9,7952.29,8530.98,9307.83,10196.15,11090.88,12013.2,12920.53,13828.56,14924.84,16601.2
Annual,Three-year average,Purchasing power standard (PPS),Sweden,:,:,16680.11,17237.58,17833.26,18431.54,19350.35,20720.6,22257.12,23509.06,24083.81,24395.17,24957.2,25405.08,25854.43,25980.29,26023.48,25920.09,25919.66,26096.0,26379.92,26788.92,27498.46,28589.02
Annual,Three-year average,Purchasing power standard (PPS),Slovenia,:,:,8174.48,8894.7,9587.51,10236.68,10773.27,11357.68,11994.16,12349.04,12660.82,12900.23,13364.82,13651.97,13806.12,13919.42,13986.85,14160.79,14425.04,14847.07,15341.2,15931.78,16697.71,17963.98
Annual,Three-year average,Purchasing power standard (PPS),Slovakia,:,:,9487.3,9586.45,9524.27,9576.68,9786.31,9855.92,9842.15,9808.75,10128.69,10396.36,10716.99,10931.89,11262.0,11621.63,11575.62,11298.49,11055.36,11218.36,11453.0,11802.07,12309.65,13370.29
Annual,Three-year average,Purchasing power standard (PPS),Türkiye,:,:,9775169346.3,9348316042.31,6119933955.86,2971657737.27,9183.97,8668.22,8344.52,8354.27,9047.27,9505.61,9953.8,10378.8,10818.79,11430.29,12204.39,12792.96,13183.59,13671.28,14093.57,14399.76,17383.96,23232.14
Annual,Three-year average,Purchasing power standard (PPS),United Kingdom,:,:,21226.81,22128.56,23043.59,23911.4,24865.82,25695.66,26471.76,26491.99,26373.72,26072.02,26284.97,26209.58,26197.01,26260.29,26566.52,27272.16,27954.33,28834.18,:,:,:,:
Annual,Three-year average,Purchasing power standard (PPS),United States,:,:,21628.84,22288.04,22880.33,23510.98,24147.2,25190.79,26219.09,26946.09,27328.84,27718.32,28289.96,28513.69,28667.83,28873.29,29109.94,29365.15,29854.51,30532.1,32006.74,33457.57,35008.97,34993.2
Annual,Annual value,"Percentage change, real values",Austria,:,-1.06,0.25,2.35,-1.71,1.4,0.96,0.27,-1.02,3.41,-0.34,-1.17,-0.59,0.22,0.15,1.18,6.25,-0.64,-0.32,0.66,0.78,-0.68,-2.13,-0.37
Annual,Annual value,"Percentage change, real values",Belgium,:,2.23,2.66,0.56,1.31,0.04,0.51,0.54,0.01,3.93,-0.07,-0.73,0.37,-0.02,0.14,0.04,0.52,0.18,1.2,1.97,0.73,-1.45,-3.7,5.47
Annual,Annual value,"Percentage change, real values",Bulgaria,:,:,:,:,:,:,:,:,:,10.53,5.3,2.58,3.47,5.15,7.93,8.73,9.51,8.18,3.4,9.18,7.22,6.92,2.35,2.4
Annual,Annual value,"Percentage change, real values",Switzerland,:,:,:,:,:,:,0.53,2.13,-1.99,1.5,0.68,0.5,5.36,0.88,-3.48,0.53,3.28,-0.15,0.0,1.02,2.46,3.34,-0.01,-1.08
Annual,Annual value,"Percentage change, real values",Cyprus,:,:,:,:,:,:,4.3,4.48,:,:,:,:,:,:,:,:,:,:,1.74,0.72,1.51,0.63,-3.93,1.33
Annual,Annual value,"Percentage change, real values",Czechia,:,3.55,5.26,4.38,3.38,2.71,6.69,3.68,1.31,4.64,0.5,-0.23,-0.84,-1.49,2.08,2.68,3.23,3.64,4.47,3.97,-0.42,8.39,-6.5,-3.32
Annual,Annual value,"Percentage change, real values",Germany,:,2.49,0.9,-0.17,2.65,-0.34,-1.1,0.75,0.09,-0.1,5.04,0.32,0.35,0.0,1.56,1.51,1.62,-0.03,1.34,2.03,-0.9,1.71,-3.55,4.27
Annual,Annual value,"Percentage change, real values",Denmark,:,2.75,2.28,1.06,2.96,-0.39,1.35,2.6,0.38,3.46,2.27,-0.12,-1.05,0.45,0.9,0.9,0.77,0.34,2.18,1.79,1.7,0.6,-4.71,0.13
Annual,Annual value,"Percentage change, real values",Euro area - 19 countries  (2015-2022),:,:,:,:,:,:,1.0,1.06,0.54,1.26,1.3,-0.79,-0.65,-0.45,1.27,1.78,0.95,-0.3,0.67,1.37,-0.08,1.46,-3.61,:
Annual,Annual value,"Percentage change, real values",Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.27,1.8,0.96,-0.28,0.68,1.37,-0.02,1.48,-3.63,1.59
Annual,Annual value,"Percentage change, real values",Estonia,:,6.92,5.98,6.44,5.69,8.62,14.73,12.38,2.61,-6.5,-1.52,1.3,1.58,3.81,4.47,7.22,6.82,3.04,6.21,3.11,2.59,1.38,-10.71,-1.59
Annual,Annual value,"Percentage change, real values",Greece,:,0.26,4.54,6.25,5.63,-0.95,2.98,-2.03,-3.49,2.06,-4.2,-8.21,-3.48,-6.74,2.85,-1.67,-3.99,-1.83,-1.1,1.0,-3.76,4.94,-7.2,10.85
Annual,Annual value,"Percentage change, real values",Spain,:,0.25,-0.19,1.95,-0.03,-0.78,-1.08,0.86,3.21,3.52,-1.91,-0.49,-1.98,-1.08,0.74,4.0,0.26,-1.43,-0.54,0.56,-3.63,1.95,-5.02,2.24
Annual,Annual value,"Percentage change, real values",European Union - 15 countries (1995-2004),:,2.3,1.33,0.67,1.48,0.62,0.82,1.34,0.23,1.02,1.01,-1.37,-0.5,-0.53,0.83,1.78,1.06,-0.15,0.51,1.3,:,:,:,:
Annual,Annual value,"Percentage change, real values",European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.09,2.5,1.85,1.05,1.67,2.23,0.74,1.55,-2.92,1.96
Annual,Annual value,"Percentage change, real values",European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.66,2.52,1.92,1.06,1.5,2.16,:,:,:,:
Annual,Annual value,"Percentage change, real values",Finland,:,3.44,3.72,2.28,4.64,3.26,3.91,4.63,1.21,2.8,0.55,-1.07,-0.24,-0.81,-1.24,1.1,0.9,0.8,0.75,1.19,2.89,0.35,-4.01,-0.03
Annual,Annual value,"Percentage change, real values",France,:,1.3,1.42,0.01,0.19,0.82,2.52,1.63,0.4,1.45,-0.1,-0.11,-0.63,0.12,0.57,1.34,-0.6,-0.62,0.27,0.47,-2.95,1.87,-0.64,-0.86
Annual,Annual value,"Percentage change, real values",Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.94,4.08,1.34,1.79,2.1,2.03,5.78,2.88,-5.37,4.7
Annual,Annual value,"Percentage change, real values",Hungary,:,1.89,10.78,10.13,-0.15,4.7,2.58,-4.92,3.1,1.06,8.53,-4.14,1.55,2.59,4.02,3.85,6.51,8.99,7.25,7.87,6.22,2.36,1.07,-3.43
Annual,Annual value,"Percentage change, real values",Ireland,:,11.14,1.49,0.46,2.15,2.27,2.43,2.76,1.0,-3.02,0.72,-4.24,-0.61,-0.53,0.19,2.07,3.31,1.58,2.67,2.14,3.27,-0.46,-3.33,3.56
Annual,Annual value,"Percentage change, real values",Iceland,:,2.66,-1.86,4.91,4.09,13.24,6.6,8.01,-5.35,-18.75,-5.42,1.65,2.15,3.95,6.9,5.92,7.76,5.1,1.85,1.92,4.18,4.87,0.11,-5.43
Annual,Annual value,"Percentage change, real values",Italy,:,1.44,-1.11,0.36,-0.19,1.56,-0.09,-0.38,-0.02,1.08,0.6,-1.46,-1.48,0.29,1.12,0.48,0.3,-1.17,-0.44,0.28,4.89,0.24,-3.65,-5.13
Annual,Annual value,"Percentage change, real values",Lithuania,:,-1.47,3.11,8.3,5.37,6.4,15.26,18.74,8.21,-9.18,-3.33,-1.1,1.15,4.44,5.28,6.57,7.77,5.51,7.32,10.24,8.98,4.53,-7.31,3.05
Annual,Annual value,"Percentage change, real values",Luxembourg,:,4.92,4.15,-0.35,-1.31,-1.24,-0.4,-0.28,0.27,4.04,-1.01,-3.3,0.08,-0.52,1.02,0.43,0.75,3.98,-0.26,-0.25,4.04,-2.14,-1.98,0.0
Annual,Annual value,"Percentage change, real values",Latvia,:,4.39,7.8,18.71,8.86,13.39,17.08,20.05,6.99,-3.08,-5.01,-0.26,-0.26,6.37,7.9,8.56,5.73,4.74,6.32,5.01,6.94,11.14,-6.46,0.68
Annual,Annual value,"Percentage change, real values",Malta,:,:,:,:,:,:,0.09,3.99,3.38,0.67,2.16,5.42,-0.91,0.93,-2.57,0.86,2.68,0.96,1.62,5.19,2.05,-7.57,-3.98,4.0
Annual,Annual value,"Percentage change, real values",Netherlands,:,5.65,-0.06,1.01,0.02,0.68,3.73,1.38,-0.05,3.53,1.07,-0.16,-2.38,-4.0,4.25,5.52,1.12,0.0,-0.43,1.64,3.5,0.46,-7.94,4.6
Annual,Annual value,"Percentage change, real values",Norway,:,5.62,5.45,1.64,3.07,3.3,2.52,4.41,1.75,1.03,1.07,2.59,2.69,1.97,1.32,1.23,-1.44,0.35,0.44,1.52,1.18,-1.99,-1.89,2.29
Annual,Annual value,"Percentage change, real values",Poland,:,2.14,0.31,3.46,-1.9,0.69,3.18,8.94,3.99,0.32,1.76,2.02,0.07,2.68,6.59,4.28,3.54,5.1,5.54,5.44,3.02,-1.6,2.44,4.85
Annual,Annual value,"Percentage change, real values",Portugal,:,2.68,9.29,-2.61,0.06,1.32,6.0,-1.86,-1.79,1.77,3.53,-6.7,2.95,-3.17,-1.28,-1.86,1.63,0.92,3.55,3.64,1.41,2.46,-3.46,3.67
Annual,Annual value,"Percentage change, real values",Romania,:,:,:,:,:,:,:,:,:,-1.5,1.44,0.23,-0.26,4.19,5.35,11.51,10.11,10.34,7.9,6.37,5.14,3.35,-0.83,13.45
Annual,Annual value,"Percentage change, real values",Sweden,:,4.85,3.69,-0.68,2.59,2.85,1.81,6.9,2.2,2.93,0.57,0.72,2.07,1.91,3.28,0.48,1.06,0.52,0.54,0.67,1.22,0.26,-3.74,-1.82
Annual,Annual value,"Percentage change, real values",Slovenia,:,7.97,5.17,5.97,5.11,3.48,2.62,6.13,1.87,1.27,2.54,0.43,-1.56,-0.91,0.95,1.46,1.31,0.77,1.37,1.35,4.79,2.96,-2.92,5.62
Annual,Annual value,"Percentage change, real values",Slovakia,:,-2.04,0.01,-5.36,-1.97,0.92,-1.34,-5.21,-2.41,-1.23,2.43,-2.01,-1.66,0.32,4.06,2.5,3.2,2.13,3.01,2.55,0.74,4.22,-4.44,-2.44
