Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Sweden,141.76,142.08,141.17,141.43,142.08,141.91,143.81,143.11,143.85,143.9,144.43,144.07
Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Slovenia,141.24,141.22,141.29,139.85,140.84,140.9,140.17,140.54,140.72,141.83,142.8,143.54
Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Slovakia,161.29,161.45,160.75,160.29,161.95,161.61,162.04,162.98,162.93,166.35,167.1,163.04
Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Türkiye,957.66 d,1036.67 d,1071.95 d,1101.77 d,1120.10 d,1140.11 d,1161.21 d,1148.33 d,1177.09 d,1228.06 d,1290.02 d,1306.97 d
Monthly,Food and non-alcoholic beverages,"Index, 2015=100",United States,125.87 d,126.02 d,126.01 d,126.15 d,126.12 d,126.10 d,126.43 d,126.33 d,126.84 d,127.03 d,127.03 d,127.36 d
Monthly,Food and non-alcoholic beverages,"Index, 2015=100",Kosovo*,144.73 d,145.02 d,144.69 d,145.29 d,144.11 d,144.01 d,143.58 d,144.21 d,145.77 d,146.64 d,147.24 d,148.22 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Albania,1.1 d,0.6 d,1.9 d,-0.4 d,-0.2 d,-0.5 d,-0.7 d,0.1 d,1.5 d,-0.2 d,-1.1 d,0.7 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Austria,0.1,0.3,-0.2,0.6,0.0,-0.5,-0.2,0.5,0.2,0.6,0.5,-0.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Belgium,1.6,0.1,0.9,-2.0,0.2,0.3,0.5,-0.1,-0.6,0.6,0.3,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Bulgaria,0.9,0.7,-0.1,-0.1,-0.2,-0.4,0.2,1.0,0.3,0.2,1.1,-0.7
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Switzerland,0.4,-0.6,-0.6,0.5,1.0,0.4,1.0,-0.3,-0.1,-0.7,-1.2,-0.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Cyprus,0.3,2.6,-1.0,0.3,1.8,0.5,1.8,1.7,0.8,0.3,-2.9,1.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Czechia,0.1,-0.3,-0.8,1.7,-0.1,-0.5,0.3,0.5,0.8,0.3,0.4,-0.7
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Germany,0.9,-0.2,-0.2,0.5,-0.1,0.3,0.1,-0.1,0.5,0.7,0.1,0.2
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Denmark,2.5,-0.4,0.6,1.2,0.3,1.0,1.1,-0.4,0.3,0.4,0.0,-2.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.7,-0.2,0.0,0.2,0.2,0.1,-0.1,0.0,0.1,0.8,0.2,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),0.7,-0.1,0.0,0.2,0.2,0.1,-0.1,0.0,0.1,0.7,0.2,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Euro area – 20 countries (from 2023),0.7,-0.1,0.0,0.2,0.2,0.1,-0.1,0.0,0.1,0.8,0.2,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Estonia,3.0,0.0,-0.8,1.3,0.8,0.0,-0.2,0.5,0.5,0.1,0.8,-0.6
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Greece,0.4,-0.1,-0.9,-0.1,-0.7,1.9,-0.4,0.2,1.1,-0.2,-0.9,-0.8
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Spain,0.5,0.0,0.1,0.7,0.0,0.1,-0.3,-0.4,-0.3,1.4,-0.1,0.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",0.8,-0.1,0.0,0.4,0.2,0.1,-0.1,0.0,0.2,0.7,0.3,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,European Union - 27 countries (from 2020),0.8,-0.1,-0.1,0.4,0.2,0.1,-0.1,0.0,0.2,0.7,0.3,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Finland,0.8,0.2,-0.5,0.2,-0.1,-0.2,0.6,-0.9,0.6,0.5,0.5,-1.3
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,France,0.2,-0.4,0.0,0.1,0.4,-0.2,-0.2,0.3,-0.3,0.3,-0.1,-0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Croatia,1.3,-0.5,0.1,0.7,0.2,0.3,0.2,0.8,0.5,1.1,0.2,0.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Hungary,1.3,0.0,-0.2,0.0,0.1,-0.6,0.7,-0.2,1.1,0.9,1.1,0.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Ireland,-0.2,0.7,-0.2,0.7,0.1,-0.1,-0.1,0.0,0.2,0.5,0.2,0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Iceland,0.6,0.7,0.4,0.2,0.4,0.4,1.0,-0.4,-0.3,0.6,0.0,0.3
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Italy,0.8,-0.3,-0.1,0.1,0.5,-0.2,-0.5,0.2,0.3,1.1,0.8,-0.5
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Lithuania,1.0,-0.3,-0.3,0.4,1.0,-0.7,-0.8,-0.6,1.3,-0.3,0.7,-0.3
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Luxembourg,0.9,-0.1,0.3,-0.1,0.2,-0.3,-0.3,0.0,0.1,0.7,-0.5,-0.2
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Latvia,1.5,-0.2,0.7,0.3,0.1,0.6,-0.2,-0.8,0.7,1.7,-0.1,1.2
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Montenegro,1.0 d,0.6 d,0.2 d,-0.1 d,-0.1 d,-0.3 d,0.3 d,1.2 d,-1.5 d,-0.1 d,0.2 d,-1.6 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,North Macedonia,0.4 d,0.5 d,1.5 d,1.2 d,0.8 d,-0.8 d,-0.5 d,2.0 d,2.5 d,-2.3 d,2.1 d,-0.5 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Malta,0.7,-1.1,-0.5,-0.2,0.6,-0.1,0.4,0.4,0.6,0.9,0.0,0.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Netherlands,0.2,0.4,0.5,0.1,0.6,0.3,0.4,0.1,-0.4,-0.3,0.7,0.5
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Norway,1.1,-0.6,-1.8,3.0,0.9,1.9,3.2,-1.4,-1.6,0.8,0.4,-1.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Poland,1.0,-0.4,-0.2,1.8,0.2,0.7,-0.8,-0.2,0.2,0.7,0.8,0.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Portugal,2.8,-0.3,0.2,0.2,-0.1,-0.1,0.3,-0.5,0.2,0.5,0.1,0.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Romania,1.3,0.8,0.3,0.4,-0.2,-0.4,0.1,0.5,0.9,0.8,0.1,0.2
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Serbia,0.4 d,0.4 d,0.1 d,0.8 d,-0.1 d,0.1 d,0.0 d,0.8 d,1.3 d,0.5 d,0.2 d,-0.3 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Sweden,0.2,0.2,-0.6,0.2,0.5,-0.1,1.3,-0.5,0.5,0.0,0.4,-0.2
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Slovenia,0.8,0.0,0.0,-1.0,0.7,0.0,-0.5,0.3,0.1,0.8,0.7,0.5
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Slovakia,1.3,0.1,-0.4,-0.3,1.0,-0.2,0.3,0.6,0.0,2.1,0.5,-2.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Türkiye,5.2 d,8.3 d,3.4 d,2.8 d,1.7 d,1.8 d,1.9 d,-1.1 d,2.5 d,4.3 d,5.0 d,1.3 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,United States,0.7 d,0.1 d,0.0 d,0.1 d,0.0 d,0.0 d,0.3 d,-0.1 d,0.4 d,0.1 d,0.0 d,0.3 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-1,Kosovo*,1.0 d,0.2 d,-0.2 d,0.4 d,-0.8 d,-0.1 d,-0.3 d,0.4 d,1.1 d,0.6 d,0.4 d,0.7 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Albania,5.8 d,2.4 d,2.0 d,1.6 d,2.7 d,3.8 d,3.6 d,3.3 d,3.7 d,3.6 d,3.2 d,2.7 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Austria,5.5,3.8,3.6,3.3,3.1,1.9,1.3,1.4,2.2,2.7,2.1,1.6
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Belgium,5.1,3.3,1.8,1.5,1.3,1.5,1.1,1.8,1.6,2.4,2.0,1.7
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Bulgaria,5.1,3.4,2.3,2.1,1.5,1.6,1.8,2.7,2.5,3.1,4.3,2.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Switzerland,2.5,0.8,-0.5,0.9,0.1,-0.4,0.1,-0.1,0.3,-0.3,-1.0,-1.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Cyprus,3.1,2.1,1.9,1.4,1.4,2.7,3.4,3.2,3.2,5.0,4.2,7.3
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Czechia,-4.0,-4.9,-6.0,-2.8,-3.8,-4.3,-3.1,-1.7,0.6,0.1,0.9,1.7
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Germany,4.7,2.1,0.6,1.6,1.6,1.9,2.2,2.4,2.4,3.1,2.6,2.8
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Denmark,2.2,-0.6,-0.8,0.9,0.7,0.6,0.8,1.8,2.7,3.9,3.9,4.7
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",5.4,3.3,2.0,2.2,2.0,1.8,1.6,1.7,1.7,2.2,2.0,1.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),5.4,3.3,2.0,2.1,2.0,1.8,1.6,1.6,1.7,2.2,2.0,1.8
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Euro area – 20 countries (from 2023),5.4,3.3,2.0,2.2,2.0,1.8,1.6,1.7,1.7,2.2,2.0,1.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Estonia,5.0,3.0,1.3,1.4,2.3,1.0,1.7,3.0,4.6,5.9,5.4,5.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Greece,8.3,6.7,5.5,5.4,2.6,1.3,1.5,2.3,3.3,1.0,0.4,-0.5
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Spain,7.4,5.3,4.3,4.7,4.4,4.2,3.1,2.5,1.8,1.9,1.7,1.8
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",5.1,3.0,1.5,1.9,1.6,1.5,1.6,2.0,2.2,2.6,2.5,2.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,European Union - 27 countries (from 2020),5.1,3.0,1.5,1.9,1.6,1.5,1.6,2.0,2.2,2.6,2.5,2.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Finland,1.6,-0.5,-1.7,-0.3,-0.6,-0.4,-0.3,-0.1,0.5,0.2,0.9,0.5
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,France,5.8,3.5,1.6,1.2,1.3,0.8,0.5,0.5,0.5,0.7,0.2,0.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Croatia,6.5,5.6,4.5,4.3,2.9,1.8,1.8,2.3,3.5,5.1,5.1,5.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Hungary,1.0,-0.6,-2.1,-1.6,-1.4,-1.3,0.8,0.6,2.3,3.5,4.0,4.7
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Ireland,4.6,4.1,2.9,2.9,2.6,2.4,2.1,2.0,1.8,2.1,1.9,2.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Iceland,8.8,7.5,7.1,5.7,5.3,5.1,5.6,4.7,4.0,3.8,3.8,4.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Italy,5.9,3.9,3.0,2.7,2.1,1.6,1.0,0.9,1.3,2.6,2.9,2.2
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Lithuania,0.5,-0.5,-1.5,-1.8,-0.9,-0.7,-1.0,-0.8,0.0,-0.7,0.4,1.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Luxembourg,6.3,4.3,3.2,2.5,2.3,1.8,1.4,1.0,1.5,1.4,0.8,0.6
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Latvia,3.0,1.5,0.7,0.6,0.8,1.5,2.5,3.6,4.6,5.5,4.3,5.5
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Montenegro,2.2 d,1.6 d,4.6 d,3.7 d,2.9 d,0.7 d,-0.1 d,-1.1 d,-1.5 d,0.6 d,1.0 d,-0.1 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,North Macedonia,3.9 d,3.4 d,4.7 d,6.1 d,4.2 d,1.3 d,0.1 d,-0.2 d,2.4 d,4.5 d,7.1 d,6.9 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Malta,10.1,6.8,5.6,5.3,4.8,3.7,4.1,3.5,3.5,4.0,3.4,2.0
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Netherlands,2.5,0.8,0.9,1.2,1.0,1.0,1.3,1.8,2.2,2.2,2.5,3.1
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Norway,8.7,6.3,6.1,6.6,5.4,5.0,5.0,4.6,4.1,3.9,4.2,3.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Poland,6.2,3.7,0.9,2.3,1.8,2.8,3.3,4.0,4.5,4.6,4.3,4.3
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Portugal,2.7,0.8,0.0,0.3,3.4,3.0,3.6,2.7,2.7,3.0,2.7,3.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Romania,4.8,3.6,1.7,1.0,0.1,-0.1,0.7,4.1,4.7,4.6,5.0,4.9
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Serbia,7.3 d,4.9 d,3.0 d,2.9 d,0.9 d,-0.2 d,1.4 d,2.7 d,3.8 d,4.5 d,4.8 d,4.2 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Sweden,3.6,1.1,-0.8,0.5,1.4,1.0,1.0,1.3,2.1,1.8,2.0,1.8
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Slovenia,3.2,1.7,0.6,-0.3,-0.4,0.2,0.5,0.9,0.9,1.2,2.1,2.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Slovakia,4.9,3.1,0.6,0.1,0.7,0.5,1.5,3.2,3.1,5.0,4.7,2.4
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Türkiye,70.2 d,71.6 d,70.8 d,68.9 d,70.5 d,68.4 d,59.2 d,45.1 d,43.9 d,45.4 d,48.6 d,43.6 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,United States,1.2 d,1.0 d,1.2 d,1.1 d,1.0 d,1.1 d,1.0 d,0.8 d,1.2 d,1.0 d,1.6 d,1.9 d
Monthly,Food and non-alcoholic beverages,Percentage change m/m-12,Kosovo*,2.4 d,1.5 d,1.6 d,2.2 d,1.5 d,1.8 d,1.8 d,1.7 d,2.4 d,3.0 d,3.2 d,3.5 d
