Time frequency,National accounts indicator (ESA 2010),Consolidated/Non consolidated,Sector,Financial position,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Austria,341939.1,369224.0,392596.2,416941.2,474210.6,531369.3,559071.6,563071.9,590431.7,645706.7,808038.5,907167.7,987395.6,1008333.8,1002982.4,1010842.9,1024730.9,1045284.2,1030032.7,1041322.9,1044375.1,1043506.3,1077004.4,1054556.4,1099147.2,1147336.9,1228620.5,1238792.5,1278778.6
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Belgium,671979.5,713106.7,777082.4,839989.1,905113.5,949306.1,1025954.6,1030008.5,1129273.5,1265084.5,1487932.1,1643275.5,1866430.7,1787068.7,1792950.3,1798505.7,1874928.8,1764102.3,1813295.8,1874213.5,1914754.8,1943420.3,1952704.5,1888434.8,2023569.5,2076017.2,2253795.5,2189673.1,2220935.9
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Bulgaria,1358.0,3847.0,11958.0,13710.6,15940.2,18781.8,20846.2,23260.5,28890.7,37247.8,48152.6,56671.2,79407.2,93774.2,96825.1,98762.1,103475.4,116236.5,118046.6,128327.2,134999.8,148422.9,160425.7,170181.2,179896.2,194340.6,214824.3,240095.0,265684.3
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Cyprus,19391.7,22426.4,23933.4,27642.5,38696.8,34170.8,37705.9,38407.5,42550.8,186295.5,203114.1,221956.9,245034.7,270024.4,330281.8,345751.9,376727.3,374478.5,339296.5,354707.5,397842.2,404299.9,443128.3,535210.5,631071.3,509366.6,531172.8,534955.0,533896.2
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Czechia,1711898.0,1943045.0,2237391.0,2350197.0,2512168.0,2690545.0,2825675.0,3001496.0,3256535.0,3528900.0,3963693.0,4190367.0,4861277.0,5174202.0,5227670.0,5419798.0,5618236.0,6006725.0,6370985.0,6827402.0,7255499.0,8246027.0,10062440.0,10351841.0,10835727.0,11683424.0,12577033.0,13167032.0,14456765.0
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Germany,4602593.0,5047819.0,5733908.0,6496974.0,7354133.0,7870987.0,8317997.0,8355103.0,8681296.0,9091013.0,9758882.0,10238336.0,11074351.0,11449831.0,10906914.0,10857784.0,11157347.0,11573413.0,10886756.0,11636453.0,11957582.0,12970184.0 b,13338851.0,13964011.0,15233494.0,16550952.0,17653195.0,18178103.0,18690419.0
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Denmark,2341950.0,2585540.0,3007759.0,3238886.0,3821569.0,4190083.0,4331484.0,4471248.0,4790507.0,5377405.0,6670663.0,7329965.0,8092384.0,8491422.0,8604176.0,9081880.0,9377634.0,9415428.0,9093300.0,10454392.0,11024162.0,11535751.0,11794042.0,11531276.0,12675744.0,14112242.0,15284849.0,15098471.0,15363539.0
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Estonia,1357.9,2259.5,3920.3,3574.5,4300.5,6177.6,6841.3,8384.0,9320.0,12654.1,15855.8,20075.5,26153.9,26978.7,26299.1,25046.1,25395.6,27049.4,30020.8,32559.6,34494.1,37008.8,40914.9,43587.3,47367.4,54219.2,63265.1,67661.6,72546.9
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Million units of national currency,Greece,103552.4,119266.6,138088.1,159538.7,231467.0,227364.0,234915.3,236846.3,253276.4,279986.5,339395.8,388471.0,466023.6,466129.2,509877.8,515474.0,470304.0,468122.9,403179.5,381685.7,368085.6,360252.3,333382.0,331498.2,373261.3,427488.7,466521.0,488132.9,508509.7
