Time frequency,Unit of measure,Seasonal adjustment,Balance of payments item,Stock or flow,Geopolitical entity (partner),Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Extra-euro area - 20 countries (from 2023),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,68.8,77.4,90.3,90.8,87.4,82.8,81.9,83.9,80.4,76.3,68.2
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,60.7,71.6,74.3,74.7,70.6,70.5,72.5,69.8,66.2,58.8
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Austria,:,:,:,:,12.9,16.7,18.9,20.0,20.4,23.9,55.4,61.7,75.4,73.2,81.6,75.3,73.3,75.1,76.4,79.5,76.8,66.8,73.1,63.0,59.3,60.0,62.1,61.4,59.2
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Belgium,:,:,:,:,:,:,:,:,:,:,130.7,144.4,155.1,194.5,214.0,230.3,240.4,242.9,230.9,225.8,225.9,222.8,202.1,187.8,185.0,180.4,172.2,158.6,143.2
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Bulgaria,:,:,:,:,:,20.4,21.4,23.0,27.3,37.5,50.2,66.2,81.6,87.4,94.2,90.2,87.4,89.5,89.2,92.8,92.6,89.4,86.5,84.7,81.5,82.3,74.4,65.7,64.1
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Cyprus,:,:,:,:,:,:,:,:,:,610.6,620.7,661.2,715.0,780.3,1017.5,1089.8,1209.3,1497.8,1715.5,2015.9,2215.9,2127.9,2089.2,2208.6,2485.1,2272.4,2004.8,1817.4,1701.2
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Czechia,12.2,12.7,16.1,19.8,27.9,34.1,37.9,43.1,41.0,43.3,48.6,51.2,57.9,60.1,65.9,68.9,68.5,73.6,76.1,76.1,74.9,77.2,76.3,78.0,75.8,81.5,79.9,75.2,72.6
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Germany,:,:,:,:,16.2,26.5,25.4,27.9,29.2,28.4,29.6,32.2,33.3,31.6,33.7,34.6,35.2,39.2,40.4,40.5,41.4,42.1,43.0,44.7,45.5,51.4,51.5,49.8,47.7
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Denmark,:,:,:,:,:,:,:,:,:,:,46.2,44.6,47.0,44.4,46.6,43.4,43.9,43.7,41.6,49.8,52.1,58.8,56.2,60.4,59.2,62.5,61.4,61.6,59.9
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Estonia,:,:,:,:,:,48.2,53.9,54.8,67.7,80.2,89.5,75.2,74.3,76.7,89.2,94.8,89.5,93.4,97.6,102.2,96.2,96.6,93.6,92.0,96.0,108.9,129.3,117.7,124.7
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Greece,:,:,:,:,:,:,:,:,10.5,11.4,13.1,15.0,16.3,12.2,14.0,14.0,12.4,11.9,12.2,12.0,14.9,15.8,18.0,19.3,23.5,22.0,23.6,26.1,28.6
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Spain,17.5,17.9,19.4,20.6,24.5,31.4,35.6,40.6,44.3,47.8,48.7,50.1,52.6,52.2,55.2,55.8,56.1,56.1,58.4,60.7,62.2,65.4,66.0,69.0,70.0,81.2,80.4,76.3,73.7
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,Finland,:,:,:,:,20.7,28.5,27.1,29.4,35.1,36.7,40.7,41.5,46.3,50.8,50.5,54.4,50.4,51.8,46.8,52.3,57.7,55.0,57.1,46.8,51.3,50.2,52.1,51.5,48.7
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account; direct investment,Liabilities - positions at the end of period,Rest of the world,France,:,:,:,:,18.2,20.6,23.0,24.0,26.1,28.3,31.0,33.5,34.9,34.3,37.0,38.0,40.1,40.5,41.0,41.5,43.3,44.2,44.3,45.1,46.8,50.6,51.5,52.1,48.9
