Time frequency,Unit of measure,Vehicles,Geopolitical entity (reporting)\Time,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7939 b,7896.0,8058.0,8300.0,8446.0,8737.0,8741.0,8823.0,8901.0,8921.0,9249.0,9202.0,9310.0,9481.0,9602.0,9339.0,9234.0,9799.0,:,:,:,:,9494.0,9517.0,9768.0,9917.0,10227.0,10495.0,:,:,:,:,:,:
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17520.0,18080.0,20220.0,20370.0,18670.0,17260.0,17669.0,17910.0,21516 p,:,:,:,:,:,:,:,:,:,:
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25955.0,:,170883.0,141666.0,129155.0,122875.0,100035.0,9383.0,9513.0,8186.0,:,:,:,:,117623.0,12006.0,117447.0,119034.0,11988.3,9773.2,9632.8,9480.6,8949.9,8666.6,9919.7,10017.8,9548.6,8916.9,8017.5,8952.7,4803.0,4611.6,1275.7,5873.1
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Switzerland,4156.0,4276.0,4386.0,4543.0,4617.0,4599.0,4725.0,4896.0,5103.0,5242.0,5424.0,5589.0,5782.0,5798.0,5829.0,6022.0,6241.0,6469.0,6726.0,6981.0,3318.0,3627.0,3583.0,3456.0,3435.0,3202.0,3120.0,3100.0,4756.0,4725.0,4799.0,4848.0,4861.0,4994.0,5058.0,5312.0,5602.0,5673.0,5344.0,5435.0,5508.0,5606.0,5707.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13617.0,12369.0,11763.0,166024.0,156108.0,15373.0,154439.0,162501.0,175909.0,165304.0,153145.0,141137.0,15608.0,16015.0,16121.0,16107.0,14997.0,16374 d,14814 d,14459 d,14732.0,:,15124.0,15002.0,15722.0,16222.0,16141.0,8835.0,8789.0,11791.0,11665.0
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,77957.0,76019.0,77146.0,78791.0,81771.0,82544.0,79700.0,78900.0,79500.0,44164.0,45425.0,59861.0,66639.0
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9248.0,9502.0,9689.0,10610.0,11368.0,11211.0,9105.0,9127.0,9133.0,9031.0,8972.0,:,:,:,7498.0,7250.0,7250.0,:,:,:,:,13349.0,13197.0,13363.0,13560.0,13867.0,14014.0,13451.0,10704.0,11360.0,14947.0,14549.0
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20327.0,18985.0,2630.0,2720.0,2603.0,2573.0,2714.0,2938.0,25425.0,23217.0,21229.0,18905.0,17342.0,17254.0,18813.0,1929.6,1975.75,2359.0,2938.0,2869.0,2840.0,3153.0,1374.0,1288.0,1963.0,2462.0
Annual,Millions of passenger-kilometres,"Buses, motor coaches, and trolley buses",Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5158.0,5566.0,5671.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
