Time frequency,Unit of measure,Size classes in number of employees,Geopolitical entity (reporting)\Time,1980.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Number,From 6 to 9 employees,Italy,:,:,:,:,:,:,:,:,22020.0,:,:,:,:,:,:,:,:,:,:,25648.0,29237.0,29553.0,31096.0,31170.0,31647.0,32427.0,30518.0,30993.0,31631.0,30699.0
Annual,Number,From 6 to 9 employees,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,8.0,:,:,:,16.0,53.0,74.0,54.0,35.0,55.0,:,:,:,16.0,23.0,:,:,:
Annual,Number,From 6 to 9 employees,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,431.0,845.0,1279.0,1452.0,2011.0,2010.0,2382.0,2153.0,2725.0,2611.0,3422.0,3543.0,4308.0,4428.0,4074.0,3787.0,4262.0,:
Annual,Number,From 6 to 9 employees,Luxembourg,:,:,:,:,:,:,:,:,:,655.0,:,:,:,:,:,339.0,344.0,388.0,434.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 6 to 9 employees,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,486.0,434.0,:,:,:,:,1452.0,1256.0,1748.0,2109.0,2688.0,2905.0,2971.0,2778.0,2256.0,6494.0,5496.0,6198.0
Annual,Number,From 6 to 9 employees,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,69.0,43.0,63.0,48.0,35.0,28.0,175.0,138.0,:,:,205.0,263.0,287.0,:,:,:,:,:
Annual,Number,From 6 to 9 employees,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,549.0,543.0,547.0,622.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 6 to 9 employees,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4760.0,:,:,:,:,3475 b,3628.0,3718.0,3935.0,3842.0,3892.0,4915.0,3899.0,3701.0
Annual,Number,From 6 to 9 employees,Poland,:,:,:,:,:,:,:,:,:,:,:,:,3158.0,3219.0,3433.0,4058.0,:,:,:,:,:,: m,:,: m,: m,:,:,: m,: m,:
Annual,Number,From 6 to 9 employees,Portugal,:,:,:,:,:,:,:,:,:,3938.0,3699.0,4591.0,4251.0,21960.0,24347.0,24497.0,26069.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 6 to 9 employees,Romania,:,:,:,:,:,:,:,:,:,:,:,492.0,:,:,:,:,:,:,:,:,:,:,:,:,:,41413.0,41468.0,:,:,:
Annual,Number,From 6 to 9 employees,Sweden,:,:,:,:,:,:,7673.0,8079.0,8165.0,8152.0,7768.0,7492.0,7898.0,8398.0,8406.0,8570.0,8601.0,8927.0,9080.0,8799.0,8769.0,8866.0,8949.0,8795.0,9024.0,9066.0,9298.0,8890.0,8909.0,:
Annual,Number,From 6 to 9 employees,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,478.0,564.0,685.0,579.0,570.0,616.0,711.0,746.0,731.0,894.0,2979 b,3296.0,3647.0,2816.0,2585.0,2408.0,2423.0,2354.0
Annual,Number,From 6 to 9 employees,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,173.0,461.0,122.0,594.0,2642.0,1043.0,1959.0,1969.0,703.0,:,:,:,1929.0,3102.0,2526.0,2722.0,2398.0
Annual,Number,From 6 to 9 employees,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,18561.0,17375.0,19630.0,19295.0,19835.0,20370.0,20165.0,19935.0,19735.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Austria,:,:,:,:,:,6363.0,:,:,:,:,:,:,7133.0,:,11142.0,12209.0,12791.0,14684.0,16581.0,17751.0,19074.0,19520.0,:,:,20858.0,21295.0,19336.0,18931.0,19912.0,19558.0
Annual,Number,50 employees or more,Switzerland,:,:,:,:,:,:,:,:,9798.0,:,:,:,6454.0,:,:,7287.0,:,:,9360.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,66.0,:,:,:,:,:,:,:,:,:,136.0,138.0,139.0,140.0,189.0,:,: @C,: @C
Annual,Number,50 employees or more,Czechia,:,:,:,:,:,:,:,:,:,:,:,33540.0,7020.0,7324.0,7328.2,7331.3,7320.0,6990.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Denmark,:,:,:,:,:,:,:,:,:,11629.0,:,5318.0,:,5926.0,5889.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
