Time frequency,Sex,Age class,Unit of measure,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Austria,:,:,:,:,:,:,1.4,1.5,1.5,1.5,1.6,1.9,2.0,2.4,2.3,1.7,1.4,1.7,2.0,1.2,1.1
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Belgium,:,:,:,:,:,:,3.2,3.7,3.1,3.1,3.5,3.9,4.0,3.7,3.1 b,2.6,2.1,2.1,2.6,2.3,2.2
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Bulgaria,:,:,:,:,:,:,3.5,5.3 b,7.0 b,7.5,8.1,7.6,6.3,5.2,4.0,3.7,3.0 b,2.8,2.6,2.2,2.3
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Cyprus,:,:,:,:,:,:,0.6,1.3,1.6,3.6,6.1,7.7,6.8,5.8,4.5,2.7,2.2,2.2,2.5,2.1,1.8
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Czechia,:,:,:,:,:,:,2.0,3.0,2.7 b,3.0,3.0,2.7,2.4,1.7,1.0,0.7,0.6,0.6,0.8,0.6,0.8
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Germany,:,:,:,:,:,:,3.4,3.2 b,2.7 b,2.4,2.3,2.2,2.0,1.7,1.5,1.4,1.2,1.1 b,1.2,1.1,1.0
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Denmark,:,:,:,:,:,:,0.6,1.4,1.8,2.1,1.8,1.7,1.6,1.2 b,1.2 b,1.0,0.8,0.9,1.0,0.5,0.5 b
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Euro area – 20 countries (from 2023),:,:,:,:,:,:,3.2,4.2,4.5,5.1,5.8,5.9,5.4,4.8,4.2,3.6,3.1,2.8,3.2,2.7,2.4
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Estonia,:,:,:,:,:,:,3.7,7.5,7.0,5.4,3.8,3.3,2.4,2.2,2.0,1.3,0.9,1.2,1.6,1.3,1.3
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Greece,:,:,:,:,:,:,3.6,5.2,8.0,13.1,16.7,17.5,16.4,15.4,14.3,12.5,11.3,10.5,9.2,7.7,6.2
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Spain,:,:,:,:,:,:,4.3,7.3,8.9,11.0,13.0,12.9,11.4,9.5,7.7,6.4,5.3,5.0,6.2 d,5.1 d,4.3 d
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,European Union - 27 countries (from 2020),:,:,:,:,:,:,3.1,3.9,4.3,4.8,5.4,5.4,4.9,4.3,3.7,3.1,2.7,2.4,2.8,2.4,2.1
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Finland,:,:,:,:,:,:,1.7,2.5,2.2,2.1,2.1,2.4,2.9,2.9,2.6,2.0,1.5,1.5,1.8,1.5,1.6
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,France,2.3,2.3,2.4,2.5,2.1,1.8,2.0,2.4,2.5,2.6,2.9,3.1,3.1,3.1,2.9,2.5,2.3,1.9,2.3 d,2.0 d,1.8 d
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Croatia,:,:,:,:,:,:,5.1,6.6,8.4,10.3 b,11.0,10.2,10.2,6.7,4.5,3.4,2.4,2.1,2.7,2.4,2.1
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Hungary,:,:,:,:,:,:,4.0,5.3,5.1,4.8,4.8,3.6,3.0,2.3,1.6,1.4 b,1.1,1.1,1.3,1.2,1.4
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Ireland,:,:,:,:,:,:,3.5,6.9,8.8,9.2,7.9,6.6,5.3,4.2,3.0,2.1,1.6,1.4,1.8 b,1.3,1.1
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Italy,:,:,:,:,:,:,3.7,4.3,4.6,6.0,7.4,8.2,7.4,7.1,6.9,6.5 b,5.9,5.1,5.4,4.6,4.2
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Lithuania,:,:,:,:,:,:,3.3,7.4,8.0,6.6,5.1,4.8,3.9,3.0,2.7,2.0,1.9,2.5,2.6,2.3,2.3
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Luxembourg,:,:,:,:,:,:,1.2,1.3,1.4,1.6,1.8,1.6,1.9 b,2.2,2.1,1.4,1.3,1.7,1.8,1.3,1.7
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Latvia,:,:,:,:,:,:,5.0,9.7,9.8,8.6,6.3,5.1,4.9,4.4,3.6,3.4,2.7,2.4,2.3,2.0,1.8
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Malta,:,:,:,:,:,:,2.9,4.1,3.9,3.8,3.5,2.9,2.7,2.4,2.0,1.9,1.0,1.3,1.0,1.2,0.8
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Netherlands,:,:,:,:,:,:,0.9,1.1,1.4,1.7,2.3,2.7,2.7,2.3,1.7,1.2,0.9,0.7,0.8,0.7,0.5
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Poland,:,:,:,:,:,:,2.6,3.1 b,3.7,4.2,4.5,3.9,3.0,2.2,1.5,1.0,0.7 b,0.6,0.9,0.9,0.8
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Portugal,:,:,:,:,:,:,4.8,6.3,6.6,8.1,9.7,8.7,7.4,6.4,4.6,3.2,2.8,2.3,2.9,2.8,2.5
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Romania,:,:,:,:,:,:,2.6,3.0,3.6,3.7,3.9,3.4,3.6,3.4,2.4,2.2,2.0,1.8,2.0,2.2,2.2
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Sweden,:,:,1.1,1.0,0.8,0.8,1.1,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.1,0.9,0.8,1.0,1.8,1.9,1.6
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Slovenia,:,:,:,:,:,:,1.8,3.2,3.7,4.3,5.2,5.3,4.7,4.3,3.1,2.2,1.9,1.9,1.9,1.6,1.4
Annual,Total,From 15 to 74 years,Percentage of population in the labour force,Slovakia,:,:,:,:,:,:,7.6,10.7,10.7 b,10.9,11.6,10.7,8.8,6.8,5.9,4.7,3.9,3.7,3.9,4.1,3.8
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Austria,:,:,:,:,:,:,:,:,:,0.1,0.1,0.4,0.5,0.8,0.4,-0.3,-1.0,-0.6,0.3,-0.2,-0.6
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Belgium,:,:,:,:,:,:,:,:,:,-0.1,-0.2,0.8,0.9,0.2,-0.8 b,-1.4,-1.6,-1.0,0.0,0.2,0.1
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Bulgaria,:,:,:,:,:,:,:,:,:,4.0,2.8,0.6,-1.2,-2.9,-3.6,-2.6,-2.2 b,-1.2,-1.1,-0.8,-0.5
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Cyprus,:,:,:,:,:,:,:,:,:,3.0,4.8,6.1,3.2,-0.3,-3.2,-4.1,-3.6,-2.3,-0.2,-0.1,-0.4
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Czechia,:,:,:,:,:,:,:,:,:,1.0,0.0,0.0,-0.6,-1.3,-1.7,-1.7,-1.1,-0.4,0.1,0.0,0.2
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Germany,:,:,:,:,:,:,:,:,:,-1.0,-0.9,-0.5,-0.4,-0.6,-0.7,-0.6,-0.5,-0.4 b,-0.2,-0.1,-0.1
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Denmark,:,:,:,:,:,:,:,:,:,1.5,0.4,-0.1,-0.5,-0.6 b,-0.5 b,-0.6,-0.4,-0.3,0.0,-0.3,-0.4 b
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,1.9,1.6,1.4,0.3,-1.0,-1.7,-1.8,-1.7,-1.4,-0.4,-0.4,-0.4
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Estonia,:,:,:,:,:,:,:,:,:,1.7,-3.7,-3.7,-3.0,-1.6,-1.3,-1.1,-1.3,-0.8,0.3,0.4,0.1
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Greece,:,:,:,:,:,:,:,:,:,9.5,11.5,9.5,3.3,-1.3,-3.2,-3.9,-4.1,-3.8,-3.3,-3.6,-4.3
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Spain,:,:,:,:,:,:,:,:,:,6.7,5.7,4.0,0.4,-3.5,-5.2,-5.0,-4.2,-2.7,-0.2 d,-0.2 d,-0.7 d
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,1.7,1.5,1.1,0.1,-1.1,-1.7,-1.8,-1.6,-1.3,-0.3,-0.3,-0.3
