Annual,Number,Over 125 cm³,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35000 d,36000 d,37000 d,38000 d,39000 d,39000.0,41000 d,44000 d,48000 d,54000 d,64000 d,76000 d,89000 d,102000 d,113000 d,125000 d,138000 d,151000 d,166000 d,175000 d,183000.0,191000.0,198000.0,205000.0,208021.0,211908.0,217462.0,220942.0,223884.0,226632.0,230609.0,234959.0,239372.0,244259.0
Annual,Number,Over 125 cm³,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,410000.0,420000.0,400000.0,410000.0,440000.0,457000.0,460000.0,461000.0,471000.0,487000.0,514000.0,548000.0,580000.0,613000.0,645000.0,670000.0,691000.0,710000.0,733000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Over 125 cm³,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13299.0
Annual,Number,Over 125 cm³,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11000.0,:,5355.0,4000.0,5000.0,6000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,51000.0,50000.0,51000.0,48000.0,48000.0,50000.0,51721.0,54233.0,57964.0,62570.0,67037.0,69677.0,73783.0,79730.0,87655.0
Annual,Number,Over 125 cm³,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,96000.0,92000.0,90000.0,94000.0,91000.0,86000.0,61000.0,57000.0,59000.0,61400.0,66400.0,72000.0,82000.0,90000.0,141000.0,146000.0,111000.0,141960.0,142250.0,147380.0,151410.0,127623.0,132297.0,135628.0,137526.0,143272.0,151605.0,160593.0,168642.0,175789.0,182946.0,192050.0
Annual,Number,Over 125 cm³,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10000.0,:,:,:,:,:,:,15918.0,16144.0,16607.0,16900.0,17500.0,9000.0,10000.0,12000.0,14000.0,16000.0,17000.0,20000.0,21000.0,23000.0,24000.0,27000.0,29730.0,30640.0,30070.0,29250.0,28290.0,30080.0,30280.0,30850.0,31860.0,33610.0,34030.0,36190.0,38490.0,40210.0,40500.0,41820.0
Annual,Number,Over 125 cm³,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1000.0,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Over 125 cm³,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1971000.0,:,:,:,:,:,:,1844000.0,2120000.0,2413000.0,2688000.0,2972000.0,3232000.0,3540000.0,3823000.0,4073000.0,4284000.0,4474000.0,4617000.0,4710000.0,4742000.0,4742000.0,4757988.0,4781277.0,4823559.0,4884856.0,4948972.0,5030662.0,5107839.0,5210761.0,5315593.0,:
Annual,Number,Over 125 cm³,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,800 d,910 d,980 d,1070 d,1180 d,1260.0,1460.0,1558.0,1647.0,1725.0,1768.0,1709.0,1900 d,2110.0,2200.0,2330.0,2380.0,2160.0,2200.0,2280.0,2368.0,2503.0,2568.0,2648.0,2645.0,2768.0,2891.0,2889.0,2867.0
Annual,Number,Over 125 cm³,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,51351.0,59499.0
Annual,Number,Over 125 cm³,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10840.0,11290.0,12000.0,13000.0,13000.0,13000.0,14000.0,14000.0,14000.0,16000.0,14500.0,14800.0,15000.0,15160.0,15462.0,15771.0,16319.0,17054.0,19875.0,18528.0,19561.0,20524.0,21299.0,22154.0
Annual,Number,Over 125 cm³,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12872.0,14081.0,14069.0,15581.0,17097.0,19559.0,21916.0,24774.0,27026.0,29699.0
Annual,Number,Over 125 cm³,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15550.0,16986.0,17977.0,7920.0,7887.0,7860.0,7864.0,23423.0,25519.0,28008.0,31271.0
Annual,Number,Over 125 cm³,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3341.0,3743.0,4210.0,4769.0,4442.0,4910.0,5837.0,:
Annual,Number,Over 125 cm³,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3933.0,4203.0,4500.0,4700.0,:,:,4660.0,5084.0,5640.0,6343.0,6528 d,6796.0,7356.0,7480.0,8200.0,9122.0,10261.0,11442.0,12225.0,11993.0,12808.0,13395.0,14286.0,15047.0,15791.0
Annual,Number,Over 125 cm³,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,302000 d,:,349000.0,367000.0,386000.0,408000.0,431000.0,453000.0,486000.0,508000.0,527000.0,543000.0,557000.0,573000.0,592000.0,609000.0,621000.0,631000.0,636000.0,636234.0,633992.0,633459.0,636171.0,640848.0,627822.0,635219.0,646489.0,656466.0,667936.0,678873.0
Annual,Number,Over 125 cm³,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23000.0,24000.0,25000 d,27000 d,29000 d,32000 d,35000 d,39000.0,47000.0,55000.0,64000.0,71000.0,77000.0,:,:,:,91000.0,96000.0,102000.0,110000.0,117000.0,123000.0,128000.0,132000.0,136000.0,140474.0,145534.0,153000.0,159218.0,164114.0,165782.0,170249.0,185732.0,191659.0,185841.0,149623.0
Annual,Number,Over 125 cm³,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,524700.0,506000.0,499000.0,476000.0,502000.0,537000.0,604000.0,662000.0,694000.0,742000.0,771000.0,810443.0,835836.0,878483.0,921498.0,964415.0,1011492.0,1063871.0,1115039.0,1168250.0,1218493.0,1277703.0
Annual,Number,Over 125 cm³,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,52000.0,60000.0,64000.0,69000.0,73000.0,78786.0,83858.0,88902.0,94957.0,102073.0,110406.0,121147.0,133506.0,145773.0,159440.0,173598.0
Annual,Number,Over 125 cm³,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27699.0,30090.0,30681.0,31288.0,31032.0,32449.0,36091.0,43339.0,47953.0
Annual,Number,Over 125 cm³,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35000.0,38000.0,42000.0,45000.0,50000.0,56000.0,69000.0,83000.0,93000.0,111220.0,130020.0,147820.0,163100.0,176140.0,192540.0,209750.0,227750.0,241120.0,251020.0,259284 d,260264.0,263551.0,267065.0,268238.0,271855.0,275445.0,280841.0,281808.0,282171.0,283355.0,290145.0,292244.0,292779.0,293802.0
Annual,Number,Over 125 cm³,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4703.0,4686.0,4785.0,4907.0,6000.0,7000.0,8000.0,9000.0,10000.0,8800.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,74904.0
Annual,Number,Over 125 cm³,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,506200 d,561770 d,616755.0,652630.0,751392.0,804729.0,849861.0,878752.0,906643.0,936596.0,1017138.0,1018686.0,1187455.0
Annual,Number,Over 125 cm³,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,413000.0,428000.0,483000.0,493000.0,549000.0,606000.0,635000.0,667000.0,744000.0,:,816054.0,837000.0,: @C,: @C,902000 d,898000 d,863000.0,857000 d,838000 d,836000.0,:,861000.0,877950.0,881247.0,897412.0,:,:,944084.0,959343.0,954533.0
Annual,Number,Over 125 cm³,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,639.0,823.0,1078.0,:,1595.0,:,:
Annual,Number,125 cm³ or less,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7200.0,2067.0,2329.0
Annual,Number,125 cm³ or less,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16000.0,14000.0,14000.0,14000.0,15000.0,15000.0,16000.0,17000.0,19000.0,25000.0,32000.0,36000.0,40000.0,42000 b,44000.0,47000.0,50000.0,55000.0,60000.0,66000.0,72000.0,79000.0,86000.0,95000.0,103108.0,110512.0,116734.0,124502.0,131071.0,137090.0,144976.0,152191.0,160116.0,175144.0,183180.0
Annual,Number,125 cm³ or less,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1955.0,1889.0,1823.0,1761.0,1812.0,1939.0,1914.0,1955.0,2044.0,2327.0,2566.0
Annual,Number,125 cm³ or less,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,86000.0,95000.0,:,114000.0,68220.0,69692.0,72188.0,73959.0,75315.0,76622.0,77832.0,79763.0,81504.0,83817.0,84763.0
Annual,Number,125 cm³ or less,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,164000.0,176000.0,183000.0,187000.0,189000.0,191000.0,196000.0,202000.0,218000.0,234000.0,253000.0,273000.0,291000.0,305000.0,309000.0,310000.0,310000.0,311000 e,309000 e,312000.0,310000 e,300000 e,297000 e,312000 e,298793.0,295318.0,291812.0,288517.0,286002.0,284380.0,281501.0,283237.0,288803.0,291500.0,294829.0
Annual,Number,125 cm³ or less,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7300.0,7200.0,7200.0,7100.0,7200.0,7900.0,8000.0,8100.0,8200.0,8900.0,9300.0,9200.0,9400.0,9900.0,10125.0,13770.0,10890.0,11438.0,11807.0,12280.0,12673.0,13759.0,14556.0,14512.0,14693.0
Annual,Number,125 cm³ or less,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,48800.0,49020.0,49000.0,561000.0,569000.0,569000.0,495000.0,468000.0,476000.0,482000 d,478000 d,481000 d,506000 d,520000 d,533000 d,541000 d,539000 d,547000 d,553000 d,565000 d,566628.0,575694.0,594842.0,604723.0,613421.0,622382.0,631496.0,641757.0,647547.0,660682.0,671940.0
Annual,Number,125 cm³ or less,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,270000 d,290000 d,313000 d,356000 d,467000 d,554000 d,625000 d,702000 b,741000.0,766000.0,716000.0,99000.0,832000.0,841000.0,762000 b,769000.0,796000.0,798000.0,808000.0,814000.0,821000.0,831000.0,837000.0,846062.0,848775.0,853904.0,859171.0,915413.0,961008.0,1043461.0,1075835.0
Annual,Number,125 cm³ or less,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13000 d,13000 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,125 cm³ or less,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,900.0,1100.0,1100.0,1150.0,1200.0,1300.0,1436.0,1509.0,:,1640.0,1715.0,1827.0,1995.0,2155.0,2311.0,2661.0,2659.0
Annual,Number,125 cm³ or less,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,134000.0,167000.0,195000.0,220000.0,244000.0,275000.0,317000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,125 cm³ or less,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,531000 d,536000 d,539000.0,543000.0,554000.0,565000.0,571000.0,573000.0,570000.0,:,:,:,780000 d,888000 d,961000 d,1024000 d,1077000 d,1133000 d,1178000 d,1211000.0,1256922.0,1321571.0,1403070.0,1462654.0,1530425.0,1604096.0,1670531.0,1735156.0,1812700.0,1892610.0
Annual,Number,125 cm³ or less,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25000 d,26000 d,26000 d,26000 d,25000 d,26000.0,25000 d,25000 d,25000 d,26000 d,26000 d,27000 d,27000 d,28000 d,29000 d,30000 d,33000 d,37000 d,39000 d,41000 d,44000.0,46000.0,47000.0,47000.0,49073.0,48204.0,46724.0,46956.0,48284.0,49991.0,50668.0,50710.0,50861.0,50274.0
Annual,Number,125 cm³ or less,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,386000.0,390000.0,413000.0,416000.0,407000.0,306000.0,284000.0,268000.0,267000.0,292000.0,325000.0,364000.0,388000.0,406000.0,409000.0,421000.0,440000.0,467000.0,515000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,125 cm³ or less,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16018.0
Annual,Number,125 cm³ or less,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7000.0,:,4235.0,3000.0,4000.0,4000.0,5000.0,17000.0,19000.0,20000.0,22000.0,24000.0,28000.0,34000.0,39000.0,44000.0,50000.0,58000.0,15000.0,15000.0,14000.0,14000.0,12000.0,12000.0,11000.0,11277.0,11133.0,11184.0,11427.0,11613.0,11628.0,12010.0,12867.0,13860.0
Annual,Number,125 cm³ or less,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,67000.0,66000.0,67000.0,65000.0,60000.0,52000.0,36000.0,31000.0,32000.0,31700.0,31100.0,31000.0,30000.0,32000.0,64000.0,62000.0,30000.0,0.0,0.0,0.0,0.0,29555.0,29243.0,27200.0,24622.0,24141.0,24465.0,25350.0,25952.0,26732.0,27800.0,29341.0
Annual,Number,125 cm³ or less,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16000.0,:,:,:,:,:,:,8731.0,7770.0,7025.0,6500.0,6300.0,16000.0,15000.0,15000.0,17000.0,17000.0,16000.0,15000.0,14000.0,12000.0,11000.0,10000.0,5910.0,5750.0,8070.0,4950.0,4580.0,4440.0,4240.0,4110.0,4150.0,4330.0,4230.0,4370.0,4490.0,4590.0,4880.0,4990.0
Annual,Number,125 cm³ or less,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,125 cm³ or less,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,589000.0,:,:,:,:,:,:,1132000.0,1256000.0,1319000.0,1362000.0,1404000.0,1343000.0,1398000.0,1466000.0,1517000.0,1575000.0,1644000.0,1688000.0,1718000.0,1741000.0,1740000.0,1747632.0,1762335.0,1783285.0,1805055.0,1831761.0,1865386.0,1895779.0,1941999.0,1987004.0,:
Annual,Number,125 cm³ or less,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,700 d,740 d,800 d,820 d,880 d,760.0,760.0,748.0,751.0,833.0,897.0,1116.0,980 d,1010.0,1050.0,1090.0,1100.0,1410.0,1450.0,1520.0,1546.0,1597.0,1650.0,1660.0,1676.0,1664.0,1692.0,1680.0,1668.0
Annual,Number,125 cm³ or less,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8633.0,7784.0
Annual,Number,125 cm³ or less,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,640.0,660.0,700.0,720.0,810.0,870.0,950.0,1000.0,1000.0,1300.0,1300.0,1400.0,1500.0,2066.0,2428.0,2798.0,3166.0,3547.0,4179.0,4177.0,4478.0,4806.0,5175.0,5385.0
Annual,Number,125 cm³ or less,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6935.0,7160.0,6260.0,6585.0,6616.0,7226.0,7645.0,8119.0,8706.0,9201.0
Annual,Number,125 cm³ or less,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5290.0,5874.0,6233.0,18632.0,19492.0,20522.0,21932.0,11790.0,13255.0,14644.0,15713.0
Annual,Number,125 cm³ or less,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1022.0,1001.0,1445.0,1531.0,1320.0,1351.0,1328.0,:
Annual,Number,125 cm³ or less,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7937.0,8199.0,8400.0,8600.0,:,:,7372.0,7608.0,7800.0,8011.0,7929 d,7991.0,8353.0,8335.0,8613.0,9136.0,9657.0,11749.0,13285.0,15002.0,16444.0,17757.0,19695.0,22828.0,24581.0
Annual,Number,125 cm³ or less,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4000 d,:,5000.0,6000.0,6000.0,6000.0,7000.0,8000.0,8000.0,8000.0,10000.0,10000.0,11000.0,12000.0,13000.0,14000.0,15000.0,16000.0,17000.0,17757.0,18344.0,19085.0,19820.0,20791.0,18224.0,19168.0,20108.0,21321.0,22788.0,24442.0
Annual,Number,125 cm³ or less,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6000.0,6000.0,5000 d,4000 d,4000 d,4000 d,4000 d,4000.0,4000.0,5000.0,6000.0,8000.0,9000.0,:,:,:,12000.0,14000.0,15000.0,17000.0,18000.0,18000.0,19000.0,20000.0,21000.0,21349.0,22115.0,23000.0,24792.0,25945.0,26754.0,28223.0,34003.0,35555.0,34204.0,25694.0
Annual,Number,125 cm³ or less,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,344200.0,340100.0,337000.0,278000.0,282000.0,288000.0,305000.0,313000.0,319000.0,327000.0,336000.0,342726.0,353691.0,393850.0,434127.0,462700.0,491396.0,523160.0,554099.0,581440.0,612470.0,645987.0
Annual,Number,125 cm³ or less,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14000.0,14000.0,15000.0,15000.0,16000.0,16271.0,16837.0,17285.0,17868.0,18360.0,19251.0,20461.0,21806.0,23322.0,25598.0,28422.0
Annual,Number,125 cm³ or less,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11697.0,9917.0,10915.0,9407.0,8483.0,9086.0,8936.0,10101.0,10864.0
Annual,Number,125 cm³ or less,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6000.0,6000.0,6000.0,6000.0,7000.0,7000.0,7000.0,8000.0,8000.0,8430.0,9670.0,10580.0,11180.0,11490.0,12690.0,14710.0,16480.0,17890.0,18280.0,18342 d,17481.0,17011.0,16877.0,16731.0,16774.0,16923.0,17643.0,17697.0,18185.0,18828.0,19941.0,20743.0,21110.0,21367.0
Annual,Number,125 cm³ or less,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5264.0,4100.0,3645.0,3115.0,2000.0,2000.0,2000.0,2000.0,2000.0,2400.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13020.0
