Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand,Armenia,50.0,54.5,58.9,70.6,65.6,70.2,124.1,136.6,148.7,164.7,164.7,174.7,264.7,307.5,550.3,97.6,278.4,645.2
Annual,Thousand,Azerbaijan,130.3,150.5,153.1,224.1,208.9,212.4,258.0,372.1,395.5,392.8,495.6,776.8,981.2,1234.4,1316.7,267.4,271.6,908.0
Annual,Thousand,Belarus,246.5,272.5,304.1,372.1,383.9,505.1,593.8,727.7,739.9,741.5,687.6,813.3,917.8,1037.1,1116.0,320.3,:,:
Annual,Thousand,Georgia,63.2,82.2,103.5,103.7,150.9,306.5,438.5,625.5,773.6,866.2,1170.0,1670.2,2355.3,2615.2,2868.4,411.1,1327.2,2981.1
Annual,Thousand,Moldova,66.3,61.7,69.4,71.6,57.4,60.8,71.2,84.6,89.9,89.4,88.8,113.8,135.1,148.6,160.5,26.7,62.9,141.6
Annual,Thousand,Ukraine,774.0,875.0 d,954.0 d,1006.0 d,795.0 d,991.0 d,1059.0,1165.0,1276.0,527.0 d,628.0 d,819.0 d,878.0 d,874.0 d,896.0 d,248.0 d,:,:
