Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Overall index excluding tobacco,"Index, 2015=100",Romania,145.49,146.55,147.24,147.63,147.58,147.67,148.56,148.99,149.51,150.59,151.1,151.5
Monthly,Overall index excluding tobacco,"Index, 2015=100",Serbia,145.7 d,146.5 d,147.0 d,148.0 d,148.6 d,148.7 d,149.4 d,149.8 d,150.1 d,150.9 d,151.4 d,151.6 d
Monthly,Overall index excluding tobacco,"Index, 2015=100",Sweden,128.06,128.33,128.49,128.83,129.03,128.91,129.1,128.32,128.74,129.34,130.13,130.49
Monthly,Overall index excluding tobacco,"Index, 2015=100",Slovenia,125.23,126.02,126.71,127.55,128.05,128.06,127.8,127.74,128.0,127.67,128.56,128.4
Monthly,Overall index excluding tobacco,"Index, 2015=100",Slovakia,140.76,141.36,141.53,142.06,142.24,142.31,142.77,143.19,143.26,144.37,144.74,144.02
Monthly,Overall index excluding tobacco,"Index, 2015=100",Türkiye,764.23 d,800.13 d,826.29 d,850.57 d,878.83 d,893.71 d,922.07 d,944.07 d,971.81 d,1000.79 d,1023.95 d,1034.92 d
Monthly,Overall index excluding tobacco,"Index, 2015=100",Kosovo*,129.91 d,130.02 d,129.60 d,129.72 d,129.24 d,129.20 d,129.57 d,129.88 d,129.40 d,129.68 d,129.91 d,130.89 d
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Albania,0.4 d,0.3 d,0.7 d,0.0 d,0.0 d,-0.2 d,-0.2 d,0.3 d,0.7 d,0.1 d,-0.3 d,0.5 d
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Austria,-0.4,0.5,0.6,0.1,0.1,0.0,-0.4,-0.1,0.3,0.4,0.3,0.7
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Belgium,-0.8,2.4,0.3,-0.4,0.1,0.4,-0.8,1.4,-0.5,0.5,0.2,0.8
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Bulgaria,0.1,0.3,0.2,-0.1,0.0,0.1,1.2,0.1,-1.2,0.6,0.3,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Switzerland,0.1,0.2,-0.1,0.5,0.3,-0.1,0.4,0.0,-0.3,0.0,-0.5,-0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Cyprus,-1.3,0.8,0.8,1.5,1.2,0.4,0.8,0.9,-0.4,-0.2,-1.0,-0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Czechia,1.8,0.4,0.1,0.8,-0.1,-0.3,0.7,0.1,-0.5,0.2,0.1,-0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Germany,-0.2,0.6,0.7,0.5,0.2,0.2,0.5,-0.1,-0.1,0.3,-0.7,0.6
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Denmark,1.0,0.4,0.0,0.1,-0.1,0.1,1.3,-0.5,-0.4,0.7,-0.4,-0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-0.4,0.6,0.8,0.6,0.2,0.2,0.0,0.1,-0.1,0.3,-0.3,0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),-0.4,0.6,0.8,0.6,0.2,0.2,-0.1,0.1,-0.1,0.3,-0.3,0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Euro area – 20 countries (from 2023),-0.4,0.6,0.8,0.6,0.2,0.2,-0.1,0.1,-0.1,0.3,-0.3,0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Estonia,1.3,0.0,0.4,1.0,0.0,0.5,0.2,0.4,-0.3,0.8,-0.7,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Greece,-1.0,0.1,1.9,1.0,-0.3,1.1,-0.5,0.0,1.8,0.1,-1.3,0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Spain,-0.3,0.4,1.4,0.6,0.2,0.4,-0.8,0.0,-0.1,0.4,0.0,0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",-0.2,0.6,0.7,0.6,0.2,0.2,0.1,0.1,-0.1,0.4,-0.2,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,European Union - 27 countries (from 2020),-0.2,0.6,0.7,0.6,0.2,0.2,0.1,0.1,-0.1,0.4,-0.2,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Finland,0.3,0.7,-0.1,0.1,-0.1,-0.1,0.2,-0.6,0.4,0.8,-0.3,0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,France,-0.4,0.9,0.2,0.6,0.1,0.2,0.2,0.6,-1.3,0.3,-0.1,0.2
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Croatia,-0.3,0.3,0.9,1.0,0.2,0.8,1.1,0.1,-0.6,0.8,0.0,0.2
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Hungary,0.7,0.7,0.9,0.7,0.0,0.0,0.9,0.1,-0.3,0.1,0.5,0.5
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Ireland,-1.4,1.0,0.4,0.1,0.6,0.4,0.2,0.1,-1.0,0.2,-0.6,0.9
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Iceland,-0.2,1.4,0.5,0.3,0.8,1.4,0.7,-0.2,-1.0,-0.1,-0.4,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Italy,-1.1,-0.2,1.2,0.6,0.2,0.1,-0.9,-0.2,1.2,0.3,-0.1,0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Lithuania,0.1,0.7,-0.1,0.2,0.3,0.0,-0.1,-0.5,0.4,0.1,0.6,0.2
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Luxembourg,-0.5,1.8,0.2,0.4,0.0,-0.1,-0.6,0.9,-0.7,-0.1,-0.5,0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Latvia,0.8,0.1,1.2,0.4,0.3,0.0,0.0,-0.4,0.2,0.1,0.1,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Montenegro,0.4 d,0.4 d,0.5 d,0.2 d,0.2 d,0.5 d,0.9 d,0.7 d,-0.6 d,-0.4 d,0.1 d,-0.2 d
Monthly,Overall index excluding tobacco,Percentage change m/m-1,North Macedonia,0.1 d,0.5 d,0.9 d,0.7 d,1.0 d,-0.3 d,1.2 d,0.9 d,0.7 d,-1.2 d,1.0 d,-0.1 d
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Malta,-0.5,0.2,1.0,2.9,1.6,1.4,0.5,0.5,-1.0,-1.1,-3.2,-0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Netherlands,0.2,1.0,0.6,1.1,0.2,-0.3,1.1,0.4,-0.9,0.7,-1.1,0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Norway,-0.1,0.1,0.1,0.9,-0.2,0.3,0.4,-1.2,0.2,0.7,0.4,-0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Poland,0.3,0.3,0.2,1.0,0.1,0.1,0.8,0.1,0.0,0.3,0.3,0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Portugal,-0.2,0.2,2.3,1.0,1.1,-0.3,-0.8,-0.1,1.6,-0.4,-1.0,-0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Romania,1.0,0.7,0.5,0.3,0.0,0.1,0.6,0.3,0.3,0.7,0.3,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Serbia,0.3 d,0.5 d,0.3 d,0.7 d,0.4 d,0.1 d,0.5 d,0.3 d,0.2 d,0.5 d,0.3 d,0.1 d
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Sweden,-0.3,0.2,0.1,0.3,0.2,-0.1,0.1,-0.6,0.3,0.5,0.6,0.3
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Slovenia,-0.6,0.6,0.5,0.7,0.4,0.0,-0.2,0.0,0.2,-0.3,0.7,-0.1
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Slovakia,0.8,0.4,0.1,0.4,0.1,0.0,0.3,0.3,0.0,0.8,0.3,-0.5
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Türkiye,6.8 d,4.7 d,3.3 d,2.9 d,3.3 d,1.7 d,3.2 d,2.4 d,2.9 d,3.0 d,2.3 d,1.1 d
Monthly,Overall index excluding tobacco,Percentage change m/m-1,Kosovo*,0.3 d,0.1 d,-0.3 d,0.1 d,-0.4 d,0.0 d,0.3 d,0.2 d,-0.4 d,0.2 d,0.2 d,0.8 d
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Albania,3.8 d,2.8 d,2.4 d,2.3 d,2.5 d,2.5 d,2.5 d,2.4 d,2.3 d,2.3 d,2.4 d,2.4 d
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Austria,4.3,4.0,4.1,3.4,3.3,3.1,2.9,2.4,1.8,1.8,1.9,2.1
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Belgium,1.1,3.3,3.4,4.5,4.4,5.0,4.8,3.7,3.5,3.7,4.0,3.6
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Bulgaria,3.8,3.3,3.0,2.3,2.6,2.6,2.6,2.2,1.3,1.8,1.8,1.9
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Switzerland,1.5,1.2,1.1,1.4,1.5,1.3,1.2,1.0,0.8,0.7,0.7,0.4
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Cyprus,2.1,2.1,1.6,2.1,3.0,3.1,2.4,2.2,1.6,1.6,2.2,3.1
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Czechia,2.5,2.1,2.0,3.0,2.6,1.9,2.2,2.2,2.6,2.8,2.9,3.1
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Germany,2.9,2.6,2.3,2.3,2.7,2.5,2.5,2.1,1.8,2.3,2.3,2.8
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Denmark,0.9,0.6,0.7,0.5,2.1,1.8,0.9,1.3,1.2,1.5,1.6,1.8
Monthly,Overall index excluding tobacco,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2.7,2.4,2.3,2.3,2.5,2.4,2.5,2.0,1.6,1.9,2.1,2.3
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),2.6,2.4,2.3,2.3,2.5,2.4,2.5,2.0,1.6,1.8,2.1,2.3
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Euro area – 20 countries (from 2023),2.7,2.5,2.3,2.3,2.5,2.4,2.5,2.0,1.6,1.9,2.1,2.3
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Estonia,4.9,4.3,4.0,3.0,3.0,2.7,3.4,3.3,3.1,4.4,3.7,4.0
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Greece,3.3,3.2,3.5,3.3,2.4,2.5,3.1,3.3,3.2,3.2,3.0,3.0
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Spain,3.5,2.9,3.2,3.3,3.7,3.5,2.8,2.3,1.6,1.7,2.3,2.7
Monthly,Overall index excluding tobacco,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",3.0,2.7,2.5,2.5,2.6,2.5,2.7,2.3,1.9,2.2,2.4,2.5
Monthly,Overall index excluding tobacco,Percentage change m/m-12,European Union - 27 countries (from 2020),3.0,2.7,2.5,2.5,2.6,2.5,2.7,2.3,1.9,2.2,2.4,2.5
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Finland,1.0,1.0,0.4,0.4,0.3,0.4,0.4,1.0,0.8,1.3,1.6,1.4
Monthly,Overall index excluding tobacco,Percentage change m/m-12,France,3.1,2.9,2.2,2.2,2.5,2.4,2.6,2.1,1.3,1.4,1.5,1.6
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Croatia,4.9,4.9,4.9,4.7,4.3,3.5,3.4,3.0,3.1,3.6,4.1,4.6
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Hungary,3.5,3.5,3.5,3.6,4.0,3.5,4.1,3.3,3.0,3.3,3.9,4.8
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Ireland,2.7,2.2,1.6,1.5,1.8,1.4,1.4,1.0,-0.2,0.0,0.4,0.8
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Iceland,5.6,5.3,5.1,4.6,5.2,5.0,5.1,4.3,3.4,3.8,3.5,3.6
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Italy,1.0,0.8,1.2,0.8,0.7,0.8,1.5,1.2,0.7,0.9,1.4,1.3
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Lithuania,1.0,1.0,0.2,0.3,0.7,0.8,0.9,0.6,0.2,0.0,0.9,1.7
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Luxembourg,2.8,3.1,3.0,2.7,2.9,2.3,2.0,0.9,-0.1,0.0,0.2,0.8
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Latvia,1.0,0.5,0.9,0.9,-0.2,1.2,0.4,0.6,1.3,1.8,2.0,3.1
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Montenegro,5.0 d,4.9 d,6.0 d,5.8 d,5.1 d,3.9 d,3.1 d,2.0 d,1.4 d,1.8 d,2.3 d,2.6 d
Monthly,Overall index excluding tobacco,Percentage change m/m-12,North Macedonia,3.7 d,3.5 d,4.1 d,4.5 d,4.5 d,3.0 d,3.4 d,3.0 d,3.6 d,4.4 d,5.5 d,5.6 d
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Malta,3.7,3.1,2.7,2.4,2.4,2.2,2.4,2.4,2.1,2.4,2.1,1.8
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Netherlands,2.8,2.4,2.8,2.3,2.4,2.8,2.8,2.7,2.6,2.7,3.2,3.3
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Norway,4.7,4.4,3.5,3.3,2.6,2.2,2.3,2.1,2.6,2.2,1.9,1.6
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Poland,4.4,3.5,2.6,2.8,2.7,2.8,3.9,3.9,4.1,4.1,3.8,3.7
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Portugal,2.5,2.3,2.5,2.3,3.8,3.0,2.6,1.7,2.5,2.6,2.6,3.0
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Romania,7.3,7.0,6.6,6.0,5.5,5.1,5.6,5.1,4.6,4.7,5.2,5.2
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Serbia,6.5 d,5.6 d,5.0 d,4.9 d,4.3 d,3.6 d,4.3 d,4.1 d,4.0 d,4.3 d,4.3 d,4.3 d
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Sweden,3.4,2.6,2.3,2.3,2.4,1.3,1.7,1.2,1.2,1.6,2.0,1.6
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Slovenia,3.3,3.3,3.3,2.8,2.4,1.5,1.2,1.0,0.5,-0.2,1.5,1.9
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Slovakia,4.4,3.6,2.5,2.2,2.5,2.3,2.8,3.1,2.8,3.4,3.5,3.1
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Türkiye,65.0 d,67.3 d,68.7 d,69.5 d,75.1 d,71.7 d,61.9 d,51.7 d,49.4 d,48.6 d,47.5 d,44.6 d
Monthly,Overall index excluding tobacco,Percentage change m/m-12,Kosovo*,1.8 d,2.2 d,2.3 d,2.4 d,2.4 d,2.4 d,2.2 d,1.3 d,0.1 d,0.3 d,0.6 d,1.1 d
