Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,Albania,:,:,:,:,:,-0.47,-0.28,-0.14,-0.05,0.0,:,:
Annual,Number,Austria,0.05,0.08,0.11,0.13,0.09,0.11,0.03,-0.02,0.06,0.06,0.02,-0.02
Annual,Number,Belgium,-0.03,-0.02,0.03,0.01,0.03,-0.04,-0.03,0.02 b,0.01,0.01,0.02,0.01
Annual,Number,Bulgaria,0.17,0.14,0.05,0.08,0.1,0.11,0.15,0.08,0.09,0.06,0.1,0.02
Annual,Number,Switzerland,0.01,-0.01,-0.03,-0.07,-0.04,-0.05,0.01,-0.09,-0.06,-0.03,-0.03,0.02
Annual,Number,Cyprus,0.02,0.05,0.08,0.14,0.14,0.11,0.11,0.08,0.11,0.02,0.06,0.02
Annual,Number,Czechia,-0.02,-0.03,0.0,0.0,0.0,0.0,-0.03,0.01,-0.03,-0.02,-0.04,-0.04
Annual,Number,Germany,-0.07,-0.05,-0.06,-0.03,-0.06,-0.07,-0.05,-0.06,-0.06 b,-0.06,-0.06,-0.08
Annual,Number,Denmark,-0.03,-0.04,-0.02,-0.04,-0.05,-0.06,-0.05,-0.06,-0.06 b,-0.05,-0.05,-0.06
Annual,Number,Euro area – 20 countries (from 2023),0.02,0.02,0.03,0.04,0.05,0.06,0.05,0.03,0.03,0.05,0.04,0.02
Annual,Number,Estonia,-0.15,-0.18,-0.11,-0.08,-0.1,-0.08,-0.11,-0.08,-0.03,-0.05,-0.04,-0.02
Annual,Number,Greece,-0.4,-0.34,0.02,0.09,0.08,0.07,0.02,0.09,0.1,0.12,0.12,0.07
Annual,Number,Spain,0.15,0.08,0.13,0.21,0.18,0.23,0.28,0.17,0.11,0.22,0.17,0.2
Annual,Number,European Union - 27 countries (from 2020),0.02,0.02,0.03,0.04,0.06,0.06,0.06,0.04,0.04,0.05,0.04,0.02
Annual,Number,Finland,0.04,0.0,0.01,0.0,0.0,-0.01,0.02,0.0,0.0,0.02,0.05,0.04
Annual,Number,France,0.06,0.07,-0.02,0.0,0.05,0.0,-0.01,0.0,0.05 b,0.01,0.03 b,0.02
Annual,Number,Croatia,0.09,0.06,0.04,0.06,0.06,0.05,0.07,0.06,0.04,0.08,0.03,0.05 b
Annual,Number,Hungary,0.0,0.02,0.01,-0.03,0.06,0.05,0.0,0.02,0.05,0.04,-0.02,0.04
Annual,Number,Ireland,0.06,0.04,-0.02,0.0,-0.08,-0.04,0.01,0.01 b,-0.04 b,0.0,-0.01,-0.07
Annual,Number,Iceland,-0.13,-0.15,-0.08,-0.12,-0.11,-0.05,-0.11,-0.08,:,:,:,:
Annual,Number,Italy,0.16,0.13,0.15,0.13,0.2,0.22,0.18,0.16,0.16,0.19,0.12,0.02
Annual,Number,Lithuania,-0.04,-0.02,0.02,0.0,0.08,0.04,0.0,-0.01,-0.05,0.01,0.01,0.04
Annual,Number,Luxembourg,-0.18,-0.18,-0.15,-0.21,-0.04,0.06,0.17,0.15,0.14 b,-0.03 b,0.00 b,0.01
Annual,Number,Latvia,-0.02,-0.04,-0.02,0.01,-0.01,0.0,-0.03,-0.02,-0.07,-0.08,-0.09,-0.03
Annual,Number,Montenegro,:,0.08,0.08,0.1,0.06,0.07,0.05,0.03,0.04,0.04,0.05,:
Annual,Number,North Macedonia,0.06,0.07,0.07,0.05,-0.01,0.07,0.08,0.1,0.03,:,:,:
Annual,Number,Malta,0.0,0.11,0.05,0.06,0.0,0.04,-0.01,0.08,0.14,0.13,0.08,0.04
Annual,Number,Netherlands,0.03,0.06,0.07,0.02,0.04,0.07,0.03,0.01,-0.04,-0.03,-0.04,-0.01
Annual,Number,Norway,0.06,0.06,0.03,0.01,-0.02,-0.02,-0.03,-0.01,-0.03,-0.02 b,-0.03,-0.06 b
Annual,Number,Poland,0.11,0.07,0.11,0.11,0.15,0.17,0.15,0.13,0.11,0.09,0.1,0.1
Annual,Number,Portugal,0.01,0.04,0.04,0.02,0.09,0.19,0.18,0.13,0.05,0.1,0.15,0.21
Annual,Number,Romania,-0.12,-0.18,-0.07,0.0,0.07,0.02,0.16,0.02,0.06,0.08,0.05,0.01
Annual,Number,Serbia,:,0.05,0.17,0.21,0.2,0.14,0.1,0.04,0.03,0.05,0.0,:
Annual,Number,Sweden,0.05,0.1,0.1,0.1,0.05,0.05,0.05,0.04,0.06,0.06,0.06,0.06
Annual,Number,Slovenia,0.11,0.13,0.07,0.07,0.06,0.04,0.05,0.02,0.04,0.02,-0.01,-0.03
Annual,Number,Slovakia,-0.06,-0.09,-0.07,-0.05,-0.03,-0.03,-0.05,-0.07,-0.05,-0.03,0.0,0.04
Annual,Number,Türkiye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.96,-15.62,-1.99
Annual,Number,United Kingdom,0.05,0.03,0.05,0.06,0.02,-0.02 b,0.0,:,:,:,:,:
