Time frequency,Indicators on crime and criminal justice,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Actual number of persons held in prison,Number,Albania,4916.0,4667.0,4657.0,4659.0,4618.0,4998.0,5689.0,5981.0,6031.0,5674.0,5316.0,5045.0,4614.0,4956.0,5060.0
Annual,Actual number of persons held in prison,Number,Austria,8248.0,8708.0,8540.0,8770.0,8805.0,8862.0,8692.0,8665.0,8619.0,8852.0,9163.0,9072.0,8488.0,8436.0,8993.0
Annual,Actual number of persons held in prison,Number,Bosnia and Herzegovina,:,:,2743.0,2757.0,:,2898.0,2825.0,2730.0,2832.0,2820.0,4377.0,4482.0,4097.0,4108.0,4081.0
Annual,Actual number of persons held in prison,Number,Belgium,9811.0,10126.0,10526.0,11040.0,11183.0,11818.0,:,10994.0,:,10471.0,10261.0,10794.0,10357.0,10769.0,11050.0
Annual,Actual number of persons held in prison,Number,Bulgaria,9408.0,9006.0,9379.0,9885.0,9493.0,8834.0,7870.0,7408.0,7345.0,6988.0,6651.0,6448.0,6251.0,5873.0,5577.0
Annual,Actual number of persons held in prison,Number,Switzerland,5303.0,5605.0,5765.0,5626.0,6102.0,6652.0,6519.0,6498.0,6507.0,6564.0,6602.0,6568.0,6183.0,6113.0,6252.0
Annual,Actual number of persons held in prison,Number,Cyprus,652.0,578.0,636.0,622.0,678.0,553.0,532.0,547.0,586.0,592.0,619.0,759.0,601.0,795.0,958.0
Annual,Actual number of persons held in prison,Number,Czechia,20502.0,21853.0,21900.0,23170.0,22644.0,16645.0,18658.0,20866.0,22481.0,22159.0,21577.0,21048.0,19286.0,18748.0,19052.0
Annual,Actual number of persons held in prison,Number,Germany,73793.0,72295.0,70827.0,69543.0,68533.0,66221.0,63228.0,63020.0,64291.0,65841.0,65762.0,63146.0,59585.0,57525.0,57465.0
Annual,Actual number of persons held in prison,Number,Denmark,3451.0,3721.0,3944.0,3947.0,3829.0,4091.0,3583.0,3203.0,3408.0,3418.0,3635.0,3920.0,4166.0,4222.0,4208.0
Annual,Actual number of persons held in prison,Number,Estonia,3656.0,3555.0,3393.0,3400.0,3286.0,3023.0,3034.0,2823.0,2864.0,2723.0,2584.0,2487.0,2348.0,2189.0,2073.0
Annual,Actual number of persons held in prison,Number,Greece,11736.0,11364.0,12349.0,12479.0,12475.0,12693.0,11798.0,9611.0,9560.0,10011.0,10654.0,10891.0,11379.0,11030.0,10526.0
Annual,Actual number of persons held in prison,Number,Spain,73558.0,76079.0,73929.0,70472.0,68597.0,66765.0,65017.0,61614.0,59589.0,58812.0,58883.0,58517.0,55180.0,55097.0,55751.0
Annual,Actual number of persons held in prison,Number,Finland,3530.0,3589.0,3364.0,3268.0,3306.0,3295.0,3148.0,3135.0,3156.0,3082.0,2956.0,2945.0,2751.0,2811.0,2861.0
Annual,Actual number of persons held in prison,Number,France,62252.0,60978.0,60544.0,64787.0,66572.0,67075.0,66270.0,66678.0,68432.0,68974.0,70059.0,70739.0,62543.0,69448.0,72173.0
Annual,Actual number of persons held in prison,Number,Croatia,4734.0,4891.0,5165.0,5084.0,4741.0,4352.0,3763.0,3341.0,3108.0,3190.0,3217.0,3533.0,3531.0,3905.0,4091.0
