Annual,Thousand tonnes,GE20,DE,637.0,658.0,1145.0,1098.0,1023.0,901.0,790.0,774.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,GE20,FI,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Thousand tonnes,GE20,HR,:,:,:,98.0,84.7,83.0,83.0,79.0,66.0,66.0,64.0,59.0,48.0,47.0,41.0,48.0,50.0,55.0,56.0,55.0,: @C,: @C,: @C
Annual,Thousand tonnes,GE20,LT,:,:,:,13.8,13.1,12.4,12.2,11.8,11.0,10.0,10.2,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand tonnes,GE20,LV,:,:,:,2.6,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,GE20,NL,843.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,GE20,PL,:,:,:,:,:,310.0,307.0,292.0,262.0,217.0,200.0,231.9,212.5,211.1,225.0,195.0,191.2,168.9,145.3,169.0,156.0,148.15,148.15
Annual,Thousand tonnes,GE20,RO,:,:,:,1476.8,1476.8,1476.8,1476.8,1431.2,1417.0,1417.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,GE20,SK,:,:,:,333.0,320.0,349.9,375.8,345.9,370.0,316.0,307.7,298.0,306.3,285.0,297.6,301.1,268.6,239.6,226.3,208.4,223.2,216.4,202.2
Annual,Thousand tonnes,GE20,UK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.0,13.0,13.0
Annual,Thousand tonnes,TOTAL,AT,:,:,:,:,:,:,:,:,:,:,:,235925.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,BE,1319.0,1271.0,1273.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,BG,:,:,:,:,:,:,:,250.0,237.0,220.0,207.7,207.5,189.6,186.0,197.9,190.9,202.2,212.8,227.0,231.9,230.9,229.6,217.2
Annual,Thousand tonnes,TOTAL,CH,:,:,:,:,247.0,189.0,159.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,CZ,:,:,:,325.9,307.0,301.5,227.8,279.5,268.4,147.7,193.9,183.5,205.8,117.8,121.7,102.0,137.1,121.7,122.0,40.0,:,:,:
Annual,Thousand tonnes,TOTAL,DE,2806.0,2599.0,2960.0,2885.0,2811.0,2649.0,2493.0,2466.0,2637.0,2869.0,2665.0,2216.0,2283.0,2224.0,2278.0,2209.0,2068.0,2066.0,2146.0,2177.0,2011.0,:,:
Annual,Thousand tonnes,TOTAL,EE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m
Annual,Thousand tonnes,TOTAL,FI,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
Annual,Thousand tonnes,TOTAL,HR,:,:,:,104.6,91.2,91.0,90.9,87.0,74.0,74.0,72.0,67.0,56.0,55.0,52.0,57.0,60.0,64.0,63.0,61.0,51.0,53.0,53.0
Annual,Thousand tonnes,TOTAL,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,695.0,498.0,443 p,:,:,654.0
Annual,Thousand tonnes,TOTAL,LT,:,:,:,13.8,13.1,12.7,12.5,11.8,11.0,10.0,10.2,7.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand tonnes,TOTAL,LU,28.0,:,28.0,37.0,34.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,LV,:,:,:,2.6,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,NL,6865.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,PL,:,:,:,:,:,352.0,355.0,347.0,336.0,280.0,254.0,281.8,273.2,277.5,283.0,283.0,288.4,282.9,280.0,301.0,287.0,270.5,268.58
Annual,Thousand tonnes,TOTAL,RO,:,:,:,1536.8,1536.8,1536.8,1536.8,1449.2,1449.0,1449.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,TOTAL,SK,:,:,:,333.0,320.0,349.9,377.0,347.1,370.0,316.0,328.1,315.7,325.3,309.2,321.6,305.4,272.9,266.4,258.2,237.7,254.7,248.4,249.6
Annual,Thousand tonnes,TOTAL,UK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,138.0,138.0,138.0
