Time frequency,Type of household,Income and living conditions indicator,Currency,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Albania,:,:,:,:,:,2153.0,2402.0,2551.0,2631.0,2565.0,:,:
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Austria,12361.0,12586.0,13128.0,13189.0,13842.0,14017.0,13923.0,14212.0,14001.0,14670.0,15072.0,17214.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Belgium,11038.0,11774.0,11852.0,11953.0,12801.0,12543.0,12812.0,13260 b,13377.0,13617.0,14485.0,15081.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Bulgaria,3418.0,3497.0,4035.0,4176.0,4045 b,4520.0,4331.0,5022.0,5188.0,5625.0,5803.0,6693.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Switzerland,14486.0,15943.0,15447 b,15954.0,16615.0,16261.0,16240.0,16361.0,15698.0,15834.0,16311.0,16948.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Cyprus,11444.0,10187.0,9296.0,9188.0,9704.0,10126.0,10503.0,11154.0,10983.0,11001.0,11831.0,12307.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Czechia,6188.0,6440.0,6664.0,6991.0,7487.0,7584.0,7958.0,8421.0,8490.0,8289.0,9212.0,9725.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Germany,11525.0,11642.0,11530.0,12219.0,12691.0,12799.0,13188.0,13616.0,14537 b,14002.0,13876.0,14452.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Denmark,11537.0,11879.0,12028.0,12231.0,12813.0,12573.0,12988.0,13423.0,13077 b,13740.0,13946.0,13692.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Estonia,4734.0,5343.0,5723 b,6259.0,7120.0,7448.0,8027.0,8544.0,8599.0,8886.0,10238.0,9295.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Greece,6038.0,5453.0,5204.0,5281.0,5429.0,5421.0,5547.0,5859.0,6105.0,5950.0,6505.0,6833.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Spain,8582.0,8487.0,8447.0,8678.0,9208.0,9316.0,9618.0,9703.0,9997.0,9778.0,10353.0,11413.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Finland,11146.0,11511.0,11558.0,11658.0,11998.0,11896.0,12029.0,12217.0,12174.0,12047.0,12565.0,13015.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,France,11271.0,11523.0,11777.0,11931.0,12373.0,12214.0,12134.0,12283.0,11711 b,12060.0,12345 b,13125.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Croatia,4446.0,4415.0,4579.0,4952.0,5391.0,5666.0,5922.0,6440.0,6654.0,6831.0,7366.0,8063 b
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Hungary,4563.0,4366.0,4529.0,4751.0,4960.0,4999.0,5162.0,5616.0,5819.0,5989.0,6130.0,6576.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Ireland,9912.0,10039.0,9940.0,10594.0,11038.0,10919.0,11679.0,11815 b,11832 b,12330.0,12542.0,12941.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Iceland,10826.0,11513.0,12080.0,12482.0,13316.0,13338.0,14200.0,14173.0,:,:,:,:
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Italy,9297.0,9189.0,9152.0,9237.0,9742.0,9913.0,10029.0,10259.0,10659.0,10383.0,11083.0,11815.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Lithuania,4034.0,4369.0,4557.0,4951.0,5618.0,5891.0,6421.0,6905.0,7528.0,8245.0,8521.0,8587.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Luxembourg,15948.0,16871.0,17104.0,17571.0,16701 b,17758.0,16517.0,17366.0,17205 b,19279 b,19929 b,20866.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Latvia,3661.0,3937.0,4437.0,4987.0,5554.0,5549.0,6018.0,6619.0,6803.0,7185.0,7707.0,7937.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Montenegro,:,3177.0,3203.0,3387.0,3637.0,3906.0,4098.0,4037.0,4116.0,3797.0,4385.0,:
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,North Macedonia,2350.0,2378.0,2458.0,2734.0,2964.0,3181.0,3298.0,3383.0,3593.0,:,:,:
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Malta,8760.0,9149.0,9412.0,10052.0,10358.0,10739.0,10759.0,11153.0,11254.0,11407.0,12419.0,12636.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Netherlands,11387.0,11553.0,11391.0,11632.0,12713 b,12717.0,12917.0,13181.0,13270.0,14736.0,15262.0,15069.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Norway,15344.0,16045.0,16811.0,16994.0,16602.0,15759.0,15780.0,16023.0,16736.0,15819 b,16254.0,17578 b
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Poland,5181.0,5502.0,5711.0,5970.0,6519.0,6648.0,6908.0,7401.0,8010.0,8322.0,8944.0,9930.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Portugal,5877.0,5950.0,6020.0,6190.0,6483.0,6495.0,6481.0,6961.0,7400.0,7442 b,7360.0,8053.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Romania,2226.0,2332.0,2408.0,2614.0,2835.0,3189.0,3767.0,4403.0,4634.0,5219.0,6020.0,6651.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Serbia,:,2906.0,2761.0,2833.0,3023.0,3079.0,3136.0,3643.0,3961.0,4181.0,4540.0,:
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Sweden,11366.0,12017.0,11718.0,12092.0,12573.0,12142.0,12248.0,12248.0,12050.0,12404.0,12365.0,13374.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Slovenia,8563.0,8491.0,8532.0,9061.0,9150.0,9147.0,9463.0,9980.0,10193.0,10548.0,11275.0,12164.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Slovakia,5879.0,5762.0,5926.0,6132.0,6280.0,5763.0,5846.0,6302.0,6046.0,5655.0,5896.0,6402.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,Türkiye,3112.0,3163.0,3274.0,3397.0,3901.0,3916.0,3879.0,4069.0,3972.0,3752.0,4111.0,4260.0
Annual,Single person,At risk of poverty threshold (60% of median equivalised income),Purchasing Power Standard,United Kingdom,9868 b,10060.0,10138.0,10669.0,10378.0,10824 b,11054.0,:,:,:,:,:
