Time frequency,Country of residence,Unit of measure,Statistical classification of economic activities in the European Community (NACE Rev. 2),Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Domestic country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,6.84,8.25,-0.1,1.43,-8.05,1.05,0.23,1.7,2.97,-9.59,4.53,:
Monthly,Domestic country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,-9.83,2.69,9.16,-8.98,23.96,11.16,5.86,3.75,9.72,:,:,:
Monthly,Domestic country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Kosovo*,61.28,95.04,16.57,-8.39,5.21,36.18,1.18,-37.75,-9.85,-24.1,-25.21,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Albania,80.96 e,69.33,83.61,64.34,80.34,47.11,35.54,:,16.94,29.83,75.21,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,7.13,3.73,7.2,9.23,-23.22,20.9,-6.89,0.76,4.71,-5.61,7.08,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2.61,-0.31,5.0,14.81,-12.99,8.09,0.1,3.22,5.18,-1.71,-4.51 u,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Bulgaria,: @C,-3.2,-3.77,-3.36,-13.72,22.1,5.0,4.7,1.28,6.12,-0.21,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Switzerland,3.63,3.98,8.29,11.47,:,:,:,:,:,:,:,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Cyprus,-3.93,-4.96,17.27,41.76,-2.98,-5.71,6.02,14.61,1.55,2.82,3.88,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Czechia,18.9,8.78,16.83,24.91,-3.24,17.17,5.32,8.23,8.3,-1.96,7.34,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Germany,10.72,11.64,5.12,7.84,0.39,3.16,15.75,4.54,5.73,9.24,1.34,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Denmark,3.63,2.78,5.26,30.81,-8.73,14.09,3.07,1.32,6.39,12.89,17.21,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area – 20 countries (from 2023),10.62,10.15,9.74,12.0,-4.68,11.07,1.43,2.8,3.99,1.72,15.19,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Estonia,15.3,-0.64,1.91,8.18,-9.48,11.71,19.14,12.47,9.98,9.05,11.57,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Greece,11.22,2.07 e,7.4 e,9.29 e,4.93 e,4.73 e,2.68 e,3.14 e,3.86 e,3.62 e,4.77 e,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,10.94,9.38,13.1,-0.03,5.12,11.31,7.58,4.78,4.95,4.58,6.61,2.9
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 27 countries (from 2020),10.62,9.59,9.82,12.44,-4.69,11.3,1.72,2.94,4.18,1.95,14.86,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Finland,6.59,10.14,13.4,10.45,5.1,-0.92,12.6,11.64,10.5,-2.48,15.63,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",France,-0.23 e,-2.14 e,10.34 e,18.6 e,-11.03,10.75,-5.39,1.0,1.08,-3.03,3.26 e,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Croatia,9.4,-1.59,6.66,43.03,-9.33,25.63,-5.43,0.01,0.21,-3.82,9.92,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,12.97,5.3,13.98,15.02,-3.41,15.19,5.63,3.18,0.56,1.79,8.16,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,106.89 e,16.69 e,10.5 e,1.97 e,9.82 e,-1.86 e,14.28 e,-6.39 e,0.55 e,-1.51 e,3.54 e,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,-1.18,-3.21 e,7.37 e,7.25 e,-14.29 e,-18.21 e,-1.43 e,-6.56 e,2.26 e,2.83 e,:,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,13.03,8.74,11.35,20.27,-13.05,17.58,-1.96,4.54,3.01,0.21,56.86,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,4.23,11.61,9.67,9.16,-4.28,6.85,-15.75,5.9,11.87,-8.17,-5.82,-1.77
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,9.48,2.25,-0.96,2.42,1.44,3.27,8.07,4.45,4.28,2.18,-0.61,2.55
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,-1.34,15.39,26.44,21.13,22.45,26.17,22.58,15.95,28.1,28.04,16.95,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,18.61,1.23,-2.67,19.79,0.42,7.32,14.49,6.03,13.91,9.01,12.05,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,1.01,-13.07,-2.46,-18.45,-1.23,3.63,8.99,4.14,0.53,-0.38,2.41,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,23.29,18.84,3.5,21.43,15.54,3.11,13.82,4.7,8.05,5.97,20.52,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,20.59,21.04,23.57,20.3,10.7,17.51,11.56,15.64,10.04,12.88,13.02,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,5.79,:,5.26,38.0,-10.29,2.45,-8.82,-5.32,19.86,5.71,6.52,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,22.55,17.75,20.59,28.53,7.19,16.27,1.73,3.23,4.12,15.48,30.98,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,5.59,-2.46,4.5,7.19,-7.25,6.19,5.24,9.24,16.23,7.05,14.55,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,7.48,1.0,7.32,13.76,-1.3,7.55,5.54,4.76,3.03,3.65,2.86,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,-2.11,-3.72,11.53,8.36,14.61,10.71,7.23,9.59,12.13,10.56,11.85,19.92
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,3.57,1.21,1.2,9.75,7.05,23.08,11.36,12.14,10.63,0.46,9.65,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,17.44,10.14,16.57,24.91,-5.5,17.09,9.24,2.28,9.46,10.58,9.72,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovenia,14.03,-2.56,5.77,33.03,-11.52,17.54,-3.59,0.78,15.9,4.59,11.11,21.99
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,14.56,14.17,16.98,5.13,-5.16,12.63,3.4,-3.11,-2.54,-10.77,14.04,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,-12.01,-10.74,8.81,16.03,14.92,14.14,6.67,2.17,3.24,:,:,:
Monthly,Foreign country,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Kosovo*,85.38,151.98,45.97,-41.42,24.23,31.25,-5.48,553.64,8.89,-11.78,-18.5,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Albania,67.46 e,49.35,53.2,46.01,56.25,30.91,27.11,:,11.32,21.22,43.95,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,6.46,3.74,6.38,8.28,-17.25,14.18,-5.35,0.56,4.43,-6.54,5.37,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2.08,-1.56,0.04,11.16,-10.49,3.46,-1.1,-2.02,2.86,-4.12,-4.76 u,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Bulgaria,: @C,-0.15,-1.17,4.6,-1.98,14.36,5.92,2.38,0.0,4.96,1.35,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Switzerland,2.11,0.49,0.24,4.93,:,:,:,:,:,:,:,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Cyprus,-0.65,-4.21,14.44,42.61,-5.2,-5.68,6.13,12.71,0.32,3.55,3.71,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Czechia,10.07,5.07,6.81,10.7,-5.84,6.02,1.44,-0.8,2.98,-9.96,6.82,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Germany,9.27,5.7,6.74,14.69,-8.85,4.82,-1.64,1.01,3.67,-1.75,2.68,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Denmark,1.12,2.59,2.53,17.16,-11.23,3.18,-1.37,-1.03,3.56,3.71,7.43,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Euro area – 20 countries (from 2023),6.26,4.75,5.73,9.33,-8.83,7.84,-0.19,-0.17,2.11,-0.51,12.82,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Estonia,6.2,-2.58,-0.08,1.84,-6.64,9.59,10.66,3.73,3.54,3.03,8.53,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Greece,10.23,1.38 e,4.65 e,7.82 e,4.13 e,4.62 e,2.55 e,2.88 e,3.54 e,3.4 e,4.33 e,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Spain,8.54,5.92,9.82,0.3,-7.14,10.7,5.4,2.0,2.21,3.02,3.47,5.21
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",European Union - 27 countries (from 2020),6.13,4.38,5.37,8.87,-8.5,7.66,0.02,0.01,2.33,-0.6,12.26,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Finland,0.42,-0.52,5.19,1.29,-5.12,-2.59,3.32,-0.02,0.21,-7.56,0.64,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",France,-3.72 e,-0.77 e,-0.67 e,8.19 e,-9.42,3.91,-3.38,-3.32,1.48,-4.88,1.38 e,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Croatia,13.39,-1.21,7.95,34.54,-8.77,23.92,-5.02,0.52,1.06,-3.4,9.02,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Hungary,11.18,6.14,12.82,15.28,-5.49,9.36,1.6,1.57,1.5,-1.47,5.66,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Ireland,45.09 e,9.51 e,-8.04 e,12.02 e,-0.14 e,-4.36 e,27.52 e,-8.04 u,15.01 u,1.66 u,12.05 u,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Iceland,-3.87,-4.9 e,10.13 e,9.91 e,-10.51 e,-15.05 e,-0.01 e,-2.64 e,0.5 e,4.08 e,:,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Italy,8.17,-0.22,6.54,13.09,-14.23,13.47,-3.54,-0.77,-1.87,-1.45,69.2,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Liechtenstein,5.98,9.76,9.95,9.24,-3.4,7.8,-13.91,6.13,11.53,-8.99,-5.05,-1.43
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Lithuania,1.84,-1.09,-0.69,3.84,0.3,2.07,2.94,-1.45,0.14,2.2,4.74,5.51
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Luxembourg,-2.57,18.77,32.02,22.81,23.51,23.56,20.14,14.37,27.04,23.7,14.51,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,10.68,0.26,-1.62,15.44,0.03,7.15,10.08,2.17,10.67,6.9,8.76,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,-3.08,-14.15,-5.25,-10.88,3.9,3.31,8.64,3.06,0.06,-1.53,2.27,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",North Macedonia,15.99,19.56,-0.49,18.74,16.34,0.25,9.75,-0.9,-0.03,0.24,14.31,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Malta,17.42,18.48,20.8,19.65,9.55,16.61,10.86,14.76,10.01,11.58,12.82,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Netherlands,2.3,:,11.21,10.28,-8.21,5.9,-2.03,-3.01,6.82,6.49,-2.81,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,4.97,4.58,6.72,6.21,-4.28,6.56,1.89,2.97,3.72,3.75,7.06,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,4.88,2.11,-0.35,-0.64,-2.87,10.22,3.5,5.09,8.24,0.78,11.81,:
Monthly,Total,Percentage change compared to same period in previous year,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,8.49,0.32,5.87,12.88,-5.35,7.65,4.96,1.88,3.56,2.27,1.94,:
